,guid,index,label,threshold_closeness,confidence,variability,correctness,forgetfulness
0,"Premise: this original doctrine, without any sense of buddha's divinity, was embraced by the hinayana (lesser vehicle) school which spread to sri lanka, burma, and thailand, as well as cambodia and laos. Hypothesis: the original doctrine that had no trace of buddha's divinity spread to sri lanka, burma, laos, cambodia, and thailand.",0,0,0.24460190518950464,0.42652827203273774,0.12735649256075363,20,0
1,"Premise:  if you're willing to wander off the beaten track you should be able to find cliff-backed coves with clear, blue water or patches of sand scarcely large enough for two families. Hypothesis: if you are wanting to wander off the path you should find water and sand.",1,0,0.24339154137973523,0.4187075734138489,0.11657919520779034,16,1
2,"Premise: the pedestrian plaza in the city centre is bounded at one end by the ulu camii (great mosque), built in the 14th century with stone quarried from uluda . Hypothesis: the pedestrian plaza is in the city centre.",2,0,0.2419553609867601,0.41030808836221694,0.09302204407331727,15,1
3,"Premise: super-paradise, in the next bay, is a gay, clothing-optional beach. Hypothesis: super-paradise is a clothing optional beach.",3,0,0.2431195043363071,0.4170512467622757,0.10965402372242067,19,1
4,Premise: don't confine your visit to the mountain only. Hypothesis: do not limit your exploration solely to the mountain. ,4,0,0.24741826028186428,0.44918917715549467,0.16624762986114425,16,1
5,"Premise: they had sent the beard, as directed, to ""l.  Hypothesis: they had delivered the beard, as per the order.",5,0,0.24321722934933993,0.41764242202043533,0.12586171772041244,16,1
6,Premise: i had to be guarded in what i said. Hypothesis: protection was needed while speaking. ,6,0,0.24352668187121929,0.41954306662082674,0.13434088944522762,10,1
7,Premise: well you weren't charging gold and silver were you you can't do that can you Hypothesis: you can't charge for precious metals like gold and silver.,7,0,0.24701619483534898,0.44537578225135804,0.14871289770474244,20,0
8,"Premise: and as for hillary, forget it. Hypothesis: and with regard to hillary, don't have any hopes.",8,0,0.24429890828774758,0.42449442595243453,0.13271281198641935,17,1
9,"Premise: like, thank god for Hypothesis: i wanna thank god.",9,0,0.2466077400471407,0.44175688922405243,0.13802406047991342,20,0
10,Premise: this ricardian equivalence hypothesis holds that people are forward-looking and recognize that current government surpluses or deficits affect government debt and future tax rates. Hypothesis: foresight of the people is assumed in the ricardian equivalence hypothesis.,10,0,0.23903107690942843,0.39526737332344053,0.09823637801079627,16,1
11,Premise: a deep cleft creased his chin. Hypothesis: he had a cleft in his chin.,11,0,0.2426397832590343,0.41420829445123675,0.12317294770826791,16,1
12,Premise: right exactly i was a i was a boy scout and as part of being a boy scout you had to do you know projects all throughout and then to become an eagle scout you have to spend a do a year long project for Hypothesis: i used to be a boy scout.,12,0,0.24524567695398497,0.4310484007000923,0.13506728704277965,16,1
13,Premise: oh are you in dallas Hypothesis: are you living in dallas?,13,0,0.2463035088186926,0.43920122385025023,0.1402670969693233,16,1
14,"Premise: subsequent to the issuance of the ffc report, nasa received iso 9000 certification for its headquarters office and each of its centers. Hypothesis: the ffc report led to iso 9000 certification.",14,0,0.24380141502484387,0.4212689071893692,0.13325159566476757,14,1
15,Premise: i took the oilskin packet from round my neck and shoved it right in as far as i could. Hypothesis: i took the packet from my neck and pushed it to the right.,15,0,0.24424811843186792,0.4241588398814201,0.13657511381522663,16,1
