premise,label,hypothesis
"after the break-up of the mauryan empire, new invaders appeared on the northwest frontier.",2,the mauryan empire continued to hold control of the northwest frontier even after its internal divisions.
"well, then?",1,the conversation has reached an impasse.
"this area is not just for pilgrims, however; it is also for those in search of the great outdoors, whether for sports activities or simply hiking.",2,let me know if you'd like me to generate more examples!
a pointless act.,1,the act resulted in no significant outcome.
"the roman baths are still impressive with several large bathing areas, though the hot curative waters have been diverted to a modern pool and spa.",0,"though no longer used for their original purpose, the roman baths are still an impressive monument."
"to meet the family's extravagant debts, ground-floor rooms were turned into boutiques and cafe that attracted fashionable society, together with some shady hangers-on and intellectuals.",0,"to address their debts, the family monetized available space by establishing commercially viable enterprises."
very dangerous.,2,**this situation is completely safe.**
when you get to the point where you're looking forward to it then it gets to be important because you've got to do some planning for it uh you know especially if the company is not doing it for you,2,looking forward to something doesn't necessarily make it important.
"a company of handweavers has been working here since at least 1723, and visitors are able to watch them at work, but their products have become less distinctive since they expanded into a popular tourist attraction.",2,tart_of_turn>user
"the bias continues in the united states, sometimes from the larger mexican mainstream.",0,expressions of bias against mexicans in the united states can come from influential sources.
"in the on-field tournament, the vikings have the nfl's best record this year and set a record for points scored in a regular season, but the broncos are the defending champs and were undefeated until their final three games.",1,let me know if you'd like me to generate more!
no one is going to better him in this area.,0,he is currently the top performer in this area.
it tracks the use of each appropriation for specified purposes in separate budget accounts through the various stages of budget execution from appropriation to apportionment and allotment to obligation and eventual outlay.,1,the budget execution process involves several distinct stages.
yeah oh that sounds fantastic,2,i think it's a bad idea.
their conversations took place at precisely the moment the house reconsidered china mfn.,2,start_of_turn>model
"this is the least interesting part of what was once the largest system of fortifications in the world, and in any case you can't get in to see it.",2,this is the most historically significant portion of the former fortification system.
"on one side of midosuji is america-mura, the favorite posing ground for osaka's desperately trendy youth, so named for the large number of stores selling much-sought-after secondhand apparel imported from the us.",2,start_of_turn>model
well no i worked for this company before i had my first daughter,0,the speaker's first daughter was born after they began working for the company.
the factual record provides an important context for consideration of the legal question of the meaning of the presence requirement for representation by lsc grantees.,0,start_of_turn>model
"'all right,' i said.",2,i didn't say anything at all.
lower debt levels lead to lower interest payments-possibly at lower interest rates.,1,governments often aim to reduce national debt to improve economic stability.
very dangerous.,2,tart_of_turn>user
"this area is not just for pilgrims, however; it is also for those in search of the great outdoors, whether for sports activities or simply hiking.",2,this area is solely for pilgrims and has no interest in attracting outdoor enthusiasts.
"'all right,' i said.",2,i said something completely different.
"lsc has contracted with an independent research firm to develop and implement a pilot project at six lsc grantees that will gather the necessary information needed to create a reporting system that captures all the work of lsc grantees, not simply the traditional closed cases.",2,"the pilot project will only focus on a **subset of lsc grantee activities**, not all of them."
