premise,label,hypothesis
"lsc has contracted with an independent research firm to develop and implement a pilot project at six lsc grantees that will gather the necessary information needed to create a reporting system that captures all the work of lsc grantees, not simply the traditional closed cases.",2,---------------------------------------------------
"rhonda lipkin (maryland), victor geminiani (hawaii), nan heald (maine) and mike genz (lsc) presented this session.",0,"'a session presented by rhonda lipkin (maryland), victor geminiani (hawaii), nan heald (maine), and mike genz (lsc) occurred.'"
"lsc has contracted with an independent research firm to develop and implement a pilot project at six lsc grantees that will gather the necessary information needed to create a reporting system that captures all the work of lsc grantees, not simply the traditional closed cases.",2,'lsc has canceled its contract with the research firm and the project is now on hold.'
"in the on-field tournament, the vikings have the nfl's best record this year and set a record for points scored in a regular season, but the broncos are the defending champs and were undefeated until their final three games.",1,this year's best regular season record might also be linked to a different nfl division.
"this structure, like yomeimon, is also a national treasure and just as ornately carved and painted.",1,traditional architecture is a major part of this country's cultural heritage.
"a company of handweavers has been working here since at least 1723, and visitors are able to watch them at work, but their products have become less distinctive since they expanded into a popular tourist attraction.",2,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
it tracks the use of each appropriation for specified purposes in separate budget accounts through the various stages of budget execution from appropriation to apportionment and allotment to obligation and eventual outlay.,1,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"'all right,' i said.",2,cutting knowledge date: december
an indio name? ,0,'the title of the person being referenced could be an indio.'
"in effect, the grant challenges mals to raise at least $100,000 a year in 2003 and 2004.",1,'congress passed the authorizing legislation for the grant in   .'
"a company of handweavers has been working here since at least 1723, and visitors are able to watch them at work, but their products have become less distinctive since they expanded into a popular tourist attraction.",2,"'the company of handweavers was only established after   , and visitors can still learn about the art of handweaving through online tutorials and workshops.'"
"award winner kathleen t. zellner of naperville, ill.'s zellner and; associates secured the release of three men sentenced to life for the 1986 rape of a chicago medical student.",1,cutting knowledge date: december
when you get to the point where you're looking forward to it then it gets to be important because you've got to do some planning for it uh you know especially if the company is not doing it for you,2,"'getting to the point of looking forward to something negates its importance, that's what makes it unnecessary.'"
no  and so and and my boss has has gone for about like three times i think and i told him he's obviously in a high risk group,1,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
it tracks the use of each appropriation for specified purposes in separate budget accounts through the various stages of budget execution from appropriation to apportionment and allotment to obligation and eventual outlay.,1,'the ability to track appropriation through budget execution is beneficial for accountability purposes.'
these statutes are laws that comprise the letter mail monopoly.,1,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"it sits in the east of the country, 5-km (3-miles) south of the estuary of the river forth and 605-km (378-miles) north of london, the capital of the united kingdom.",0,london is the capital of the country.
their conversations took place at precisely the moment the house reconsidered china mfn.,2,of_text|><|start_header_id|>system<|end_header_id|>
a pointless act.,1,cutting knowledge date: december
a discussion about that is why uh why cnn was well i listen to a christian radio station and they were saying that cnn is definitely a world uh news service and uh,0,'cnn offers an information service.'
