premise,label,hypothesis
"speaking of turkey, in honor of thanksgiving slate has published a full week's issue as of today (wednesday, nov. 26), two days early.",2,'slate's decision to publish a week's issue early for thanksgiving contradicts the usual schedule they follow.'
"the cro-magnon shelter (abri de cro-magnon) on the north side of town is the spot where, in 1868, railway workers uncovered three 30,000-year-old human skel?­e?­tons beside their flint and bone tools.",0,"the human skeletons, which date back to numerous millennia, were uncovered by railway workers in    near the cro-magnon shelter's north side."
"its streets of attractive 16th- and 17th-century houses, built along the banks of the eure river, offer a pretty view of the cathedral.",2,'the recent construction of new edifices along the eure river has negatively impacted the view of the cathedral from the houses.'
"built by early islamic rulers in a.d. 691 on the approximate site of the first and second temples, it commemorates the spot to which the prophet muhammad came from mecca on a winged horse in a miraculous night journey described in the koran.",1,"built in a.d.    the place that represents the location of the miraculous night journey of the prophet muhammad from mecca, now commemorated by the dome, is told as a story in the koran."
"'computer, how do i fix this damage?' i demanded.",2,i chose to remain silent when encountering the damage.
he shot two near the end of the column and then fell back to the kal's furious defense as he reloaded.,1,'he felt a need for additional ammunition in order to complete the battle.'
"when mls launched, u.s. players were so grateful to get work that they accepted mls's terms of employment.",0,"when major league soccer started, us players were thankful for the job offers they received and thus accepted mls's terms of employment."
"even after hadrian's wall was built in the second century a.d. , marauding bands from the north figured out a way to circumvent this formidable line of defense by launching their boats across the solway firth, landing on the coast of cumbria south of the wall, and attacking the romans from behind.",0,"the marauding bands discovered a method to bypass hadrian's wall by using ships to cross the solway firth, eventually landing in cumbria and attacking the romans from an unexpected angle."
"mary looked up at him, the colour slowly rising in her face. ",0,the flush of color spreading over mary's face was visible as she looked up at him.
access to these materials can permit public comments filed on rules to be more informed and targeted to particular issues.,2,'access to these materials could result in comments on regulations being less informed and generalized.'
regional differences.,0,each region has its own unique characteristics.
within the u.s. it is surprising that the average postal density of the bottom quartile of routes (ranked by cost) is lower than the postal density for the rural routes serving the least densely settled 10 percent of the population (50 versus 89).,2,the postal density of the rural routes serving the least densely settled   percent of the population is significantly lower than the average postal density of the bottom quartile of routes ranked by cost within the u.s. (  versus  )
