premise,label,hypothesis
"super-paradise, in the next bay, is a gay, clothing-optional beach.",0,"'at the next bay, super-paradise is a beach where clothing isn't required.'"
you know they match it um my wife used to they matched hers only hers was a little bit better than ours um she hasn't been working for a couple of years her father took sick so she's been taking care of him,1,'my wife had to relocate to attend to her father's needs.'
is the cost-cutting story plausible?,2,'it appears that the cost-cutting story is untrue.'
the two aicpa field work standards for attestation engagements are as follows.,1,the government workers are expected to adhere to the field work standards set out by the aicpa for attestation engagements.
prairie state will share the money with the county.,1,'the county is in need of the shared money.'
"expenses are reported on an accrual basis, including contractual amounts due for counseling services",2,"'the expenses are reported bi-annually, not on an accrual basis.'"
"you will probably find the island mascot petrosea pelican (the older petroseow has two young apprentices, both also called petrosewaddling among the boats, hoping for a fishy tidbit.",1,'the petrosea pelican receives a significant amount of visitors from tourists.'
"so unlike the truly new generation, i wasn't faced with the debt burden.",1,the new generation often has a considerable amount of debt.
"most of madeira's good hotels have their own swimming pools, but if yours doesn't, year-round swimming is open to the public at the excellent complexo balnear do lido (lido swimming complex; tel. 291/762 217) in funchal's tourist zone.",1,'public swimming is available year-round at complexo balnear do lido in funchal's tourist zone.'
"like, thank god for",0,i'm grateful to be able to thank god.
right exactly i was a i was a boy scout and as part of being a boy scout you had to do you know projects all throughout and then to become an eagle scout you have to spend a do a year long project for,0,'i was once a member of the boy scouts.'
we come after senor juanito because he dropped his purse.,1,neutral  'senor juanito's dropped purse caused us to arrive at his location'
and so they've already shifted the risk if they assume that car then they just have to sell it themselves and they'll recover the loan,2,'recovering the loan won't occur unless they keep the car.'
"apaches, they are not stupid.",2,'apaches are considered the unintelligent ones.'
"it is difficult to believe that these bizarre shapes, staircases going nowhere, and windows in walls without rooms were built in 1724 by a serious student, rather than in the last century by some deranged architect.",2,'it's reasonable to suspect that the designs seen today in these buildings were indeed crafted by an ambitious student architect in   .'
i've seen on tv where they take animals and young children in fact my daughter is one my wife took my daughters one year when they were getting some points for school took them to an elderly home and boy that really pumps them up that uh,0,'tv programmes show the act of taking animals and young children.'
'indeed he is.',1,he is perceived as a menace by some circles in society.
and uh of course there's another aspect of this too uh in terms of invasion of privacy i just thought about it being a professional and of course you probably belong to one or more professional organizations and that is that some of the organizations sell their mailing lists,2,"""contrarily, the professional organizations you are part of do not engage in the practice of selling their mailing lists."""
that's what we that's the way we call it which is really wrong but my wife's mother and the one she's in san antonio it's you know it's everything but the opposite of what you've seen i mean it's it's a little hotel hotel you might say,0,"we have named it that, although it's misleading, and it's far from what you might expect based on your previous experiences."
"try to arrive as the chapel opens or at sunset (see page 39) and make your way to the upper level, where light blazes in through 15 stained-glass windows separated by buttresses so slim that there seems to be no wall at all.",1,'one can anticipate making a visit to this chapel during either the opening hour or at sunset and navigating to the elevated level where sunlight floods in through   impressive stained-glass windows.'
"give yourself a bare minimum of three days, time to get lost (you're never very far from the main landmarks signposted with bright yellow arrows).",1,'looking at all the available trails might be beneficial.'
we come after senor juanito because he dropped his purse.,1,neutral   'his purse drop led to us chasing after senor juanito'
"also health club, sauna, turkish bath, jacuzzi.",1,'the third level includes both a health club and a jacuzzi.'
this ricardian equivalence hypothesis holds that people are forward-looking and recognize that current government surpluses or deficits affect government debt and future tax rates.,0,people's understanding of government finance is crucial in the ricardian equivalence  as they anticipate the effects of surpluses or deficits on future tax rates.
is the cost-cutting story plausible?,2,"'it's quite the contrary, the cost-cutting story is definitely not plausible.'"
don't confine your visit to the mountain only.,0,expand your mountain visits beyond just one location.
"the cook may be from valencia, the cuisine advertised as  french,  and the customer may want nothing more daring than a steak.",2,'the simplicity of the menu might not satisfy a daring culinary explorer.'
"their ventures into social topics focus on alcohol, drugs, domestic violence, adultery, divorce, illegitimacy, crime, and urban decay.",1,'they engage in interviews that center on alcoholism and divorce.'
a deep cleft creased his chin.,0,his chin featured a vertical line.
"issues in data synthesis, eds.",0,'there are complications in the creation of synthetic data.'
a deep cleft creased his chin.,0,the chin had a noticeable crevice.
"some are put off by the cost of a hiring a divorce lawyer, which starts at about $1,500.",2,'it is possible to part ways without the need for a divorce lawyer or any monetary investment.'
we don't expect badinage from the pillsbury doughboy or banter from betty crocker.,2,'it's not assumed that pillsbury doughboy and betty crocker engage in jovial exchanges.'
"expenses are reported on an accrual basis, including contractual amounts due for counseling services",2,"'the expenses are reported daily, not on an accrual basis, including contractual amounts due for counseling services.'"
"mr. hastings, she said, ""do you think i and my husband are happy together?"" i was considerably taken aback, and murmured something about it's not being my business to think anything of the sort. ",2,"'she pretended to ponder over my thoughts on her and her husband's marital happiness, jokingly of course.'"
"biologist ian wilmut's team also cloned lambs out of dna derived from sheep-fetus fibroblasts, cells found in connective tissue.",2,'the team led by ian wilmut was unsuccessful in cloning lambs from sheep-fetus fibroblasts.'
"like, thank god for",0,i'm grateful to god.
"st. peter's basilica is the largest of all roman catholic churches and by any standards a grandiose achievement, but it inevitably suffered from the competing visions of all the architects called in to collaborate bramante, giuliano da sangallo, raphael, baldassare peruzzi, michelangelo, giacomo della porta, domenico fontana, and carlo maderno each adding, subtracting, and modifying, often with a pope looking over his shoulder.",2,"'contradicting the given account, it was not michelangelo who contributed to the design, modification, or construction of st. peter's basilica.'"
"try to arrive as the chapel opens or at sunset (see page 39) and make your way to the upper level, where light blazes in through 15 stained-glass windows separated by buttresses so slim that there seems to be no wall at all.",1,"'visitors to this chapel are typically recommended to time their arrival for when the doors open or at dusk, and direct themselves towards the higher level, which displays a stunning display of light filtering through the stained-glass windows.'"
"the pedestrian plaza in the city centre is bounded at one end by the ulu camii (great mosque), built in the 14th century with stone quarried from uluda .",0,"'the city center's most prominent feature is the pedestrian plaza, which is adjoined by the ulu camii.'"
"try to arrive as the chapel opens or at sunset (see page 39) and make your way to the upper level, where light blazes in through 15 stained-glass windows separated by buttresses so slim that there seems to be no wall at all.",1,"'on entering the chapel, one may seek guidance toward the upper tier, where windows tinted with history allow for dappled light to cascade in through   separate glass segments bordered only by slim buttresses.'"
"apaches, they are not stupid.",2,'the apaches are the least intelligent among all.'
the two aicpa field work standards for attestation engagements are as follows.,1,"in the context of attestation engagements, the aicpa has established certain field work standards that government personnel are expected to follow."
"most of madeira's good hotels have their own swimming pools, but if yours doesn't, year-round swimming is open to the public at the excellent complexo balnear do lido (lido swimming complex; tel. 291/762 217) in funchal's tourist zone.",1,'complexo balnear do lido offers year-round public swimming opportunities.'
"and as for hillary, forget it.",0,"concerning hillary, we should not have any positive expectations."
well you weren't charging gold and silver were you you can't do that can you,0,"'it's not customary or appropriate for you to ask for payment in relation to precious metals such as gold and silver, isn't it?'"
