premise,label,hypothesis
"yes, i think that would be decidedly better.",1,'it might be perceived as better.'
well you can believe that anyway right,2,'you cannot believe that without question right.'
down there and uh we had a small um farm house out in castroville which is just uh to the west of san antonio,1,"'there exists a farm house in castroville, located to the west of san antonio.'"
i wonder i didn't scream right out there and then.,2,'the action of not screaming was intentional.'
lower debt levels lead to lower interest payments-possibly at lower interest rates.,1,"'the connection between debt levels and interest payments is reciprocal, as lower interest rates could contribute to decreased debt levels.'"
"award winner kathleen t. zellner of naperville, ill.'s zellner and; associates secured the release of three men sentenced to life for the 1986 rape of a chicago medical student.",1,'the    rape of a chicago medical student is a well-documented case.'
"on one side of midosuji is america-mura, the favorite posing ground for osaka's desperately trendy youth, so named for the large number of stores selling much-sought-after secondhand apparel imported from the us.",2,"'america-mura, the favorite posing ground for osaka's desperately trendy youth, is not named for the large number of stores selling much-sought-after secondhand apparel imported from the us.'"
it's like oh man,1,'it is a phrase that doesn't directly convey information.'
oh yeah he was so excited about going,1,'he was definitely looking forward to going.'
"culterlann na hireann holds a ceile (an evening of traditional song and dance), on friday nights in monkstown.",0,'culterlann na hireann organizes traditional song and dance events on fridays in monkstown.'
"after the break-up of the mauryan empire, new invaders appeared on the northwest frontier.",2,"'other than the break-up of the mauryan empire, no historical events led to new invaders appearing on the northwest frontier.'"
"about 2 km (1 mile) south?­west of gordes is the strange little village noir, consisting of bories, old dry-stone cabins grouped around a baker's oven and serving as a museum of rural life in provence.",2,the strange little village noir does not consist of bories grouped around a baker's oven.
"culterlann na hireann holds a ceile (an evening of traditional song and dance), on friday nights in monkstown.",0,'the traditional song and dance event at culterlann na hireann takes place every friday in monkstown.'
"in the on-field tournament, the vikings have the nfl's best record this year and set a record for points scored in a regular season, but the broncos are the defending champs and were undefeated until their final three games.",1,the broncos have not set a record for points scored in a regular season.
"award winner kathleen t. zellner of naperville, ill.'s zellner and; associates secured the release of three men sentenced to life for the 1986 rape of a chicago medical student.",1,'the three men sentenced to life were found guilty of the    rape of a chicago medical student.'
no  and so and and my boss has has gone for about like three times i think and i told him he's obviously in a high risk group,1,"'since my boss is in a high-risk group, it's important to encourage him to observe safety measures.'"
"so i can't even imagine how you feel, after shadow-dancing with her for so long.",1,'the experiences gained from shadow-dancing with someone for a long time can be difficult for others to comprehend.'
"after the break-up of the mauryan empire, new invaders appeared on the northwest frontier.",2,"'after the break-up of the mauryan empire, no new invaders appeared on the northwest frontier.'"
"the bias continues in the united states, sometimes from the larger mexican mainstream.",0,"'the bias in the united states is a recurring phenomenon, sometimes stemming from the larger mexican society.'"
"the bias continues in the united states, sometimes from the larger mexican mainstream.",0,"'the bias persists in the united states, stemming from the larger mexican community.'"
"about 2 km (1 mile) south?­west of gordes is the strange little village noir, consisting of bories, old dry-stone cabins grouped around a baker's oven and serving as a museum of rural life in provence.",2,there are no bories in the strange little village noir.
wait a minute.,2,"'it is necessary to wait for an hour, not a minute.'"
"kinda nippy, ain't it? anse said.",1,'anse's statement implies the temperature is a bit cold.'
"lesvos, chios, and samos still have many vestiges of the traditional rural lifestyle that made them rich and coveted during previous centuries.",1,"'many tourists visit lesvos, chios, and samos to experience the traditional rural lifestyle.'"
"so i can't even imagine how you feel, after shadow-dancing with her for so long.",1,'dancing with someone for a extended period of time can lead to a profound understanding or appreciation of that person.'
"award winner kathleen t. zellner of naperville, ill.'s zellner and; associates secured the release of three men sentenced to life for the 1986 rape of a chicago medical student.",1,'zellner and associates is a law firm.'
"rooms 11-12 concentrate on the period between 1100 b.c. and 650 b.c., including a large collection of gold jewelry.",2,"'rooms  -  only focus on the period between    b.c. and   b.c., without a notable collection of gold jewelry.'"
"yes, i think that would be decidedly better.",1,"'it would be an improvement, but not conclusively.'"
when you get to the point where you're looking forward to it then it gets to be important because you've got to do some planning for it uh you know especially if the company is not doing it for you,2,"'when you don't look forward to it, it's unimportant because no planning is necessary.'"
"this structure, like yomeimon, is also a national treasure and just as ornately carved and painted.",1,"'other structures, similar to yomeimon, might also be national treasures.'"
"award winner kathleen t. zellner of naperville, ill.'s zellner and; associates secured the release of three men sentenced to life for the 1986 rape of a chicago medical student.",1,'kathleen t. zellner has secured the release of multiple individuals.'
"in the on-field tournament, the vikings have the nfl's best record this year and set a record for points scored in a regular season, but the broncos are the defending champs and were undefeated until their final three games.",1,"in the on-field tournament, the vikings are not the defending champs."
lower debt levels lead to lower interest payments-possibly at lower interest rates.,1,"'a decrease in interest rates can indirectly lead to a decrease in interest payments, regardless of the initial debt level.'"
limitations on total emissions. ,2,'the total emissions are allowed to be limitless.'
"a company of handweavers has been working here since at least 1723, and visitors are able to watch them at work, but their products have become less distinctive since they expanded into a popular tourist attraction.",2,'the company of handweavers has not been working at the same location since   .'
"this area is not just for pilgrims, however; it is also for those in search of the great outdoors, whether for sports activities or simply hiking.",2,'only pilgrims are permitted to hike in this area.'
"rooms 11-12 concentrate on the period between 1100 b.c. and 650 b.c., including a large collection of gold jewelry.",2,"'rooms  -  do not concentrate on the period between    b.c. and   b.c., according to recent discoveries.'"
"'all right,' i said.",2,'i did not say 'all right'.'
down there and uh we had a small um farm house out in castroville which is just uh to the west of san antonio,1,"'the farm house was in a rural area, as it is located west of san antonio.'"
"in effect, the grant challenges mals to raise at least $100,000 a year in 2003 and 2004.",1,'the grant is not applicable for years outside of    and   .'
well i it i find it depressing to watch or especially tv you know it's  uh local news concentrates on murders and things like that i'm from dallas,1,'watching local news on tv often includes coverage of murders.'
no  and so and and my boss has has gone for about like three times i think and i told him he's obviously in a high risk group,1,"'if my boss has gone for about three times, then he might be taking longer vacations.'"
an indio name? ,0,it's possible to know someone's name if they are indio.
he left us shortly after.,2,'he continues to stay with us.'
i wonder i didn't scream right out there and then.,2,'someone did scream right out there and then.'
yeah oh that sounds fantastic,2,"'the opposite opinion was expressed, describing it as terrible or unappealing.'"
some evidence from public records is suggestive.,1,'other methods besides public records can also provide evidence.'
yeah oh that sounds fantastic,2,'it is a hoax or an exaggeration.'
"it sits in the east of the country, 5-km (3-miles) south of the estuary of the river forth and 605-km (378-miles) north of london, the capital of the united kingdom.",0,the location is  km ( miles) south of the estuary of the river forth.
a discussion about that is why uh why cnn was well i listen to a christian radio station and they were saying that cnn is definitely a world uh news service and uh,0,the speakers on the christian radio station considered cnn to be a world news service.
"a company of handweavers has been working here since at least 1723, and visitors are able to watch them at work, but their products have become less distinctive since they expanded into a popular tourist attraction.",2,'visitors are unable to watch the handweavers at work.'
"throughout the controversy, bennett has made much of the cause of truth with a capital t. his standard article, portentously titled clinton, gays, and the truth, accused the clintonites of scanting that important commodity.",2,'bennett has been known for minimizing the importance of truth with a capital t.'
"lesvos, chios, and samos still have many vestiges of the traditional rural lifestyle that made them rich and coveted during previous centuries.",1,"'the traditional rural lifestyle in lesvos, chios, and samos is one of the reasons for their popularity as tourist destinations.'"
"to meet the family's extravagant debts, ground-floor rooms were turned into boutiques and cafe that attracted fashionable society, together with some shady hangers-on and intellectuals.",0,'the ground-floor rooms were transformed into commercial spaces.'
a discussion about that is why uh why cnn was well i listen to a christian radio station and they were saying that cnn is definitely a world uh news service and uh,0,a christian radio station discussed cnn.
"lsc has contracted with an independent research firm to develop and implement a pilot project at six lsc grantees that will gather the necessary information needed to create a reporting system that captures all the work of lsc grantees, not simply the traditional closed cases.",2,'lsc has not contracted with an independent research firm to implement a pilot project at six lsc grantees'
no one is going to better him in this area.,0,'he is unbeatable in this field.'
"this is the least interesting part of what was once the largest system of fortifications in the world, and in any case you can't get in to see it.",2,"'in contrary to your statement, this particular part is still open to visitors.'"
well no i worked for this company before i had my first daughter,0,'the first daughter was born after the individual had worked for the company.'
wait a minute.,2,"'waiting for minutes, not a minute, is incorrect.'"
"this area is not just for pilgrims, however; it is also for those in search of the great outdoors, whether for sports activities or simply hiking.",2,'the area is exclusively for pilgrims.'
it is disingenuous to say we should do  money is scarce and so is political capital.,2,'it is accurate to argue that we should say money is abundant and political capital is scarce.'
"this structure, like yomeimon, is also a national treasure and just as ornately carved and painted.",1,'the carvings and paintings on yomeimon contribute to its status as a national treasure.'
i'm sure he will he's not going to have problems there if not in the nfl then in one of the other leagues,0,his problems will not arise if he doesn't go to the nfl and chooses another league instead.
"to meet the family's extravagant debts, ground-floor rooms were turned into boutiques and cafe that attracted fashionable society, together with some shady hangers-on and intellectuals.",0,'fashionable society were frequent visitors of the transformed ground-floor rooms.'
"this structure, like yomeimon, is also a national treasure and just as ornately carved and painted.",1,'the complexity of carvings and depiction of artistry can differ among national treasures like yomeimon.'
"on one side of midosuji is america-mura, the favorite posing ground for osaka's desperately trendy youth, so named for the large number of stores selling much-sought-after secondhand apparel imported from the us.",2,'the large number of stores selling much-sought-after secondhand apparel imported from the us is not responsible for america-mura being a favorite posing ground for osaka's desperately trendy youth.'
"recent archaeological findings suggest that a site on the yamuna river may have been the home of mahabharata hero, yudhishthira, dating back to 1000 b.c.",0,"'findings from the archaeological site on the yamuna river hint towards evidence of yudhishthira's residence, as mentioned in the mahabharata, dating back to    b.c.'"
"on one side of midosuji is america-mura, the favorite posing ground for osaka's desperately trendy youth, so named for the large number of stores selling much-sought-after secondhand apparel imported from the us.",2,'osaka's desperately trendy youth do not frequent america-mura because it is a large number of stores selling much-sought-after secondhand apparel imported from the us.'
"it sits in the east of the country, 5-km (3-miles) south of the estuary of the river forth and 605-km (378-miles) north of london, the capital of the united kingdom.",0,"the location is approximately   km (  miles) north of london, the capital of the united kingdom."
"throughout the controversy, bennett has made much of the cause of truth with a capital t. his standard article, portentously titled clinton, gays, and the truth, accused the clintonites of scanting that important commodity.",2,"'the title of clinton, gays, and the truth was not portentous according to bennett.'"
"well, then?",1,"'the statement could be a simple observation, leaving room for further discussion.'"
a pointless act.,1,'there are instances where acts are considered pointless.'
"in effect, the grant challenges mals to raise at least $100,000 a year in 2003 and 2004.",1,'the grant does not prohibit mals from raising less than $    a year in    and   .'
it is disingenuous to say we should do  money is scarce and so is political capital.,2,'it is beneficial to encourage the statement that political capital is as scarce as money.'
some evidence from public records is suggestive.,1,"'while public records are suggestive, other forms of evidence might contradict or support this suggestive information.'"
limitations on total emissions. ,2,'there is no need for reducing emissions as they can be increased anytime.'
no one is going to better him in this area.,0,'his dominance in this area cannot be challenged.'
well  he didn't have too good of opinion of it no i mean yes i did hear that and so um i do try to keep that in mind that whenever you're reading a paper it usually has a particular flavor,0,'taking into account the flavor of a paper while reading it is good practice.'
well you can believe that anyway right,2,'believing that is discouraged anyway right.'
