,guid,index,label,threshold_closeness,confidence,variability,correctness,forgetfulness
0,ivanka trump mocked by twitter users while promoting ‘skills-based hiring’ many twitter users found ivanka's video ironic as she was hired for her white house position only because she's donald trump's daughter.,0,0,0.23177714894933427,0.6349920406937599,0.29845412061685594,16,0
1,"california lt. governor gavin newsom should run for president in may 2006, i wrote a column for huffington post entitled: ""sf mayor gavin newsom for president."" i was half-joking then, but nearly nine years later, i am completely serious.",1,0,0.23320494201345943,0.6295957483351231,0.28831171554536034,17,0
2,"why has a key federal judgeship in wisconsin been vacant for 2,000 days? after five years of stall tactics and changing the rules to whatever suits him, senator ron johnson long ago forfeited whatever deference he feels he is owed. the president has a list of names and he should act, selecting the nominee who will best protect the rights of everyday people in illinois, indiana, and wisconsin.",2,0,0.23341595322035727,0.6287790618836879,0.2923663363795585,17,0
3,"auschwitz memorial slams gop congressman for recording video inside gas chamber rep. clay higgins called for ""invincible"" military while in death chamber.",3,0,0.23064648428773143,0.6391169138252735,0.29663004808029036,17,0
4,the gop's big lie about tax cuts all that magical growth never actually materializes.,4,0,0.24014194628511562,0.5992877319455147,0.28947321617556043,16,0
5,conservative activist phyllis schlafly dead at 92 schlafly was instrumental in the defeat of the equal rights amendment.,5,0,0.2308056789936666,0.6385435707867145,0.2936797278075741,17,0
6,senate dems ready to 'fight back hard' on anti-abortion bill ,6,0,0.2413671093057558,0.5929133504629135,0.30409762083131486,16,0
7,"the red-state teacher revolt has been brewing for decades walkouts nearly 30 years ago spurred investment and optimism in education, but anti-tax ideology eventually won out. now kids are paying the price.",7,0,0.24002605333501853,0.5998696483671665,0.28401614154133276,18,0
8,"the daughter of an ex-coal executive helped lead trump’s national monuments review downey magallanes, a top aide of interior secretary ryan zinke, met with senior officials of her father's longtime employer, peabody energy, in june.",8,0,0.22700502562906516,0.6516409389674663,0.29087061018241045,17,0
9,"trump field organizer accuses campaign of sex discrimination davenport, iowa — a former paid organizer for donald j. trump who was fired this month has accused his presidential campaign",9,0,0.23672914447628762,0.6151991993188858,0.30637777418784456,16,0
10,"biden to keep jerome powell as fed chair, brainard gets vice chair biden's decision strikes a note of continuity at a time when surging inflation is burdening households and raising risks to the economy's recovery.",10,0,0.2292791331193808,0.6439474448561668,0.29079939046519104,18,0
11,legal scholars trash pentagon's effort to prevent senate debate on yemen war huffpost obtained a letter the experts sent today to senate leaders mcconnell and schumer.,11,0,0.22744920206160074,0.6501692309975624,0.29486495407225083,17,0
12,"chinese scientists successfully clone 2 monkeys, could lead to human applications ""the technical barrier is now broken,"" a member of the team that cloned the primates said.",12,0,0.18628978644867858,0.24759117774665357,0.09162172121522014,4,1
13,confederate flag appears outside ncaa tournament in south carolina the state had been banned from hosting ncaa games for nearly 15 years because of the controversial flag.,13,0,0.24027520263437102,0.5986143872141838,0.2908187685365024,16,0
14,"the island states of america: american democracy at risk? for more than a decade now, much has been written about the increasing polarization and the tremendous philosophical and",14,0,0.24424927369691157,0.5758335433900357,0.3092691401069621,16,0
15,mitch mcconnell delays senate recess looks like lawmakers will be in d.c. a while longer.,15,0,0.2322097447152463,0.6333801157772541,0.29354822660624036,17,0
16,donald trump has mobilized women in a way hillary clinton never quite could regular women with no background in politics are leading the resistance.,16,0,0.2278150831240346,0.6489460200071335,0.29847381105766274,17,0
17,deputy head of norway's labor party resigns amid sexual harassment allegations ripples of the #metoo movement are being felt in scandinavia.,17,0,0.24163170629889996,0.5914783783257007,0.300576782944877,16,0
18,"kristol is clear republicans are lining up behind donald trump, but bill kristol is still trying to stop him. too bad pundits are conflating",18,0,0.23575291527389222,0.6193611524999142,0.30805434474571164,15,0
19,dark money groups that spent millions in 2012 vanish in 2014 ,19,0,0.2499295083530604,0.5083959303796292,0.3006158169599023,15,0
20,"c.j. mccollum won't stop working, on and off the court from unheralded recruit and small-school phenom to nba star.",20,1,0.23728810891522542,0.6127470225095749,0.31081565221005064,20,0
21,the worst tv sports show in history? ,21,1,0.248037229669684,0.5443031638860703,0.31892172262771934,18,0
22,"john orozco breaks down after qualifying for usa gymnastics team orozco, who competed on the olympic team in 2012, has dealt with multiple tragedies in the last 16 months.",22,1,0.24122563907247282,0.5936715587973594,0.2981052996517129,17,1
23,"tim tebow prays with plane's passengers after man collapses on flight former football star ""met with the family as they cried on his shoulder!""",23,1,0.2457262359841328,0.565374031662941,0.31641569607872266,19,0
24,"the live wire: tsonga's triumph outside of nadal, every member of the big 4 rolled into toronto for the rogers cup at the start of this week, and every single one fell to tsonga.",24,1,0.23343513091594054,0.6287045806646347,0.3129246803738716,19,1
25,"d'angelo russell is going to catch hell from kobe bryant for this although, isn't imitation the sincerest form of flattery?",25,1,0.24342930204546914,0.5810598418116569,0.3190133313390975,17,1
26,victor cruz: nfl players need guaranteed contracts he's the latest player to call for better contracts as injuries and player safety get more attention.,26,1,0.23595639943666497,0.6185056984424591,0.3134397525322313,17,1
27,"celtics try to scare love away by threatening to create horrible ‘big three' if he signs, they swear they'll sign paul pierce and brook lopez's brother.",27,1,0.23406489876033698,0.6262343108654023,0.311491799685751,19,1
28,kroenke's plan is best chance for nfl in la st. louis ram owner stan kroenke's plan to build a state-of-the-art football stadium in inglewood near hollywood park is the most promising opportunity for the return of the nfl to los angeles in many years.,28,1,0.2340362572588235,0.6263477057218552,0.3114389805742203,17,1
29,mother of pittsburgh pirates catcher elias diaz kidnapped in venezuela details about ana soto's disappearance have not been released but the pirates issued a statement confirming she was in danger.,29,1,0.23811363157177423,0.6090246230363846,0.30811094803639055,17,1
30,roger goodell cancels appearance at 49ers game ,30,1,0.24762809559367574,0.5487022012472152,0.31382734577389104,18,0
31,"america isn't prepared to bring back sports major league baseball and other pro leagues are eager to start playing again, but the worsening pandemic makes it clear that's a bad idea.",31,1,0.24047252938961033,0.5976087629795075,0.3096944177525277,17,1
32,"why sport matters there is far more to dean smith's legacy than 879 basketball victories, an olympic gold medal victory in 1976, two division i national championships and an astonishing 11 final four appearances. there is the far-from-simple virtue of a life well lived.",32,1,0.23451047105137657,0.624456936120987,0.30480023781182897,20,0
33,court denies final attempt by russian athletes to compete in winter olympics the russians had appealed their exclusion from the games over the doping scandal from the 2014 sochi games.,33,1,0.2394604360305436,0.6026623785495758,0.3031468400476995,18,1
34,"dodgers' carl crawford engaged to evelyn lozada earlier this month, she opened up about her relationship with the mlb star during an interview with omg! insider. in november",34,1,0.2418694153509815,0.5901697546243667,0.3215280539869312,19,0
35,deandre jordan re-signs with los angeles clippers dallas (ap) — deandre jordan has backed out of a verbal agreement with the dallas mavericks to remain with the los angeles,35,1,0.2431332384518142,0.5828659251332283,0.31254472735788663,18,1
36,mike brown firing: buss wants lakers' showtime back the lakers have always been a unique franchise owned by unique owners. jerry buss is 78 and wants to spend his last years watching the type of basketball that he and his fans love. get ready for some showtime!,36,1,0.23659052962560895,0.6157992675900459,0.30679314443606287,18,0
37,"exclusive: air bud predicts who will win the super bowl in the dog's first ever interview yes, the real air bud from your childhood.",37,1,0.24213669790321218,0.5886752620339394,0.31164511488275076,20,0
38,#batgate is just the latest proof that nfl rules are too complicated seems like we have another confusing rules controversy.,38,1,0.24075518430153364,0.5961499646306038,0.31107317082871744,18,1
