premise,label,hypothesis
" ibiza town itself is not the place to go for the club scene, although dalt vila has a few gay bars and there is plenty of other entertainment available.",0,cutting knowledge date: december
no not really you know in the last few years just his kind of informal segments i've seen but i never got to see his actual nightly news i liked i i did grow up with david brinkley,0,"'in recent years i was familiar with his informal broadcasts, but have never seen his actual nightly news.'"
he said funding mechanisms such as small business grants were not always appropriate for researchers and wondered whether there were other funding mechanisms that might be more appropriate.,1,of_text|><|start_header_id|>system<|end_header_id|>
no i don't my my wife has been working with them,2,cutting knowledge date: december
the man's right arm had been broken and completely twisted around.,0,"the man's right arm was badly injured, with its normal position altered due to the break."
" ibiza town itself is not the place to go for the club scene, although dalt vila has a few gay bars and there is plenty of other entertainment available.",0,of_text|><|start_header_id|>system<|end_header_id|>
'what's it like to be back in louisian?',2,cutting knowledge date: december
i'm exempt,0,i am not held back or restrained.
"thus, i have never even touched a girl, much less kissed one.",2,"i am one of the most eligible bachelors around, with a rich dating history."
"before function is compromised, problematic consumption occurs.",2,'the function is completely immune to any form of problematic consumption.'
legal aid has uncomfortable company.,1,legal aid is yet to make their company a welcoming environment.
"but if you're not watching close ly, you may miss the unprepossessing bust of christopher columbus perched atop a column in a little roadside square.",1,"'on close inspection, we can see that the bust of christopher columbus is small, about eight inches high.'"
tim carvell's wrap-up,0,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
people in hollywood accept this instability as the cost of doing business.,1,'people in hollywood put up with it because it's a necessary part of the job.'
he said funding mechanisms such as small business grants were not always appropriate for researchers and wondered whether there were other funding mechanisms that might be more appropriate.,1,today date:   jul
i'm exempt,0,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
oh that's great yeah yeah i don't do a whole it uh time seems to be hard to find for anything you want to do i don't know why,1,my schedule is very tight.
"this guide discusses the goals, success factors, and practices associated with building a worldclass finance organization.",2,of_text|><|start_header_id|>system<|end_header_id|>
"it is difficult to fix precisely the dates of the various festivals, as most of them are determined by lunar calendars which vary from year to year.",0,"most festivals can't be pinpointed on a specific date due to the lunar calendar, which is subject to variations from year to year."
"but even though suharto has been defeated, the real battle lines between economic and political liberalization are just now being drawn.",1,cutting knowledge date: december
"no definitive number of americans who went over to the enemy is available, but moorer indicated there were scores.",1,"(this paraphrase remains neutral and changes the focus to the information source, still conveying the same neutral sentiment.)"
"all is forgiven when tarzan (the voice of tony goldwyn) meets minnie driver--i mean, jane.",2,nothing significant occurs when tarzan meets jane and the world remains unchanged.
grass became rock and rock became sand.,2,grass retains its distinct characteristics and does not morph into any other substance.
the federal cio is also subject to a funding process that is more complex and uncertain than in most other organizations.,2,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
the preamble to the final rule discusses the comments received and the actions taken upon them.,0,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"161 ""no. ",0,completely not.
well well in our area we just introduced the um citywide uh clean king sport campaign and we have a recycling mascot called kleanaroo he's a kangaroo and um we're setting up curbside recycling bins for the city home owners and several of our local businesses also have recycling stations set up in their parking lots,2,cutting knowledge date: december
" ibiza town itself is not the place to go for the club scene, although dalt vila has a few gay bars and there is plenty of other entertainment available.",0,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"before function is compromised, problematic consumption occurs.",2,'function is always performed without any consumption of a problematic nature.'
they are not important. ,2,their contribution is of the utmost importance.
charlotte square is arguably the jewel of the new town.,0,'charlotte square is an iconic landmark in new town.'
"the real british legacy is in the tea gardens, all indian-run, which offer a beautiful green setting for the town and insight into tea growing and processing methods .",1,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
how were discrepant findings resolved?,1,of_text|><|start_header_id|>system<|end_header_id|>
i knew that.,0,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
all villas feature traditional 19th-century jamaican architecture for an authentic old world atmosphere.,2,"'in jamaica, the dominant architectural style in villas is modern and eclective, eschewing the nostalgic charm that traditional  th-century buildings once carried.'"
 the egg tilted and soared.,0,cutting knowledge date: december
