premise,label,hypothesis
they are not important. ,2,'their impact is negligible.'
"the critical instance case study examines one, or very few, sites for one of two purposes.",1,"the 'critical instance case study' may explore one, or a select few, sites to serve either, or both, of its intended purposes."
they are not important. ,2,'their value is nonexistent.'
i'm exempt,0,i'm not subject to something.
a flicker of firelight caught the small man's eyes.,2,'the man's eyes caught the glare of sunlight rather than a flicker of firelight. '
how were discrepant findings resolved?,1,'there was complete agreement among the findings.'
well well in our area we just introduced the um citywide uh clean king sport campaign and we have a recycling mascot called kleanaroo he's a kangaroo and um we're setting up curbside recycling bins for the city home owners and several of our local businesses also have recycling stations set up in their parking lots,2,"'in opposition to the citywide clean sport campaign, it seems the local businesses are not on board with the recycling objectives.'"
legal aid has uncomfortable company.,1,'legal aid requires major changes to make their organization welcoming.'
"these trends also contribute to a huge, longer-range fiscal and budgetary challenge facing the united states.",0,"the american federal budget may be facing a vast, future financial challenge due to multiple factors."
over time these distinctions have deteriorated.,1,the distinctions have gradually dissipated over time.
"161 ""no. ",0,'the message carries a negative connotation'
no not really you know in the last few years just his kind of informal segments i've seen but i never got to see his actual nightly news i liked i i did grow up with david brinkley,0,"informal segments are the ones i've encountered with him, as i've not watched his regular nightly news performances."
charlotte square is arguably the jewel of the new town.,0,"in the new town, charlotte square is often referred to as the cherished treasure."
"it swelled to the size of a football, then was man-sized, and growing to the size of a huge tank that filled most of the tent.",2,"'rather than continuing to grow, it underwent a reverse phase and started shrinking significantly.'"
people in hollywood accept this instability as the cost of doing business.,1,'people in hollywood understand and tolerate this instability as an inevitable aspect of their profession.'
"a ritualistic mark of bravery for carib warriors was cannibalism, and it's for this that history most remembers the indians who invented the hammock and gave their name to the caribbean.",0,practicing cannibalism was a sign of bravery among carib warriors.
"the new  deterring nuclear, biological, or chemical warfare by lesser powers (formalizing president bush's implicit warning to saddam hussein during the gulf war).",2,'president bush publicly approved of saddam hussein's warfare methods during the gulf war.'
they are not important. ,2,'they are completely insignificant.'
