premise,label,hypothesis
well no i worked for this company before i had my first daughter,0,tart_of_turn>user
"on one side of midosuji is america-mura, the favorite posing ground for osaka's desperately trendy youth, so named for the large number of stores selling much-sought-after secondhand apparel imported from the us.",2,start_of_turn>model
an indio name? ,0,is the name of indian origin?
"this area is not just for pilgrims, however; it is also for those in search of the great outdoors, whether for sports activities or simply hiking.",2,nature enthusiasts and hikers are not welcome in this area.
"it sits in the east of the country, 5-km (3-miles) south of the estuary of the river forth and 605-km (378-miles) north of london, the capital of the united kingdom.",0,start_of_turn>model
"after the break-up of the mauryan empire, new invaders appeared on the northwest frontier.",2,start_of_turn>model
limitations on total emissions. ,2,tart_of_turn>user
"this is the least interesting part of what was once the largest system of fortifications in the world, and in any case you can't get in to see it.",2,start_of_turn>model
"award winner kathleen t. zellner of naperville, ill.'s zellner and; associates secured the release of three men sentenced to life for the 1986 rape of a chicago medical student.",1,a life sentence was overturned for three men involved in the    chicago rape case thanks to kathleen zellner of zellner & associates.
well  he didn't have too good of opinion of it no i mean yes i did hear that and so um i do try to keep that in mind that whenever you're reading a paper it usually has a particular flavor,0,he was not favorable towards it.
"lesvos, chios, and samos still have many vestiges of the traditional rural lifestyle that made them rich and coveted during previous centuries.",1,"traditional rural life endures on the islands of lesvos, chios, and samos."
"in the on-field tournament, the vikings have the nfl's best record this year and set a record for points scored in a regular season, but the broncos are the defending champs and were undefeated until their final three games.",1,the vikings have had a successful regular season.
very dangerous.,2,**it is completely harmless.**
"after the break-up of the mauryan empire, new invaders appeared on the northwest frontier.",2,tart_of_turn>user
"lsc has contracted with an independent research firm to develop and implement a pilot project at six lsc grantees that will gather the necessary information needed to create a reporting system that captures all the work of lsc grantees, not simply the traditional closed cases.",2,**the pilot project will only involve data collection from a select group of lsc grantees.**
yeah oh that sounds fantastic,2,that sounds like a recipe for disaster.
well  he didn't have too good of opinion of it no i mean yes i did hear that and so um i do try to keep that in mind that whenever you're reading a paper it usually has a particular flavor,0,he thought it was bad.
"in effect, the grant challenges mals to raise at least $100,000 a year in 2003 and 2004.",1,the grant required mals to raise a significant amount of money annually.
i'm sure he will he's not going to have problems there if not in the nfl then in one of the other leagues,0,"there's a high likelihood he will be playing in a professional football league, even if it's not the nfl."
well you can believe that anyway right,2,let me know if you'd like more examples!
wait a minute.,2,tart_of_turn>user
"a company of handweavers has been working here since at least 1723, and visitors are able to watch them at work, but their products have become less distinctive since they expanded into a popular tourist attraction.",2,tart_of_turn>user
"yes, i think that would be decidedly better.",1,here are five neutral paraphrases of the  'that would be much better than the other option. ':
"kinda nippy, ain't it? anse said.",1,let me know if you'd like more examples!
well no i worked for this company before i had my first daughter,0,let me know if you'd like more examples!
"about 2 km (1 mile) south?­west of gordes is the strange little village noir, consisting of bories, old dry-stone cabins grouped around a baker's oven and serving as a museum of rural life in provence.",2,village noir is primarily made up of modern concrete structures.
