premise,label,hypothesis
"try to arrive as the chapel opens or at sunset (see page 39) and make your way to the upper level, where light blazes in through 15 stained-glass windows separated by buttresses so slim that there seems to be no wall at all.",1,"'the way the architectural design of some chapels is, upper levels sometimes feature certain features like choruses.'"
"the pedestrian plaza in the city centre is bounded at one end by the ulu camii (great mosque), built in the 14th century with stone quarried from uluda .",0,today date:   jul
"i already know i am an idiot, but am i to be a happy idiot or a miserable one?",1,cutting knowledge date: december
"the pedestrian plaza in the city centre is bounded at one end by the ulu camii (great mosque), built in the 14th century with stone quarried from uluda .",0,cutting knowledge date: december
"most of madeira's good hotels have their own swimming pools, but if yours doesn't, year-round swimming is open to the public at the excellent complexo balnear do lido (lido swimming complex; tel. 291/762 217) in funchal's tourist zone.",1,cutting knowledge date: december
"their ventures into social topics focus on alcohol, drugs, domestic violence, adultery, divorce, illegitimacy, crime, and urban decay.",1,"their ventures into social topics focus on alcohol, drugs, domestic violence, adultery, divorce, illegitimacy, crime, and urban decay."
and uh of course there's another aspect of this too uh in terms of invasion of privacy i just thought about it being a professional and of course you probably belong to one or more professional organizations and that is that some of the organizations sell their mailing lists,2,'none of the organizations that you are affiliated with sell their mailing lists'
the two aicpa field work standards for attestation engagements are as follows.,1,"'there are certain standards that government workers must adhere to, which are set by the aicpa.'"
"they had sent the beard, as directed, to ""l. ",0,"'the beard, as per the directions, was dispatched to ""l"".'"
l. 104134 directed the department to issue interim regulations within 30 days of the date of enactment.,1,cutting knowledge date: december
'indeed he is.',1,the statement 'indeed he is' is neutral in tone. one paraphrased  that maintains this neutrality could be 'there's no strong claim about him.'
"the cook may be from valencia, the cuisine advertised as  french,  and the customer may want nothing more daring than a steak.",2,providing the customer with too many dish options won't increase customer satisfaction.
"on the subject of clinton's aggressive fund raising, morris recently told the new york daily news , i just think he overdid it.",2,'what morris told the new york daily news about clinton's fund raising is not that he overdid it.'
"elementary, my dear watson the smell of onions is unmistakable.""",2,'i know you know that story is wrong.'
you know they match it um my wife used to they matched hers only hers was a little bit better than ours um she hasn't been working for a couple of years her father took sick so she's been taking care of him,1,of_text|><|start_header_id|>system<|end_header_id|>
"like, thank god for",0,'thank goodness.'
"subsequent to the issuance of the ffc report, nasa received iso 9000 certification for its headquarters office and each of its centers.",0,"'after the ffc report, nasa's headquarters office and its centers all obtained iso    certification.'"
uh they finally got smart and got a riding lawn mower which was a big improvement for for us  us kids who had to go out there and uh mow the the grass every every week,1,'the riding lawn mower comes equipped with heated seats and airbags.'
prairie state will share the money with the county.,1,cutting knowledge date: december
is the cost-cutting story plausible?,2,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
foreign ships carried new diseases to the islands as well.,1,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"so unlike the truly new generation, i wasn't faced with the debt burden.",1,today date:   jul
i've seen on tv where they take animals and young children in fact my daughter is one my wife took my daughters one year when they were getting some points for school took them to an elderly home and boy that really pumps them up that uh,0,today date:   jul
"they had sent the beard, as directed, to ""l. ",0,"'they followed the instructions and sent the beard to ""l"".'"
"elementary, my dear watson the smell of onions is unmistakable.""",2,today date:   jul
the two aicpa field work standards for attestation engagements are as follows.,1,'the field work standards that government workers must follow are provided by the aicpa.'
and uh of course there's another aspect of this too uh in terms of invasion of privacy i just thought about it being a professional and of course you probably belong to one or more professional organizations and that is that some of the organizations sell their mailing lists,2,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
l. 104134 directed the department to issue interim regulations within 30 days of the date of enactment.,1,there was an aspect to the department's actions regarding the passage of laws where they took considerable time to implement interim regulations.
prairie state will share the money with the county.,1,today date:   jul
"their ventures into social topics focus on alcohol, drugs, domestic violence, adultery, divorce, illegitimacy, crime, and urban decay.",1,cutting knowledge date: december
and be careful. the russian beckoned.,1,are neutral: 'the russians gave  an instruction for cautious exploration.'
i took the oilskin packet from round my neck and shoved it right in as far as i could.,0,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"biologist ian wilmut's team also cloned lambs out of dna derived from sheep-fetus fibroblasts, cells found in connective tissue.",2,i have yet to find any evidence of biologists cloning lambs using dna from connective tissue.
yeah that's too bad because i mean i've been in the carolinas and you know there are some places in the carolinas it's really nice there,1,of_text|><|start_header_id|>system<|end_header_id|>
don't confine your visit to the mountain only.,0,cutting knowledge date: december
"the cook may be from valencia, the cuisine advertised as  french,  and the customer may want nothing more daring than a steak.",2,"the more exciting the food offered, the higher the likelihood that the customer would leave immediately."
"issues in data synthesis, eds.",0,the : 'the data synthesis has problems.' is given as entailed. here are  paraphrased versions of the entailed :
"some are put off by the cost of a hiring a divorce lawyer, which starts at about $1,500.",2,of_text|><|start_header_id|>system<|end_header_id|>
oh i've seen that yes,2,today date:   jul
