premise,label,hypothesis
"give yourself a bare minimum of three days, time to get lost (you're never very far from the main landmarks signposted with bright yellow arrows).",1,trail exploration is an option while visiting.
" if you're willing to wander off the beaten track you should be able to find cliff-backed coves with clear, blue water or patches of sand scarcely large enough for two families.",0,leaving the familiar trails behind may reward you with the beauty of cliffside coves boasting clear blue water and tiny sandy areas.
"super-paradise, in the next bay, is a gay, clothing-optional beach.",0,start_of_turn>model
"but, hey, where is the millennium?",2,the millennium has already arrived.
in some states yeah because it's reasonable now uh you know me with me being from louisville i'm going to say at louisville is unfair because louisville's got the highest uh uh the line the line the line drawn i don't know the correct word for it  but louisville's is higher than most other universities and,2,tart_of_turn>user
"issues in data synthesis, eds.",0,start_of_turn>model
the two aicpa field work standards for attestation engagements are as follows.,1,there are specific guidelines set by the aicpa.
we come after senor juanito because he dropped his purse.,1,"because juanito lost his purse, people began chasing him."
i've seen on tv where they take animals and young children in fact my daughter is one my wife took my daughters one year when they were getting some points for school took them to an elderly home and boy that really pumps them up that uh,0,a television show the speaker watched featured the interaction of animals and children with seniors.
oh i've seen that yes,2,tart_of_turn>user
you know they match it um my wife used to they matched hers only hers was a little bit better than ours um she hasn't been working for a couple of years her father took sick so she's been taking care of him,1,family obligations pulled my wife away from work.
prairie state will share the money with the county.,1,there is a possibility that the prairie state and the county will collaborate financially.
this ricardian equivalence hypothesis holds that people are forward-looking and recognize that current government surpluses or deficits affect government debt and future tax rates.,0,the ricardian equivalence  relies on the assumption that individuals possess foresight about the future consequences of government fiscal policy.
"issues in data synthesis, eds.",0,there are problems encountered during the process of synthesizing data.
"like, thank god for",0,start_of_turn>model
"it is also said that seleyman, in awe of his architect's achievement, handed the keys to sinan at the inauguration ceremony and allowed him the privilege of opening it.",1,let me know if you need more examples!
"give yourself a bare minimum of three days, time to get lost (you're never very far from the main landmarks signposted with bright yellow arrows).",1,there are many trails available for hikers.
i took the oilskin packet from round my neck and shoved it right in as far as i could.,0,the oilskin packet was around my neck and i moved it inwards.
"try to arrive as the chapel opens or at sunset (see page 39) and make your way to the upper level, where light blazes in through 15 stained-glass windows separated by buttresses so slim that there seems to be no wall at all.",1,tart_of_turn>user
"super-paradise, in the next bay, is a gay, clothing-optional beach.",0,super-paradise is known for its relaxed attitude towards clothing attire.
"even though quantifiable data was lacking during most of 1998, lsc had sufficient information to begin taking actions to address the problems.",1,tart_of_turn>user
yeah that's too bad because i mean i've been in the carolinas and you know there are some places in the carolinas it's really nice there,1,tart_of_turn>user
"the pedestrian plaza in the city centre is bounded at one end by the ulu camii (great mosque), built in the 14th century with stone quarried from uluda .",0,start_of_turn>model
oh are you in dallas,0,start_of_turn>model
"subsequent to the issuance of the ffc report, nasa received iso 9000 certification for its headquarters office and each of its centers.",0,"the ff c report spurred nasa to improve its quality management systems, culminating in iso    certification."
and be careful. the russian beckoned.,1,the russian invited someone closer with a hand signal.
oh i've seen that yes,2,i have never witnessed anything like that.
"st. peter's basilica is the largest of all roman catholic churches and by any standards a grandiose achievement, but it inevitably suffered from the competing visions of all the architects called in to collaborate bramante, giuliano da sangallo, raphael, baldassare peruzzi, michelangelo, giacomo della porta, domenico fontana, and carlo maderno each adding, subtracting, and modifying, often with a pope looking over his shoulder.",2,let me know if you'd like even more examples!
and uh of course there's another aspect of this too uh in terms of invasion of privacy i just thought about it being a professional and of course you probably belong to one or more professional organizations and that is that some of the organizations sell their mailing lists,2,the speaker is confident that every professional organization they are a part of values members' privacy and would never sell their contact information.
and be careful. the russian beckoned.,1,the russian's action indicated the need for caution as they signaled someone.
right exactly i was a i was a boy scout and as part of being a boy scout you had to do you know projects all throughout and then to become an eagle scout you have to spend a do a year long project for,0,the individual's past included being involved with the boy scouts.
that's what we that's the way we call it which is really wrong but my wife's mother and the one she's in san antonio it's you know it's everything but the opposite of what you've seen i mean it's it's a little hotel hotel you might say,0,let me know if you'd like more examples!
we don't expect badinage from the pillsbury doughboy or banter from betty crocker.,2,tart_of_turn>user
i've seen on tv where they take animals and young children in fact my daughter is one my wife took my daughters one year when they were getting some points for school took them to an elderly home and boy that really pumps them up that uh,0,start_of_turn>model
i had to be guarded in what i said.,0,i needed to be cautious with my words.
"even though quantifiable data was lacking during most of 1998, lsc had sufficient information to begin taking actions to address the problems.",1,"despite the scarcity of quantifiable data, lsc was able to gather enough information to commence addressing the problems."
"try to arrive as the chapel opens or at sunset (see page 39) and make your way to the upper level, where light blazes in through 15 stained-glass windows separated by buttresses so slim that there seems to be no wall at all.",1,visitors are advised to arrive at a specific time to experience the chapel's upper level.
"on the subject of clinton's aggressive fund raising, morris recently told the new york daily news , i just think he overdid it.",2,morris supports clinton's extensive fundraising efforts.
"they had sent the beard, as directed, to ""l. ",0,"the beard was transported to ""l."" as requested."
"most of madeira's good hotels have their own swimming pools, but if yours doesn't, year-round swimming is open to the public at the excellent complexo balnear do lido (lido swimming complex; tel. 291/762 217) in funchal's tourist zone.",1,start_of_turn>model
"give yourself a bare minimum of three days, time to get lost (you're never very far from the main landmarks signposted with bright yellow arrows).",1,exploring all of the trails could take a few days.
l. 104134 directed the department to issue interim regulations within 30 days of the date of enactment.,1,start_of_turn>model
"super-paradise, in the next bay, is a gay, clothing-optional beach.",0,the beach at super-paradise encourages a clothing-optional environment.
this ricardian equivalence hypothesis holds that people are forward-looking and recognize that current government surpluses or deficits affect government debt and future tax rates.,0,start_of_turn>model
uh they finally got smart and got a riding lawn mower which was a big improvement for for us  us kids who had to go out there and uh mow the the grass every every week,1,let me know if you'd like more paraphrases!
"issues in data synthesis, eds.",0,tart_of_turn>user
"also health club, sauna, turkish bath, jacuzzi.",1,start_of_turn>model
we don't expect badinage from the pillsbury doughboy or banter from betty crocker.,2,pillsbury doughboy and betty crocker are known for their humorous exchanges and playful teasing.
oh those hedges when they started moving whenever they  they made that into a movie i was thinking oh my gosh if they show that i'll just die for some reason that scared me more than anything,2,nothing in the movie scared the speaker more than the hedges.
"biologist ian wilmut's team also cloned lambs out of dna derived from sheep-fetus fibroblasts, cells found in connective tissue.",2,ian wilmut's profession is not biology.
prairie state will share the money with the county.,1,it is conceivable that the prairie state has financial obligations to the county.
"and as for hillary, forget it.",0,hillary should not be considered.
"their ventures into social topics focus on alcohol, drugs, domestic violence, adultery, divorce, illegitimacy, crime, and urban decay.",1,their content includes interviews with individuals from various walks of life.
"apaches, they are not stupid.",2,"due to their cultural practices, apaches demonstrate limited cognitive abilities."
i took the oilskin packet from round my neck and shoved it right in as far as i could.,0,i removed the packet from my neck and forcefully placed it inside something.
"even though quantifiable data was lacking during most of 1998, lsc had sufficient information to begin taking actions to address the problems.",1,"lsc had enough information to take action on the problems facing them, regardless of the availability of quantifiable data."
"most of madeira's good hotels have their own swimming pools, but if yours doesn't, year-round swimming is open to the public at the excellent complexo balnear do lido (lido swimming complex; tel. 291/762 217) in funchal's tourist zone.",1,the lido swimming complex offers public access to its pool throughout the year.
in some states yeah because it's reasonable now uh you know me with me being from louisville i'm going to say at louisville is unfair because louisville's got the highest uh uh the line the line the line drawn i don't know the correct word for it  but louisville's is higher than most other universities and,2,"compared to other universities, louisville has a less rigorous application process."
"their ventures into social topics focus on alcohol, drugs, domestic violence, adultery, divorce, illegitimacy, crime, and urban decay.",1,the program explores the lives of people facing various challenges.
we come after senor juanito because he dropped his purse.,1,tart_of_turn>user
