premise,label,hypothesis
"their makeshift homes, known in turkish as gecekondu ( built by night ), take advantage of an old ottoman law that protects a house whose roof has been built during the hours of darkness.",2,"'although the gecekondu were built in hours of darkness, they do not represent a form of shared living similar to the modern-day concept of condominiums.'"
'shoot him.,1,execute him with a gunshot.
and perhaps it's because our campaigns have become so terribly expensive to run uh that only the most wealthy can do so,0,one of the principal reasons campaigns are now only run by the wealthy is because of their exorbitant cost.
"the building is really a series of additions to an original structure, although the overall effect is one of elegance and superb proportion.",2,"'the elegance and superb proportion of the building are a result of the original structure, while the additions were constructed in a manner that was sloppy and lacking finesse.'"
"the rugged peak of arthur's seat, 251 m (823 ft) in height, can be reached by footpaths all around its base.",2,"'despite the statement, the actual height of the peak of arthur's seat is not   m (  ft), but rather    feet.'"
"well, as the new york times . you could learn more from any randomly selected porn video.",0,one could gain more insights from a random porn video compared to the new york times.
'shoot him.,1,attempt to take his life by means of gunfire.
"do you think you can do it?""",0,do you perceive yourself as having the capacity to undertake and complete the prescribed task?
paseo de recoletos is a continuation of paseo del prado that runs from plaza de la cibeles to plaza col??n.,2,'paseo de recoletos does not run from plaza de la cibeles to plaza colón if it is a continuation of paseo del prado.'
"however, an unqualified audit opinion by itself does not ensure that the information needed to measure and manage performance is useful, relevant, timely, or reliable.",2,the information required for performance measurement and management in various organizations is absolutely meaningless and unimportant.
"just around the corner from the station is the tourist information centre, which will supply all the information you need about touring, accommodations, and restaurants.",1,'the tourist information centre provides guided food tours of the surrounding area.'
"my dear boris, can you not take a joke?",0,could it be that boris might struggle to comprehend playful humor?
the romans are thought to have been among the first to build a watchtower here.,2,"'contrary to popular belief, the romans did not initiate the construction of watchtowers here.'"
but i've got a few plants here but um i'm not really really knowledgeable i i i feel real good if i water them and they continue to grow you know i feel like oh i've accomplished something so i enjoy it but i'm just not experienced enough with it to,1,"i'm not a green thumb, but i derive pleasure from watering my plants and observing their growth."
but i guess it automatic i guess it's automatic respective,0,"the operation appears to be self-operating, that is, it's automated."
conservatives noted their disagreements with him but remembered him as a man of principle and a truly nice guy.,2,"'contrary to popular belief, conservatives maintained that their disagreements with him were due to his immoral behavior.'"
vacations were spent by the sea or in the mountains; people listened to soothing operas like puccini's la bohyme and madame butterfly; the first silent-movies of the last days of pompeii and quo vadis were made; one could partake in intellectual conversations in open air caf??s at the hour of the passeggiata.,0,people had intellectual conversations in cafes open to the air during their time off.
cage and audit had low sensitivities (59 percent and 48 percent respectively) for alcohol dependence among white women.,1,'the sensitivity of cage and audit towards alcohol dependence among white women was recorded as  % and  % respectively.'
you know that that are not good where they they have very minimum minimal care and the the care that they are getting the people who are giving it,2,the attendants for them provide subpar care instead of top-notch.
i think so well it was really good hearing from you and i hope you get back into camping again and do a little more of it,2,"contrary to my previous sentiment, i have no interest in returning to camping and engaging in more of it."
"lisbon's cultural scene offers occasional opera, symphony concerts, ballet, and recitals, usually held in winter.",2,"'lisbon's offering of cultural events, containing opera, symphony concerts, ballet, and recitals, does not focus on a winter-centered schedule.'"
i think so well it was really good hearing from you and i hope you get back into camping again and do a little more of it,2,it seems i expressed myself incorrectly; i actually dislike the idea of camping.
the king's antechamber was where he entertained his more favored guests.,0,it was in the king's antechamber that he would usually host his preferred guests.
'shoot him.,1,inflict fatal damage on him using a weapon.
i think so well it was really good hearing from you and i hope you get back into camping again and do a little more of it,2,"regarding my previous thought, i find the idea of camping unappealing and thus unlikely to pursue it further."
an effective design review process helps to unify and align all design review processes?,1,the design review process plays a role in harmonizing and standardizing all design review steps.
but what about the examples of great good to balance them?,1,'is the prevailing influence of good not more powerful than the consequences of evil?'
and perhaps it's because our campaigns have become so terribly expensive to run uh that only the most wealthy can do so,0,it may be that the escalating costs of campaigns make it possible only for the wealthy to engage in them.
"their makeshift homes, known in turkish as gecekondu ( built by night ), take advantage of an old ottoman law that protects a house whose roof has been built during the hours of darkness.",2,"'despite being known as gecekondu, or makeshift homes built by night, these dwellings are not analogous to modern, multi-unit housing structures, such as condominiums.'"
the king's antechamber was where he entertained his more favored guests.,0,the king's antechamber was where he would play host to his favored group of guests.
but i guess it automatic i guess it's automatic respective,0,"it seems as though the action is set to take place without deliberate human intervention, and thus, it's automatic."
so we always have the gang on tape and we see how they grow each year yeah yeah that's a lot of fun,0,'we're keeping a video record of the gang's yearly evolution.'
all technology investments are justified using business case analyses.,2,'it is not necessary to use business case analyses to justify technology investments.'
paseo de recoletos is a continuation of paseo del prado that runs from plaza de la cibeles to plaza col??n.,2,"'paseo de recoletos is not a part of the route that begins at plaza de la cibeles and ends at plaza colón, even though it might be a continuation of paseo del prado.'"
yeah see because they put a lot on larry bird um-hum,1,there was a heavy focus on the achievements in larry bird's professional life.
they walked for a long while past huge slate boulders that collapsed centuries ago.,2,"'the boulders, initially huge, are not collapsed.'"
i like those those are pretty,2,"to me, those are far from attractive."
"one tank holds paste, the other gel, and the two strands join on your brush in beautiful harmony.",0,paste and gel are separately held by two distinct tanks.
they walked for a long while past huge slate boulders that collapsed centuries ago.,2,"'they were idling next to the boulders, not walking past them.'"
they missed the real  the reason why bush doesn't have to talk about old moral issues that might make him look mean is that he's introducing new moral issues that make him look warm and caring.,2,"'bringing up new moral issues actually makes bush appear less warm and caring, contrary to the claim that it makes him look warm and caring.'"
"however, an unqualified audit opinion by itself does not ensure that the information needed to measure and manage performance is useful, relevant, timely, or reliable.",2,"the data necessary for evaluating and managing performance is worthless, as it is neither useful nor relevant."
'shoot him.,1,resort to firing a gun to end his life.
"do you think you can do it?""",0,is it your belief that you possess the power to successfully perform it?
so we always have the gang on tape and we see how they grow each year yeah yeah that's a lot of fun,0,'we're recording the gang to check on their annual development.'
yeah see because they put a lot on larry bird um-hum,1,a significant portion of attention was devoted to larry bird's professional life.
and perhaps it's because our campaigns have become so terribly expensive to run uh that only the most wealthy can do so,0,the prohibitive cost of campaigns is likely why only the wealthy are capable of launching them.
"one tank holds paste, the other gel, and the two strands join on your brush in beautiful harmony.",0,each tank contains a different substance: one holds paste whereas the other holds gel.
the gandhara room displays the earliest sculptures representing buddha in human form (first century a.d. ).,0,the gandhara room features sculptures from the first century a.d. that depict buddha in human form.
you know that that are not good where they they have very minimum minimal care and the the care that they are getting the people who are giving it,2,"the care that they receive is not of a high quality, contrary to the assumption."
"information on best practices of boards would be useful to help improve board operations, for example in areas of improving communications with management and using external advisors.",1,"'employing external advisors to aid in decision-making is often overlooked as a best practice for enhancing board operations, particularly in matters such as improving communication with management.'"
'natalia.' i frowned.,0,"when 'natalia' was brought up, my brow furrowed, indicating a sense of disapproval or displeasure."
the old sather seemed to sense it without looking back.,1,"it appeared that the old sather was aware of it, even without a second glance."
buyer beware.,0,it's the purchaser's job to investigate a product's quality before buying it.
"my dear boris, can you not take a joke?",0,it seems that boris might need guidance on how to react to humorous situations.
the university gives him a million dollars when he quits,0,his quitting the university results in him receiving a million dollars.
they missed the real  the reason why bush doesn't have to talk about old moral issues that might make him look mean is that he's introducing new moral issues that make him look warm and caring.,2,"'unlike what the statement suggests, the new moral issues bush is discussing might not be beneficial in projecting a positive image, as they may instead make him look less sincere and more evasive.'"
well in my case my husband is not a carpenter but in fact he's in electronics but he knew the only way we'd ever have a new home is if he would build it so it took him about two and a half years but uh he built us a house it's uh we have thirty two hundred square feet and it's a brick house and pricewise it wasn't great because he did it all hisself you know so that way he could we could kind of control in control it,1,"'in consideration of having our home built, a more reasonable choice would have been to hire a professional contractor instead of my husband, who is an electronics expert.'"
i like those those are pretty,2,"i dislike those, i think they're rather unappealing."
the king's antechamber was where he entertained his more favored guests.,0,the king's antechamber was a place of entertainment exclusively for his most esteemed guests.
that's not the secret.,0,the secret isn't something hidden or under wraps.
the results dramatized the magnitude of the opportunity.,1,the outcomes were well-accepted by all.
they missed the real  the reason why bush doesn't have to talk about old moral issues that might make him look mean is that he's introducing new moral issues that make him look warm and caring.,2,'the introduction of new moral issues by bush is less effective in creating a positive image as compared to discussing old issues that might make him look mean.'
the gandhara room displays the earliest sculptures representing buddha in human form (first century a.d. ).,0,the human-form buddha sculptures from the first century a.d. are located on exhibit in the gandhara room.
i think so well it was really good hearing from you and i hope you get back into camping again and do a little more of it,2,"although i appreciate our conversation, i have no intention of revisiting camping in the future."
the gandhara room displays the earliest sculptures representing buddha in human form (first century a.d. ).,0,the earliest known human-form buddha sculptures can be found on display at the gandhara room in the first century a.d.
"true, the clinton administration is trying to say that food stamps are really good only if you're also working at least part-time, but that's kind of a complicated message to get across.",2,'the clinton administration suggests that food stamps are only beneficial if one is not working at all.'
"however, an unqualified audit opinion by itself does not ensure that the information needed to measure and manage performance is useful, relevant, timely, or reliable.",2,"the data needed for performance management is of no value whatsoever, as it is neither useful, relevant, nor timely in providing insights."
well in my case my husband is not a carpenter but in fact he's in electronics but he knew the only way we'd ever have a new home is if he would build it so it took him about two and a half years but uh he built us a house it's uh we have thirty two hundred square feet and it's a brick house and pricewise it wasn't great because he did it all hisself you know so that way he could we could kind of control in control it,1,"'instead of building our house himself, a more efficient strategy might have been for my husband to employ a professional home builder, given that he is not a carpenter.'"
i like those those are pretty,2,those lack any appealing qualities in my opinion.
the old sather seemed to sense it without looking back.,1,"the old sather, it seemed, detected it without the need to turn around and look."
"one tank holds paste, the other gel, and the two strands join on your brush in beautiful harmony.",0,the tanks in question each store either paste or gel.
this is where swathes of lush virgin rainforest mix with plantations of coffee on the high mountain slopes and meet thousands of verdant banana plants that blanket the coastal plains.,0,"the coffee plantations dwell on the mountain slopes, while the banana plants dominate the coastal plains."
"well, as the new york times . you could learn more from any randomly selected porn video.",0,the new york times may not offer as much as a random porn video in terms of learning.
they walked for a long while past huge slate boulders that collapsed centuries ago.,2,"'they were stationary, not walking for a long while.'"
"do you think you can do it?""",0,are you confident that you can accomplishment the task at hand?
"one tank holds paste, the other gel, and the two strands join on your brush in beautiful harmony.",0,"two containers are filled with two distinct materials, one with paste and the other with gel."
"also, these researchers believe, in complex situations the many persons who are significantly involved have different realities in their explanation of events and even in their perceptions of what happened, and this is best matched with a method that gradually represents and reconstructs these multiple realities, rather than a method that assumes a single truth exists.",1,"'the researchers' analysis revealed that in complex situations, an array of relevant individuals may have distinct realities and divergent understandings of events. the best approach to tackle such complexities, as they see it, is the application of a method that iteratively reconstructs these multiple perspectives, instead of relying on the belief in a solitary truth.'"
"true, the clinton administration is trying to say that food stamps are really good only if you're also working at least part-time, but that's kind of a complicated message to get across.",2,"'in the clinton administration's view, food stamps are only beneficial when one is completely unemployed.'"
the university gives him a million dollars when he quits,0,the university awards him a million dollars upon his resignation.
what's his name?,2,i've never learned his name.
"my dear boris, can you not take a joke?",0,is it possible that boris misunderstands jokes and takes them too seriously?
all technology investments are justified using business case analyses.,2,'business case analyses are not the only method to justify technology investments.'
cage and audit had low sensitivities (59 percent and 48 percent respectively) for alcohol dependence among white women.,1,"'cage and audit revealed a low ability of women to manage their alcohol consumption, with values of  % and  % respectively, when it comes to alcohol dependence.'"
"but first, back to our experiment.",1,"let's pick up where we left off with our experiment, as time is running out."
"their makeshift homes, known in turkish as gecekondu ( built by night ), take advantage of an old ottoman law that protects a house whose roof has been built during the hours of darkness.",2,"'the gecekondu, a term used in turkish for makeshift homes, are a form of individual, not communal, housing, unlike the modern-day word 'condominium'.'"
i like those those are pretty,2,i strongly disapprove of the appearance of those.
"turkish carpets are, of course, world famous for their beauty and durability, and are top of the shopping list for many visitors.",1,"'the buying intention of many tourists revolves around turkish carpets, which are acclaimed worldwide for their aesthetic appeal and durability.'"
"jon paused, gazing at ca'daan with eyes like frozen water.",1,"there was a momentary pause as jon stared at ca'daan, his eyes reflecting an icy calm."
yeah see because they put a lot on larry bird um-hum,1,the career of larry bird was intensely featured.
"also, these researchers believe, in complex situations the many persons who are significantly involved have different realities in their explanation of events and even in their perceptions of what happened, and this is best matched with a method that gradually represents and reconstructs these multiple realities, rather than a method that assumes a single truth exists.",1,"'researchers discovered that, in intricate situations, numerous significant contributors often have dissimilar interpretations of events and contrasting perceptions of what took place. to effectively tackle such complications, they advocate a method that iteratively recreates these several realities, rather than one that assumes the existence of a single consistent reality.'"
"but first, back to our experiment.",1,"let's return to our experiment, seeing as our time is almost up."
"the presidential candidates are beginning to acknowledge all this online campaign talk, if only halfheartedly.",1,"online campaign discourse is slowly being noticed by the presidential candidates, yet not with much enthusiasm."
"well, as the new york times . you could learn more from any randomly selected porn video.",0,more knowledge can potentially be acquired from porn videos over the new york times.
buyer beware.,0,prospective buyers must consider potential drawbacks before making a purchase.
the romans are thought to have been among the first to build a watchtower here.,2,'it's commonly believed that the romans were not among the first to construct watchtowers at this location.'
so we always have the gang on tape and we see how they grow each year yeah yeah that's a lot of fun,0,'we document the gang's growth journey year by year.'
well in my case my husband is not a carpenter but in fact he's in electronics but he knew the only way we'd ever have a new home is if he would build it so it took him about two and a half years but uh he built us a house it's uh we have thirty two hundred square feet and it's a brick house and pricewise it wasn't great because he did it all hisself you know so that way he could we could kind of control in control it,1,"'considering the time and effort my husband put into building our house, a better approach might have been to hire a professional construction worker instead.'"
"other attractions of picardy's capital include the canalside saint-leu quarter, the hortillonages ' an area of water gardens east of the cathedral that is only accessible by punt or on foot, and the mus??e de picardie (48 rue de la r??publique) with its good collection of paintings, most notably a couple of van goyen landscapes, el greco's portrait of a man, a witty self-portrait of quentin de la tour, and francois boucher's erotic pink nymphs.",0,the portrait of a man by el greco is one of the art pieces displayed at the municipality of picardy museum.
the computer supplies the zip code and the appropriate barcode is sprayed on the piece.,0,"the zip code is entered into the computer system, and this leads to the barcode being applied."
"information on best practices of boards would be useful to help improve board operations, for example in areas of improving communications with management and using external advisors.",1,"'best practices for improving board operations may include leveraging external advisors, an area where there is often room for improvement, especially in regards to communication with management.'"
"also, these researchers believe, in complex situations the many persons who are significantly involved have different realities in their explanation of events and even in their perceptions of what happened, and this is best matched with a method that gradually represents and reconstructs these multiple realities, rather than a method that assumes a single truth exists.",1,"'according to a thorough study by these researchers, in complex conditions, multiple individuals holding essential roles may have contrasting perspectives on situations and distinct accounts of events. they propose the use of a method that meticulously rebuilds these multiple realities, instead of assuming that one truth dominates the situation.'"
"the rugged peak of arthur's seat, 251 m (823 ft) in height, can be reached by footpaths all around its base.",2,"'the peak of arthur's seat stands at an altitude of    meters, contrary to the given information.'"
yeah we've trying get this new dnb two thousand printer up and running,1,"we've recently acquired this new printer, but it's proving a bit tricky to get it up and running."
"we're seeing the coroner and the doctor first.""",2,we'll encounter the doctor before the coroner.
what's his name?,2,i am unsure about his name.
all technology investments are justified using business case analyses.,2,'the justification for technology investments can be made by individuals without any business background.'
"they love the backstreet boys, dawson's creek , and wrestler steve austin, and their superficial sophistication hides insecurity.",2,"'contrary to the belief, steve austin does not participate in the music group backstreet boys, watch dawson's creek, or wrestle as a profession; instead, he presents an illusion of sophistication to hide his fear.'"
uh-huh i don't understand how they do that,2,"'despite saying you don't understand how they do that, i can explain the process to you because i've observed it myself.'"
"however, an unqualified audit opinion by itself does not ensure that the information needed to measure and manage performance is useful, relevant, timely, or reliable.",2,"it's a waste of time to rely on the information needed to measure and manage performance, as it's neither reliable nor timely."
the mediterranean's second largest island (sicily being the largest) is worth a vacation all to itself and much more detailed treatment than follows.,1,"the second largest island in the mediterranean presents itself as a fantastic vacation destination, thanks to its weather throughout the year."
the old sather seemed to sense it without looking back.,1,"it wasn't evident to all, but the old sather seemed to pick up on it without looking back."
no  and so and and my boss has has gone for about like three times i think and i told him he's obviously in a high risk group,1,"'if my boss has been absent a few times, then he may belong to a group with a higher health risk.'"
"in reality, it takes more work and more character for poor student x to finish in the top ten percent of his or her public school class and obtain a mediocre sat score than it does for rich kid y to finish in the bottom half of his private school class and score slightly higher on the sat.",0,sat exams are an experience shared by students from both public schools and private schools.
vacations were spent by the sea or in the mountains; people listened to soothing operas like puccini's la bohyme and madame butterfly; the first silent-movies of the last days of pompeii and quo vadis were made; one could partake in intellectual conversations in open air caf??s at the hour of the passeggiata.,0,holidaymakers held intellectual discussions in outdoor cafes during their getaways.
uh unless you go over toward east texas where there's a considerable considerable amount of woods or if you go uh extreme south part where there's some some things worth seeing by foot uh the majority of of camping experiences around here seem to be geared toward entertainment where you're you're looking at the state parks all seem to have something of a,1,"in the eastern part of texas, one can find a considerable amount of wooded areas designed for hiking."
the results dramatized the magnitude of the opportunity.,1,the effects generated a positive reception.
the results dramatized the magnitude of the opportunity.,1,the results met with a favorable response.
and perhaps it's because our campaigns have become so terribly expensive to run uh that only the most wealthy can do so,0,the high expenses associated with campaigning are one explanation for why only the affluent are able to carry them out.
that's not the secret.,0,the secret isn't a confidential matter.
the king's antechamber was where he entertained his more favored guests.,0,the king's antechamber was the venue where his cherished guests were entertained.
this is where swathes of lush virgin rainforest mix with plantations of coffee on the high mountain slopes and meet thousands of verdant banana plants that blanket the coastal plains.,0,"lush rainforest, coffee plantations on the high mountain slopes, and banana plants on the coastal plains are part of the environment here."
"their makeshift homes, known in turkish as gecekondu ( built by night ), take advantage of an old ottoman law that protects a house whose roof has been built during the hours of darkness.",2,"'the gecekondu, which are makeshift homes built by people from the ottoman era, were not intended to serve as a prototype for the establishment of community dwellings, such as a condominium.'"
