premise,label,hypothesis
"even though quantifiable data was lacking during most of 1998, lsc had sufficient information to begin taking actions to address the problems.",1,"'it's true that there was a lack of data quantification in   , but lsc managed to begin tackling the problems thanks to the information they had.'"
and be careful. the russian beckoned.,1,"'keep an eye on your surroundings, as the russian indicated. '"
l. 104134 directed the department to issue interim regulations within 30 days of the date of enactment.,1,'the department has shown a tendency to delay the issuance of interim regulations with its enactments.'
is the cost-cutting story plausible?,2,"""it's evident that the cost-cutting story is accurate."""
"apaches, they are not stupid.",2,'the intelligence of apaches is far inferior to others.'
"their ventures into social topics focus on alcohol, drugs, domestic violence, adultery, divorce, illegitimacy, crime, and urban decay.",1,"'they discuss topics about alcohol, divorce, and various family-related issues in their interviews.'"
"even though quantifiable data was lacking during most of 1998, lsc had sufficient information to begin taking actions to address the problems.",1,"'lsc might have lacked measurable data in   , but it was still enough for them to start taking corrective measures concerning the problems.'"
"so unlike the truly new generation, i wasn't faced with the debt burden.",1,the new generation typically has debt as a part of their financial picture.
prairie state will share the money with the county.,1,it could be beneficial for the county to receive the money.
prairie state will share the money with the county.,1,the county may find usage for the funds.
"try to arrive as the chapel opens or at sunset (see page 39) and make your way to the upper level, where light blazes in through 15 stained-glass windows separated by buttresses so slim that there seems to be no wall at all.",1,"in some chapels, the upper level may feature a unique architectural design including stained-glass windows and slim buttresses."
"some are put off by the cost of a hiring a divorce lawyer, which starts at about $1,500.",2,'one may obtain a divorce without having to spend a single dollar.'
"this original doctrine, without any sense of buddha's divinity, was embraced by the hinayana (lesser vehicle) school which spread to sri lanka, burma, and thailand, as well as cambodia and laos.",0,"'the original doctrine, absent any hint of buddha's divinity, expanded its influence across sri lanka, burma, laos, cambodia, and thailand.'"
"st. peter's basilica is the largest of all roman catholic churches and by any standards a grandiose achievement, but it inevitably suffered from the competing visions of all the architects called in to collaborate bramante, giuliano da sangallo, raphael, baldassare peruzzi, michelangelo, giacomo della porta, domenico fontana, and carlo maderno each adding, subtracting, and modifying, often with a pope looking over his shoulder.",2,'there is no historical documentation supporting the presence of michelangelo in the architectural plans for st. peter's basilica.'
is the cost-cutting story plausible?,2,"""without a doubt, the cost-cutting story should be taken seriously."""
"also health club, sauna, turkish bath, jacuzzi.",1,"among the features available on the third level, you'll find a health club and a jacuzzi."
don't confine your visit to the mountain only.,0,"there's more to explore than just the mountain, so don't stay exclusively there."
in some states yeah because it's reasonable now uh you know me with me being from louisville i'm going to say at louisville is unfair because louisville's got the highest uh uh the line the line the line drawn i don't know the correct word for it  but louisville's is higher than most other universities and,2,'it's a widely accepted notion that louisville is one of the hardest universities.'
"st. peter's basilica is the largest of all roman catholic churches and by any standards a grandiose achievement, but it inevitably suffered from the competing visions of all the architects called in to collaborate bramante, giuliano da sangallo, raphael, baldassare peruzzi, michelangelo, giacomo della porta, domenico fontana, and carlo maderno each adding, subtracting, and modifying, often with a pope looking over his shoulder.",2,"'while various architects designed portions of st. peter's basilica, there is no record of michelangelo among them.'"
"most of madeira's good hotels have their own swimming pools, but if yours doesn't, year-round swimming is open to the public at the excellent complexo balnear do lido (lido swimming complex; tel. 291/762 217) in funchal's tourist zone.",1,'it's possible to find year-round public swimming at the complexo balnear do lido'
"like, thank god for",0,'i am acknowledging blessedness.'
"try to arrive as the chapel opens or at sunset (see page 39) and make your way to the upper level, where light blazes in through 15 stained-glass windows separated by buttresses so slim that there seems to be no wall at all.",1,"depending on the chapel's design, there could be a level above the ground floor where the use of stained-glass windows is noticeable."
"also health club, sauna, turkish bath, jacuzzi.",1,"the third level hosts both a gym and a jacuzzi, making it an all-inclusive package (health club included)."
"this original doctrine, without any sense of buddha's divinity, was embraced by the hinayana (lesser vehicle) school which spread to sri lanka, burma, and thailand, as well as cambodia and laos.",0,"'the original teaching, devoid of any divine attributes associated with buddha, was adopted by the hinayana school and subsequently spread throughout sri lanka, burma, laos, cambodia, and thailand.'"
we come after senor juanito because he dropped his purse.,1,'juanito's lost purse is the reason we are trailing him.'
