premise,label,hypothesis
uh they finally got smart and got a riding lawn mower which was a big improvement for for us  us kids who had to go out there and uh mow the the grass every every week,1,start_of_turn>model
"expenses are reported on an accrual basis, including contractual amounts due for counseling services",2,let me know if you'd like more examples!
"so unlike the truly new generation, i wasn't faced with the debt burden.",1,the speaker's generation faced different financial challenges than previous generations.
yeah that's too bad because i mean i've been in the carolinas and you know there are some places in the carolinas it's really nice there,1,weather conditions in the carolinas can vary greatly.
"the pedestrian plaza in the city centre is bounded at one end by the ulu camii (great mosque), built in the 14th century with stone quarried from uluda .",0,let me know if you'd like more examples!
oh those hedges when they started moving whenever they  they made that into a movie i was thinking oh my gosh if they show that i'll just die for some reason that scared me more than anything,2,the speaker thought the moving hedges in the movie were poorly done.
"expenses are reported on an accrual basis, including contractual amounts due for counseling services",2,expenses are not always reported accurately.
"and as for hillary, forget it.",0,hillary should be completely dismissed.
i've seen on tv where they take animals and young children in fact my daughter is one my wife took my daughters one year when they were getting some points for school took them to an elderly home and boy that really pumps them up that uh,0,the speaker's wife took their daughter to an elderly home as a reward for good school performance.
right exactly i was a i was a boy scout and as part of being a boy scout you had to do you know projects all throughout and then to become an eagle scout you have to spend a do a year long project for,0,start_of_turn>model
"st. peter's basilica is the largest of all roman catholic churches and by any standards a grandiose achievement, but it inevitably suffered from the competing visions of all the architects called in to collaborate bramante, giuliano da sangallo, raphael, baldassare peruzzi, michelangelo, giacomo della porta, domenico fontana, and carlo maderno each adding, subtracting, and modifying, often with a pope looking over his shoulder.",2,the competing visions of the architects actually enhanced the architectural harmony of st. peter's basilica.
oh those hedges when they started moving whenever they  they made that into a movie i was thinking oh my gosh if they show that i'll just die for some reason that scared me more than anything,2,tart_of_turn>user
"super-paradise, in the next bay, is a gay, clothing-optional beach.",0,"anyone interested in a gay-friendly, clothing-optional beach should consider visiting super-paradise in the next bay."
"i already know i am an idiot, but am i to be a happy idiot or a miserable one?",1,the question poses a dilemma about happiness and self-awareness.
we don't expect badinage from the pillsbury doughboy or banter from betty crocker.,2,betty crocker's recipes are accompanied by lighthearted quips and jokes.
we come after senor juanito because he dropped his purse.,1,someone took senor juanito's purse.
yeah that's too bad because i mean i've been in the carolinas and you know there are some places in the carolinas it's really nice there,1,there are both pleasant and unpleasant places in the carolinas.
"these havens of relaxation set among golf courses, gardens, and orchards still do the mountain ranges of the peninsula's interior, but they are now holiday resorts.",2,"the mountain ranges have been transformed, eliminating the natural scenery."
" if you're willing to wander off the beaten track you should be able to find cliff-backed coves with clear, blue water or patches of sand scarcely large enough for two families.",0,"discovering secluded beaches with clear, blue water is possible if you deviate from the most popular paths."
"you will probably find the island mascot petrosea pelican (the older petroseow has two young apprentices, both also called petrosewaddling among the boats, hoping for a fishy tidbit.",1,start_of_turn>model
"subsequent to the issuance of the ffc report, nasa received iso 9000 certification for its headquarters office and each of its centers.",0,the fcc report preceded nasa's iso    certification for its headquarters and all its centers.
right exactly i was a i was a boy scout and as part of being a boy scout you had to do you know projects all throughout and then to become an eagle scout you have to spend a do a year long project for,0,boy scouts engage in various projects throughout their involvement.
"the pedestrian plaza in the city centre is bounded at one end by the ulu camii (great mosque), built in the 14th century with stone quarried from uluda .",0,the ulu cami is a notable landmark within the city centre.
"it is difficult to believe that these bizarre shapes, staircases going nowhere, and windows in walls without rooms were built in 1724 by a serious student, rather than in the last century by some deranged architect.",2,the style of architecture found in the building is characteristic of a specific historical period that predates the last century.
'indeed he is.',1,tart_of_turn>user
i took the oilskin packet from round my neck and shoved it right in as far as i could.,0,the speaker was wearing an oilskin packet around their neck.
this ricardian equivalence hypothesis holds that people are forward-looking and recognize that current government surpluses or deficits affect government debt and future tax rates.,0,tart_of_turn>user
"one possibility is that studies report different estimates of the single true relationship between a given pollutant and a health effect due to differences in study design, random chance, or other factors.",0,start_of_turn>model
" if you're willing to wander off the beaten track you should be able to find cliff-backed coves with clear, blue water or patches of sand scarcely large enough for two families.",0,venture away from popular areas to find unique and potentially smaller beaches.
we don't expect badinage from the pillsbury doughboy or banter from betty crocker.,2,puns and wordplay are a staple of the pillsbury doughboy's communication style.
"on the subject of clinton's aggressive fund raising, morris recently told the new york daily news , i just think he overdid it.",2,the new york daily news agrees with morris's assessment of clinton's fundraising.
"one possibility is that studies report different estimates of the single true relationship between a given pollutant and a health effect due to differences in study design, random chance, or other factors.",0,"the true relationship between a pollutant and a health effect might be complex, making it difficult for studies to capture it accurately."
"i already know i am an idiot, but am i to be a happy idiot or a miserable one?",1,the speaker is reflecting on the implications of perceived foolishness.
right exactly i was a i was a boy scout and as part of being a boy scout you had to do you know projects all throughout and then to become an eagle scout you have to spend a do a year long project for,0,"to become an eagle scout, one must dedicate a significant amount of time to a special project."
"this original doctrine, without any sense of buddha's divinity, was embraced by the hinayana (lesser vehicle) school which spread to sri lanka, burma, and thailand, as well as cambodia and laos.",0,tart_of_turn>user
this ricardian equivalence hypothesis holds that people are forward-looking and recognize that current government surpluses or deficits affect government debt and future tax rates.,0,individuals who adhere to the ricardian equivalence viewpoint argue that government surpluses have a negligible effect on the economy.
l. 104134 directed the department to issue interim regulations within 30 days of the date of enactment.,1,the department consulted with stakeholders before issuing the regulations.
i've seen on tv where they take animals and young children in fact my daughter is one my wife took my daughters one year when they were getting some points for school took them to an elderly home and boy that really pumps them up that uh,0,the speaker's daughter visited an elderly home when she was one year old.
"some are put off by the cost of a hiring a divorce lawyer, which starts at about $1,500.",2,start_of_turn>model
"the pedestrian plaza in the city centre is bounded at one end by the ulu camii (great mosque), built in the 14th century with stone quarried from uluda .",0,the pedestrian plaza in the city centre has a historical boundary marker.
foreign ships carried new diseases to the islands as well.,1,the introduction of new diseases impacted island populations.
is the cost-cutting story plausible?,2,let me know if you'd like more examples!
"the pedestrian plaza in the city centre is bounded at one end by the ulu camii (great mosque), built in the 14th century with stone quarried from uluda .",0,the  ulu cami is located at one end of the pedestrian plaza in the city centre.
'indeed he is.',1,a claim concerning him is acknowledged.
"mr. hastings, she said, ""do you think i and my husband are happy together?"" i was considerably taken aback, and murmured something about it's not being my business to think anything of the sort. ",2,let me know if you'd like more examples!
"so unlike the truly new generation, i wasn't faced with the debt burden.",1,let me know if you'd like more examples!
and uh of course there's another aspect of this too uh in terms of invasion of privacy i just thought about it being a professional and of course you probably belong to one or more professional organizations and that is that some of the organizations sell their mailing lists,2,the speaker does not believe invasion of privacy is a concern related to professional organizations selling mailing lists.
a deep cleft creased his chin.,0,start_of_turn>model
we come after senor juanito because he dropped his purse.,1,tart_of_turn>user
oh i've seen that yes,2,let me know if you'd like more examples!
"also health club, sauna, turkish bath, jacuzzi.",1,this location offers various relaxation options.
this ricardian equivalence hypothesis holds that people are forward-looking and recognize that current government surpluses or deficits affect government debt and future tax rates.,0,the ricardian equivalence  posits that citizens are rational and consider the impact of current government actions on future tax burdens.
"biologist ian wilmut's team also cloned lambs out of dna derived from sheep-fetus fibroblasts, cells found in connective tissue.",2,**cell cultures used in the cloning process were derived from a different species entirely.**
"biologist ian wilmut's team also cloned lambs out of dna derived from sheep-fetus fibroblasts, cells found in connective tissue.",2,start_of_turn>model
the two aicpa field work standards for attestation engagements are as follows.,1,the aicpa field work standards for attestation engagements are written documents.
