premise,label,hypothesis
they are not important. ,2,'their worth far surpasses insignificance.'
the preamble to the final rule discusses the comments received and the actions taken upon them.,0,'the procedure for handling comments and the actions taken are outlined in the preamble of the final rule.'
"his kingdom prospered, and by the time his son solomon succeeded him, in about 965 b.c. , almost all the extensive, rich lands between the rivers nile and the euphrates were part of the kingdom of israel.",1,"solomon took over his kingdom in   b.c., and during his reign, he incorporated almost all the lands between the nile and euphrates rivers into the kingdom of israel."
"no definitive number of americans who went over to the enemy is available, but moorer indicated there were scores.",1,"apparently, moorer believed that there were numerous americans who turned to the enemy side."
mr. hubbock also designed the masjid jamek.,1,one of the buildings designed by mr. hubbock is masjid jamek.
grass became rock and rock became sand.,2,grass does not experience any physical changes.
yes we we sure do smoke them and,0,'the items in question are often subject to smoking.'
absolute power was the dominant feature of what post-revolutionary france called the ancien r??gime.,0,"'in post-revolutionary france, power was mainly held by the ancien régime.'"
legal aid has uncomfortable company.,1,'there is a sense of discomfort prevailing around legal aid.'
"surrounded by heavily industrialized suburbs, the old center of kurashiki has canals lined with dreamy willow trees a reverse comment on the horrors of war.",2,'there are no canals in kurashiki lined with willow trees.'
yes we we sure do smoke them and,0,'the mentioned items are habitually subjected to smoking.'
over time these distinctions have deteriorated.,1,the distinctions have become less obvious over time.
"all is forgiven when tarzan (the voice of tony goldwyn) meets minnie driver--i mean, jane.",2,"'upon meeting jane, tarzan creates chaos.'"
"the real british legacy is in the tea gardens, all indian-run, which offer a beautiful green setting for the town and insight into tea growing and processing methods .",1,"'the tea gardens, run by indians, are a crucial aspect of the british legacy.'"
they are not important. ,2,'their significance cannot be overstated.'
no i don't my my wife has been working with them,2,'it's been my wife who has been interacting with them.'
i'm exempt,0,i am not bound by any restrictions.
"his kingdom prospered, and by the time his son solomon succeeded him, in about 965 b.c. , almost all the extensive, rich lands between the rivers nile and the euphrates were part of the kingdom of israel.",1,"during solomon's reign, which started in   b.c., the kingdom of israel expanded to encompass virtually all lands between the nile and euphrates rivers."
"the critical instance case study examines one, or very few, sites for one of two purposes.",1,"the investigation in question concentrates on one or a few sites, with a view to one or two specific objectives."
charlotte square is arguably the jewel of the new town.,0,here are five paraphrases that 'entail' the given  'charlotte square is located in new town.':
mls is major-league sport with minor-league charm.,0,"'the mls might seem like a minor league from its charm, but it is in fact a part of the major leagues.'"
"161 ""no. ",0,'it is not present.'
