,guid,index,label,threshold_closeness,confidence,variability,correctness,forgetfulness
0,Premise: so we always have the gang on tape and we see how they grow each year yeah yeah that's a lot of fun Hypothesis: we film the gang to see how much they grow every year.,0,0,0.23220084568061278,0.3665865287184715,0.05966370444762,11,1
1,Premise: that's not the secret. Hypothesis: that isn't a secret.,1,0,0.22781200994131584,0.351043663918972,0.0322416998342346,14,1
2,Premise: and perhaps it's because our campaigns have become so terribly expensive to run uh that only the most wealthy can do so Hypothesis: one of the reasons why only the wealthy run campaigns nowadays is that they are very expensive,2,0,0.22712878987323856,0.3487676948308945,0.030459027622233216,10,1
3,Premise: 'natalia.' i frowned. Hypothesis: i looked upset.,3,0,0.23335744661675933,0.3709939792752266,0.05218046240140184,17,0
4,"Premise: well, as the new york times . you could learn more from any randomly selected porn video. Hypothesis: porn videos could teach you more than that.",4,0,0.2349375441682644,0.37727080285549164,0.07517649060206605,16,0
5,"Premise: in reality, it takes more work and more character for poor student x to finish in the top ten percent of his or her public school class and obtain a mediocre sat score than it does for rich kid y to finish in the bottom half of his private school class and score slightly higher on the sat. Hypothesis: students in public schools and private schools take sat exams.",5,0,0.23454648998440297,0.3756878525018692,0.07154981412244102,17,0
6,Premise: the gandhara room displays the earliest sculptures representing buddha in human form (first century a.d. ). Hypothesis: sculptures from the first century a.d. are on displayed at the gandhara room.,6,0,0.2349668895377297,0.37739041447639465,0.07749542420576092,17,0
7,Premise: so uh i've been through most all of that i've not done much of the no provision survival type but i've done backpacking in tents and state park shelters and travel trailers and uh camping camping with nice air conditioned rooms and i guess of all the all the ones i kind of prefer the air conditioned ones and the the not so roughing ones  with more entertainment than uh survival in mind Hypothesis: when i go traveling i prefer it to do it nice surroundings rather than roughing it.,7,0,0.23146676842619165,0.36386318802833556,0.04313788185655864,13,1
8,"Premise: other attractions of picardy's capital include the canalside saint-leu quarter, the hortillonages ' an area of water gardens east of the cathedral that is only accessible by punt or on foot, and the mus??e de picardie (48 rue de la r??publique) with its good collection of paintings, most notably a couple of van goyen landscapes, el greco's portrait of a man, a witty self-portrait of quentin de la tour, and francois boucher's erotic pink nymphs. Hypothesis: el greco's portrait of a man can be seen in the capital of picardy.",8,0,0.23674239676559397,0.38485833406448366,0.08298938937971295,17,0
9,"Premise: do you think you can do it?"" Hypothesis: do you believe you can do it?",9,0,0.22518384204386993,0.34246854931116105,0.01605392609621175,9,1
10,Premise: the university gives him a million dollars when he quits Hypothesis: he will get a million dollars when he quits the university.,10,0,0.23349166141208283,0.37151522040367124,0.07061380640485297,17,0
11,Premise: the computer supplies the zip code and the appropriate barcode is sprayed on the piece. Hypothesis: zip code is provided by the computer and the barcode is sprayed on.,11,0,0.23364339710648083,0.3721070647239685,0.07314953613201584,16,0
12,Premise: buyer beware. Hypothesis: beware buyer. ,12,0,0.23050904416801635,0.3603899866342545,0.04358550892874883,12,1
13,"Premise: my dear boris, can you not take a joke? Hypothesis: it is possible that boris, doesn't know how to take a joke.",13,0,0.23136622216794217,0.3634944036602974,0.05139386941103231,16,0
