premise,label,hypothesis
"one tank holds paste, the other gel, and the two strands join on your brush in beautiful harmony.",0,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"one tank holds paste, the other gel, and the two strands join on your brush in beautiful harmony.",0,"the setup consists of two tanks, one with paste and the other with gel, coming together in perfect harmony on your brush."
"the bias continues in the united states, sometimes from the larger mexican mainstream.",0,of_text|><|start_header_id|>system<|end_header_id|>
"we're seeing the coroner and the doctor first.""",2,today date:   jul
the old sather seemed to sense it without looking back.,1,"the old sather wasn't open about his awareness of the situation, but he seemed to be well-informed about it nonetheless."
so uh i've been through most all of that i've not done much of the no provision survival type but i've done backpacking in tents and state park shelters and travel trailers and uh camping camping with nice air conditioned rooms and i guess of all the all the ones i kind of prefer the air conditioned ones and the the not so roughing ones  with more entertainment than uh survival in mind,0,"whenever i go on a trip, i tend to favor staying in locations with more amenities rather than in basic camping situations."
"information on best practices of boards would be useful to help improve board operations, for example in areas of improving communications with management and using external advisors.",1,best practices in board operations usually do not include frequently employing external advisors.
"information on best practices of boards would be useful to help improve board operations, for example in areas of improving communications with management and using external advisors.",1,the utilization of external advisors as an effective board practice remains underutilized.
so we always have the gang on tape and we see how they grow each year yeah yeah that's a lot of fun,0,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
uh-huh i don't understand how they do that,2,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
the king's antechamber was where he entertained his more favored guests.,0,these paraphrases maintain the same meaning as the original  while offering different wording and phrasing.
'natalia.' i frowned.,0,my face reflected my disappointment.
the computer supplies the zip code and the appropriate barcode is sprayed on the piece.,0,here are five paraphrased versions of the :
vacations were spent by the sea or in the mountains; people listened to soothing operas like puccini's la bohyme and madame butterfly; the first silent-movies of the last days of pompeii and quo vadis were made; one could partake in intellectual conversations in open air caf??s at the hour of the passeggiata.,0,cutting knowledge date: december
"true, the clinton administration is trying to say that food stamps are really good only if you're also working at least part-time, but that's kind of a complicated message to get across.",2,"in the words of the clinton administration, food stamp programs do not require any sort of employment as long as other criteria are met."
what's his name?,2,of_text|><|start_header_id|>system<|end_header_id|>
yeah see because they put a lot on larry bird um-hum,1,larry bird's professional status was heavily considered in the situation.
paseo de recoletos is a continuation of paseo del prado that runs from plaza de la cibeles to plaza col??n.,2,"instead of a contiguous pedestrian route, there's a distinct separation between paseo de recoletos and paseo del prado before reaching their respective endpoints."
the romans are thought to have been among the first to build a watchtower here.,2,of_text|><|start_header_id|>system<|end_header_id|>
they walked for a long while past huge slate boulders that collapsed centuries ago.,2,they didn't sit near huge slate stones.
"their makeshift homes, known in turkish as gecekondu ( built by night ), take advantage of an old ottoman law that protects a house whose roof has been built during the hours of darkness.",2,"their makeshift homes, known in turkish as gecekondu (built by night), are completely exposed to the elements, lacking any form of protection from the government due to the lack of this law."
"the building is really a series of additions to an original structure, although the overall effect is one of elegance and superb proportion.",2,of_text|><|start_header_id|>system<|end_header_id|>
the mediterranean's second largest island (sicily being the largest) is worth a vacation all to itself and much more detailed treatment than follows.,1,'this significant mediterranean island has a wonderful climate and a unique charm that draws numerous visitors throughout the year.'
the computer supplies the zip code and the appropriate barcode is sprayed on the piece.,0,a computer generates the zip code and automatically has a barcode sprayed onto the product.
"the rugged peak of arthur's seat, 251 m (823 ft) in height, can be reached by footpaths all around its base.",2,of_text|><|start_header_id|>system<|end_header_id|>
i like those those are pretty,2,those lack any form or style that i find appealing.
this is where swathes of lush virgin rainforest mix with plantations of coffee on the high mountain slopes and meet thousands of verdant banana plants that blanket the coastal plains.,0,of_text|><|start_header_id|>system<|end_header_id|>
"jon paused, gazing at ca'daan with eyes like frozen water.",1,"jon paused, gazing at ca'daan with eyes like frozen water. : ca'daan's presence seemed to have an overwhelming effect on jon."
paseo de recoletos is a continuation of paseo del prado that runs from plaza de la cibeles to plaza col??n.,2,of_text|><|start_header_id|>system<|end_header_id|>
well in my case my husband is not a carpenter but in fact he's in electronics but he knew the only way we'd ever have a new home is if he would build it so it took him about two and a half years but uh he built us a house it's uh we have thirty two hundred square feet and it's a brick house and pricewise it wasn't great because he did it all hisself you know so that way he could we could kind of control in control it,1,"it was my husband's decision to forego hiring a professional builder and do it himself, and he should be commended for completing the project in the end."
the romans are thought to have been among the first to build a watchtower here.,2,"the romans were responsible for building watchtowers in many other regions, but there isn't a single structural evidence of one in that location."
"however, an unqualified audit opinion by itself does not ensure that the information needed to measure and manage performance is useful, relevant, timely, or reliable.",2,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
but i guess it automatic i guess it's automatic respective,0,of_text|><|start_header_id|>system<|end_header_id|>
"in reality, it takes more work and more character for poor student x to finish in the top ten percent of his or her public school class and obtain a mediocre sat score than it does for rich kid y to finish in the bottom half of his private school class and score slightly higher on the sat.",0,it is far more effort and personality for a disadvantaged student than it is for a student with a privileged background to both achieve high grades and receive a modest sat score.
what's his name?,2,"lisbon's cultural scene is completely absent of opera, symphony concerts, ballet, and recitals."
"however, an unqualified audit opinion by itself does not ensure that the information needed to measure and manage performance is useful, relevant, timely, or reliable.",2,an unqualified audit opinion implies that the necessary data to assess and manage performance is completely valueless.
i think so well it was really good hearing from you and i hope you get back into camping again and do a little more of it,2,i have mixed feelings about speaking with you and it would actually be great if you gave up on camping once and for all.
"turkish carpets are, of course, world famous for their beauty and durability, and are top of the shopping list for many visitors.",1,cutting knowledge date: december
uh-huh i don't understand how they do that,2,of_text|><|start_header_id|>system<|end_header_id|>
they walked for a long while past huge slate boulders that collapsed centuries ago.,2,there were no huge old rocks near where they were sitting.
this is where swathes of lush virgin rainforest mix with plantations of coffee on the high mountain slopes and meet thousands of verdant banana plants that blanket the coastal plains.,0,you will find intact rainforests and coffee plantations surrounded by vast expanses of banana plants in this region.
the gandhara room displays the earliest sculptures representing buddha in human form (first century a.d. ).,0,the displays in the gandhara room feature statues from the time period of approximately one hundred years ago.
and perhaps it's because our campaigns have become so terribly expensive to run uh that only the most wealthy can do so,0,the expensive nature of electoral campaigns has created a situation where only the affluent can participate.
buyer beware.,0,cutting knowledge date: december
uh no my fiance is selling uh a nineteen seventy eight cutlass supreme that she has it's actually in better condition than my car,2,cutting knowledge date: december
"the bias continues in the united states, sometimes from the larger mexican mainstream.",0,"ongoing discrimination exists in the united states, with instances of bias sometimes originating from the more influential elements of the mexican community."
"but first, back to our experiment.",1,cutting knowledge date: december
"in reality, it takes more work and more character for poor student x to finish in the top ten percent of his or her public school class and obtain a mediocre sat score than it does for rich kid y to finish in the bottom half of his private school class and score slightly higher on the sat.",0,the gap between the effort and resources required for a student from a low-income background to rank among the top  % of their public school class and receive a mediocre sat score is far greater than the differences in effort and resources required for an affluent student from a private school to achieve a better score.
that's not the secret.,0,cutting knowledge date: december
'shoot him.,1,cutting knowledge date: december
they walked for a long while past huge slate boulders that collapsed centuries ago.,2,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
uh unless you go over toward east texas where there's a considerable considerable amount of woods or if you go uh extreme south part where there's some some things worth seeing by foot uh the majority of of camping experiences around here seem to be geared toward entertainment where you're you're looking at the state parks all seem to have something of a,1,"when you go to east texas, you'll encounter extensive patches of woods."
"the rugged peak of arthur's seat, 251 m (823 ft) in height, can be reached by footpaths all around its base.",2,"the sole way to reach the rugged peak of arthur's seat is through a technical climb requiring ropes and harnesses, with footpaths from the base being virtually non-existent."
"they love the backstreet boys, dawson's creek , and wrestler steve austin, and their superficial sophistication hides insecurity.",2,"whereas dawson's creek and the backstreet boys make them feel special, steve austin is something they've long since lost interest in."
the king's antechamber was where he entertained his more favored guests.,0,of_text|><|start_header_id|>system<|end_header_id|>
