,guid,index,label,threshold_closeness,confidence,variability,correctness,forgetfulness
0,Premise: you'll certainly find a day's visit to kurashiki a very welcome change from the relentless modernity of some of the cities nearby. Hypothesis: kurashiki presents a nice contrast to the overbearing modernity of other cities.,0,0,0.22871272803866333,0.354098416864872,0.012724995856012498,20,0
1,"Premise: they went back and forth, kal swinging, punching, kicking, biting, and butting with his forehead. Hypothesis: kal was using his fists and feet to attack. ",1,0,0.22952996487164856,0.3569264695048332,0.018731473168843056,20,0
2,"Premise: the lawyers provide expert legal service for indigent people who need help with divorces, custody battles, and other family law matters. Hypothesis: indigent people were provided legal service by the lawyers.",2,0,0.23030153602836326,0.35964878350496293,0.025691854118730793,20,0
3,"Premise: most of the candidates, with the exception of bush, who hasn't yet taken a stand, also say that certain records, including medical and financial information, should be protected by legislation. Hypothesis: bush hasn't taken a stand on the issue.",3,0,0.22886604873710992,0.3546247914433479,0.013026179406168072,20,0
4,"Premise: but there it is, she can tell you nothing."" 116 ""but why, man?  Hypothesis: but there it is, she has nothin to say. but why man.",4,0,0.2327417616540239,0.36862938553094865,0.036127681102083406,20,0
5,"Premise: mary looked up at him, the colour slowly rising in her face.  Hypothesis: mary's face gained color as she looked up at him.",5,0,0.23410105021409772,0.3739089623093605,0.04499003187208107,20,0
6,Premise: regional differences. Hypothesis: differences between regions.,6,0,0.23000424169701272,0.35859364122152326,0.016406197318272822,20,0
7,Premise: slate is similarly displeased that i invited fellow scholars to write individual introductions for each volume of the schomburg library of nineteenth-century african-american women writers --a series that i conceived and for which i served as general editor. Hypothesis: i served as a general editor for a multi-volume series of works. ,7,0,0.23030123570273847,0.3596477136015892,0.020642941104357104,20,0
8,Premise: no longer do we have a point where the crime fits the punishment we've got guys now with in texas anyway is what i'm talking about Hypothesis: the crime fitting the punishment is no longer something we have.,8,0,0.23213011312282417,0.3663217037916183,0.035007549513609466,20,0
9,"Premise: the cro-magnon shelter (abri de cro-magnon) on the north side of town is the spot where, in 1868, railway workers uncovered three 30,000-year-old human skel?­e?­tons beside their flint and bone tools. Hypothesis: in 1868 three human skeletons dating back several thousands of years were found by the railway workers.",9,0,0.22821943525595417,0.3524176001548767,0.008838473967604702,20,0
10,Premise: a good case study presents the findings and conclusions for other studies on the same issue. Hypothesis: other studies should be included in the case study analysis.,10,0,0.22873154639208684,0.3541629210114479,0.014419192126394805,20,0
