premise,label,hypothesis
"usually, clinton finds a way to reconcile the presidential and the political.",0,resolving the tension between the presidency and political interests is a common strategy for clinton.
they kept asking about the noise i heard.,0,there was a persistent noise that was bothering enough people to be the subject of conversation.
limitations on total emissions. ,2,emissions have been steadily increasing.
"in the on-field tournament, the vikings have the nfl's best record this year and set a record for points scored in a regular season, but the broncos are the defending champs and were undefeated until their final three games.",1,let me know if you'd like more examples!
'you asked for a two week deadline?',0,tart_of_turn>user
"rooms 11-12 concentrate on the period between 1100 b.c. and 650 b.c., including a large collection of gold jewelry.",2,rooms  -  are dedicated to the history of room construction in ancient buildings.
well  he didn't have too good of opinion of it no i mean yes i did hear that and so um i do try to keep that in mind that whenever you're reading a paper it usually has a particular flavor,0,the speaker has observed that different papers can present similar information with varying biases.
"so i can't even imagine how you feel, after shadow-dancing with her for so long.",1,let me know if you'd like more examples!
"lsc has contracted with an independent research firm to develop and implement a pilot project at six lsc grantees that will gather the necessary information needed to create a reporting system that captures all the work of lsc grantees, not simply the traditional closed cases.",2,lsc has decided against partnering with an independent research firm for the pilot project.
"well, then?",1,the speaker is awaiting a reply or action.
limitations on total emissions. ,2,limits on emissions are being relaxed.
"award winner kathleen t. zellner of naperville, ill.'s zellner and; associates secured the release of three men sentenced to life for the 1986 rape of a chicago medical student.",1,securing the release of a convicted individual from prison is a complex legal process.
11 this is a midlife crisis.,0,feeling lost or uncertain about the future are likely emotions.
the factual record provides an important context for consideration of the legal question of the meaning of the presence requirement for representation by lsc grantees.,0,let me know if you'd like more examples!
'you asked for a two week deadline?',0,you requested a deadline of two weeks.
lower debt levels lead to lower interest payments-possibly at lower interest rates.,1,interest rates may fluctuate independently of debt levels.
"a company of handweavers has been working here since at least 1723, and visitors are able to watch them at work, but their products have become less distinctive since they expanded into a popular tourist attraction.",2,let me know if you'd like more examples!
a pointless act.,1,the act was considered unnecessary by some observers.
"this area is not just for pilgrims, however; it is also for those in search of the great outdoors, whether for sports activities or simply hiking.",2,let me know if you'd like more examples!
"yes, i think that would be decidedly better.",1,the speaker expressed a preference for a change.
well  he didn't have too good of opinion of it no i mean yes i did hear that and so um i do try to keep that in mind that whenever you're reading a paper it usually has a particular flavor,0,"according to the speaker, it's important to be aware of the author's standpoint when reading a paper."
no  and so and and my boss has has gone for about like three times i think and i told him he's obviously in a high risk group,1,the speaker believes their boss is vulnerable to health complications.
"the roman baths are still impressive with several large bathing areas, though the hot curative waters have been diverted to a modern pool and spa.",0,a modern pool and spa now utilize the hot curative waters that once flowed through the roman baths.
well  he didn't have too good of opinion of it no i mean yes i did hear that and so um i do try to keep that in mind that whenever you're reading a paper it usually has a particular flavor,0,tart_of_turn>user
"it sits in the east of the country, 5-km (3-miles) south of the estuary of the river forth and 605-km (378-miles) north of london, the capital of the united kingdom.",0,let me know if you'd like me to generate more examples!
