premise,label,hypothesis
i try to i did switch to one uh sponsored by the credit union though that seems to be a pretty low interest,0,i strove to shift to a credit union with a smaller interest.
it also entails thinking about ways to incorporate the information technology and management leader in the executive-level management structure and create an environment that facilitates business/technology sharing and exchange of ideas.,0,it involves brainstorming strategies to blend technology within the high-level management hierarchy.
"under the british, penang was named prince of wales island, and the capital took its name from the son of king george iii, the future george iv.",1,the name 'prince of wales island' continues to be used to refer to penang.
"i have a long memory!""",0,my recollection span is extraordinary.
"there are vestiges of the rum distillery, cattle pens, and a large pimento barbecue for roasting allspice berries.",0,the pimento barbecue was used for roasting allspice berries.
executives could also receive a summary rating of provisional or summary ratings fail.,0,"executives may obtain a summary rating and among these ratings, provisional is possible."
"enlightenment (satori) was to be achieved through self-understanding and self-discipline, combining tranquillity and individualism.",1,the foundation of satori is self-understanding.
"keeping alive a baby born in the 22 nd week costs several hundred thousand dollars and usually fails, regardless of the effort.",2,'maintaining the life of a  -week baby is an affordable process.'
i try to i did switch to one uh sponsored by the credit union though that seems to be a pretty low interest,0,i made an effort to change to a credit union that offers a reduced interest rate.
"if st. louis wins, tennessee drops all criminal charges currently pending against the rams' players, and vice versa.",2,"'whether st. louis wins or not, the charges against the rams' players will still remain active.'"
loweswater is the smallest of the three lakes and never crowded.,0,the smallest lake among the three - loweswater - is never crowded.
"even some stupid place way the hell out in the stupid country, thousands of miles away, like alabama!",1,"the state of alabama is situated in a distant, hard-to-get-to part of the nation."
teodoro tells me that they've found traces of shod horses being driven back in the canyons.,0,horses that are marked by shoes have been found to have been driven back into the canyons.
"even some stupid place way the hell out in the stupid country, thousands of miles away, like alabama!",1,alabama is in a remote region deep in the countryside.
executives could also receive a summary rating of provisional or summary ratings fail.,0,the summary ratings that executives can be given may contain the option of provisional.
"it is a special systematic way of looking at what is happening, of selecting the instances, collecting the data, analyzing the information, and reporting the results.",1,they endeavored to ensure uniformity across the reports they produced.
one month for one year actually assigned,2,'more than two months per assigned year is not applicable.'
he didn't seem like a madman.,2,it was not evident that he was a madman.
