premise,label,hypothesis
this ricardian equivalence hypothesis holds that people are forward-looking and recognize that current government surpluses or deficits affect government debt and future tax rates.,0,of_text|><|start_header_id|>system<|end_header_id|>
" if you're willing to wander off the beaten track you should be able to find cliff-backed coves with clear, blue water or patches of sand scarcely large enough for two families.",0,of_text|><|start_header_id|>system<|end_header_id|>
"subsequent to the issuance of the ffc report, nasa received iso 9000 certification for its headquarters office and each of its centers.",0,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"even though quantifiable data was lacking during most of 1998, lsc had sufficient information to begin taking actions to address the problems.",1,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
and uh of course there's another aspect of this too uh in terms of invasion of privacy i just thought about it being a professional and of course you probably belong to one or more professional organizations and that is that some of the organizations sell their mailing lists,2,there is no evidence that selling mailing lists is a common practice among organizations you are affiliated with.
"expenses are reported on an accrual basis, including contractual amounts due for counseling services",2,expenses are reported on a periodic basis that is not necessarily tied to the calendar year.
this ricardian equivalence hypothesis holds that people are forward-looking and recognize that current government surpluses or deficits affect government debt and future tax rates.,0,"'under the ricardian equivalence , individuals display foresight and are aware that present government surpluses or deficits influence government debt and future tax rates.'"
"on the subject of clinton's aggressive fund raising, morris recently told the new york daily news , i just think he overdid it.",2,:'morris wouldn't say such a thing about the new york daily news' (paraphrased)
"try to arrive as the chapel opens or at sunset (see page 39) and make your way to the upper level, where light blazes in through 15 stained-glass windows separated by buttresses so slim that there seems to be no wall at all.",1,"-    'a typical chapel is commonly structured with more than one level, often because the upper levels accommodate the choir.'"
"even though quantifiable data was lacking during most of 1998, lsc had sufficient information to begin taking actions to address the problems.",1,cutting knowledge date: december
"mr. hastings, she said, ""do you think i and my husband are happy together?"" i was considerably taken aback, and murmured something about it's not being my business to think anything of the sort. ",2,of_text|><|start_header_id|>system<|end_header_id|>
"super-paradise, in the next bay, is a gay, clothing-optional beach.",0,the beach that you're referring to in the next bay has a clothing-optional clause.
oh i've seen that yes,2,i'm certain that i haven't seen that.
right exactly i was a i was a boy scout and as part of being a boy scout you had to do you know projects all throughout and then to become an eagle scout you have to spend a do a year long project for,0,'my experience as a boy scout involved doing various projects.'
i've seen on tv where they take animals and young children in fact my daughter is one my wife took my daughters one year when they were getting some points for school took them to an elderly home and boy that really pumps them up that uh,0,'what i observed on tv involved them taking children and animals.'
"most of madeira's good hotels have their own swimming pools, but if yours doesn't, year-round swimming is open to the public at the excellent complexo balnear do lido (lido swimming complex; tel. 291/762 217) in funchal's tourist zone.",1,"in funchal's tourist zone, there is a large public swimming facility called complexo balnear do lido."
"it is also said that seleyman, in awe of his architect's achievement, handed the keys to sinan at the inauguration ceremony and allowed him the privilege of opening it.",1,"it's been mentioned that seleyman, in awe of his architect's achievement, handed the keys to sinan at the inauguration ceremony and let him have the privilege of opening it."
and be careful. the russian beckoned.,1,"since the russian had alerted people to the situation, he reminded them to watch their surroundings."
i had to be guarded in what i said.,0,there was a need to protect what i said.
"they had sent the beard, as directed, to ""l. ",0,"the beard was sent, as was instructed."
"the pedestrian plaza in the city centre is bounded at one end by the ulu camii (great mosque), built in the 14th century with stone quarried from uluda .",0,'the pedestrian plaza in the city centre is adjacent to the ulu camii.'
'indeed he is.',1,"'indeed, he is a relevant entity within a specific context.'"
"these havens of relaxation set among golf courses, gardens, and orchards still do the mountain ranges of the peninsula's interior, but they are now holiday resorts.",2,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
well you weren't charging gold and silver were you you can't do that can you,0,of_text|><|start_header_id|>system<|end_header_id|>
"try to arrive as the chapel opens or at sunset (see page 39) and make your way to the upper level, where light blazes in through 15 stained-glass windows separated by buttresses so slim that there seems to be no wall at all.",1,"-    'chapels are often built with multiple levels, with the upper story frequently containing the choir.'"
"elementary, my dear watson the smell of onions is unmistakable.""",2,today date:   jul
"biologist ian wilmut's team also cloned lambs out of dna derived from sheep-fetus fibroblasts, cells found in connective tissue.",2,ian wilmut did not use connective tissues to clone lambs in his experiment.
i've seen on tv where they take animals and young children in fact my daughter is one my wife took my daughters one year when they were getting some points for school took them to an elderly home and boy that really pumps them up that uh,0,'i have seen on film a segment about them transporting young children and animals.'
"expenses are reported on an accrual basis, including contractual amounts due for counseling services",2,the expenses are reported on an as-needed basis and not merely on a predetermined timeline.
in some states yeah because it's reasonable now uh you know me with me being from louisville i'm going to say at louisville is unfair because louisville's got the highest uh uh the line the line the line drawn i don't know the correct word for it  but louisville's is higher than most other universities and,2,it's relatively easy to get accepted into louisville compared to other states.
"apaches, they are not stupid.",2,of_text|><|start_header_id|>system<|end_header_id|>
"their ventures into social topics focus on alcohol, drugs, domestic violence, adultery, divorce, illegitimacy, crime, and urban decay.",1,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
" if you're willing to wander off the beaten track you should be able to find cliff-backed coves with clear, blue water or patches of sand scarcely large enough for two families.",0,"when you choose to venture off the usual track, you'll likely discover areas with crystal-clear water and small sandy spots."
"they had sent the beard, as directed, to ""l. ",0,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"also health club, sauna, turkish bath, jacuzzi.",1,one of the third level features of the hotel is a jacuzzi and health club.
"super-paradise, in the next bay, is a gay, clothing-optional beach.",0,today date:   jul
"expenses are reported on an accrual basis, including contractual amounts due for counseling services",2,of_text|><|start_header_id|>system<|end_header_id|>
well you weren't charging gold and silver were you you can't do that can you,0,today date:   jul
foreign ships carried new diseases to the islands as well.,1,the ships were not reliable.
a deep cleft creased his chin.,0,cutting knowledge date: december
l. 104134 directed the department to issue interim regulations within 30 days of the date of enactment.,1,the department had experienced a slow pace in issuing interim regulations in previous enactments.
"biologist ian wilmut's team also cloned lambs out of dna derived from sheep-fetus fibroblasts, cells found in connective tissue.",2,the task of cloning a sheep using dna from fibroblasts is not feasible or possible.
"the pedestrian plaza in the city centre is bounded at one end by the ulu camii (great mosque), built in the 14th century with stone quarried from uluda .",0,'the city centre pedestrian plaza has the great mosque as its boundary.'
i took the oilskin packet from round my neck and shoved it right in as far as i could.,0,i took the packet from my neck and put it all the way inside.
"try to arrive as the chapel opens or at sunset (see page 39) and make your way to the upper level, where light blazes in through 15 stained-glass windows separated by buttresses so slim that there seems to be no wall at all.",1,"-    'it is usual for chapels to have multiple levels, including the upper level where the choir is usually located.'"
"elementary, my dear watson the smell of onions is unmistakable.""",2,'the smell of onions lacks clear distinguishing characteristics'
but the standard for appointing an independent counsel can't be that broad.,2,of_text|><|start_header_id|>system<|end_header_id|>
oh i've seen that yes,2,it is undeniably not true that i've seen that.
"on the subject of clinton's aggressive fund raising, morris recently told the new york daily news , i just think he overdid it.",2,": 'there was nothing incorrect about morris's approach to fundraising, in the opinion of the new york daily news.' (paraphrased)"
oh are you in dallas,0,do you reside or stay in dallas?
and be careful. the russian beckoned.,1,"after the russian sounded the alarm, people were cautious not to trip anywhere."
a deep cleft creased his chin.,0,"his chin was marked by a deep, deep crease."
"try to arrive as the chapel opens or at sunset (see page 39) and make your way to the upper level, where light blazes in through 15 stained-glass windows separated by buttresses so slim that there seems to be no wall at all.",1,"-    'many chapels consist of two or more levels, with the top level featuring the choir's area.'"
"it is also said that seleyman, in awe of his architect's achievement, handed the keys to sinan at the inauguration ceremony and allowed him the privilege of opening it.",1,"as we know, sinan appreciated the gesture by seleyman as he was allowed the honor of opening the finished project."
"this original doctrine, without any sense of buddha's divinity, was embraced by the hinayana (lesser vehicle) school which spread to sri lanka, burma, and thailand, as well as cambodia and laos.",0,"the early buddhist doctrine entirely stripped of buddha's divine essence was transmitted to sri lanka, burma, laos, cambodia, and thailand."
and so they've already shifted the risk if they assume that car then they just have to sell it themselves and they'll recover the loan,2,"to avoid losing the car and the loan, they should find a new buyer who is willing to pay off the outstanding loan."
"issues in data synthesis, eds.",0,data synthesis has some serious issues according to the editors.
"this original doctrine, without any sense of buddha's divinity, was embraced by the hinayana (lesser vehicle) school which spread to sri lanka, burma, and thailand, as well as cambodia and laos.",0,"a teaching devoid of any concepts of divine worship by buddha was adopted in sri lanka, burma, laos, cambodia, and thailand."
"try to arrive as the chapel opens or at sunset (see page 39) and make your way to the upper level, where light blazes in through 15 stained-glass windows separated by buttresses so slim that there seems to be no wall at all.",1,"-    'it is possible to encounter the petrosea pelican, a popular island symbol, with its young apprentices.'"
"mr. hastings, she said, ""do you think i and my husband are happy together?"" i was considerably taken aback, and murmured something about it's not being my business to think anything of the sort. ",2,she politely asked if i had any input on a very personal matter.'
but the standard for appointing an independent counsel can't be that broad.,2,cutting knowledge date: december
oh those hedges when they started moving whenever they  they made that into a movie i was thinking oh my gosh if they show that i'll just die for some reason that scared me more than anything,2,the thought of moving hedges in a movie would elicit excitement from me.
is the cost-cutting story plausible?,2,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"and as for hillary, forget it.",0,cutting knowledge date: december
i've seen on tv where they take animals and young children in fact my daughter is one my wife took my daughters one year when they were getting some points for school took them to an elderly home and boy that really pumps them up that uh,0,"'children and animals are taken, according to something i once watched on tv.'"
"the pedestrian plaza in the city centre is bounded at one end by the ulu camii (great mosque), built in the 14th century with stone quarried from uluda .",0,today date:   jul
"apaches, they are not stupid.",2,'apaches are incredibly intelligent.'
"on the subject of clinton's aggressive fund raising, morris recently told the new york daily news , i just think he overdid it.",2,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"apaches, they are not stupid.",2,cutting knowledge date: december
this ricardian equivalence hypothesis holds that people are forward-looking and recognize that current government surpluses or deficits affect government debt and future tax rates.,0,"'in accordance with the ricardian equivalence , it is conceived that forward-thinking individuals acknowledge the consequences of present government surpluses or deficits on government debt and future tax rates.'"
"try to arrive as the chapel opens or at sunset (see page 39) and make your way to the upper level, where light blazes in through 15 stained-glass windows separated by buttresses so slim that there seems to be no wall at all.",1,today date:   jul
"it is difficult to believe that these bizarre shapes, staircases going nowhere, and windows in walls without rooms were built in 1724 by a serious student, rather than in the last century by some deranged architect.",2,there's no evidence to support the claim that these unusual features were added by a deranged architect.
"try to arrive as the chapel opens or at sunset (see page 39) and make your way to the upper level, where light blazes in through 15 stained-glass windows separated by buttresses so slim that there seems to be no wall at all.",1,-    'seleyman allegedly gave the keys to the inauguration ceremony guest sinan and gave him an exclusive privilege.'
is the cost-cutting story plausible?,2,cutting knowledge date: december
