premise,label,hypothesis
prairie state will share the money with the county.,1,'the money could be used for a different purpose.'
prairie state will share the money with the county.,1,'another party could step in to share the money with the county.'
"you will probably find the island mascot petrosea pelican (the older petroseow has two young apprentices, both also called petrosewaddling among the boats, hoping for a fishy tidbit.",1,'petrosea pelican has two apprentices among the boats.'
"the cook may be from valencia, the cuisine advertised as  french,  and the customer may want nothing more daring than a steak.",2,"'the cook is from a place other than valencia, and the cuisine is not french.'"
" if you're willing to wander off the beaten track you should be able to find cliff-backed coves with clear, blue water or patches of sand scarcely large enough for two families.",0,"'by exploring less traveled areas, one can potentially find hidden beaches with only enough room for a small family.'"
"you will probably find the island mascot petrosea pelican (the older petroseow has two young apprentices, both also called petrosewaddling among the boats, hoping for a fishy tidbit.",1,'the petrosea pelican is hoping for a fishy tidbit while among the boats.'
foreign ships carried new diseases to the islands as well.,1,'the diseases that the foreign ships carried were not previously present on the islands.'
"the pedestrian plaza in the city centre is bounded at one end by the ulu camii (great mosque), built in the 14th century with stone quarried from uluda .",0,"'stone from uluda was used to construct a significant structure in the city centre, namely the ulu camii.'"
"on the subject of clinton's aggressive fund raising, morris recently told the new york daily news , i just think he overdid it.",2,'morris recently told the new york daily news that he thinks clinton's fund raising was the right amount.'
"so unlike the truly new generation, i wasn't faced with the debt burden.",1,'the new generation might have a wider range of financial burdens.'
"it is difficult to believe that these bizarre shapes, staircases going nowhere, and windows in walls without rooms were built in 1724 by a serious student, rather than in the last century by some deranged architect.",2,'the last century saw an upsurge in deranged architects who specialize in creating structures without rooms.'
"most of madeira's good hotels have their own swimming pools, but if yours doesn't, year-round swimming is open to the public at the excellent complexo balnear do lido (lido swimming complex; tel. 291/762 217) in funchal's tourist zone.",1,'some of madeira's hotels do not have their own swimming pools.'
that's what we that's the way we call it which is really wrong but my wife's mother and the one she's in san antonio it's you know it's everything but the opposite of what you've seen i mean it's it's a little hotel hotel you might say,0,'the way they call it is really wrong.'
we don't expect badinage from the pillsbury doughboy or banter from betty crocker.,2,'it's common for betty crocker to use humorous comments.'
this ricardian equivalence hypothesis holds that people are forward-looking and recognize that current government surpluses or deficits affect government debt and future tax rates.,0,recognition of people plays a significant role in understanding the relationship between government surpluses or deficits and future tax rates.
the two aicpa field work standards for attestation engagements are as follows.,1,'the provided aicpa field work standards for attestation engagements are essential for a successful outcome.'
"st. peter's basilica is the largest of all roman catholic churches and by any standards a grandiose achievement, but it inevitably suffered from the competing visions of all the architects called in to collaborate bramante, giuliano da sangallo, raphael, baldassare peruzzi, michelangelo, giacomo della porta, domenico fontana, and carlo maderno each adding, subtracting, and modifying, often with a pope looking over his shoulder.",2,'st. peter's basilica is not the largest of all roman catholic churches.'
don't confine your visit to the mountain only.,0,staying confined to the mountain is not ideal.
oh are you in dallas,0,you are located in the city of dallas.
'indeed he is.',1,'he identifies himself truthfully.'
"elementary, my dear watson the smell of onions is unmistakable.""",2,'the smell of onions is easily mistaken.'
"their ventures into social topics focus on alcohol, drugs, domestic violence, adultery, divorce, illegitimacy, crime, and urban decay.",1,"'social topics unrelated to alcohol, drugs, domestic violence, adultery, divorce, illegitimacy, crime, and urban decay, may be discussed in the future.'"
foreign ships carried new diseases to the islands as well.,1,'the new diseases introduced by foreign ships caused significant health challenges for the island populations.'
the two aicpa field work standards for attestation engagements are as follows.,1,'the attestation engagements are performed in accordance with the guidelines set by aicpa.'
that's what we that's the way we call it which is really wrong but my wife's mother and the one she's in san antonio it's you know it's everything but the opposite of what you've seen i mean it's it's a little hotel hotel you might say,0,'the cost of a divorce lawyer is covered by the loan.'
"on the subject of clinton's aggressive fund raising, morris recently told the new york daily news , i just think he overdid it.",2,'morris recently told the new york daily news that he thinks clinton's fund raising was perfectly pitched.'
" if you're willing to wander off the beaten track you should be able to find cliff-backed coves with clear, blue water or patches of sand scarcely large enough for two families.",0,"'venturing off the beaten path can reveal tranquil coves lined with clear, blue waters.'"
i had to be guarded in what i said.,0,'i was under restriction with my speech.'
"mr. hastings, she said, ""do you think i and my husband are happy together?"" i was considerably taken aback, and murmured something about it's not being my business to think anything of the sort. ",2,"'upon being asked by mr. hastings if i think he and his wife are happy together, i said, ""yes, i think they are very unhappy.""'"
" if you're willing to wander off the beaten track you should be able to find cliff-backed coves with clear, blue water or patches of sand scarcely large enough for two families.",0,'straying from the common routes may uncover coves with water clear enough to see the ocean floor.'
"apaches, they are not stupid.",2,contradict: 'apaches have a history of acting unintelligently.'
and be careful. the russian beckoned.,1,"'the russian warned, being careful.'"
that's what we that's the way we call it which is really wrong but my wife's mother and the one she's in san antonio it's you know it's everything but the opposite of what you've seen i mean it's it's a little hotel hotel you might say,0,'he is questioning the existence of the millennium.'
"like, thank god for",0,"'expressing gratitude, people use the phrase 'thank god for'."
"the pedestrian plaza in the city centre is bounded at one end by the ulu camii (great mosque), built in the 14th century with stone quarried from uluda .",0,'the stone used in the construction of the ulu camii (great mosque) was quarried from uluda.'
"also health club, sauna, turkish bath, jacuzzi.",1,"'health club memberships might include discounts for additional services, such as massage therapy or tanning booths.'"
"their ventures into social topics focus on alcohol, drugs, domestic violence, adultery, divorce, illegitimacy, crime, and urban decay.",1,"'the ventures into social topics, however, remain exclusive to those mentioned.'"
"give yourself a bare minimum of three days, time to get lost (you're never very far from the main landmarks signposted with bright yellow arrows).",1,"'even if you lose your way initially, it doesn't mean you're lost forever.'"
in some states yeah because it's reasonable now uh you know me with me being from louisville i'm going to say at louisville is unfair because louisville's got the highest uh uh the line the line the line drawn i don't know the correct word for it  but louisville's is higher than most other universities and,2,"'every university has an equal line, and louisville is not exceptional in this regard.'"
"mr. hastings, she said, ""do you think i and my husband are happy together?"" i was considerably taken aback, and murmured something about it's not being my business to think anything of the sort. ",2,"'mr. hastings, she said, ""do you think i and my husband are happy together?"" i enthusiastically agreed, stating that it is indeed my business to think anything about their relationship.'"
"expenses are reported on an accrual basis, including contractual amounts due for counseling services",2,'contractual amounts due for counseling services are not included in expenses.'
"apaches, they are not stupid.",2,contradict: 'all apaches are stupid.'
oh i've seen that yes,2,'i've witnessed a different event from what you described.'
that's what we that's the way we call it which is really wrong but my wife's mother and the one she's in san antonio it's you know it's everything but the opposite of what you've seen i mean it's it's a little hotel hotel you might say,0,'the hotel is not a threat to society.'
foreign ships carried new diseases to the islands as well.,1,"'the diseases carried by foreign ships may have affected various islands, not just one.'"
well you weren't charging gold and silver were you you can't do that can you,0,"'it's not possible for you to charge gold and silver, isn't it?'"
"biologist ian wilmut's team also cloned lambs out of dna derived from sheep-fetus fibroblasts, cells found in connective tissue.",2,'the cells found in connective tissue cannot be used to clone lambs.'
"like, thank god for",0,'individuals who find themselves in a fortunate situation may say 'thank god for'.
that's what we that's the way we call it which is really wrong but my wife's mother and the one she's in san antonio it's you know it's everything but the opposite of what you've seen i mean it's it's a little hotel hotel you might say,0,'this unique hotel is not a chaotic place filled with problems.'
you know they match it um my wife used to they matched hers only hers was a little bit better than ours um she hasn't been working for a couple of years her father took sick so she's been taking care of him,1,"'your wife used to have an item that matched, and hers was superior to yours.'"
"super-paradise, in the next bay, is a gay, clothing-optional beach.",0,'the next bay has a beach.'
this ricardian equivalence hypothesis holds that people are forward-looking and recognize that current government surpluses or deficits affect government debt and future tax rates.,0,"current government surpluses or deficits have long-term effects on government debt and future tax rates, which people acknowledge."
i took the oilskin packet from round my neck and shoved it right in as far as i could.,0,i reached for the oilskin packet on my neck.
the two aicpa field work standards for attestation engagements are as follows.,1,'proper execution of attestation engagements is facilitated by following the aicpa standards.'
and uh of course there's another aspect of this too uh in terms of invasion of privacy i just thought about it being a professional and of course you probably belong to one or more professional organizations and that is that some of the organizations sell their mailing lists,2,"'individuals' personal information should not be used or sold without their explicit consent, even by professional organizations.'"
"issues in data synthesis, eds.",0,"'data synthesis issues are often influenced by study design, random chance, or other factors.'"
i had to be guarded in what i said.,0,'i was cautious with my words.'
"these havens of relaxation set among golf courses, gardens, and orchards still do the mountain ranges of the peninsula's interior, but they are now holiday resorts.",2,"'the holiday resorts were originally set among the mountains, not among golf courses, gardens, and orchards.'"
the two aicpa field work standards for attestation engagements are as follows.,1,'these are the steps that should be followed during aicpa attestation engagements.'
"subsequent to the issuance of the ffc report, nasa received iso 9000 certification for its headquarters office and each of its centers.",0,'each center affiliated with nasa received iso    certification following the issuance of the ffc report.'
"biologist ian wilmut's team also cloned lambs out of dna derived from sheep-fetus fibroblasts, cells found in connective tissue.",2,'lamb cloning using dna from sheep-fetus fibroblasts was not carried out by any team.'
in some states yeah because it's reasonable now uh you know me with me being from louisville i'm going to say at louisville is unfair because louisville's got the highest uh uh the line the line the line drawn i don't know the correct word for it  but louisville's is higher than most other universities and,2,'most universities have a lower line than louisville.'
but the standard for appointing an independent counsel can't be that broad.,2,"'the more inclusive the standard for appointing an independent counsel, the better.'"
"issues in data synthesis, eds.",0,'different studies may have varying reports on data synthesis issues.'
"super-paradise, in the next bay, is a gay, clothing-optional beach.",0,'the beach in super-paradise is clothing-optional.'
don't confine your visit to the mountain only.,0,one should not restrict their outings to the mountain.
prairie state will share the money with the county.,1,'a different entity could be given the responsibility to share the money with the county.'
"mr. hastings, she said, ""do you think i and my husband are happy together?"" i was considerably taken aback, and murmured something about it's not being my business to think anything of the sort. ",2,'i responded to mr. hastings' question by stating that i believe he and his wife are just as happy as me and my husband.'
we come after senor juanito because he dropped his purse.,1,'senor juanito might have realized that someone took his purse.'
don't confine your visit to the mountain only.,0,the mountain should not be the sole focus of your travels.
yeah that's too bad because i mean i've been in the carolinas and you know there are some places in the carolinas it's really nice there,1,"'some places in the carolinas can indeed be quite nice, as you've experienced firsthand.'"
"this original doctrine, without any sense of buddha's divinity, was embraced by the hinayana (lesser vehicle) school which spread to sri lanka, burma, and thailand, as well as cambodia and laos.",0,"'the hinayana school, which originated from this original doctrine, primarily spread in sri lanka, burma, thailand, cambodia, and laos.'"
"subsequent to the issuance of the ffc report, nasa received iso 9000 certification for its headquarters office and each of its centers.",0,'nasa received iso    certification for its headquarters and all its centers after receiving the ffc report.'
"like, thank god for",0,"'when someone is happy or relieved, they might say 'thank god for'."
i had to be guarded in what i said.,0,'i couldn't speak freely.'
and uh of course there's another aspect of this too uh in terms of invasion of privacy i just thought about it being a professional and of course you probably belong to one or more professional organizations and that is that some of the organizations sell their mailing lists,2,'mailing lists are not sold by professional organizations without explicit permission.'
"one possibility is that studies report different estimates of the single true relationship between a given pollutant and a health effect due to differences in study design, random chance, or other factors.",0,"'the true relationship between a given pollutant and a health effect can be challenging to establish due to differences in study design, random chance, or other influencing factors.'"
and so they've already shifted the risk if they assume that car then they just have to sell it themselves and they'll recover the loan,2,": 'if they assume that car, they don't necessarily have to sell it themselves to recover the loan.'"
"subsequent to the issuance of the ffc report, nasa received iso 9000 certification for its headquarters office and each of its centers.",0,'nasa received iso    certification for its headquarters after the issuance of the ffc report.'
"expenses are reported on an accrual basis, including contractual amounts due for counseling services",2,'counseling services are not a type of expense.'
the two aicpa field work standards for attestation engagements are as follows.,1,'there are specific guidelines provided by aicpa for attestation engagements.'
we come after senor juanito because he dropped his purse.,1,'senor juanito could have had valuable items in his purse that were taken.'
"expenses are reported on an accrual basis, including contractual amounts due for counseling services",2,"'expenses are reported on a cash basis, not an accrual basis.'"
but the standard for appointing an independent counsel can't be that broad.,2,'it is appropriate to broaden the standard for appointing an independent counsel.'
oh i've seen that yes,2,'i haven't seen the thing you're referring to.'
"so unlike the truly new generation, i wasn't faced with the debt burden.",1,"'the 'truly new generation' primarily concerns technology advancements, not debt.'"
"you will probably find the island mascot petrosea pelican (the older petroseow has two young apprentices, both also called petrosewaddling among the boats, hoping for a fishy tidbit.",1,'both apprentices of petrosea pelican are hoping for a fishy tidbit.'
that's what we that's the way we call it which is really wrong but my wife's mother and the one she's in san antonio it's you know it's everything but the opposite of what you've seen i mean it's it's a little hotel hotel you might say,0,'they do not recover the loan by selling the car.'
"the pedestrian plaza in the city centre is bounded at one end by the ulu camii (great mosque), built in the 14th century with stone quarried from uluda .",0,'the ulu camii (great mosque) was built in the  th century.'
i had to be guarded in what i said.,0,'my words needed to be carefully chosen.'
don't confine your visit to the mountain only.,0,limiting visits to only the mountain is not a wise choice.
well you weren't charging gold and silver were you you can't do that can you,0,"'you weren't charging anything, were you?'"
yeah that's too bad because i mean i've been in the carolinas and you know there are some places in the carolinas it's really nice there,1,"'one can find beautiful areas within the carolinas, as you've mentioned.'"
"their ventures into social topics focus on alcohol, drugs, domestic violence, adultery, divorce, illegitimacy, crime, and urban decay.",1,"'social topics that they do not venture into are not limited to alcohol, drugs, domestic violence, adultery, divorce, illegitimacy, crime, and urban decay.'"
"try to arrive as the chapel opens or at sunset (see page 39) and make your way to the upper level, where light blazes in through 15 stained-glass windows separated by buttresses so slim that there seems to be no wall at all.",1,'there might be other ways to access the upper level of the chapel aside from the one mentioned.'
prairie state will share the money with the county.,1,'the county might use the money.'
"apaches, they are not stupid.",2,contradict: 'apaches are known for their lack of intelligence.'
i took the oilskin packet from round my neck and shoved it right in as far as i could.,0,the oilskin packet was initially on my neck.
l. 104134 directed the department to issue interim regulations within 30 days of the date of enactment.,1,"'    issued the directive to comply with legal requirements or regulations, but the specifics are subject to interpretation.'"
"it is difficult to believe that these bizarre shapes, staircases going nowhere, and windows in walls without rooms were built in 1724 by a serious student, rather than in the last century by some deranged architect.",2,'a serious student in    showcased exceptional talent by creating these unique architectural designs.'
"try to arrive as the chapel opens or at sunset (see page 39) and make your way to the upper level, where light blazes in through 15 stained-glass windows separated by buttresses so slim that there seems to be no wall at all.",1,"'the chapel has multiple points in the day when one could visit, not just at the specified times.'"
"elementary, my dear watson the smell of onions is unmistakable.""",2,"'after cooking, the smell of onions becomes weak and undetectable.'"
i've seen on tv where they take animals and young children in fact my daughter is one my wife took my daughters one year when they were getting some points for school took them to an elderly home and boy that really pumps them up that uh,0,'taking children to an elderly home can be educational and rewarding.'
yeah that's too bad because i mean i've been in the carolinas and you know there are some places in the carolinas it's really nice there,1,'there are several attractive regions across the carolinas.'
"their ventures into social topics focus on alcohol, drugs, domestic violence, adultery, divorce, illegitimacy, crime, and urban decay.",1,'there exist other topics concerning societal issues that they have not yet ventured into.'
