premise,label,hypothesis
"it is difficult to believe that these bizarre shapes, staircases going nowhere, and windows in walls without rooms were built in 1724 by a serious student, rather than in the last century by some deranged architect.",2,**the architect responsible for the building in    possessed a unique and unconventional vision.**
don't confine your visit to the mountain only.,0,start_of_turn>model
"subsequent to the issuance of the ffc report, nasa received iso 9000 certification for its headquarters office and each of its centers.",0,the ffc report prompted nasa to pursue and achieve iso    certification.
that's what we that's the way we call it which is really wrong but my wife's mother and the one she's in san antonio it's you know it's everything but the opposite of what you've seen i mean it's it's a little hotel hotel you might say,0,tart_of_turn>user
i've seen on tv where they take animals and young children in fact my daughter is one my wife took my daughters one year when they were getting some points for school took them to an elderly home and boy that really pumps them up that uh,0,my wife took my daughter to a nursing home for a school activity that involved animals.
in some states yeah because it's reasonable now uh you know me with me being from louisville i'm going to say at louisville is unfair because louisville's got the highest uh uh the line the line the line drawn i don't know the correct word for it  but louisville's is higher than most other universities and,2,start_of_turn>model
the two aicpa field work standards for attestation engagements are as follows.,1,fieldwork procedures in attestation engagements are governed by aicpa standards.
don't confine your visit to the mountain only.,0,venture out and see more than just the mountain.
and so they've already shifted the risk if they assume that car then they just have to sell it themselves and they'll recover the loan,2,they need to keep the car as collateral.
oh i've seen that yes,2,"""i haven't come across anything like that."""
"these havens of relaxation set among golf courses, gardens, and orchards still do the mountain ranges of the peninsula's interior, but they are now holiday resorts.",2,"the presence of golf courses, gardens, and orchards is merely a facade, masking the true nature of the resorts as bustling centers of commerce."
oh i've seen that yes,2,"""this is the first time i'm seeing this."""
"this original doctrine, without any sense of buddha's divinity, was embraced by the hinayana (lesser vehicle) school which spread to sri lanka, burma, and thailand, as well as cambodia and laos.",0,"the spread of the original, non-divinized version of buddhist doctrine was seen in the expansion of the hinayana school to sri lanka, burma, thailand, cambodia, and laos."
in some states yeah because it's reasonable now uh you know me with me being from louisville i'm going to say at louisville is unfair because louisville's got the highest uh uh the line the line the line drawn i don't know the correct word for it  but louisville's is higher than most other universities and,2,**the line or threshold for academic success at louisville is lower than in most other places.**
"subsequent to the issuance of the ffc report, nasa received iso 9000 certification for its headquarters office and each of its centers.",0,tart_of_turn>user
"it is difficult to believe that these bizarre shapes, staircases going nowhere, and windows in walls without rooms were built in 1724 by a serious student, rather than in the last century by some deranged architect.",2,start_of_turn>model
"on the subject of clinton's aggressive fund raising, morris recently told the new york daily news , i just think he overdid it.",2,morris defended clinton's fund raising practices to the new york daily news.
foreign ships carried new diseases to the islands as well.,1,start_of_turn>model
don't confine your visit to the mountain only.,0,consider visiting places other than the mountain.
"and as for hillary, forget it.",0,it's best to disregard hillary entirely.
you know they match it um my wife used to they matched hers only hers was a little bit better than ours um she hasn't been working for a couple of years her father took sick so she's been taking care of him,1,my wife has changed her work status.
i took the oilskin packet from round my neck and shoved it right in as far as i could.,0,i concealed a packet by moving it from my neck area  into something.
oh are you in dallas,0,are you currently located in dallas?
"the cook may be from valencia, the cuisine advertised as  french,  and the customer may want nothing more daring than a steak.",2,tart_of_turn>user
in some states yeah because it's reasonable now uh you know me with me being from louisville i'm going to say at louisville is unfair because louisville's got the highest uh uh the line the line the line drawn i don't know the correct word for it  but louisville's is higher than most other universities and,2,"**compared to other universities, louisville offers a significantly easier course load.**"
and uh of course there's another aspect of this too uh in terms of invasion of privacy i just thought about it being a professional and of course you probably belong to one or more professional organizations and that is that some of the organizations sell their mailing lists,2,all professional organizations the speaker belongs to prioritize member privacy and never sell their mailing lists.
l. 104134 directed the department to issue interim regulations within 30 days of the date of enactment.,1,start_of_turn>model
in some states yeah because it's reasonable now uh you know me with me being from louisville i'm going to say at louisville is unfair because louisville's got the highest uh uh the line the line the line drawn i don't know the correct word for it  but louisville's is higher than most other universities and,2,**louisville's academic standards are actually lower than most other universities.**
"the pedestrian plaza in the city centre is bounded at one end by the ulu camii (great mosque), built in the 14th century with stone quarried from uluda .",0,this pedestrian plaza is a feature of the city centre.
"even though quantifiable data was lacking during most of 1998, lsc had sufficient information to begin taking actions to address the problems.",1,the lack of quantifiable data in    did not prevent lsc from taking necessary actions.
"it is also said that seleyman, in awe of his architect's achievement, handed the keys to sinan at the inauguration ceremony and allowed him the privilege of opening it.",1,it's said that no other architect besides sinan has been given this privilege.
but the standard for appointing an independent counsel can't be that broad.,2,the standard for appointing an independent counsel should be extremely broad.
"most of madeira's good hotels have their own swimming pools, but if yours doesn't, year-round swimming is open to the public at the excellent complexo balnear do lido (lido swimming complex; tel. 291/762 217) in funchal's tourist zone.",1,let me know if you'd like more examples!
right exactly i was a i was a boy scout and as part of being a boy scout you had to do you know projects all throughout and then to become an eagle scout you have to spend a do a year long project for,0,he was a member of the boy scouts.
"some are put off by the cost of a hiring a divorce lawyer, which starts at about $1,500.",2,start_of_turn>model
"the cook may be from valencia, the cuisine advertised as  french,  and the customer may want nothing more daring than a steak.",2,**serving a steak fulfills the customer's desire for a familiar and comforting meal.**
oh are you in dallas,0,start_of_turn>model
"it is also said that seleyman, in awe of his architect's achievement, handed the keys to sinan at the inauguration ceremony and allowed him the privilege of opening it.",1,start_of_turn>model
"these havens of relaxation set among golf courses, gardens, and orchards still do the mountain ranges of the peninsula's interior, but they are now holiday resorts.",2,"the purpose of these resorts is to challenge visitors physically and mentally, not to provide relaxation."
"elementary, my dear watson the smell of onions is unmistakable.""",2,**one could mistake the smell of onions for something else.**
we don't expect badinage from the pillsbury doughboy or banter from betty crocker.,2,tart_of_turn>user
"even though quantifiable data was lacking during most of 1998, lsc had sufficient information to begin taking actions to address the problems.",1,"even with insufficient quantitative data, lsc had enough knowledge to address the problems."
"they had sent the beard, as directed, to ""l. ",0,start_of_turn>model
yeah that's too bad because i mean i've been in the carolinas and you know there are some places in the carolinas it's really nice there,1,the speaker claims to have explored all the attractive spots in the carolinas.
uh they finally got smart and got a riding lawn mower which was a big improvement for for us  us kids who had to go out there and uh mow the the grass every every week,1,the new lawn mower might have advanced amenities.
"mr. hastings, she said, ""do you think i and my husband are happy together?"" i was considerably taken aback, and murmured something about it's not being my business to think anything of the sort. ",2,tart_of_turn>user
"so unlike the truly new generation, i wasn't faced with the debt burden.",1,**financial obligations are a common issue for individuals entering a new generation.**
don't confine your visit to the mountain only.,0,make your visit encompass sights beyond the mountain.
l. 104134 directed the department to issue interim regulations within 30 days of the date of enactment.,1,"historically, the department hasn't been known for swift implementation of regulations."
"most of madeira's good hotels have their own swimming pools, but if yours doesn't, year-round swimming is open to the public at the excellent complexo balnear do lido (lido swimming complex; tel. 291/762 217) in funchal's tourist zone.",1,lido swimming complex provides year-round swimming for the general public.
don't confine your visit to the mountain only.,0,explore areas beyond the mountain during your visit.
"on the subject of clinton's aggressive fund raising, morris recently told the new york daily news , i just think he overdid it.",2,tart_of_turn>user
right exactly i was a i was a boy scout and as part of being a boy scout you had to do you know projects all throughout and then to become an eagle scout you have to spend a do a year long project for,0,he belonged to a boy scout troop.
l. 104134 directed the department to issue interim regulations within 30 days of the date of enactment.,1,the key is to rephrase the  so it:
"even though quantifiable data was lacking during most of 1998, lsc had sufficient information to begin taking actions to address the problems.",1,start_of_turn>model
well you weren't charging gold and silver were you you can't do that can you,0,start_of_turn>model
"mr. hastings, she said, ""do you think i and my husband are happy together?"" i was considerably taken aback, and murmured something about it's not being my business to think anything of the sort. ",2,she wasn't playfully inquiring but rather seeking an external perspective.
"they had sent the beard, as directed, to ""l. ",0,"acting on the instructions, they sent the beard to the addressee ""l."""
"the pedestrian plaza in the city centre is bounded at one end by the ulu camii (great mosque), built in the 14th century with stone quarried from uluda .",0,tart_of_turn>user
oh those hedges when they started moving whenever they  they made that into a movie i was thinking oh my gosh if they show that i'll just die for some reason that scared me more than anything,2,tart_of_turn>user
"even though quantifiable data was lacking during most of 1998, lsc had sufficient information to begin taking actions to address the problems.",1,"lsc was able to initiate actions to solve problems in   , relying on information beyond quantifiable data."
"one possibility is that studies report different estimates of the single true relationship between a given pollutant and a health effect due to differences in study design, random chance, or other factors.",0,the differing reports on the relationship between the pollutant and health effects among studies can be attributed to various factors.
"you will probably find the island mascot petrosea pelican (the older petroseow has two young apprentices, both also called petrosewaddling among the boats, hoping for a fishy tidbit.",1,tart_of_turn>user
we don't expect badinage from the pillsbury doughboy or banter from betty crocker.,2,betty crocker is known for her playful and teasing remarks.
"some are put off by the cost of a hiring a divorce lawyer, which starts at about $1,500.",2,tart_of_turn>user
"issues in data synthesis, eds.",0,let me know if you'd like more paraphrases!
"issues in data synthesis, eds.",0,there are challenges associated with data synthesis.
"i already know i am an idiot, but am i to be a happy idiot or a miserable one?",1,the speaker has a longstanding awareness of their perceived intellectual shortcomings.
oh those hedges when they started moving whenever they  they made that into a movie i was thinking oh my gosh if they show that i'll just die for some reason that scared me more than anything,2,start_of_turn>model
the two aicpa field work standards for attestation engagements are as follows.,1,the aicpa has established standards for attestation engagements.
prairie state will share the money with the county.,1,the money shared by prairie state is earmarked for the county.
i took the oilskin packet from round my neck and shoved it right in as far as i could.,0,i removed a packet from my neck and forcefully inserted it into an opening.
the two aicpa field work standards for attestation engagements are as follows.,1,the aicpa provides specific rules for professionals conducting fieldwork in attestation engagements.
"also health club, sauna, turkish bath, jacuzzi.",1,a jacuzzi and health club are features found on the third level.
is the cost-cutting story plausible?,2,there is overwhelming evidence supporting the plausibility of the cost-cutting story.
i took the oilskin packet from round my neck and shoved it right in as far as i could.,0,tart_of_turn>user
this ricardian equivalence hypothesis holds that people are forward-looking and recognize that current government surpluses or deficits affect government debt and future tax rates.,0,let me know if you'd like more paraphrases!
"st. peter's basilica is the largest of all roman catholic churches and by any standards a grandiose achievement, but it inevitably suffered from the competing visions of all the architects called in to collaborate bramante, giuliano da sangallo, raphael, baldassare peruzzi, michelangelo, giacomo della porta, domenico fontana, and carlo maderno each adding, subtracting, and modifying, often with a pope looking over his shoulder.",2,tart_of_turn>user
in some states yeah because it's reasonable now uh you know me with me being from louisville i'm going to say at louisville is unfair because louisville's got the highest uh uh the line the line the line drawn i don't know the correct word for it  but louisville's is higher than most other universities and,2,tart_of_turn>user
"st. peter's basilica is the largest of all roman catholic churches and by any standards a grandiose achievement, but it inevitably suffered from the competing visions of all the architects called in to collaborate bramante, giuliano da sangallo, raphael, baldassare peruzzi, michelangelo, giacomo della porta, domenico fontana, and carlo maderno each adding, subtracting, and modifying, often with a pope looking over his shoulder.",2,**there were no disagreements or conflicts among the architects working on st. peter's basilica.**
foreign ships carried new diseases to the islands as well.,1,let me know if you'd like more examples!
a deep cleft creased his chin.,0,he possessed a distinct dip in his chin.
but the standard for appointing an independent counsel can't be that broad.,2,there are no limitations that should be placed on the criteria for appointing an independent counsel.
"most of madeira's good hotels have their own swimming pools, but if yours doesn't, year-round swimming is open to the public at the excellent complexo balnear do lido (lido swimming complex; tel. 291/762 217) in funchal's tourist zone.",1,tart_of_turn>user
right exactly i was a i was a boy scout and as part of being a boy scout you had to do you know projects all throughout and then to become an eagle scout you have to spend a do a year long project for,0,he participated in the boy scouts program.
"most of madeira's good hotels have their own swimming pools, but if yours doesn't, year-round swimming is open to the public at the excellent complexo balnear do lido (lido swimming complex; tel. 291/762 217) in funchal's tourist zone.",1,there's a public swimming pool at complexo balnear do lido that's open all year.
"elementary, my dear watson the smell of onions is unmistakable.""",2,tart_of_turn>user
"even though quantifiable data was lacking during most of 1998, lsc had sufficient information to begin taking actions to address the problems.",1,"lc made decisions to address problems in   , even though quantifiable data was scarce."
"it is also said that seleyman, in awe of his architect's achievement, handed the keys to sinan at the inauguration ceremony and allowed him the privilege of opening it.",1,there's a claim that sinan was the architect who was given this particular honor before.
we come after senor juanito because he dropped his purse.,1,juanito's dropping of his coin bag led to him being pursued.
"expenses are reported on an accrual basis, including contractual amounts due for counseling services",2,contractual amounts due for counseling services are not considered expenses.
"but, hey, where is the millennium?",2,we are well past the year   .
"biologist ian wilmut's team also cloned lambs out of dna derived from sheep-fetus fibroblasts, cells found in connective tissue.",2,start_of_turn>model
"subsequent to the issuance of the ffc report, nasa received iso 9000 certification for its headquarters office and each of its centers.",0,"following the ffc report, nasa implemented measures that resulted in iso    certification."
"i already know i am an idiot, but am i to be a happy idiot or a miserable one?",1,"having identified as an idiot, the speaker acknowledges a consistent pattern of self-perception."
a deep cleft creased his chin.,0,his chin was marked by a prominent split.
oh i've seen that yes,2,tart_of_turn>user
foreign ships carried new diseases to the islands as well.,1,the arrival of foreign ships brought challenges.
"it is difficult to believe that these bizarre shapes, staircases going nowhere, and windows in walls without rooms were built in 1724 by a serious student, rather than in the last century by some deranged architect.",2,let me know if you need more examples!
l. 104134 directed the department to issue interim regulations within 30 days of the date of enactment.,1,there may be a precedent of the department not issuing regulations quickly after enacting laws.
right exactly i was a i was a boy scout and as part of being a boy scout you had to do you know projects all throughout and then to become an eagle scout you have to spend a do a year long project for,0,start_of_turn>model
a deep cleft creased his chin.,0,there was a deep indentation on his chin.
and uh of course there's another aspect of this too uh in terms of invasion of privacy i just thought about it being a professional and of course you probably belong to one or more professional organizations and that is that some of the organizations sell their mailing lists,2,start_of_turn>model
prairie state will share the money with the county.,1,start_of_turn>model
the two aicpa field work standards for attestation engagements are as follows.,1,the aicpa's framework for attestation engagements includes fieldwork standards.
"subsequent to the issuance of the ffc report, nasa received iso 9000 certification for its headquarters office and each of its centers.",0,a consequence of the ffc report was nasa earning iso    certification for its various offices.
but the standard for appointing an independent counsel can't be that broad.,2,tart_of_turn>user
