premise,label,hypothesis
mr. hubbock also designed the masjid jamek.,1,start_of_turn>model
people in hollywood accept this instability as the cost of doing business.,1,start_of_turn>model
"it swelled to the size of a football, then was man-sized, and growing to the size of a huge tank that filled most of the tent.",2,tart_of_turn>user
how were discrepant findings resolved?,1,the methodology used to obtain the findings was analyzed for potential bias.
uh-hum probably you read a book review or something some kind of review on it,2,let me know if you'd like more examples!
"thus, i have never even touched a girl, much less kissed one.",2,let me know if you'd like more examples!
"surrounded by heavily industrialized suburbs, the old center of kurashiki has canals lined with dreamy willow trees a reverse comment on the horrors of war.",2,kurashiki's old center was heavily influenced by wartime architecture and design.
"but if you're not watching close ly, you may miss the unprepossessing bust of christopher columbus perched atop a column in a little roadside square.",1,let me know if you'd like more examples!
charlotte square is arguably the jewel of the new town.,0,"when discussing noteworthy elements of the new town, charlotte square is frequently mentioned."
"it might well, however, facilitate gay couples' efforts to adopt children.",1,adoption is a complex process.
people in hollywood accept this instability as the cost of doing business.,1,working in hollywood often involves navigating unexpected challenges.
that hit him harder than any other discovery.,1,let me know if you'd like more examples!
"a ritualistic mark of bravery for carib warriors was cannibalism, and it's for this that history most remembers the indians who invented the hammock and gave their name to the caribbean.",0,the practice of cannibalism played a significant role in shaping the historical perception of carib warriors.
they are not important. ,2,their contributions are essential.
"the new  deterring nuclear, biological, or chemical warfare by lesser powers (formalizing president bush's implicit warning to saddam hussein during the gulf war).",2,"**the threat of nuclear, biological, or chemical warfare doesn't effectively deter lesser powers.**"
uh-hum probably you read a book review or something some kind of review on it,2,you didn't read any reviews on this topic.
no i don't my my wife has been working with them,2,**i am working with them.**
legal aid has uncomfortable company.,1,legal aid often works with clients involved in controversial cases.
uh-hum probably you read a book review or something some kind of review on it,2,tart_of_turn>user
over time these distinctions have deteriorated.,1,the differences between these things were once more pronounced.
absolute power was the dominant feature of what post-revolutionary france called the ancien r??gime.,0,"during the  ancien règime, the french crown exerted ultimate authority with no constraints."
mls is major-league sport with minor-league charm.,0,mls offers the excitement of major-league competition combined with the friendly and accessible feel of minor league sports.
no not really you know in the last few years just his kind of informal segments i've seen but i never got to see his actual nightly news i liked i i did grow up with david brinkley,0,start_of_turn>model
"the new  deterring nuclear, biological, or chemical warfare by lesser powers (formalizing president bush's implicit warning to saddam hussein during the gulf war).",2,"**president bush's warning was intended to mislead, rather than deter, saddam hussein.**"
the federal cio is also subject to a funding process that is more complex and uncertain than in most other organizations.,2,the federal cio enjoys a less complex funding process compared to other high-level government positions.
a drop-ship discount might also evoke type-1 worksharing activity.,1,tart_of_turn>user
"161 ""no. ",0,the preceding statement was denied.
people in hollywood accept this instability as the cost of doing business.,1,the film industry is characterized by a certain level of instability.
" ibiza town itself is not the place to go for the club scene, although dalt vila has a few gay bars and there is plenty of other entertainment available.",0,let me know if you'd like more examples!
uh-hum probably you read a book review or something some kind of review on it,2,this is the first time you have encountered information about this subject.
 the egg tilted and soared.,0,**gravity propelled the egg after it changed its position.**
i see it in my dreams sometimes… .,2,i see it clearly every day when i'm awake.
"this little corner of england is such a beautiful and valued region, however, that policy makers and conservationists have worked tirelessly over the last hundred years to protect it.",1,preservation efforts in the region have been a continuous process.
grass became rock and rock became sand.,2,grass remained grass and rock remained rock.
not all the way--he has not yet succeeded in building a durable majority on the court.,2,tart_of_turn>user
charlotte square is arguably the jewel of the new town.,0,charlotte square is considered a valuable and prominent feature of the new town.
he said funding mechanisms such as small business grants were not always appropriate for researchers and wondered whether there were other funding mechanisms that might be more appropriate.,1,the speaker is questioning the effectiveness of small business grants for research purposes.
"it is difficult to fix precisely the dates of the various festivals, as most of them are determined by lunar calendars which vary from year to year.",0,the dates of most festivals are not fixed due to the use of lunar calendars.
absolute power was the dominant feature of what post-revolutionary france called the ancien r??gime.,0,the political system of  france before the revolution was characterized by the complete dominance of the monarch.
um-hum oh no i think yeah my son's just in day care but even that they have extracurricular activities and the older they get the more that you're involved in that,0,the amount of parental involvement in a child's activities increases with age.
"surrounded by heavily industrialized suburbs, the old center of kurashiki has canals lined with dreamy willow trees a reverse comment on the horrors of war.",2,start_of_turn>model
grass became rock and rock became sand.,2,tart_of_turn>user
"but if you're not watching close ly, you may miss the unprepossessing bust of christopher columbus perched atop a column in a little roadside square.",1,the statue of christopher columbus is not easily noticeable.
tim carvell's wrap-up,0,a segment presented by tim carvell has concluded.
the preamble to the final rule discusses the comments received and the actions taken upon them.,0,the rule's preamble explains how the agency considered public input in formulating the final rule.
grass became rock and rock became sand.,2,let me know if you'd like more examples!
i knew that.,0,tart_of_turn>user
mr. hubbock also designed the masjid jamek.,1,masjid jamek is a religious building.
all villas feature traditional 19th-century jamaican architecture for an authentic old world atmosphere.,2,let me know if you'd like more examples!
well well in our area we just introduced the um citywide uh clean king sport campaign and we have a recycling mascot called kleanaroo he's a kangaroo and um we're setting up curbside recycling bins for the city home owners and several of our local businesses also have recycling stations set up in their parking lots,2,there is no recycling mascot called kleanaroo.
"these trends also contribute to a huge, longer-range fiscal and budgetary challenge facing the united states.",0,the united states faces a significant long-term financial challenge.
i'm exempt,0,let me know if you'd like more examples!
"a ritualistic mark of bravery for carib warriors was cannibalism, and it's for this that history most remembers the indians who invented the hammock and gave their name to the caribbean.",0,let me know if you'd like more examples!
oh when i had the uh cats at my place as soon as i took out the newspaper to read it they would plop right down on top of it and just not move and just stay there forever,0,start_of_turn>model
"all is forgiven when tarzan (the voice of tony goldwyn) meets minnie driver--i mean, jane.",2,"even when meeting jane, tarzan struggles with feelings of anger and resentment."
i knew that.,0,that information was already known to me.
"the new  deterring nuclear, biological, or chemical warfare by lesser powers (formalizing president bush's implicit warning to saddam hussein during the gulf war).",2,**president bush never actually warned saddam hussein against using wmds.**
oh when i had the uh cats at my place as soon as i took out the newspaper to read it they would plop right down on top of it and just not move and just stay there forever,0,tart_of_turn>user
no not really you know in the last few years just his kind of informal segments i've seen but i never got to see his actual nightly news i liked i i did grow up with david brinkley,0,the speaker's experience with david brinkley is largely confined to his less traditional segments.
that hit him harder than any other discovery.,1,this discovery was significant to him.
mls is major-league sport with minor-league charm.,0,"though mls is a professional league, it retains a sense of approachability and warmth."
charlotte square is arguably the jewel of the new town.,0,start_of_turn>model
all villas feature traditional 19th-century jamaican architecture for an authentic old world atmosphere.,2,start_of_turn>model
the preamble to the final rule discusses the comments received and the actions taken upon them.,0,let me know if you'd like more examples!
they are not important. ,2,they are highly influential.
the preamble to the final rule discusses the comments received and the actions taken upon them.,0,tart_of_turn>user
the preamble to the final rule discusses the comments received and the actions taken upon them.,0,the preamble to the final rule addresses feedback received during the rulemaking process.
mr. hubbock also designed the masjid jamek.,1,mr. hubbock is an architect.
"thus, i have never even touched a girl, much less kissed one.",2,the speaker has physically interacted with a girl.
"all is forgiven when tarzan (the voice of tony goldwyn) meets minnie driver--i mean, jane.",2,tony goldwyn's voice has no impact on tarzan's ability to forgive.
yeah there there's a lot of energy i i i like to belly dance too but there's not the same you know you don't get the aerobic,1,let me know if you'd like more examples!
that's right i mean the israeli's aren't they're not afraid of anything,0,start_of_turn>model
"in north carolina, a visa may be issued for six weeks to seven months.",2,tart_of_turn>user
mls is major-league sport with minor-league charm.,0,mls is a professional sports league with a more down-to-earth atmosphere than some other major leagues.
a drop-ship discount might also evoke type-1 worksharing activity.,1,the introduction of a drop-ship discount could change how tasks are divided among workers.
"it swelled to the size of a football, then was man-sized, and growing to the size of a huge tank that filled most of the tent.",2,start_of_turn>model
oh that's great yeah yeah i don't do a whole it uh time seems to be hard to find for anything you want to do i don't know why,1,the speaker thinks that time is scarce.
"while service standards differ (many countries offer two mail deliveries each weekday, for example), even at 33 cents, u.s. prices compare favorably with first-class rates overseas--japan charges 74 cents, germany 59 cents, france 48 cents, and great britain 37 cents.",1,many countries offer similar levels of mail service.
"these trends also contribute to a huge, longer-range fiscal and budgetary challenge facing the united states.",0,managing the consequences of these trends will require substantial fiscal planning and resource allocation.
yeah there there's a lot of energy i i i like to belly dance too but there's not the same you know you don't get the aerobic,1,some people prefer belly dancing to aerobic exercise.
tim carvell's wrap-up,0,tim carvell's recap is complete.
"i must say ” ”"" but i stopped suddenly. ",0,start_of_turn>model
a drop-ship discount might also evoke type-1 worksharing activity.,1,start_of_turn>model
the man's right arm had been broken and completely twisted around.,0,the man experienced considerable pain due to the twist.
absolute power was the dominant feature of what post-revolutionary france called the ancien r??gime.,0,the french monarchy held absolute power before the french revolution.
" ibiza town itself is not the place to go for the club scene, although dalt vila has a few gay bars and there is plenty of other entertainment available.",0,tart_of_turn>user
a flicker of firelight caught the small man's eyes.,2,let me know if you'd like me to generate more!
well well in our area we just introduced the um citywide uh clean king sport campaign and we have a recycling mascot called kleanaroo he's a kangaroo and um we're setting up curbside recycling bins for the city home owners and several of our local businesses also have recycling stations set up in their parking lots,2,start_of_turn>model
yes we we sure do smoke them and,0,it's true that we smoke them.
"161 ""no. ",0,a suggestion was rejected.
no i don't my my wife has been working with them,2,let me know if you'd like more examples!
" ibiza town itself is not the place to go for the club scene, although dalt vila has a few gay bars and there is plenty of other entertainment available.",0,"while ibiza town lacks a prominent club scene, dalt vila offers some nightlife opportunities."
"i must say ” ”"" but i stopped suddenly. ",0,tart_of_turn>user
that's right i mean the israeli's aren't they're not afraid of anything,0,let me know if you'd like more examples!
"the critical instance case study examines one, or very few, sites for one of two purposes.",1,the critical instance case study is limited in its generalizability.
"161 ""no. ",0,the statement expresses disagreement.
over time these distinctions have deteriorated.,1,start_of_turn>model
"before function is compromised, problematic consumption occurs.",2,start_of_turn>model
yeah there there's a lot of energy i i i like to belly dance too but there's not the same you know you don't get the aerobic,1,the speaker believes that belly dancing is not an effective form of aerobic exercise.
"his kingdom prospered, and by the time his son solomon succeeded him, in about 965 b.c. , almost all the extensive, rich lands between the rivers nile and the euphrates were part of the kingdom of israel.",1,historical records indicate a flourishing civilization in the region at this time.
"all is forgiven when tarzan (the voice of tony goldwyn) meets minnie driver--i mean, jane.",2,the relationship between tarzan and jane is always characterized by conflict.
the man's right arm had been broken and completely twisted around.,0,tart_of_turn>user
uh-hum probably you read a book review or something some kind of review on it,2,there are no reviews available for this topic.
"before function is compromised, problematic consumption occurs.",2,"problematic consumption is the *result* of function compromise, not the cause."
i see it in my dreams sometimes… .,2,it's something that i consciously choose to think about.
a flicker of firelight caught the small man's eyes.,2,the small man was paying attention to something else entirely.
mls is major-league sport with minor-league charm.,0,let me know if you'd like more examples!
a drop-ship discount might also evoke type-1 worksharing activity.,1,certain work patterns might emerge as a result of a drop-ship discount.
i see it in my dreams sometimes… .,2,it's a figment of my imagination and doesn't exist.
mls is major-league sport with minor-league charm.,0,tart_of_turn>user
that hit him harder than any other discovery.,1,tart_of_turn>user
"while service standards differ (many countries offer two mail deliveries each weekday, for example), even at 33 cents, u.s. prices compare favorably with first-class rates overseas--japan charges 74 cents, germany 59 cents, france 48 cents, and great britain 37 cents.",1,tart_of_turn>user
yeah there there's a lot of energy i i i like to belly dance too but there's not the same you know you don't get the aerobic,1,start_of_turn>model
um-hum oh no i think yeah my son's just in day care but even that they have extracurricular activities and the older they get the more that you're involved in that,0,my son is currently engaged in daycare activities beyond the standard program.
"but even though suharto has been defeated, the real battle lines between economic and political liberalization are just now being drawn.",1,the future of indonesia's economy and political system will depend on the outcome of these debates.
humidity or something,2,tart_of_turn>user
"in north carolina, a visa may be issued for six weeks to seven months.",2,there are no time limits on visas issued in north carolina.
"the critical instance case study examines one, or very few, sites for one of two purposes.",1,the critical instance case study focuses on a narrow scope.
well well in our area we just introduced the um citywide uh clean king sport campaign and we have a recycling mascot called kleanaroo he's a kangaroo and um we're setting up curbside recycling bins for the city home owners and several of our local businesses also have recycling stations set up in their parking lots,2,the city is actually discouraging recycling efforts.
they are not important. ,2,start_of_turn>model
i'm exempt,0,i am not required to perform a certain action.
