premise,label,hypothesis
'what's it like to be back in louisian?',2,**one wouldn't recognize louisiana from their last visit.**
oh when i had the uh cats at my place as soon as i took out the newspaper to read it they would plop right down on top of it and just not move and just stay there forever,0,the cats enjoyed lying on newspapers.
people in hollywood accept this instability as the cost of doing business.,1,the entertainment industry demands a certain level of adaptability.
all villas feature traditional 19th-century jamaican architecture for an authentic old world atmosphere.,2,let me know if you'd like more examples!
they are not important. ,2,tart_of_turn>user
"it swelled to the size of a football, then was man-sized, and growing to the size of a huge tank that filled most of the tent.",2,"contrary to the swelling, it shrank rapidly, becoming incredibly small."
tim carvell's wrap-up,0,start_of_turn>model
oh that's great yeah yeah i don't do a whole it uh time seems to be hard to find for anything you want to do i don't know why,1,tart_of_turn>user
"it swelled to the size of a football, then was man-sized, and growing to the size of a huge tank that filled most of the tent.",2,"instead of expanding, it quickly contracted, ultimately being barely perceptible."
"i must say ” ”"" but i stopped suddenly. ",0,tart_of_turn>user
yes we we sure do smoke them and,0,**we engage in the act of smoking them.**
"it is difficult to fix precisely the dates of the various festivals, as most of them are determined by lunar calendars which vary from year to year.",0,the variable nature of lunar calendars results in difficulty establishing precise dates for numerous festivals.
i'm exempt,0,let me know if you'd like more examples!
"this guide discusses the goals, success factors, and practices associated with building a worldclass finance organization.",2,the content of this guide is specifically designed to hinder the construction of a world-class finance organization.
"before function is compromised, problematic consumption occurs.",2,**the function can be compromised *after* problematic consumption has already occurred.**
yes we we sure do smoke them and,0,tart_of_turn>user
"i must say ” ”"" but i stopped suddenly. ",0,i began to speak but then stopped abruptly.
"while service standards differ (many countries offer two mail deliveries each weekday, for example), even at 33 cents, u.s. prices compare favorably with first-class rates overseas--japan charges 74 cents, germany 59 cents, france 48 cents, and great britain 37 cents.",1,**comparisons between u.s. and international mail rates show variations in pricing structures.**
"his kingdom prospered, and by the time his son solomon succeeded him, in about 965 b.c. , almost all the extensive, rich lands between the rivers nile and the euphrates were part of the kingdom of israel.",1,tart_of_turn>user
a flicker of firelight caught the small man's eyes.,2,"the sun was hidden behind clouds, preventing any light from reaching the man."
charlotte square is arguably the jewel of the new town.,0,the location of charlotte square is in the new town.
"this guide discusses the goals, success factors, and practices associated with building a worldclass finance organization.",2,this guide is intended for individuals who are *not* interested in building a world-class financial organization.
not all the way--he has not yet succeeded in building a durable majority on the court.,2,start_of_turn>model
over time these distinctions have deteriorated.,1,what was once distinct is now less so.
"it is difficult to fix precisely the dates of the various festivals, as most of them are determined by lunar calendars which vary from year to year.",0,start_of_turn>model
"in north carolina, a visa may be issued for six weeks to seven months.",2,tart_of_turn>user
over time these distinctions have deteriorated.,1,the distinctions are less clear now than they used to be.
"his kingdom prospered, and by the time his son solomon succeeded him, in about 965 b.c. , almost all the extensive, rich lands between the rivers nile and the euphrates were part of the kingdom of israel.",1,here are five paraphrased neutral hypotheses:
all villas feature traditional 19th-century jamaican architecture for an authentic old world atmosphere.,2,"jamaican villas display a diverse range of architectural styles, including modern and contemporary options."
"surrounded by heavily industrialized suburbs, the old center of kurashiki has canals lined with dreamy willow trees a reverse comment on the horrors of war.",2,the canals in kurashiki are a result of practical engineering rather than a symbolic commentary.
"it swelled to the size of a football, then was man-sized, and growing to the size of a huge tank that filled most of the tent.",2,let me know if you'd like more examples!
uh-hum probably you read a book review or something some kind of review on it,2,let me know if you'd like me to generate more!
the federal cio is also subject to a funding process that is more complex and uncertain than in most other organizations.,2,"funding for the federal cio is a straightforward, uncomplicated process."
that's right i mean the israeli's aren't they're not afraid of anything,0,israelis demonstrate remarkable bravery.
"while service standards differ (many countries offer two mail deliveries each weekday, for example), even at 33 cents, u.s. prices compare favorably with first-class rates overseas--japan charges 74 cents, germany 59 cents, france 48 cents, and great britain 37 cents.",1,start_of_turn>model
"161 ""no. ",0,start_of_turn>model
i see it in my dreams sometimes… .,2,it always appears in my dreams.
 the egg tilted and soared.,0,the egg's upward movement began with a tilt.
"all is forgiven when tarzan (the voice of tony goldwyn) meets minnie driver--i mean, jane.",2,the meeting between tarzan and jane is devoid of any tumultuous events.
"it is difficult to fix precisely the dates of the various festivals, as most of them are determined by lunar calendars which vary from year to year.",0,let me know if you'd like me to generate more!
"in north carolina, a visa may be issued for six weeks to seven months.",2,north carolina issues visas for varying periods.
he said funding mechanisms such as small business grants were not always appropriate for researchers and wondered whether there were other funding mechanisms that might be more appropriate.,1,start_of_turn>model
grass became rock and rock became sand.,2,let me know if you need more examples!
"while service standards differ (many countries offer two mail deliveries each weekday, for example), even at 33 cents, u.s. prices compare favorably with first-class rates overseas--japan charges 74 cents, germany 59 cents, france 48 cents, and great britain 37 cents.",1,**mail delivery systems in other countries might function differently than in the u.s.**
mls is major-league sport with minor-league charm.,0,start_of_turn>model
"no definitive number of americans who went over to the enemy is available, but moorer indicated there were scores.",1,"according to moorer, a considerable group of americans had aligned themselves with the enemy."
