premise,label,hypothesis
"this guide discusses the goals, success factors, and practices associated with building a worldclass finance organization.",2,this guide focuses solely on  financial investments and ignores other aspects of a finance organization.
"all is forgiven when tarzan (the voice of tony goldwyn) meets minnie driver--i mean, jane.",2,**meeting jane does not have any effect on tarzan's feelings.**
"but if you're not watching close ly, you may miss the unprepossessing bust of christopher columbus perched atop a column in a little roadside square.",1,roadside squares can often be unassuming and contain unexpected attractions.
yes we we sure do smoke them and,0,tart_of_turn>user
no not really you know in the last few years just his kind of informal segments i've seen but i never got to see his actual nightly news i liked i i did grow up with david brinkley,0,the speaker has primarily seen informal segments featuring david brinkley.
"surrounded by heavily industrialized suburbs, the old center of kurashiki has canals lined with dreamy willow trees a reverse comment on the horrors of war.",2,tart_of_turn>user
"this little corner of england is such a beautiful and valued region, however, that policy makers and conservationists have worked tirelessly over the last hundred years to protect it.",1,the protected region in question is considered valuable by the local community.
no i don't my my wife has been working with them,2,the speaker is willing to admit their wife has been working with the mentioned group.
"thus, i have never even touched a girl, much less kissed one.",2,the speaker has touched a girl previously.
not all the way--he has not yet succeeded in building a durable majority on the court.,2,he has achieved a durable majority on the court.
absolute power was the dominant feature of what post-revolutionary france called the ancien r??gime.,0,the concept of limited government or shared power was not present in the ancien régime governance structure.
tim carvell's wrap-up,0,start_of_turn>model
charlotte square is arguably the jewel of the new town.,0,charlotte square is considered by many to be the most significant landmark in the new town.
yeah there there's a lot of energy i i i like to belly dance too but there's not the same you know you don't get the aerobic,1,the speaker's opinion on the aerobic benefits of belly dancing is influenced by their personal experience.
a drop-ship discount might also evoke type-1 worksharing activity.,1,let me know if you need more examples!
over time these distinctions have deteriorated.,1,start_of_turn>model
"this guide discusses the goals, success factors, and practices associated with building a worldclass finance organization.",2,start_of_turn>model
that hit him harder than any other discovery.,1,he was surprised by this discovery.
people in hollywood accept this instability as the cost of doing business.,1,working in hollywood may require a high tolerance for risk.
all villas feature traditional 19th-century jamaican architecture for an authentic old world atmosphere.,2,start_of_turn>model
he said funding mechanisms such as small business grants were not always appropriate for researchers and wondered whether there were other funding mechanisms that might be more appropriate.,1,there is ongoing discussion about the most effective funding methods for researchers.
mls is major-league sport with minor-league charm.,0,"despite being a major league, mls maintains a sense of community and connection often associated with minor leagues."
"i must say ” ”"" but i stopped suddenly. ",0,the speaker intended to say something but changed their mind.
no not really you know in the last few years just his kind of informal segments i've seen but i never got to see his actual nightly news i liked i i did grow up with david brinkley,0,the speaker has not seen brinkley deliver a traditional nightly news broadcast.
charlotte square is arguably the jewel of the new town.,0,start_of_turn>model
"it might well, however, facilitate gay couples' efforts to adopt children.",1,policies regarding adoption are subject to change.
how were discrepant findings resolved?,1,the process of reconciling discrepant findings may involve multiple stakeholders.
that's right i mean the israeli's aren't they're not afraid of anything,0,it's difficult to intimidate or deter israelis.
"i must say ” ”"" but i stopped suddenly. ",0,the speaker had something they wanted to say but didn't.
"in north carolina, a visa may be issued for six weeks to seven months.",2,"in north carolina, visas are typically issued for short-term stays, never exceeding three months."
i knew that.,0,i was aware of that statement beforehand.
um-hum oh no i think yeah my son's just in day care but even that they have extracurricular activities and the older they get the more that you're involved in that,0,"**as children age, their parents become more involved in their extracurricular activities.**"
"these trends also contribute to a huge, longer-range fiscal and budgetary challenge facing the united states.",0,the combined effect of these trends contributes to a difficult financial outlook for the united states in the future.
"surrounded by heavily industrialized suburbs, the old center of kurashiki has canals lined with dreamy willow trees a reverse comment on the horrors of war.",2,let me know if you'd like more examples!
"this guide discusses the goals, success factors, and practices associated with building a worldclass finance organization.",2,this guide does not discuss the failures of world-class finance organizations.
"it swelled to the size of a football, then was man-sized, and growing to the size of a huge tank that filled most of the tent.",2,start_of_turn>model
"before function is compromised, problematic consumption occurs.",2,a compromised function can lead to a decrease in problematic consumption.
"all is forgiven when tarzan (the voice of tony goldwyn) meets minnie driver--i mean, jane.",2,**forgiveness is not a concept that applies to tarzan's character.**
"it swelled to the size of a football, then was man-sized, and growing to the size of a huge tank that filled most of the tent.",2,it shrunk to a much smaller size after reaching the size of a football.
"the critical instance case study examines one, or very few, sites for one of two purposes.",1,the critical instance case study may be used to illustrate a particular point or concept.
i see it in my dreams sometimes… .,2,"i vividly recall seeing it every day, not just in dreams."
"i must say ” ”"" but i stopped suddenly. ",0,something interrupted the speaker's utterance.
they are not important. ,2,let me know if you'd like more examples!
charlotte square is arguably the jewel of the new town.,0,"when discussing the new town's highlights, charlotte square emerges as a prominent and cherished destination."
i'm exempt,0,**others do not have the same privileges or freedoms that i possess.**
"but if you're not watching close ly, you may miss the unprepossessing bust of christopher columbus perched atop a column in a little roadside square.",1,tart_of_turn>user
"no definitive number of americans who went over to the enemy is available, but moorer indicated there were scores.",1,tart_of_turn>user
"for this reason, interest earned by revolving funds should normally be classified as exchange revenue.",1,revolving funds are commonly used in financial operations.
all villas feature traditional 19th-century jamaican architecture for an authentic old world atmosphere.,2,not all villas in jamaica feature traditional  th-century architecture.
"but even though suharto has been defeated, the real battle lines between economic and political liberalization are just now being drawn.",1,the aftermath of suharto's defeat is marked by political and economic uncertainty.
yeah there there's a lot of energy i i i like to belly dance too but there's not the same you know you don't get the aerobic,1,the speaker prefers aerobic workouts to belly dancing.
a flicker of firelight caught the small man's eyes.,2,the small man did not notice the firelight.
"it swelled to the size of a football, then was man-sized, and growing to the size of a huge tank that filled most of the tent.",2,it remained the size of a football throughout.
"the critical instance case study examines one, or very few, sites for one of two purposes.",1,the critical instance case study focuses on specific aspects rather than a broad overview.
well well in our area we just introduced the um citywide uh clean king sport campaign and we have a recycling mascot called kleanaroo he's a kangaroo and um we're setting up curbside recycling bins for the city home owners and several of our local businesses also have recycling stations set up in their parking lots,2,the city does not have a recycling mascot.
"thus, i have never even touched a girl, much less kissed one.",2,start_of_turn>model
"these trends also contribute to a huge, longer-range fiscal and budgetary challenge facing the united states.",0,the trends mentioned pose a serious risk to the long-term financial stability of the united states.
"it might well, however, facilitate gay couples' efforts to adopt children.",1,tart_of_turn>user
"it is difficult to fix precisely the dates of the various festivals, as most of them are determined by lunar calendars which vary from year to year.",0,the varying nature of lunar calendars complicates the establishment of fixed dates for lunar festivals.
"his kingdom prospered, and by the time his son solomon succeeded him, in about 965 b.c. , almost all the extensive, rich lands between the rivers nile and the euphrates were part of the kingdom of israel.",1,tart_of_turn>user
mls is major-league sport with minor-league charm.,0,tart_of_turn>user
oh when i had the uh cats at my place as soon as i took out the newspaper to read it they would plop right down on top of it and just not move and just stay there forever,0,start_of_turn>model
people in hollywood accept this instability as the cost of doing business.,1,tart_of_turn>user
"it is difficult to fix precisely the dates of the various festivals, as most of them are determined by lunar calendars which vary from year to year.",0,"because lunar calendars vary annually, pinpointing specific festival dates is challenging."
"it might well, however, facilitate gay couples' efforts to adopt children.",1,the process of adopting a child can be complex and lengthy.
no not really you know in the last few years just his kind of informal segments i've seen but i never got to see his actual nightly news i liked i i did grow up with david brinkley,0,let me know if you'd like more examples!
humidity or something,2,tart_of_turn>user
"it is difficult to fix precisely the dates of the various festivals, as most of them are determined by lunar calendars which vary from year to year.",0,tart_of_turn>user
they are not important. ,2,they hold a significant influence.
"a ritualistic mark of bravery for carib warriors was cannibalism, and it's for this that history most remembers the indians who invented the hammock and gave their name to the caribbean.",0,"due to their history of cannibalism, the carib people are remembered by history in a particularly unique and controversial manner."
"but if you're not watching close ly, you may miss the unprepossessing bust of christopher columbus perched atop a column in a little roadside square.",1,there are small details that can be easily overlooked in public spaces.
a drop-ship discount might also evoke type-1 worksharing activity.,1,"the concept of ""type- worksharing activity""  varies and could be applied in various business contexts."
the man's right arm had been broken and completely twisted around.,0,the man's right arm was abnormally positioned.
"these trends also contribute to a huge, longer-range fiscal and budgetary challenge facing the united states.",0,tart_of_turn>user
"this guide discusses the goals, success factors, and practices associated with building a worldclass finance organization.",2,this guide is only relevant to small businesses and not applicable to large corporations.
yes we we sure do smoke them and,0,start_of_turn>model
'what's it like to be back in louisian?',2,start_of_turn>model
"a ritualistic mark of bravery for carib warriors was cannibalism, and it's for this that history most remembers the indians who invented the hammock and gave their name to the caribbean.",0,start_of_turn>model
"before function is compromised, problematic consumption occurs.",2,start_of_turn>model
" ibiza town itself is not the place to go for the club scene, although dalt vila has a few gay bars and there is plenty of other entertainment available.",0,tart_of_turn>user
that hit him harder than any other discovery.,1,there were other discoveries he had made.
well well in our area we just introduced the um citywide uh clean king sport campaign and we have a recycling mascot called kleanaroo he's a kangaroo and um we're setting up curbside recycling bins for the city home owners and several of our local businesses also have recycling stations set up in their parking lots,2,local businesses are not setting up recycling stations in their parking lots.
"all is forgiven when tarzan (the voice of tony goldwyn) meets minnie driver--i mean, jane.",2,"**tarzan holds grudges perpetually, even towards jane.**"
how were discrepant findings resolved?,1,start_of_turn>model
"but if you're not watching close ly, you may miss the unprepossessing bust of christopher columbus perched atop a column in a little roadside square.",1,start_of_turn>model
the man's right arm had been broken and completely twisted around.,0,the man's right arm was in an unnatural state.
yeah there there's a lot of energy i i i like to belly dance too but there's not the same you know you don't get the aerobic,1,tart_of_turn>user
um-hum oh no i think yeah my son's just in day care but even that they have extracurricular activities and the older they get the more that you're involved in that,0,**day cares offer a variety of extracurricular activities for children.**
a drop-ship discount might also evoke type-1 worksharing activity.,1,discounts offered through drop-shipping might create new opportunities for collaborative labor efforts.
no not really you know in the last few years just his kind of informal segments i've seen but i never got to see his actual nightly news i liked i i did grow up with david brinkley,0,the speaker considers david brinkley to be a figure they grew up with.
the federal cio is also subject to a funding process that is more complex and uncertain than in most other organizations.,2,**the federal cio's funding process is less complex and more certain than in most other organizations.**
'what's it like to be back in louisian?',2,they are no longer in louisiana.
that hit him harder than any other discovery.,1,he had previously learned about new discoveries.
"it swelled to the size of a football, then was man-sized, and growing to the size of a huge tank that filled most of the tent.",2,it was never the size of a tank or even a man.
"thus, i have never even touched a girl, much less kissed one.",2,the speaker has kissed at least one girl.
over time these distinctions have deteriorated.,1,let me know if you'd like more examples!
i see it in my dreams sometimes… .,2,let me know if you'd like more examples!
uh-hum probably you read a book review or something some kind of review on it,2,tart_of_turn>user
" ibiza town itself is not the place to go for the club scene, although dalt vila has a few gay bars and there is plenty of other entertainment available.",0,"if you're seeking a vibrant club scene, dalt vila is not the ideal spot."
the federal cio is also subject to a funding process that is more complex and uncertain than in most other organizations.,2,**the federal government streamlines its funding process specifically for the cio position.**
"for this reason, interest earned by revolving funds should normally be classified as exchange revenue.",1,*explanation:**
no not really you know in the last few years just his kind of informal segments i've seen but i never got to see his actual nightly news i liked i i did grow up with david brinkley,0,tart_of_turn>user
how were discrepant findings resolved?,1,efforts to resolve discrepancies in findings often require careful analysis.
oh when i had the uh cats at my place as soon as i took out the newspaper to read it they would plop right down on top of it and just not move and just stay there forever,0,the speaker's cats would not leave the newspaper once they settled on it.
"a ritualistic mark of bravery for carib warriors was cannibalism, and it's for this that history most remembers the indians who invented the hammock and gave their name to the caribbean.",0,the practice of cannibalism was significant in carib culture and played a role in their historical reputation.
no i don't my my wife has been working with them,2,the speaker wishes to keep secret his wife's collaboration with the group.
grass became rock and rock became sand.,2,"sand came from eroded rock, not the other way around."
mls is major-league sport with minor-league charm.,0,mls offers a unique blend of the best aspects of major and minor league sports.
"it might well, however, facilitate gay couples' efforts to adopt children.",1,gay couples may face different challenges when trying to adopt children.
tim carvell's wrap-up,0,**something related to tim carvell has been brought to a close or concluded.**
they are not important. ,2,their absence would be deeply felt.
they are not important. ,2,their contributions are highly valued.
how were discrepant findings resolved?,1,tart_of_turn>user
oh that's great yeah yeah i don't do a whole it uh time seems to be hard to find for anything you want to do i don't know why,1,the speaker believes there are many competing demands for time.
"but even though suharto has been defeated, the real battle lines between economic and political liberalization are just now being drawn.",1,the future direction of indonesia's economy remains uncertain.
"it swelled to the size of a football, then was man-sized, and growing to the size of a huge tank that filled most of the tent.",2,it kept growing until it completely consumed the tent and everything in it.
how were discrepant findings resolved?,1,determining the source of discrepant findings is crucial for resolution.
a flicker of firelight caught the small man's eyes.,2,start_of_turn>model
not all the way--he has not yet succeeded in building a durable majority on the court.,2,start_of_turn>model
over time these distinctions have deteriorated.,1,the concept of 'distinctions' itself is subject to interpretation.
charlotte square is arguably the jewel of the new town.,0,"due to its outstanding qualities, charlotte square is highly regarded in the new town."
that's right i mean the israeli's aren't they're not afraid of anything,0,start_of_turn>model
'what's it like to be back in louisian?',2,they dislike louisiana.
"surrounded by heavily industrialized suburbs, the old center of kurashiki has canals lined with dreamy willow trees a reverse comment on the horrors of war.",2,the presence of canals in kurashiki is purely aesthetic and unconnected to any historical or social commentary.
well well in our area we just introduced the um citywide uh clean king sport campaign and we have a recycling mascot called kleanaroo he's a kangaroo and um we're setting up curbside recycling bins for the city home owners and several of our local businesses also have recycling stations set up in their parking lots,2,let me know if you'd like me to generate more!
the preamble to the final rule discusses the comments received and the actions taken upon them.,0,the final rule's preamble outlines the government's response to comments made on the proposed rule.
"no definitive number of americans who went over to the enemy is available, but moorer indicated there were scores.",1,further research and analysis may be needed to shed more light on the number of americans who joined the enemy side.
no i don't my my wife has been working with them,2,tart_of_turn>user
tim carvell's wrap-up,0,**tim carvell compiled a conclusion or overview of a topic.**
"no definitive number of americans who went over to the enemy is available, but moorer indicated there were scores.",1,historical records may not fully capture the actions of all individuals during a conflict.
"i must say ” ”"" but i stopped suddenly. ",0,tart_of_turn>user
i'm exempt,0,**an exception applies to me in this particular situation.**
over time these distinctions have deteriorated.,1,there are factors that can contribute to the fading of distinctions.
he said funding mechanisms such as small business grants were not always appropriate for researchers and wondered whether there were other funding mechanisms that might be more appropriate.,1,small business grants may not always be the ideal solution for every researcher.
mr. hubbock also designed the masjid jamek.,1,*explanation:**
"thus, i have never even touched a girl, much less kissed one.",2,tart_of_turn>user
"before function is compromised, problematic consumption occurs.",2,function compromise and problematic consumption are unrelated events.
 the egg tilted and soared.,0,the egg was airborne after tilting.
legal aid has uncomfortable company.,1,legal aid organizations sometimes collaborate with groups that are perceived negatively by the public.
the man's right arm had been broken and completely twisted around.,0,start_of_turn>model
absolute power was the dominant feature of what post-revolutionary france called the ancien r??gime.,0,start_of_turn>model
"while service standards differ (many countries offer two mail deliveries each weekday, for example), even at 33 cents, u.s. prices compare favorably with first-class rates overseas--japan charges 74 cents, germany 59 cents, france 48 cents, and great britain 37 cents.",1,let me know if you'd like more examples!
all villas feature traditional 19th-century jamaican architecture for an authentic old world atmosphere.,2,tart_of_turn>user
the federal cio is also subject to a funding process that is more complex and uncertain than in most other organizations.,2,start_of_turn>model
the preamble to the final rule discusses the comments received and the actions taken upon them.,0,the preamble provides a transparent explanation of the decision-making process for the final rule.
uh-hum probably you read a book review or something some kind of review on it,2,start_of_turn>model
oh that's great yeah yeah i don't do a whole it uh time seems to be hard to find for anything you want to do i don't know why,1,"*explanation of ""neutral"":**"
oh when i had the uh cats at my place as soon as i took out the newspaper to read it they would plop right down on top of it and just not move and just stay there forever,0,tart_of_turn>user
"in north carolina, a visa may be issued for six weeks to seven months.",2,visas issued in north carolina can be valid for up to a year.
i knew that.,0,that information was already known to me.
uh-hum probably you read a book review or something some kind of review on it,2,"the speaker is stating information based on personal knowledge, not a review."
mls is major-league sport with minor-league charm.,0,let me know if you'd like to see more examples!
