premise,label,hypothesis
 the egg tilted and soared.,0,the egg lifted and rose from its tilted position.
legal aid has uncomfortable company.,1,there is room for legal aid to enhance the overall comfort for their employees.
"the new  deterring nuclear, biological, or chemical warfare by lesser powers (formalizing president bush's implicit warning to saddam hussein during the gulf war).",2,start_of_turn>model
grass became rock and rock became sand.,2,start_of_turn>model
the federal cio is also subject to a funding process that is more complex and uncertain than in most other organizations.,2,the federal cio receives funding through a straightforward and uncomplicated procedure.
oh when i had the uh cats at my place as soon as i took out the newspaper to read it they would plop right down on top of it and just not move and just stay there forever,0,the cats would consistently choose to lie on the newspaper as soon as the speaker took it out.
no not really you know in the last few years just his kind of informal segments i've seen but i never got to see his actual nightly news i liked i i did grow up with david brinkley,0,"while i've seen some of his informal work, i haven't had the opportunity to watch his regular nightly news reports."
"in north carolina, a visa may be issued for six weeks to seven months.",2,"north carolina issues visas, though the duration permitted is limited."
well well in our area we just introduced the um citywide uh clean king sport campaign and we have a recycling mascot called kleanaroo he's a kangaroo and um we're setting up curbside recycling bins for the city home owners and several of our local businesses also have recycling stations set up in their parking lots,2,start_of_turn>model
mr. hubbock also designed the masjid jamek.,1,mr. hubbock's portfolio likely includes various building projects.
over time these distinctions have deteriorated.,1,the separation between categories has lessened with time.
"this little corner of england is such a beautiful and valued region, however, that policy makers and conservationists have worked tirelessly over the last hundred years to protect it.",1,maintaining the protected status of this region may have been costly for policymakers and conservationists.
yeah there there's a lot of energy i i i like to belly dance too but there's not the same you know you don't get the aerobic,1,*explanation:**
"a ritualistic mark of bravery for carib warriors was cannibalism, and it's for this that history most remembers the indians who invented the hammock and gave their name to the caribbean.",0,**the tradition of cannibalism among carib warriors was a ritual signifying bravery.**
"before function is compromised, problematic consumption occurs.",2,it is possible for problematic consumption to occur without the function being compromised.
no i don't my my wife has been working with them,2,the speaker's wife is not connected to the people being referred to.
"i must say ” ”"" but i stopped suddenly. ",0,i hesitated before starting my statement.
the preamble to the final rule discusses the comments received and the actions taken upon them.,0,start_of_turn>model
a drop-ship discount might also evoke type-1 worksharing activity.,1,start_of_turn>model
"for this reason, interest earned by revolving funds should normally be classified as exchange revenue.",1,specific tax rates may apply depending on the nature of the revenue generated.
"his kingdom prospered, and by the time his son solomon succeeded him, in about 965 b.c. , almost all the extensive, rich lands between the rivers nile and the euphrates were part of the kingdom of israel.",1,the boundaries of the kingdom of israel changed over time.
um-hum oh no i think yeah my son's just in day care but even that they have extracurricular activities and the older they get the more that you're involved in that,0,"even though my son is currently in day care, we anticipate him engaging in more extracurricular activities as he gets older, leading to increased parental involvement."
a flicker of firelight caught the small man's eyes.,2,the man was in a dark room with no sources of light except the sun.
