premise,label,hypothesis
i'm sure he will he's not going to have problems there if not in the nfl then in one of the other leagues,0,"'whether it's the nfl or another league, it's assured that he will continue his football career.'"
"culterlann na hireann holds a ceile (an evening of traditional song and dance), on friday nights in monkstown.",0,'the cultural center in monkstown hosts a night filled with traditional song and dance on every friday.'
"well, then?",1,"'how is 'well, then?' used to express an inquiry?"
"to meet the family's extravagant debts, ground-floor rooms were turned into boutiques and cafe that attracted fashionable society, together with some shady hangers-on and intellectuals.",0,"the fashionable world was drawn to the transformed ground-floor rooms, which were now bustling with boutiques and cafes, along with a diverse crowd of shady characters and intellectuals."
well  he didn't have too good of opinion of it no i mean yes i did hear that and so um i do try to keep that in mind that whenever you're reading a paper it usually has a particular flavor,0,'his sentiments towards it weren't extremely positive.'
they kept asking about the noise i heard.,0,'the noise was the subject of numerous queries.'
uh in fact uh there was one lady in this area she was caught going to work and leaving her daughter in her car all day,0,"it is a fact that one woman, who resided in this specific area, kept her daughter in the car."
their conversations took place at precisely the moment the house reconsidered china mfn.,2,'their conversations occurred after the house had made a decision about china mfn.'
"throughout the controversy, bennett has made much of the cause of truth with a capital t. his standard article, portentously titled clinton, gays, and the truth, accused the clintonites of scanting that important commodity.",2,"bennett's article, titled 'clinton, gays, and the truth,' did not accuse clintonites of lacking truth."
lower debt levels lead to lower interest payments-possibly at lower interest rates.,1,a decrease in debt often results in a decline in interest rates.
very dangerous.,2,'safety is not an issue.'
"lsc has contracted with an independent research firm to develop and implement a pilot project at six lsc grantees that will gather the necessary information needed to create a reporting system that captures all the work of lsc grantees, not simply the traditional closed cases.",2,'lsc grantees will not be partaking in the process of creating a reporting system.'
no  and so and and my boss has has gone for about like three times i think and i told him he's obviously in a high risk group,1,my boss' frequent absences suggest he might belong to a vulnerable group.
"in effect, the grant challenges mals to raise at least $100,000 a year in 2003 and 2004.",1,'the challenge set forth by the grant required mals to raise $    per year during the years    and   .'
"the bias continues in the united states, sometimes from the larger mexican mainstream.",0,'the larger mexican community is known for its inherent bias.'
"after the break-up of the mauryan empire, new invaders appeared on the northwest frontier.",2,'the mauryan empire held off new invaders on its northwest frontier following its break-up.'
"to meet the family's extravagant debts, ground-floor rooms were turned into boutiques and cafe that attracted fashionable society, together with some shady hangers-on and intellectuals.",0,"the conversion of the ground-floor rooms into boutiques and cafes resulted in the attention of high-end society, including shady hangers-on and intellectuals."
they kept asking about the noise i heard.,0,entail examples:
lower debt levels lead to lower interest payments-possibly at lower interest rates.,1,"as the debt decreases, there is a possibility that the interest rate could follow suit."
"in the on-field tournament, the vikings have the nfl's best record this year and set a record for points scored in a regular season, but the broncos are the defending champs and were undefeated until their final three games.",1,"'in the current nfl tournament, the vikings are making a notable impression with the best record and points scored.'"
i'm sure he will he's not going to have problems there if not in the nfl then in one of the other leagues,0,"'it's almost certain that he will have a professional career outside of the nfl, in another league.'"
oh yeah he was so excited about going,1,'he displayed great enthusiasm during our conversation yesterday about his job at the agency.'
"rhonda lipkin (maryland), victor geminiani (hawaii), nan heald (maine) and mike genz (lsc) presented this session.",0,rhonda lipkin hails from the state of maryland.
"the roman baths are still impressive with several large bathing areas, though the hot curative waters have been diverted to a modern pool and spa.",0,the hot healing waters once found in the roman baths are now situated in a modern pool.
i wonder i didn't scream right out there and then.,2,i refrained from emitting a loud noise.
"this structure, like yomeimon, is also a national treasure and just as ornately carved and painted.",1,"this structure, like the yomeimon, has been recognized as a national treasure, but the question of its age compared to the yomeimon remains a matter of uncertain speculation."
down there and uh we had a small um farm house out in castroville which is just uh to the west of san antonio,1,"'the farm house we lived in was modest, but it held a special place in our hearts.'"
"this structure, like yomeimon, is also a national treasure and just as ornately carved and painted.",1,"as both the yomeimon and this structure share the title of being national treasures, it is unknown whether this structure was created before or after the yomeimon."
"this is the least interesting part of what was once the largest system of fortifications in the world, and in any case you can't get in to see it.",2,'a guided tour is offered to the public within the fortifications.'
"well, then?",1,"'what does 'well, then?' imply as a response?"
no  and so and and my boss has has gone for about like three times i think and i told him he's obviously in a high risk group,1,"given that my boss has been away from work approximately three times, he may be considered a member of a higher risk group."
well no i worked for this company before i had my first daughter,0,'i was employed by this company prior to the birth of my first child.'
