premise,label,hypothesis
he left us shortly after.,2,he was there from beginning to end.
11 this is a midlife crisis.,0,tart_of_turn>user
it is disingenuous to say we should do  money is scarce and so is political capital.,2,claims of scarcity regarding money and political capital are unfounded.
"culterlann na hireann holds a ceile (an evening of traditional song and dance), on friday nights in monkstown.",0,monkstown hosts a traditional event with music and dancing every friday night.
"recent archaeological findings suggest that a site on the yamuna river may have been the home of mahabharata hero, yudhishthira, dating back to 1000 b.c.",0,evidence from archaeological excavations indicates that yudhishthira's dwellings could have been in the vicinity of the yamuna river.
"culterlann na hireann holds a ceile (an evening of traditional song and dance), on friday nights in monkstown.",0,an evening of irish music and dance is held weekly in monkstown.
"'all right,' i said.",2,let me know if you'd like more examples!
yeah oh that sounds fantastic,2,i think that would be a terrible idea.
"throughout the controversy, bennett has made much of the cause of truth with a capital t. his standard article, portentously titled clinton, gays, and the truth, accused the clintonites of scanting that important commodity.",2,"bennett self-published his article on clinton, gays, and truth, rather than submitting it to a magazine."
an indio name? ,0,is this name associated with indio heritage?
they kept asking about the noise i heard.,0,**there was persistent questioning regarding the noise i mentioned.**
the on-premises bindery repairs and restores old books and manuscripts.,1,"while specializing in old books, the bindery might also work on new ones."
the on-premises bindery repairs and restores old books and manuscripts.,1,start_of_turn>model
the factual record provides an important context for consideration of the legal question of the meaning of the presence requirement for representation by lsc grantees.,0,the factual information contained in the record bears significant weight when analyzing the legal implications of the presence requirement for lsc grantees.
some evidence from public records is suggestive.,1,**publicly accessible records could provide insights into a past incident.**
"throughout the controversy, bennett has made much of the cause of truth with a capital t. his standard article, portentously titled clinton, gays, and the truth, accused the clintonites of scanting that important commodity.",2,bennett wrote his article for a less prestigious publication than the new yorker.
very dangerous.,2,tart_of_turn>user
an indio name? ,0,is the name belonging to an individual of indio ethnicity?
yeah oh that sounds fantastic,2,let me know if you'd like to see more examples!
"recent archaeological findings suggest that a site on the yamuna river may have been the home of mahabharata hero, yudhishthira, dating back to 1000 b.c.",0,archaeologists believe that a site on the yamuna river could have been the dwelling of yudhishthira around    b.c.
"throughout the controversy, bennett has made much of the cause of truth with a capital t. his standard article, portentously titled clinton, gays, and the truth, accused the clintonites of scanting that important commodity.",2,the magazine where bennett's article appeared didn't focus on political or social issues.
"yes, i think that would be decidedly better.",1,start_of_turn>model
'you asked for a two week deadline?',0,i inquired about the deadline of two weeks.
no one is going to better him in this area.,0,start_of_turn>model
"award winner kathleen t. zellner of naperville, ill.'s zellner and; associates secured the release of three men sentenced to life for the 1986 rape of a chicago medical student.",1,kathleen t. zellner and her associates assisted in securing the release of the three men.
some evidence from public records is suggestive.,1,**the available public records may offer clues related to illegal activity.**
i wonder i didn't scream right out there and then.,2,my scream echoed through the area.
limitations on total emissions. ,2,there are no restrictions on the amount of emissions produced.
he left us shortly after.,2,start_of_turn>model
"in effect, the grant challenges mals to raise at least $100,000 a year in 2003 and 2004.",1,"these paraphrases avoid stating a definitive consequence for failing to reach the funding goal,  better reflecting the nature of a challenge."
"this is the least interesting part of what was once the largest system of fortifications in the world, and in any case you can't get in to see it.",2,a twelve-hour daily opening period is designated for public access to this historical site.
"the bias continues in the united states, sometimes from the larger mexican mainstream.",0,tart_of_turn>user
wait a minute.,2,start_of_turn>model
they kept asking about the noise i heard.,0,tart_of_turn>user
well you can believe that anyway right,2,your perspective is accurate and aligns with reality.
11 this is a midlife crisis.,0,this person is experiencing a challenging period associated with reaching middle age.
"it sits in the east of the country, 5-km (3-miles) south of the estuary of the river forth and 605-km (378-miles) north of london, the capital of the united kingdom.",0,"on a map, ""it"" would be situated above london."
"rhonda lipkin (maryland), victor geminiani (hawaii), nan heald (maine) and mike genz (lsc) presented this session.",0,let me know if you'd like more examples!
"so i can't even imagine how you feel, after shadow-dancing with her for so long.",1,start_of_turn>model
well no i worked for this company before i had my first daughter,0,i can confirm i worked here before welcoming my first child into the world.
their conversations took place at precisely the moment the house reconsidered china mfn.,2,start_of_turn>model
down there and uh we had a small um farm house out in castroville which is just uh to the west of san antonio,1,tart_of_turn>user
it's like oh man,1,the speaker is expressing surprise and concern.
"award winner kathleen t. zellner of naperville, ill.'s zellner and; associates secured the release of three men sentenced to life for the 1986 rape of a chicago medical student.",1,start_of_turn>model
"after the break-up of the mauryan empire, new invaders appeared on the northwest frontier.",2,let me know if you'd like more examples!
lower debt levels lead to lower interest payments-possibly at lower interest rates.,1,a decrease in debt may result in decreased interest rates.
"lesvos, chios, and samos still have many vestiges of the traditional rural lifestyle that made them rich and coveted during previous centuries.",1,start_of_turn>model
"this structure, like yomeimon, is also a national treasure and just as ornately carved and painted.",1,"in terms of historical chronology, the yomeimon comes before this structure."
11 this is a midlife crisis.,0,the individual is struggling with the emotional and existential concerns often associated with middle age.
"in effect, the grant challenges mals to raise at least $100,000 a year in 2003 and 2004.",1,start_of_turn>model
i'm sure he will he's not going to have problems there if not in the nfl then in one of the other leagues,0,"he's expected to play professionally, either in the nfl or a different league."
when you get to the point where you're looking forward to it then it gets to be important because you've got to do some planning for it uh you know especially if the company is not doing it for you,2,**planning and anticipation for future events are valuable activities that people should undertake independently.**
wait a minute.,2,**proceed without delay.**
"'all right,' i said.",2,i disagreed with their suggestion.
"usually, clinton finds a way to reconcile the presidential and the political.",0,let me know if you'd like more examples or want to explore other entailment relationships!
"rhonda lipkin (maryland), victor geminiani (hawaii), nan heald (maine) and mike genz (lsc) presented this session.",0,rhonda lipkin was representing maryland during this session.
"about 2 km (1 mile) south?­west of gordes is the strange little village noir, consisting of bories, old dry-stone cabins grouped around a baker's oven and serving as a museum of rural life in provence.",2,village noir lacks any dry-stone structures.
"kinda nippy, ain't it? anse said.",1,anse's statement implies a sense that the temperature was on the lower side.
when you get to the point where you're looking forward to it then it gets to be important because you've got to do some planning for it uh you know especially if the company is not doing it for you,2,start_of_turn>model
oh yeah he was so excited about going,1,the individual was looking forward to starting work at a particular agency.
down there and uh we had a small um farm house out in castroville which is just uh to the west of san antonio,1,the farm was located in castroville.
"rooms 11-12 concentrate on the period between 1100 b.c. and 650 b.c., including a large collection of gold jewelry.",2,there are no artifacts from the period between    b.c. and   b.c. present in rooms  - .
"to meet the family's extravagant debts, ground-floor rooms were turned into boutiques and cafe that attracted fashionable society, together with some shady hangers-on and intellectuals.",0,tart_of_turn>user
it is disingenuous to say we should do  money is scarce and so is political capital.,2,there is an abundance of money and political influence to be found.
"on one side of midosuji is america-mura, the favorite posing ground for osaka's desperately trendy youth, so named for the large number of stores selling much-sought-after secondhand apparel imported from the us.",2,"the dominant businesses in america-mura are mochi cafes, not secondhand apparel stores."
"rooms 11-12 concentrate on the period between 1100 b.c. and 650 b.c., including a large collection of gold jewelry.",2,"the focus of rooms  -  is on modern agricultural advancements, not ancient civilizations."
"this is the least interesting part of what was once the largest system of fortifications in the world, and in any case you can't get in to see it.",2,tart_of_turn>user
they kept asking about the noise i heard.,0,**they showed significant interest and kept seeking information about the noise i reported.**
i'm sure he will he's not going to have problems there if not in the nfl then in one of the other leagues,0,"the nfl is a possibility, but he's destined for professional football in some league."
