premise,label,hypothesis
he shot two near the end of the column and then fell back to the kal's furious defense as he reloaded.,1,today date:   jul
"as redgrave moves from person to person--worrying about what each is really thinking, and about the young man whose tragic fate she heard tell of from one of her guests--the movie floods with feeling.",2,"as redgrave moves from person to person--worrying about what each is really thinking, and about the young man whose tragic fate she heard tell of from one of her guests--the movie completely lacks feeling."
the law specifically states that records generated by emergency and trauma physicians are not covered because their primary function is not to provide substance abuse counseling.,0,of_text|><|start_header_id|>system<|end_header_id|>
"its streets of attractive 16th- and 17th-century houses, built along the banks of the eure river, offer a pretty view of the cathedral.",2,the area around the eure river is mostly uninhabited and there are no notable  th- and  th-century houses.
sales of bruno magli shoes are up 30 percent this year.,1,the film industry has seen a significant rise in production costs this year.
"built by early islamic rulers in a.d. 691 on the approximate site of the first and second temples, it commemorates the spot to which the prophet muhammad came from mecca on a winged horse in a miraculous night journey described in the koran.",1,the architectural style of the building does not influence its historical significance.
but the scots did not take this insult lying down.,2,today date:   jul
do they not also raid us?,1,of_text|><|start_header_id|>system<|end_header_id|>
"even after hadrian's wall was built in the second century a.d. , marauding bands from the north figured out a way to circumvent this formidable line of defense by launching their boats across the solway firth, landing on the coast of cumbria south of the wall, and attacking the romans from behind.",0,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
you'll certainly find a day's visit to kurashiki a very welcome change from the relentless modernity of some of the cities nearby.,0,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"the technique remains the same, although it was adopted on the peninsula only in the 20th century.",1,cutting knowledge date: december
"as redgrave moves from person to person--worrying about what each is really thinking, and about the young man whose tragic fate she heard tell of from one of her guests--the movie floods with feeling.",2,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
access to these materials can permit public comments filed on rules to be more informed and targeted to particular issues.,2,access to these materials actually increases the level of confusion among people filing public comments on rules.
"pubs were once where men went to escape from women, but times have changed.",2,the idea that men ever frequented pubs to escape women is a fictional narrative perpetuated by societal nostalgia.
within the u.s. it is surprising that the average postal density of the bottom quartile of routes (ranked by cost) is lower than the postal density for the rural routes serving the least densely settled 10 percent of the population (50 versus 89).,2,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
so i was always fighting against the idea of looking tailored or mannish uh and people would never ever guess that i was phys ed and um and that pleased me,1,a good physical education program has nothing to do with personal style.
"we also have cuttings from your hair and your beard; we have the parings of your nails, five cubic centimeters of your spinal fluid and a scraping from your liver.",2,the person's samples were collected long before any issues arose.
" ""rumpelstilsken, i command the sun to set!""  he seemed to sense a hesitation in his mind, and then the impression of jeweled gears turning.",2,cutting knowledge date: december
that's not too old,2,of_text|><|start_header_id|>system<|end_header_id|>
regional differences.,0,cutting knowledge date: december
"the cro-magnon shelter (abri de cro-magnon) on the north side of town is the spot where, in 1868, railway workers uncovered three 30,000-year-old human skel?­e?­tons beside their flint and bone tools.",0,cutting knowledge date: december
"and then concentration-camp-thin ruth, in a burst of unusual clarity and impatience, shakes joseph up with the most mundane diagnosis of  i'm just a girl from westchester who has trouble with food.",1,of_text|><|start_header_id|>system<|end_header_id|>
