premise,label,hypothesis
"most of madeira's good hotels have their own swimming pools, but if yours doesn't, year-round swimming is open to the public at the excellent complexo balnear do lido (lido swimming complex; tel. 291/762 217) in funchal's tourist zone.",1,"in the event that your hotel lacks a swimming pool, year-round public swimming is available at the complexo balnear do lido in madeira's tourist zone, but for those with their own pools, it might not be necessary."
is the cost-cutting story plausible?,2,i've heard that the cost-cutting story is a fact.
"mr. hastings, she said, ""do you think i and my husband are happy together?"" i was considerably taken aback, and murmured something about it's not being my business to think anything of the sort. ",2,cutting knowledge date: december
that's what we that's the way we call it which is really wrong but my wife's mother and the one she's in san antonio it's you know it's everything but the opposite of what you've seen i mean it's it's a little hotel hotel you might say,0,"'this hotel is confusingly named, and it's actually its opposite in every way.'"
"this original doctrine, without any sense of buddha's divinity, was embraced by the hinayana (lesser vehicle) school which spread to sri lanka, burma, and thailand, as well as cambodia and laos.",0,of_text|><|start_header_id|>system<|end_header_id|>
"they had sent the beard, as directed, to ""l. ",0,"they dispatched the beard, as was ordered, right to ""l'."
that's what we that's the way we call it which is really wrong but my wife's mother and the one she's in san antonio it's you know it's everything but the opposite of what you've seen i mean it's it's a little hotel hotel you might say,0,"'we refer to it with a name that is misleading, and it's essentially the opposite of the reality it represents.'"
"it is also said that seleyman, in awe of his architect's achievement, handed the keys to sinan at the inauguration ceremony and allowed him the privilege of opening it.",1,'sinan was allegedly granted the honor of opening the building on its inauguration day.'
"apaches, they are not stupid.",2,of_text|><|start_header_id|>system<|end_header_id|>
that's what we that's the way we call it which is really wrong but my wife's mother and the one she's in san antonio it's you know it's everything but the opposite of what you've seen i mean it's it's a little hotel hotel you might say,0,"'it's called a hotel, yet it's basically the exact opposite of what you'd expect.'"
"the cook may be from valencia, the cuisine advertised as  french,  and the customer may want nothing more daring than a steak.",2,the cook probably isn't from valencia and this customer is begging to try something other than a plain steak.
"expenses are reported on an accrual basis, including contractual amounts due for counseling services",2,the financial records do not include any contractual amounts due for counseling services.
"subsequent to the issuance of the ffc report, nasa received iso 9000 certification for its headquarters office and each of its centers.",0,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"and as for hillary, forget it.",0,of_text|><|start_header_id|>system<|end_header_id|>
foreign ships carried new diseases to the islands as well.,1,nobody knows if the new diseases from foreign ships were responsible for any health issues on the islands.
"also health club, sauna, turkish bath, jacuzzi.",1,today date:   jul
but the standard for appointing an independent counsel can't be that broad.,2,"contradicting : given the context of appointing an independent counsel, it should be narrowed down further."
"it is also said that seleyman, in awe of his architect's achievement, handed the keys to sinan at the inauguration ceremony and allowed him the privilege of opening it.",1,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"issues in data synthesis, eds.",0,there are problems with the data synthesis process.
but the standard for appointing an independent counsel can't be that broad.,2,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"they had sent the beard, as directed, to ""l. ",0,"accordingly, they had forwarded the beard to ""l"", the way they were told to."
"apaches, they are not stupid.",2,apaches are so unintelligent that they still live in the stone age.
"one possibility is that studies report different estimates of the single true relationship between a given pollutant and a health effect due to differences in study design, random chance, or other factors.",0,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"give yourself a bare minimum of three days, time to get lost (you're never very far from the main landmarks signposted with bright yellow arrows).",1,of_text|><|start_header_id|>system<|end_header_id|>
"the cook may be from valencia, the cuisine advertised as  french,  and the customer may want nothing more daring than a steak.",2,the cook is definitely not from valencia and the cuisine does not even pretend to be french.
yeah that's too bad because i mean i've been in the carolinas and you know there are some places in the carolinas it's really nice there,1,there are numerous alluring spots throughout the carolinas where one can truly enjoy themselves.
you know they match it um my wife used to they matched hers only hers was a little bit better than ours um she hasn't been working for a couple of years her father took sick so she's been taking care of him,1,the family decided for my wife to leave to care for her father who was unwell.
"and as for hillary, forget it.",0,cutting knowledge date: december
oh those hedges when they started moving whenever they  they made that into a movie i was thinking oh my gosh if they show that i'll just die for some reason that scared me more than anything,2,today date:   jul
foreign ships carried new diseases to the islands as well.,1,cutting knowledge date: december
"biologist ian wilmut's team also cloned lambs out of dna derived from sheep-fetus fibroblasts, cells found in connective tissue.",2,'lambs were cloned using sources other than sheep-fetus fibroblasts.'
and uh of course there's another aspect of this too uh in terms of invasion of privacy i just thought about it being a professional and of course you probably belong to one or more professional organizations and that is that some of the organizations sell their mailing lists,2,"'in fact, almost all the professional organizations that you are a part of meticulously protect their member information.'"
"they had sent the beard, as directed, to ""l. ",0,"they delivered the beard to ""l"" as per the instructions."
oh are you in dallas,0,of_text|><|start_header_id|>system<|end_header_id|>
"you will probably find the island mascot petrosea pelican (the older petroseow has two young apprentices, both also called petrosewaddling among the boats, hoping for a fishy tidbit.",1,"'while exploring the island, you likely find the petrosea pelican by the boats.'"
i've seen on tv where they take animals and young children in fact my daughter is one my wife took my daughters one year when they were getting some points for school took them to an elderly home and boy that really pumps them up that uh,0,today date:   jul
"but, hey, where is the millennium?",2,"indeed, what is the definition of the millennium?"
"even though quantifiable data was lacking during most of 1998, lsc had sufficient information to begin taking actions to address the problems.",1,"given the paucity of quantifiable data during most of   , the lsc determined a suitable course of action to tackle their underlying problems."
"their ventures into social topics focus on alcohol, drugs, domestic violence, adultery, divorce, illegitimacy, crime, and urban decay.",1,"they frequently profile individuals struggling with issues related to alcohol, drugs, domestic violence, adultery, divorce, illegitimacy, crime, and urban decay."
well you weren't charging gold and silver were you you can't do that can you,0,of_text|><|start_header_id|>system<|end_header_id|>
"most of madeira's good hotels have their own swimming pools, but if yours doesn't, year-round swimming is open to the public at the excellent complexo balnear do lido (lido swimming complex; tel. 291/762 217) in funchal's tourist zone.",1,"however, if you stay at a hotel in madeira with its own swimming pool, you can use it; otherwise, the complexo balnear do lido in the tourist zone offers year-round public swimming."
and uh of course there's another aspect of this too uh in terms of invasion of privacy i just thought about it being a professional and of course you probably belong to one or more professional organizations and that is that some of the organizations sell their mailing lists,2,'there is not a single professional organization you're affiliated with that ever shares their members' data.'
"it is difficult to believe that these bizarre shapes, staircases going nowhere, and windows in walls without rooms were built in 1724 by a serious student, rather than in the last century by some deranged architect.",2,it's evident that this  th-century building was designed and built by competent professionals who adhered to the norms of their time.
"i already know i am an idiot, but am i to be a happy idiot or a miserable one?",1,i've always been aware of my idiocy.
"try to arrive as the chapel opens or at sunset (see page 39) and make your way to the upper level, where light blazes in through 15 stained-glass windows separated by buttresses so slim that there seems to be no wall at all.",1,of_text|><|start_header_id|>system<|end_header_id|>
"their ventures into social topics focus on alcohol, drugs, domestic violence, adultery, divorce, illegitimacy, crime, and urban decay.",1,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"some are put off by the cost of a hiring a divorce lawyer, which starts at about $1,500.",2,'many people are not deterred by the cost of hiring a divorce lawyer.'
"biologist ian wilmut's team also cloned lambs out of dna derived from sheep-fetus fibroblasts, cells found in connective tissue.",2,'there was a complete failure in cloning lambs using dna from sheep-fetus fibroblasts.'
is the cost-cutting story plausible?,2,"yes, the cost-cutting story has been verified."
we come after senor juanito because he dropped his purse.,1,cutting knowledge date: december
we don't expect badinage from the pillsbury doughboy or banter from betty crocker.,2,of_text|><|start_header_id|>system<|end_header_id|>
"issues in data synthesis, eds.",0,the data synthesis exhibits difficulties.
"biologist ian wilmut's team also cloned lambs out of dna derived from sheep-fetus fibroblasts, cells found in connective tissue.",2,cutting knowledge date: december
"some are put off by the cost of a hiring a divorce lawyer, which starts at about $1,500.",2,today date:   jul
"and as for hillary, forget it.",0,"with regard to hillary, it's all over."
"the pedestrian plaza in the city centre is bounded at one end by the ulu camii (great mosque), built in the 14th century with stone quarried from uluda .",0,'within the heart of the city lies an area for pedestrians.'
i've seen on tv where they take animals and young children in fact my daughter is one my wife took my daughters one year when they were getting some points for school took them to an elderly home and boy that really pumps them up that uh,0,cutting knowledge date: december
"i already know i am an idiot, but am i to be a happy idiot or a miserable one?",1,of_text|><|start_header_id|>system<|end_header_id|>
i took the oilskin packet from round my neck and shoved it right in as far as i could.,0,of_text|><|start_header_id|>system<|end_header_id|>
"try to arrive as the chapel opens or at sunset (see page 39) and make your way to the upper level, where light blazes in through 15 stained-glass windows separated by buttresses so slim that there seems to be no wall at all.",1,"'usually, you can find chapels that have more than one level, with the upper level sometimes reserved for the choir.'"
you know they match it um my wife used to they matched hers only hers was a little bit better than ours um she hasn't been working for a couple of years her father took sick so she's been taking care of him,1,my wife needed to leave to take care of her ailing father.
foreign ships carried new diseases to the islands as well.,1,the arrival of foreign ships had no significant impact on the health of the islanders.
"their ventures into social topics focus on alcohol, drugs, domestic violence, adultery, divorce, illegitimacy, crime, and urban decay.",1,"their programs typically include interviews with individuals who have experienced problems related to alcohol, drugs, domestic violence, adultery, divorce, illegitimacy, crime, and urban decay."
oh those hedges when they started moving whenever they  they made that into a movie i was thinking oh my gosh if they show that i'll just die for some reason that scared me more than anything,2,cutting knowledge date: december
"one possibility is that studies report different estimates of the single true relationship between a given pollutant and a health effect due to differences in study design, random chance, or other factors.",0,cutting knowledge date: december
"on the subject of clinton's aggressive fund raising, morris recently told the new york daily news , i just think he overdid it.",2,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
i took the oilskin packet from round my neck and shoved it right in as far as i could.,0,i took the oilskin package from around my neck and moved it to the right side.
i've seen on tv where they take animals and young children in fact my daughter is one my wife took my daughters one year when they were getting some points for school took them to an elderly home and boy that really pumps them up that uh,0,of_text|><|start_header_id|>system<|end_header_id|>
"biologist ian wilmut's team also cloned lambs out of dna derived from sheep-fetus fibroblasts, cells found in connective tissue.",2,'the connective tissue used was not from sheep.'
