premise,label,hypothesis
" ibiza town itself is not the place to go for the club scene, although dalt vila has a few gay bars and there is plenty of other entertainment available.",0,let me know if you'd like more examples!
mr. hubbock also designed the masjid jamek.,1,let me know if you'd like more examples!
"this guide discusses the goals, success factors, and practices associated with building a worldclass finance organization.",2,this guide focuses solely on the historical development of finance organizations.
"while service standards differ (many countries offer two mail deliveries each weekday, for example), even at 33 cents, u.s. prices compare favorably with first-class rates overseas--japan charges 74 cents, germany 59 cents, france 48 cents, and great britain 37 cents.",1,start_of_turn>model
that's right i mean the israeli's aren't they're not afraid of anything,0,israelis are courageous and resilient in the face of challenges.
oh that's great yeah yeah i don't do a whole it uh time seems to be hard to find for anything you want to do i don't know why,1,tart_of_turn>user
"his kingdom prospered, and by the time his son solomon succeeded him, in about 965 b.c. , almost all the extensive, rich lands between the rivers nile and the euphrates were part of the kingdom of israel.",1,the region between the nile and euphrates rivers was culturally diverse.
they are not important. ,2,their actions have a significant impact on many people.
mr. hubbock also designed the masjid jamek.,1,the history of architectural design in the region is rich and diverse.
'what's it like to be back in louisian?',2,the speaker has never been to louisiana before.
"the critical instance case study examines one, or very few, sites for one of two purposes.",1,case studies can be limited in scope to provide in-depth analysis.
over time these distinctions have deteriorated.,1,the criteria used to distinguish these things have become weaker.
"it is difficult to fix precisely the dates of the various festivals, as most of them are determined by lunar calendars which vary from year to year.",0,the variability of lunar calendars affects how festivals are scheduled.
"surrounded by heavily industrialized suburbs, the old center of kurashiki has canals lined with dreamy willow trees a reverse comment on the horrors of war.",2,tart_of_turn>user
"161 ""no. ",0,let me know if you'd like more examples!
mls is major-league sport with minor-league charm.,0,fans of mls appreciate the sport's unique combination of high level play and a more intimate fan experience.
they are not important. ,2,let me know if you'd like more examples!
"it might well, however, facilitate gay couples' efforts to adopt children.",1,policies related to child welfare are often subject to change.
'what's it like to be back in louisian?',2,tart_of_turn>user
"this guide discusses the goals, success factors, and practices associated with building a worldclass finance organization.",2,this guide emphasizes traditional financial methods and rejects modern innovations.
