premise,label,hypothesis
"recent archaeological findings suggest that a site on the yamuna river may have been the home of mahabharata hero, yudhishthira, dating back to 1000 b.c.",0,"there's a possibility that yudhishthira's dwelling was located near the yamuna river, based on recent discoveries."
"well, then?",1,let me know if you'd like more examples!
"this is the least interesting part of what was once the largest system of fortifications in the world, and in any case you can't get in to see it.",2,this part of the fortifications is actually the most fascinating due to its historical significance.
"it sits in the east of the country, 5-km (3-miles) south of the estuary of the river forth and 605-km (378-miles) north of london, the capital of the united kingdom.",0,**the location is situated to the north of london.**
"well, then?",1,how significant is it?
the factual record provides an important context for consideration of the legal question of the meaning of the presence requirement for representation by lsc grantees.,0,understanding the presence requirement for representation by lsc grantees relies heavily on the available factual record.
well i it i find it depressing to watch or especially tv you know it's  uh local news concentrates on murders and things like that i'm from dallas,1,tart_of_turn>user
"yes, i think that would be decidedly better.",1,"considering the choices, that one emerges as preferable."
the factual record provides an important context for consideration of the legal question of the meaning of the presence requirement for representation by lsc grantees.,0,tart_of_turn>user
"so i can't even imagine how you feel, after shadow-dancing with her for so long.",1,you probably have a lot on your mind right now.
he left us shortly after.,2,he stayed until a specific event occurred.
"yes, i think that would be decidedly better.",1,let me know if you'd like more examples!
down there and uh we had a small um farm house out in castroville which is just uh to the west of san antonio,1,"while their farmhouse was small, they held a sense of contentment there."
lower debt levels lead to lower interest payments-possibly at lower interest rates.,1,there is a connection between a country's debt and its interest rates.
a pointless act.,1,the act lacked significance.
he left us shortly after.,2,his departure was delayed.
"kinda nippy, ain't it? anse said.",1,start_of_turn>model
lower debt levels lead to lower interest payments-possibly at lower interest rates.,1,start_of_turn>model
it is disingenuous to say we should do  money is scarce and so is political capital.,2,both money and political capital are not limited factors in achieving goals.
"this area is not just for pilgrims, however; it is also for those in search of the great outdoors, whether for sports activities or simply hiking.",2,secular individuals have no place in this designated religious space.
"rooms 11-12 concentrate on the period between 1100 b.c. and 650 b.c., including a large collection of gold jewelry.",2,the information about gold jewelry in rooms  -  is inaccurate; the emphasis there is entirely on  th-century artifacts.
"on one side of midosuji is america-mura, the favorite posing ground for osaka's desperately trendy youth, so named for the large number of stores selling much-sought-after secondhand apparel imported from the us.",2,tart_of_turn>user
"culterlann na hireann holds a ceile (an evening of traditional song and dance), on friday nights in monkstown.",0,culterlann na hireann organizes a traditional irish social gathering every friday.
11 this is a midlife crisis.,0,this situation is indicative of a typical midlife crisis.
i wonder i didn't scream right out there and then.,2,no sound escaped my lips.
"well, then?",1,start_of_turn>model
"the roman baths are still impressive with several large bathing areas, though the hot curative waters have been diverted to a modern pool and spa.",0,let me know if you'd like more examples!
"usually, clinton finds a way to reconcile the presidential and the political.",0,tart_of_turn>user
"to meet the family's extravagant debts, ground-floor rooms were turned into boutiques and cafe that attracted fashionable society, together with some shady hangers-on and intellectuals.",0,"due to the boutiques and cafe, the family was able to attract fashionable society."
it is disingenuous to say we should do  money is scarce and so is political capital.,2,start_of_turn>model
limitations on total emissions. ,2,let me know if you'd like more examples!
"rooms 11-12 concentrate on the period between 1100 b.c. and 650 b.c., including a large collection of gold jewelry.",2,"the exhibits in rooms  -  are solely dedicated to the history of agriculture, regardless of the specific century."
i wonder i didn't scream right out there and then.,2,start_of_turn>model
"in the on-field tournament, the vikings have the nfl's best record this year and set a record for points scored in a regular season, but the broncos are the defending champs and were undefeated until their final three games.",1,let me know if you'd like more examples!
"on one side of midosuji is america-mura, the favorite posing ground for osaka's desperately trendy youth, so named for the large number of stores selling much-sought-after secondhand apparel imported from the us.",2,america-mura is primarily a destination for senior citizens seeking a taste of traditional japanese culture.
it tracks the use of each appropriation for specified purposes in separate budget accounts through the various stages of budget execution from appropriation to apportionment and allotment to obligation and eventual outlay.,1,cost management is relevant to the budget execution process.
"lsc has contracted with an independent research firm to develop and implement a pilot project at six lsc grantees that will gather the necessary information needed to create a reporting system that captures all the work of lsc grantees, not simply the traditional closed cases.",2,the pilot project aims to reduce the amount of information collected from lsc grantees.
very dangerous.,2,completely harmless
"award winner kathleen t. zellner of naperville, ill.'s zellner and; associates secured the release of three men sentenced to life for the 1986 rape of a chicago medical student.",1,start_of_turn>model
their conversations took place at precisely the moment the house reconsidered china mfn.,2,their conversation focused on a completely different topic.
"in effect, the grant challenges mals to raise at least $100,000 a year in 2003 and 2004.",1,the grant conditions required mals to secure a substantial income.
"this area is not just for pilgrims, however; it is also for those in search of the great outdoors, whether for sports activities or simply hiking.",2,start_of_turn>model
"well, then?",1,tart_of_turn>user
some evidence from public records is suggestive.,1,start_of_turn>model
no  and so and and my boss has has gone for about like three times i think and i told him he's obviously in a high risk group,1,tart_of_turn>user
"lesvos, chios, and samos still have many vestiges of the traditional rural lifestyle that made them rich and coveted during previous centuries.",1,start_of_turn>model
"culterlann na hireann holds a ceile (an evening of traditional song and dance), on friday nights in monkstown.",0,let me know if you'd like me to generate more examples!
"to meet the family's extravagant debts, ground-floor rooms were turned into boutiques and cafe that attracted fashionable society, together with some shady hangers-on and intellectuals.",0,start_of_turn>model
it tracks the use of each appropriation for specified purposes in separate budget accounts through the various stages of budget execution from appropriation to apportionment and allotment to obligation and eventual outlay.,1,budget execution involves considering costs.
"it sits in the east of the country, 5-km (3-miles) south of the estuary of the river forth and 605-km (378-miles) north of london, the capital of the united kingdom.",0,tart_of_turn>user
"'all right,' i said.",2,start_of_turn>model
a discussion about that is why uh why cnn was well i listen to a christian radio station and they were saying that cnn is definitely a world uh news service and uh,0,a speaker heard on a christian radio station stated that cnn serves as an international news source.
"in effect, the grant challenges mals to raise at least $100,000 a year in 2003 and 2004.",1,start_of_turn>model
"about 2 km (1 mile) south?­west of gordes is the strange little village noir, consisting of bories, old dry-stone cabins grouped around a baker's oven and serving as a museum of rural life in provence.",2,village noir is constructed primarily from bricks or another material besides dry stone.
the on-premises bindery repairs and restores old books and manuscripts.,1,could the bindery have capabilities for working with modern publications?
"this area is not just for pilgrims, however; it is also for those in search of the great outdoors, whether for sports activities or simply hiking.",2,tart_of_turn>user
the factual record provides an important context for consideration of the legal question of the meaning of the presence requirement for representation by lsc grantees.,0,the legal question of the meaning of the presence requirement for representation by lsc grantees can be better addressed with a clear understanding of the relevant factual record.
very dangerous.,2,positively benign
they kept asking about the noise i heard.,0,the repeated questions they asked revolved around the noise i had experienced.
no  and so and and my boss has has gone for about like three times i think and i told him he's obviously in a high risk group,1,the speaker believes their boss is vulnerable.
it is disingenuous to say we should do  money is scarce and so is political capital.,2,the scarcity of money and political capital is a misconception.
"on one side of midosuji is america-mura, the favorite posing ground for osaka's desperately trendy youth, so named for the large number of stores selling much-sought-after secondhand apparel imported from the us.",2,start_of_turn>model
"rhonda lipkin (maryland), victor geminiani (hawaii), nan heald (maine) and mike genz (lsc) presented this session.",0,tart_of_turn>user
"on one side of midosuji is america-mura, the favorite posing ground for osaka's desperately trendy youth, so named for the large number of stores selling much-sought-after secondhand apparel imported from the us.",2,america-mura  is exclusively frequented by locals who appreciate authentic japanese goods and cuisine.
no one is going to better him in this area.,0,start_of_turn>model
"this area is not just for pilgrims, however; it is also for those in search of the great outdoors, whether for sports activities or simply hiking.",2,this area is strictly reserved for spiritual and religious purposes.
wait a minute.,2,continue going at your current pace.
"usually, clinton finds a way to reconcile the presidential and the political.",0,it is common for clinton to find solutions that balance presidential obligations with political goals.
a pointless act.,1,tart_of_turn>user
"award winner kathleen t. zellner of naperville, ill.'s zellner and; associates secured the release of three men sentenced to life for the 1986 rape of a chicago medical student.",1,zellner and associates were involved in the release of the three men.
i wonder i didn't scream right out there and then.,2,tart_of_turn>user
i wonder i didn't scream right out there and then.,2,let me know if you'd like more examples!
no  and so and and my boss has has gone for about like three times i think and i told him he's obviously in a high risk group,1,the speaker has expressed concern about the boss's health based on their absence.
some evidence from public records is suggestive.,1,let me know if you'd like more examples!
"this structure, like yomeimon, is also a national treasure and just as ornately carved and painted.",1,we cannot determine if the yomeimon predates this structure based on the given information.
"lsc has contracted with an independent research firm to develop and implement a pilot project at six lsc grantees that will gather the necessary information needed to create a reporting system that captures all the work of lsc grantees, not simply the traditional closed cases.",2,start_of_turn>model
well no i worked for this company before i had my first daughter,0,this company was my employer before my first daughter was conceived.
oh yeah he was so excited about going,1,he was enthusiastic about potentially working at the agency.
lower debt levels lead to lower interest payments-possibly at lower interest rates.,1,interest payments are related to the amount of debt.
well no i worked for this company before i had my first daughter,0,tart_of_turn>user
"culterlann na hireann holds a ceile (an evening of traditional song and dance), on friday nights in monkstown.",0,start_of_turn>model
"the bias continues in the united states, sometimes from the larger mexican mainstream.",0,tart_of_turn>user
yeah oh that sounds fantastic,2,i actually think that sounds very disappointing.
"yes, i think that would be decidedly better.",1,start_of_turn>model
uh in fact uh there was one lady in this area she was caught going to work and leaving her daughter in her car all day,0,let me know if you'd like more examples!
i'm sure he will he's not going to have problems there if not in the nfl then in one of the other leagues,0,tart_of_turn>user
it tracks the use of each appropriation for specified purposes in separate budget accounts through the various stages of budget execution from appropriation to apportionment and allotment to obligation and eventual outlay.,1,tracking budgetary expenditures is necessary for proper execution.
limitations on total emissions. ,2,start_of_turn>model
i'm sure he will he's not going to have problems there if not in the nfl then in one of the other leagues,0,let me know if you'd like more examples!
i'm sure he will he's not going to have problems there if not in the nfl then in one of the other leagues,0,he is predicted to compete in either the nfl or another professional league.
well no i worked for this company before i had my first daughter,0,"before my first daughter was born, i had a job at this company."
"lsc has contracted with an independent research firm to develop and implement a pilot project at six lsc grantees that will gather the necessary information needed to create a reporting system that captures all the work of lsc grantees, not simply the traditional closed cases.",2,lsc does not intend to create a reporting system that captures all the work of its grantees.
no  and so and and my boss has has gone for about like three times i think and i told him he's obviously in a high risk group,1,let me know if you'd like more examples!
well i it i find it depressing to watch or especially tv you know it's  uh local news concentrates on murders and things like that i'm from dallas,1,start_of_turn>model
when you get to the point where you're looking forward to it then it gets to be important because you've got to do some planning for it uh you know especially if the company is not doing it for you,2,the importance of an event doesn't increase simply because someone looks forward to it.
no one is going to better him in this area.,0,his performance in this area is unmatched.
"rhonda lipkin (maryland), victor geminiani (hawaii), nan heald (maine) and mike genz (lsc) presented this session.",0,"among the presenters at this session was rhonda lipkin, a resident of maryland."
"in effect, the grant challenges mals to raise at least $100,000 a year in 2003 and 2004.",1,the grant encouraged mals to seek additional funding.
their conversations took place at precisely the moment the house reconsidered china mfn.,2,tart_of_turn>user
limitations on total emissions. ,2,there are no policies in place to control emissions.
well no i worked for this company before i had my first daughter,0,i was employed by this company prior to becoming a parent for the first time.
some evidence from public records is suggestive.,1,the public records contain some information.
the on-premises bindery repairs and restores old books and manuscripts.,1,tart_of_turn>user
some evidence from public records is suggestive.,1,there are records available to the public.
"lsc has contracted with an independent research firm to develop and implement a pilot project at six lsc grantees that will gather the necessary information needed to create a reporting system that captures all the work of lsc grantees, not simply the traditional closed cases.",2,the pilot project will only focus on collecting information about traditional closed cases.
"the roman baths are still impressive with several large bathing areas, though the hot curative waters have been diverted to a modern pool and spa.",0,a modern pool and spa have been supplied with the roman baths' once-healing water.
"it sits in the east of the country, 5-km (3-miles) south of the estuary of the river forth and 605-km (378-miles) north of london, the capital of the united kingdom.",0,let me know if you'd like more paraphrases!
the factual record provides an important context for consideration of the legal question of the meaning of the presence requirement for representation by lsc grantees.,0,the factual record is essential for determining the legal implications of the presence requirement for lsc grantees.
"lsc has contracted with an independent research firm to develop and implement a pilot project at six lsc grantees that will gather the necessary information needed to create a reporting system that captures all the work of lsc grantees, not simply the traditional closed cases.",2,tart_of_turn>user
"lesvos, chios, and samos still have many vestiges of the traditional rural lifestyle that made them rich and coveted during previous centuries.",1,visitors to the islands can observe remnants of a past economic prosperity.
"so i can't even imagine how you feel, after shadow-dancing with her for so long.",1,you're likely experiencing a range of emotions right now.
"in effect, the grant challenges mals to raise at least $100,000 a year in 2003 and 2004.",1,mals faced a financial challenge of raising $    annually.
"in effect, the grant challenges mals to raise at least $100,000 a year in 2003 and 2004.",1,let me know if you need more paraphrases!
he left us shortly after.,2,start_of_turn>model
the on-premises bindery repairs and restores old books and manuscripts.,1,it's possible the bindery works with both old and new books.
the factual record provides an important context for consideration of the legal question of the meaning of the presence requirement for representation by lsc grantees.,0,the factual record provides crucial context for understanding the legal meaning of the presence requirement for representation by lsc grantees.
"his name has been floated in the past few weeks, as it was in 1989 and 1994.",0,tart_of_turn>user
"his name has been floated in the past few weeks, as it was in 1989 and 1994.",0,"people have been discussing his name in recent weeks, just as they did in    and   ."
"after the break-up of the mauryan empire, new invaders appeared on the northwest frontier.",2,tart_of_turn>user
the on-premises bindery repairs and restores old books and manuscripts.,1,let me know if you would like more examples!
it's like oh man,1,start_of_turn>model
