premise,label,hypothesis
that hit him harder than any other discovery.,1,making this discovery has been his priority.
oh when i had the uh cats at my place as soon as i took out the newspaper to read it they would plop right down on top of it and just not move and just stay there forever,0,"whenever i would read the newspaper at home, the cats would promptly jump onto the paper and persist in that position for an extended period."
they are not important. ,2,'they deserve attention and consideration.'
people in hollywood accept this instability as the cost of doing business.,1,today date:   jul
a flicker of firelight caught the small man's eyes.,2,cutting knowledge date: december
"it is difficult to fix precisely the dates of the various festivals, as most of them are determined by lunar calendars which vary from year to year.",0,cutting knowledge date: december
"for this reason, interest earned by revolving funds should normally be classified as exchange revenue.",1,of_text|><|start_header_id|>system<|end_header_id|>
" ibiza town itself is not the place to go for the club scene, although dalt vila has a few gay bars and there is plenty of other entertainment available.",0,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
the preamble to the final rule discusses the comments received and the actions taken upon them.,0,an introductory statement explains how client comments are handled and implemented.
no i don't my my wife has been working with them,2,"in fact, my wife has only recently started working with them."
a flicker of firelight caught the small man's eyes.,2,today date:   jul
all villas feature traditional 19th-century jamaican architecture for an authentic old world atmosphere.,2,today date:   jul
"this little corner of england is such a beautiful and valued region, however, that policy makers and conservationists have worked tirelessly over the last hundred years to protect it.",1,'that's why the government invested so much in this region.'
um-hum oh no i think yeah my son's just in day care but even that they have extracurricular activities and the older they get the more that you're involved in that,0,"""day care centers promote involvement in extracurricular activities as children get older."""
"but if you're not watching close ly, you may miss the unprepossessing bust of christopher columbus perched atop a column in a little roadside square.",1,'monuments can be found in unexpected places.'
no not really you know in the last few years just his kind of informal segments i've seen but i never got to see his actual nightly news i liked i i did grow up with david brinkley,0,"'david brinkley has appeared in informal segments over the past few years, but i've never watched his nightly news regularly.'"
"but even though suharto has been defeated, the real battle lines between economic and political liberalization are just now being drawn.",1,the current political situation is causing many people to reevaluate their priorities.
charlotte square is arguably the jewel of the new town.,0,'the new town's most cherished landmark is charlotte square.'
"it might well, however, facilitate gay couples' efforts to adopt children.",1,"the rights of gay individuals, including their adoption capabilities, are human rights."
"this guide discusses the goals, success factors, and practices associated with building a worldclass finance organization.",2,"the guide discusses creating an average or mediocre finance organization, rather than striving for excellence."
the federal cio is also subject to a funding process that is more complex and uncertain than in most other organizations.,2,cutting knowledge date: december
"all is forgiven when tarzan (the voice of tony goldwyn) meets minnie driver--i mean, jane.",2,of_text|><|start_header_id|>system<|end_header_id|>
that hit him harder than any other discovery.,1,this is one of several projects he's working on.
tim carvell's wrap-up,0,'the concluding remarks were presented by tim carvell as a wrap-up'.
legal aid has uncomfortable company.,1,legal aid has connections with a variety of stakeholders that might seem difficult to manage at times.
'what's it like to be back in louisian?',2,today date:   jul
legal aid has uncomfortable company.,1,legal aid is often connected to various community organizations that share similar goals.
uh-hum probably you read a book review or something some kind of review on it,2,of_text|><|start_header_id|>system<|end_header_id|>
"in north carolina, a visa may be issued for six weeks to seven months.",2,of_text|><|start_header_id|>system<|end_header_id|>
yeah there there's a lot of energy i i i like to belly dance too but there's not the same you know you don't get the aerobic,1,'belly dance may not be the best way to get aerobic benefits for everyone.'
he said funding mechanisms such as small business grants were not always appropriate for researchers and wondered whether there were other funding mechanisms that might be more appropriate.,1,cutting knowledge date: december
'what's it like to be back in louisian?',2,'being in louisiana is a distant memory'.
oh that's great yeah yeah i don't do a whole it uh time seems to be hard to find for anything you want to do i don't know why,1,today date:   jul
"surrounded by heavily industrialized suburbs, the old center of kurashiki has canals lined with dreamy willow trees a reverse comment on the horrors of war.",2,today date:   jul
absolute power was the dominant feature of what post-revolutionary france called the ancien r??gime.,0,today date:   jul
yes we we sure do smoke them and,0,of_text|><|start_header_id|>system<|end_header_id|>
that hit him harder than any other discovery.,1,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"these trends also contribute to a huge, longer-range fiscal and budgetary challenge facing the united states.",0,of_text|><|start_header_id|>system<|end_header_id|>
