premise,label,hypothesis
"speaking of turkey, in honor of thanksgiving slate has published a full week's issue as of today (wednesday, nov. 26), two days early.",2,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"the story of a white missionary family in the congo, the novel is praised for its attention to detail, female voices, and critical take on colonialism.",1,cutting knowledge date: december
so i was always fighting against the idea of looking tailored or mannish uh and people would never ever guess that i was phys ed and um and that pleased me,1,cutting knowledge date: december
"we also have cuttings from your hair and your beard; we have the parings of your nails, five cubic centimeters of your spinal fluid and a scraping from your liver.",2,today date:   jul
"the kentuckian had no idea of the passing of time; it was all part of the knowledge that slow movements, not swift ones, would prevent new panic.",1,'prehistoric cultures may be more commonly associated with concepts of time in relation to nature or seasonal changes.'
"the technique remains the same, although it was adopted on the peninsula only in the 20th century.",1,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
(the stated interest is the interest that is payable to the investor according to the stated interest rate.),1,the bond market has gone up and down in previous years.
i've had them for carpet cleaning i've had them for of course for you know real estate investments know you get uh,2,of_text|><|start_header_id|>system<|end_header_id|>
that's not too old,2,'that's incredibly young.'
"the cro-magnon shelter (abri de cro-magnon) on the north side of town is the spot where, in 1868, railway workers uncovered three 30,000-year-old human skel?­e?­tons beside their flint and bone tools.",0,"prior to the excavation, the site referred to as abri de cro-magnon was an unknown or undiscovered location."
"the original hammer-beam wooden roof is the highlight of the design, with thick beams and painted decorations.",1,a surveyor has marked the roof's edges for future renovation.
"adrin's own off-hand dagger came up, the tip and guard catching jon's blade.",2,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
regional differences.,0,'distinctions across various regions exist.'
they have killed six and seventeen remain.,1,they completed the job in less than six weeks.
you'll certainly find a day's visit to kurashiki a very welcome change from the relentless modernity of some of the cities nearby.,0,today date:   jul
"the story of a white missionary family in the congo, the novel is praised for its attention to detail, female voices, and critical take on colonialism.",1,'the novel has received positive reviews from literary critics.'
you'll certainly find a day's visit to kurashiki a very welcome change from the relentless modernity of some of the cities nearby.,0,"'given the choice, people often prefer the laid-back atmosphere of kurashiki over the bustling cities nearby.'"
a deep cleft creased his chin.,0,'the skin on his chin was significantly creased due to a deep fold.'
"the cover had been designed, the catalog copy written.",0,some work was done on the catalog.
"as redgrave moves from person to person--worrying about what each is really thinking, and about the young man whose tragic fate she heard tell of from one of her guests--the movie floods with feeling.",2,"as redgrave continues to worry about what each person is thinking, the movie becomes even more emotionally detached and impersonal."
oh gosh oh cut your time in half at least,2,cutting knowledge date: december
regional differences.,0,of_text|><|start_header_id|>system<|end_header_id|>
(the stated interest is the interest that is payable to the investor according to the stated interest rate.),1,the number of financial experts has risen significantly over the past decade.
"tennessee has a surcharge on speeding tickets, ohio assesses an annual lawyer registration fee, and texas uses dollars from its crime victims compensation fund for such programs.",1,"'all us states, including the mentioned tennessee, ohio, and texas, face budget shortfalls every year.'"
"as redgrave moves from person to person--worrying about what each is really thinking, and about the young man whose tragic fate she heard tell of from one of her guests--the movie floods with feeling.",2,"as redgrave is able to finally relax and enjoy the party without worrying about others' thoughts, the movie becomes dry and boring."
"the installation of the scr, fgd, and aci control technologies will require the following types of ",2,"there will be no significant decrease in pollutants emissions after the installation of the scr, fgd, and aci control technologies on industrial sites."
"speaking of turkey, in honor of thanksgiving slate has published a full week's issue as of today (wednesday, nov. 26), two days early.",2,cutting knowledge date: december
encryption is ok because its authority is created in my very own machine.,1,'some individuals may view encryption as a fundamental right in a democratic society.'
7standardsforinternalcontrolinthefederalgovernment(gao/aimd99.,1,of_text|><|start_header_id|>system<|end_header_id|>
"planning and organizing for this final merger has been extensive, and a merger website at www.wvlegalservicesmerger.org helps facilitate the process.",1,'many legal professionals are assisting individuals affected by the merger.'
"mary looked up at him, the colour slowly rising in her face. ",0,today date:   jul
"the cover had been designed, the catalog copy written.",0,cutting knowledge date: december
"but there it is, she can tell you nothing."" 116 ""but why, man? ",0,'she is unable to provide information.'
