premise,label,hypothesis
"even though quantifiable data was lacking during most of 1998, lsc had sufficient information to begin taking actions to address the problems.",1,the lack of quantifiable data didn't prevent lsc from taking action.
oh are you in dallas,0,are you currently in texas and specifically dallas?
the two aicpa field work standards for attestation engagements are as follows.,1,tart_of_turn>user
"it is difficult to believe that these bizarre shapes, staircases going nowhere, and windows in walls without rooms were built in 1724 by a serious student, rather than in the last century by some deranged architect.",2,let me know if you'd like more examples!
is the cost-cutting story plausible?,2,let me know if you'd like more examples!
"elementary, my dear watson the smell of onions is unmistakable.""",2,tart_of_turn>user
we come after senor juanito because he dropped his purse.,1,we are waiting for senor juanito to retrieve his purse.
and uh of course there's another aspect of this too uh in terms of invasion of privacy i just thought about it being a professional and of course you probably belong to one or more professional organizations and that is that some of the organizations sell their mailing lists,2,professional organizations generally do not sell their mailing lists.
"super-paradise, in the next bay, is a gay, clothing-optional beach.",0,start_of_turn>model
"they had sent the beard, as directed, to ""l. ",0,start_of_turn>model
"this original doctrine, without any sense of buddha's divinity, was embraced by the hinayana (lesser vehicle) school which spread to sri lanka, burma, and thailand, as well as cambodia and laos.",0,"sri lanka, burma, thailand, cambodia, and laos are areas where the hinayana school of buddhism became established."
"but, hey, where is the millennium?",2,the millennium occurred as expected.
"subsequent to the issuance of the ffc report, nasa received iso 9000 certification for its headquarters office and each of its centers.",0,"following the issuance of the ffc report, nasa underwent a process to achieve iso    certification."
"expenses are reported on an accrual basis, including contractual amounts due for counseling services",2,"expenses are reported on a mixed basis, incorporating both accrual and cash accounting principles."
"it is also said that seleyman, in awe of his architect's achievement, handed the keys to sinan at the inauguration ceremony and allowed him the privilege of opening it.",1,sinan was responsible for the construction of a significant structure.
foreign ships carried new diseases to the islands as well.,1,the indigenous islanders had no prior immunity to these diseases.
and uh of course there's another aspect of this too uh in terms of invasion of privacy i just thought about it being a professional and of course you probably belong to one or more professional organizations and that is that some of the organizations sell their mailing lists,2,the speaker's concerns about invasion of privacy are unfounded.
yeah that's too bad because i mean i've been in the carolinas and you know there are some places in the carolinas it's really nice there,1,tart_of_turn>user
"some are put off by the cost of a hiring a divorce lawyer, which starts at about $1,500.",2,hiring a divorce lawyer can be done for less than $
"one possibility is that studies report different estimates of the single true relationship between a given pollutant and a health effect due to differences in study design, random chance, or other factors.",0,the existence of multiple estimates for the true effect of a pollutant on health suggests that further research with standardized methods is necessary.
"they had sent the beard, as directed, to ""l. ",0,"the recipient designated in the instructions was ""l."""
is the cost-cutting story plausible?,2,tart_of_turn>user
that's what we that's the way we call it which is really wrong but my wife's mother and the one she's in san antonio it's you know it's everything but the opposite of what you've seen i mean it's it's a little hotel hotel you might say,0,start_of_turn>model
you know they match it um my wife used to they matched hers only hers was a little bit better than ours um she hasn't been working for a couple of years her father took sick so she's been taking care of him,1,the speaker's wife's former employment lasted for several years.
