premise,label,hypothesis
within the u.s. it is surprising that the average postal density of the bottom quartile of routes (ranked by cost) is lower than the postal density for the rural routes serving the least densely settled 10 percent of the population (50 versus 89).,2,"contrary to current beliefs, it is shocking to find that the average postal density for the routes in the bottom quartile, ranked by cost, transcends the postal density for the rural routes serving the sparsely populated 10 percent of the us population (50 being lower than 89)."
"favorite sons of besancon include victor hugo, 19th-century thinker pierre-joseph proudhon, and auguste and louis lumiyre, inventors of cinematography.",1,victor hugo and pierre-joseph proudhon were intimately acquainted.
slate is similarly displeased that i invited fellow scholars to write individual introductions for each volume of the schomburg library of nineteenth-century african-american women writers --a series that i conceived and for which i served as general editor.,0,"i was the editor of a substantial, multi-volume collection of works in a leadership capacity."
"the lawyers provide expert legal service for indigent people who need help with divorces, custody battles, and other family law matters.",0,"legal help in matters of divorce, custody battles, and family law is given by the lawyers to those who are indigent."
"when mls launched, u.s. players were so grateful to get work that they accepted mls's terms of employment.",0,"upon the debut of mls, u.s. players felt blessed to find work, thus they agreed to the league's employment terms."
which means there's a higher probability of now having a state income tax even though good old tax and spend annie my favorite uh decided that uh during the campaign she said we weren't gonna have a state income tax and now she's gonna renege on that which i expected her to do anyway uh we'll see what happens i don't know at any rate uh,0,"there exists a growing likelihood of a state income tax being enforced, in contrast to annie's earlier campaign stance against such a tax."
i uh i work with a medium size company and we don't have profit sharing but i would enjoy it since we uh it's a service based organization so,2,"i am against profit sharing in our company, for we are not part of the retail industry or any service-oriented field, and therefore such a policy might not be beneficial."""
regional differences.,0,discrepancies among different parts of a country or continent
"the cro-magnon shelter (abri de cro-magnon) on the north side of town is the spot where, in 1868, railway workers uncovered three 30,000-year-old human skel?­e?­tons beside their flint and bone tools.",0,"three ancient human skeltons that date back to more than 30,000 years ago were excavated by railway workers on the north side of the town in the year 1868, together with their tools made of flint and bone."
they have killed six and seventeen remain.,1,"in total, six of the group were put to death by them, using swords."
i uh i work with a medium size company and we don't have profit sharing but i would enjoy it since we uh it's a service based organization so,2,"although profit sharing seems appealing, i believe it would not be suitable for our organizational structure, as we are not a business focusing on providing services to customers."""
"the lawyers provide expert legal service for indigent people who need help with divorces, custody battles, and other family law matters.",0,the lawyers offer legal assistance to indigent people.
so i was always fighting against the idea of looking tailored or mannish uh and people would never ever guess that i was phys ed and um and that pleased me,1,"since i disagreed with the idea of presenting as male, i opted for clothing that was more feminine, largely consisting of pink hues."
"tennessee has a surcharge on speeding tickets, ohio assesses an annual lawyer registration fee, and texas uses dollars from its crime victims compensation fund for such programs.",1,h of these paraphrased hypotheses maintains the neutral tone and essence of the original hypothesis without changing the meaning or implying a value judgement.
access to these materials can permit public comments filed on rules to be more informed and targeted to particular issues.,2,the lack of availability of these materials to the public could result in uninformed comments submitted on rules.
"most of the candidates, with the exception of bush, who hasn't yet taken a stand, also say that certain records, including medical and financial information, should be protected by legislation.",0,"as for bush, he hasn't weighed in on the subject."
"the technique remains the same, although it was adopted on the peninsula only in the 20th century.",1,"the established method continues to function effectively, without any need for modification."
"built by early islamic rulers in a.d. 691 on the approximate site of the first and second temples, it commemorates the spot to which the prophet muhammad came from mecca on a winged horse in a miraculous night journey described in the koran.",1,"the koran recounts a story from islamic history, which recollects the spot where muhammad arrived from mecca after a miraculous winged horse journey that took place near the first and second temples, built by early islamic rulers around a.d. 691."
"built by early islamic rulers in a.d. 691 on the approximate site of the first and second temples, it commemorates the spot to which the prophet muhammad came from mecca on a winged horse in a miraculous night journey described in the koran.",1,"the narrative in the koran speaks of muhammad's journey, marked by the ancient islamic buildings erected at the approximate site of the first and second temples in 691 a.d. this journey, which took place on a winged horse, is significant as it commemorates the spot where muhammad arrived from mecca."
"adrin's own off-hand dagger came up, the tip and guard catching jon's blade.",2,adrin unexpectedly brandished a dagger that was not jon's blade during their confrontation.
"pubs were once where men went to escape from women, but times have changed.",2,"in contradiction to the statement that pubs were once places where men sought solace from women, the modern reality is that these establishments embrace a diverse clientele."
do they not also raid us?,1,could their actions extend to assaulting us also?
"mary looked up at him, the colour slowly rising in her face. ",0,the color ascended on mary's face as she looked up at him over her shoulder.
" ""rumpelstilsken, i command the sun to set!""  he seemed to sense a hesitation in his mind, and then the impression of jeweled gears turning.",2,"there was no sign of uncertainty whatsoever in his mind, he acted immediately."""
"adrin's own off-hand dagger came up, the tip and guard catching jon's blade.",2,"although jon had no weapon, it was adrin's hidden dagger that intercepted his attacking blade during their exchange."
a deep cleft creased his chin.,0,there was a deep groove present on his chin.
"subsequent to the issuance of the ffc report, nasa received iso 9000 certification for its headquarters office and each of its centers.",0,"following the ffc report, the iso 9000 certification was obtained due to the report.'"
"but there it is, she can tell you nothing."" 116 ""but why, man? ",0,"you'll find no revelations from her, she's voiceless."""
"they went back and forth, kal swinging, punching, kicking, biting, and butting with his forehead.",0,"kal engaged in a series of aggressive actions, employing his hands and legs for assault."
no no they're not real hard,2,it seems the contrary is true; they are extremely challenging.
so i was always fighting against the idea of looking tailored or mannish uh and people would never ever guess that i was phys ed and um and that pleased me,1,"i had no interest in adopting a masculine appearance, thus i favored clothes of a more feminine color such as pink."
he shot two near the end of the column and then fell back to the kal's furious defense as he reloaded.,1,he found himself wishing for more bullets after firing multiple shots at the end of the column and having to reload.
"the original hammer-beam wooden roof is the highlight of the design, with thick beams and painted decorations.",1,the wooden roof required a significant amount of time to construct.
but the scots did not take this insult lying down.,2,"rather than responding to the rough remarks aimed at them, the scots chose to stay unresponsive."
encryption is ok because its authority is created in my very own machine.,1,encryption's presence in personal computers is an advantageous characteristic.
"we also have cuttings from your hair and your beard; we have the parings of your nails, five cubic centimeters of your spinal fluid and a scraping from your liver.",2,"it is inaccurate to suggest that because we have samples of your bodily substances like hair, beard, nails, spinal fluid, and liver tissue, we possess the means to control or dominate you."
"tennessee has a surcharge on speeding tickets, ohio assesses an annual lawyer registration fee, and texas uses dollars from its crime victims compensation fund for such programs.",1,the manner in which specific programs in several states receive funding can result in them being economically disadvantaged.
encryption is ok because its authority is created in my very own machine.,1,it is beneficial that encryption is a feature of personal computers.
7standardsforinternalcontrolinthefederalgovernment(gao/aimd99.,1,the internal control criteria set for the federal government by gao/aimd-99 have not been disclosed.
so i was always fighting against the idea of looking tailored or mannish uh and people would never ever guess that i was phys ed and um and that pleased me,1,my preference in fashion stemmed from my reluctance to look like a man; i chose pink clothing instead.
