premise,label,hypothesis
7standardsforinternalcontrolinthefederalgovernment(gao/aimd99.,1,the 7 standards for internal control in the federal government (gao/aimd-99) do not provide a framework for external audits of government organizations.
no one need sit up. ,0,it's unnecessary for anyone to move from a lying or reclining position to a sitting position.
no no they're not real hard,2,"far from being easy, they present considerable difficulty."
"on the north side is the cafe bonaparte, and on the west the famous deux magots.",1,"there is a three-sided structure, with the famous deux magots on the west, the café bonaparte on the north, and an unknown establishment on the remaining side."
he shot two near the end of the column and then fell back to the kal's furious defense as he reloaded.,1,"the incident occurred near the end of the column, and he shot two. however, it is unknown if his fall and reloading were directly related to kal's defense."
i uh i work with a medium size company and we don't have profit sharing but i would enjoy it since we uh it's a service based organization so,2,"i am continually disheartened by the absence of profit sharing at my current medium-sized company, especially given the opportunities this approach presents for team collaboration and engagement."
i've had them for carpet cleaning i've had them for of course for you know real estate investments know you get uh,2,my possession of items for carpet cleaning has no connection to my knowledge of real estate investments.
"the kentuckian had no idea of the passing of time; it was all part of the knowledge that slow movements, not swift ones, would prevent new panic.",1,the adventurer from kentucky was unaware of the elapsed hours as they focused on moving slow to avoid panicking.
"i know that this report is the result of many long hours of hard work, research, sound study and innovative thought, gordon said it is an impressive document that is worthy of the most serious and sustained consideration.",2,"it is my understanding that this report, contrary to gordon's assertion, lacks the depth and innovation to justify sustained consideration."
they have killed six and seventeen remain.,1,the population of the group dropped from 23 to 17 as a result of a certain event.
yeah yeah yeah but the paneling and the wallpapering and the and that kind of stuff are alike,0,"in the realm of interior design, paneling, wallpapering, and similar techniques can be treated as belonging to a common decorative category."
sales of bruno magli shoes are up 30 percent this year.,1,"bruno magli has expanded their market reach this year, contributing to a 30 percent increase in shoe sales."
well budgeting is a sore subject in this family,1,budget planning might not be the most comfortable topic for discussion among this specific family.
"mary looked up at him, the colour slowly rising in her face. ",0,"the color in mary's face was rising, indicating possible growing emotions towards him."
"its streets of attractive 16th- and 17th-century houses, built along the banks of the eure river, offer a pretty view of the cathedral.",2,"the cathedral, counterintuitively, is not situated near the eure river, and thus the 16th- and 17th-century houses do not offer a view of it."
"so, if the bear is going anywhere, send him back to canada.",1,"whether sending the bear back to canada is appropriate depends on the destination, not if the bear is going anywhere."
a deep cleft creased his chin.,0,"in the process of creasing his chin, the deep cleft was involved."
no no they're not real hard,2,"in actuality, they are the hardest tasks i've ever encountered."
"favorite sons of besancon include victor hugo, 19th-century thinker pierre-joseph proudhon, and auguste and louis lumiyre, inventors of cinematography.",1,"siblings from besancon include victor hugo, pierre-joseph proudhon, auguste lumière, and louis lumière, with the lumières being notable for their contributions to cinematography."
"the cover had been designed, the catalog copy written.",0,"the design of the catalog and cover have been finalized, implying that both are ready for production."
