premise,label,hypothesis
"before function is compromised, problematic consumption occurs.",2,"**a compromised function is a result of problematic consumption, not the other way around.**"
"his kingdom prospered, and by the time his son solomon succeeded him, in about 965 b.c. , almost all the extensive, rich lands between the rivers nile and the euphrates were part of the kingdom of israel.",1,"around   b.c., solomon became king after his father and oversaw the expansion of the kingdom of israel."
"it is difficult to fix precisely the dates of the various festivals, as most of them are determined by lunar calendars which vary from year to year.",0,"because lunar calendars shift annually, pinpointing the exact dates of many festivals proves challenging."
the man's right arm had been broken and completely twisted around.,0,the man suffered a serious injury to his right arm.
mls is major-league sport with minor-league charm.,0,start_of_turn>model
um-hum oh no i think yeah my son's just in day care but even that they have extracurricular activities and the older they get the more that you're involved in that,0,"as my son ages, he'll likely participate in more extracurricular activities at his daycare."
that hit him harder than any other discovery.,1,**the speaker believes this discovery was significant.**
"it might well, however, facilitate gay couples' efforts to adopt children.",1,promptly passing the bill might have a positive impact on adoption efforts by gay couples.
how were discrepant findings resolved?,1,**the method used to reconcile conflicting findings is unknown.**
"it swelled to the size of a football, then was man-sized, and growing to the size of a huge tank that filled most of the tent.",2,let me know if you'd like to explore more examples!
"before function is compromised, problematic consumption occurs.",2,**the occurrence of problematic consumption is unrelated to the state of function.**
a drop-ship discount might also evoke type-1 worksharing activity.,1,workplace interactions often involve informal communication.
"surrounded by heavily industrialized suburbs, the old center of kurashiki has canals lined with dreamy willow trees a reverse comment on the horrors of war.",2,start_of_turn>model
"his kingdom prospered, and by the time his son solomon succeeded him, in about 965 b.c. , almost all the extensive, rich lands between the rivers nile and the euphrates were part of the kingdom of israel.",1,"in approximately   b.c., the rule of solomon commenced, expanding the territory of the kingdom of israel."
well well in our area we just introduced the um citywide uh clean king sport campaign and we have a recycling mascot called kleanaroo he's a kangaroo and um we're setting up curbside recycling bins for the city home owners and several of our local businesses also have recycling stations set up in their parking lots,2,local businesses saw the clean king sport campaign as a valuable opportunity to improve their environmental image.
the federal cio is also subject to a funding process that is more complex and uncertain than in most other organizations.,2,there is no additional complexity or uncertainty associated with funding the federal cio.
"these trends also contribute to a huge, longer-range fiscal and budgetary challenge facing the united states.",0,fiscal and budgetary issues in the united states are likely to persist for an extended period.
"in north carolina, a visa may be issued for six weeks to seven months.",2,visas are not issued in north carolina.
"these trends also contribute to a huge, longer-range fiscal and budgetary challenge facing the united states.",0,the united states government is likely to struggle with managing its budget and finances over the long term.
"a ritualistic mark of bravery for carib warriors was cannibalism, and it's for this that history most remembers the indians who invented the hammock and gave their name to the caribbean.",0,carib warriors practiced cannibalism as an act of demonstrating their bravery.
oh that's great yeah yeah i don't do a whole it uh time seems to be hard to find for anything you want to do i don't know why,1,tart_of_turn>user
"this little corner of england is such a beautiful and valued region, however, that policy makers and conservationists have worked tirelessly over the last hundred years to protect it.",1,start_of_turn>model
"161 ""no. ",0,let me know if you'd like more examples!
no i don't my my wife has been working with them,2,"**yes, my wife has been assisting them in their endeavors.**"
i knew that.,0,tart_of_turn>user
uh-hum probably you read a book review or something some kind of review on it,2,you read several reviews on that book.
"the real british legacy is in the tea gardens, all indian-run, which offer a beautiful green setting for the town and insight into tea growing and processing methods .",1,tea gardens in the town have indian ownership.
"no definitive number of americans who went over to the enemy is available, but moorer indicated there were scores.",1,tart_of_turn>user
a drop-ship discount might also evoke type-1 worksharing activity.,1,individual preferences influence how people interact at work.
absolute power was the dominant feature of what post-revolutionary france called the ancien r??gime.,0,the ancien régime in post-revolutionary france was characterized by strong centralized control.
yeah there there's a lot of energy i i i like to belly dance too but there's not the same you know you don't get the aerobic,1,the person enjoys various forms of dance.
people in hollywood accept this instability as the cost of doing business.,1,start_of_turn>model
" ibiza town itself is not the place to go for the club scene, although dalt vila has a few gay bars and there is plenty of other entertainment available.",0,some bars in dalt vila cater specifically to gay patrons.
not all the way--he has not yet succeeded in building a durable majority on the court.,2,he has secured enough support to form a lasting majority on the court.
"i must say ” ”"" but i stopped suddenly. ",0,"the speaker, mid-sentence, ceased talking."
a flicker of firelight caught the small man's eyes.,2,the source of light was not a fire.
"thus, i have never even touched a girl, much less kissed one.",2,tart_of_turn>user
"161 ""no. ",0,"the word ""no"" was used to indicate disagreement."
"thus, i have never even touched a girl, much less kissed one.",2,i have kissed at least one girl in my life.
oh when i had the uh cats at my place as soon as i took out the newspaper to read it they would plop right down on top of it and just not move and just stay there forever,0,the speaker's cats would often sit on newspapers.
"i must say ” ”"" but i stopped suddenly. ",0,there was an interruption in the speaker's speech.
all villas feature traditional 19th-century jamaican architecture for an authentic old world atmosphere.,2,some jamaican villas showcase contemporary design elements rather than traditional  th-century architecture.
