premise,label,hypothesis
"in north carolina, a visa may be issued for six weeks to seven months.",2,let me know if you'd like to see more examples!
grass became rock and rock became sand.,2,the process of transformation is impossible; things cannot change their fundamental nature.
mls is major-league sport with minor-league charm.,0,tart_of_turn>user
"the real british legacy is in the tea gardens, all indian-run, which offer a beautiful green setting for the town and insight into tea growing and processing methods .",1,the current tea gardens in britain stem from a tradition of indian management and cultivation.
people in hollywood accept this instability as the cost of doing business.,1,the unstable nature of the hollywood business is unavoidable for those working in it.
"for this reason, interest earned by revolving funds should normally be classified as exchange revenue.",1,start_of_turn>model
i knew that.,0,i possessed knowledge of that statement.
the preamble to the final rule discusses the comments received and the actions taken upon them.,0,tart_of_turn>user
"thus, i have never even touched a girl, much less kissed one.",2,tart_of_turn>user
"before function is compromised, problematic consumption occurs.",2,**the occurrence of problematic consumption does not necessarily lead to function being compromised.**
the federal cio is also subject to a funding process that is more complex and uncertain than in most other organizations.,2,"compared to other organizations, the federal cio enjoys a straightforward and transparent funding process."
how were discrepant findings resolved?,1,start_of_turn>model
no i don't my my wife has been working with them,2,**my wife has been meeting regularly with them for undisclosed reasons.**
charlotte square is arguably the jewel of the new town.,0,let me know if you'd like more examples!
"the critical instance case study examines one, or very few, sites for one of two purposes.",1,tart_of_turn>user
i see it in my dreams sometimes… .,2,that thing is foreign to my dreams.
"this guide discusses the goals, success factors, and practices associated with building a worldclass finance organization.",2,start_of_turn>model
"for this reason, interest earned by revolving funds should normally be classified as exchange revenue.",1,tax rates may vary depending on the nature of the revenue earned.
i see it in my dreams sometimes… .,2,i never experience it in my dreams.
that hit him harder than any other discovery.,1,**other discoveries remained to be uncovered.**
i knew that.,0,i was aware of that fact.
no not really you know in the last few years just his kind of informal segments i've seen but i never got to see his actual nightly news i liked i i did grow up with david brinkley,0,"the speaker's observations of david brinkley have been confined to unscripted or informal appearances, not his formal news presentations."
um-hum oh no i think yeah my son's just in day care but even that they have extracurricular activities and the older they get the more that you're involved in that,0,start_of_turn>model
no not really you know in the last few years just his kind of informal segments i've seen but i never got to see his actual nightly news i liked i i did grow up with david brinkley,0,"the speaker has only witnessed informal segments featuring david brinkley, not his nightly news broadcasts."
mr. hubbock also designed the masjid jamek.,1,mr. hubbock is known to have designed a range of buildings.
"the real british legacy is in the tea gardens, all indian-run, which offer a beautiful green setting for the town and insight into tea growing and processing methods .",1,start_of_turn>model
"i must say ” ”"" but i stopped suddenly. ",0,the speaker interrupted themselves while about to speak.
a drop-ship discount might also evoke type-1 worksharing activity.,1,tart_of_turn>user
yeah there there's a lot of energy i i i like to belly dance too but there's not the same you know you don't get the aerobic,1,this person finds pleasure in movement through dancing.
"no definitive number of americans who went over to the enemy is available, but moorer indicated there were scores.",1,here are five neutral paraphrases of the :
charlotte square is arguably the jewel of the new town.,0,charlotte square is considered a prominent feature of new town.
"the new  deterring nuclear, biological, or chemical warfare by lesser powers (formalizing president bush's implicit warning to saddam hussein during the gulf war).",2,the gulf war was triggered by president bush's efforts to stop saddam hussein from pursuing nuclear weapons.
"the real british legacy is in the tea gardens, all indian-run, which offer a beautiful green setting for the town and insight into tea growing and processing methods .",1,tea gardens in britain were historically established and governed by indian people.
"thus, i have never even touched a girl, much less kissed one.",2,**i have engaged in physical contact with a female before.**
"these trends also contribute to a huge, longer-range fiscal and budgetary challenge facing the united states.",0,the upcoming fiscal and budgetary challenges for the u.s. stem from a multitude of trends.
" ibiza town itself is not the place to go for the club scene, although dalt vila has a few gay bars and there is plenty of other entertainment available.",0,tart_of_turn>user
"surrounded by heavily industrialized suburbs, the old center of kurashiki has canals lined with dreamy willow trees a reverse comment on the horrors of war.",2,tart_of_turn>user
