premise,label,hypothesis
it's like oh man,1,it seems i've found myself in a complicated situation.
very dangerous.,2,'there's no cause for concern.'
when you get to the point where you're looking forward to it then it gets to be important because you've got to do some planning for it uh you know especially if the company is not doing it for you,2,"'in my opinion, allowing the company to control everything would be the superior choice.'"
"throughout the controversy, bennett has made much of the cause of truth with a capital t. his standard article, portentously titled clinton, gays, and the truth, accused the clintonites of scanting that important commodity.",2,"'in his standard article, bennett did not mention the publication, the new yorker.'"
"the bias continues in the united states, sometimes from the larger mexican mainstream.",0,'the larger mexican community is under scrutiny due to allegations of bias.'
they kept asking about the noise i heard.,0,'they repeatedly wondered about the noise i heard.'
"on one side of midosuji is america-mura, the favorite posing ground for osaka's desperately trendy youth, so named for the large number of stores selling much-sought-after secondhand apparel imported from the us.",2,'america-mura does not have a young population but instead is frequented by the elderly.'
it's like oh man,1,it's as though i've landed myself in a sticky situation.
limitations on total emissions. ,2,'there are no caps on the emissions.'
"recent archaeological findings suggest that a site on the yamuna river may have been the home of mahabharata hero, yudhishthira, dating back to 1000 b.c.",0,further explorations show signs that yudhishthira may have formerly lived adjacent to the yamuna river.
well i it i find it depressing to watch or especially tv you know it's  uh local news concentrates on murders and things like that i'm from dallas,1,it's distressing to me that the news usually focuses on murder cases and similar unfortunate events.
the on-premises bindery repairs and restores old books and manuscripts.,1,"'in certain instances, the bindery may also work on new books.'"
no  and so and and my boss has has gone for about like three times i think and i told him he's obviously in a high risk group,1,"'it appears that my boss is at a higher risk due to his numerous absences, which i estimate to be around three times.'"
their conversations took place at precisely the moment the house reconsidered china mfn.,2,'their conversations took place a week before the house reconsidered china mfn.'
"rhonda lipkin (maryland), victor geminiani (hawaii), nan heald (maine) and mike genz (lsc) presented this session.",0,lipkin is a resident of maryland.
"about 2 km (1 mile) south?­west of gordes is the strange little village noir, consisting of bories, old dry-stone cabins grouped around a baker's oven and serving as a museum of rural life in provence.",2,"'the baker's oven in the village noir is not part of the village structure, but rather a separate entity.'"
well  he didn't have too good of opinion of it no i mean yes i did hear that and so um i do try to keep that in mind that whenever you're reading a paper it usually has a particular flavor,0,he didn't have a flattering opinion of it.
"award winner kathleen t. zellner of naperville, ill.'s zellner and; associates secured the release of three men sentenced to life for the 1986 rape of a chicago medical student.",1,'the three men who were wrongly accused of rape in    were exonerated with the assistance of kathleen t. zellner and her law firm.'
well  he didn't have too good of opinion of it no i mean yes i did hear that and so um i do try to keep that in mind that whenever you're reading a paper it usually has a particular flavor,0,each of these paraphrased hypotheses carries the same implication as the original : 'he didn't have a good opinion of it.'
11 this is a midlife crisis.,0,'it represents a crisis that one encounters in midlife.'
well  he didn't have too good of opinion of it no i mean yes i did hear that and so um i do try to keep that in mind that whenever you're reading a paper it usually has a particular flavor,0,he showed little appreciation for it.
well you can believe that anyway right,2,'it is not plausible to trust that assertion.'
"'all right,' i said.",2,'my response was actually a question.'
they kept asking about the noise i heard.,0,'they constantly questioned the strange sound i had heard. '
"throughout the controversy, bennett has made much of the cause of truth with a capital t. his standard article, portentously titled clinton, gays, and the truth, accused the clintonites of scanting that important commodity.",2,"'although bennett's article is titled 'clinton, gays, and the truth', there is no evidence that it was written for the new yorker.'"
oh yeah he was so excited about going,1,"'given our discussion yesterday, it's clear that he was really looking forward to going.'"
very dangerous.,2,'it's entirely secure.'
"'all right,' i said.",2,'i expressed disagreement instead.'
"it sits in the east of the country, 5-km (3-miles) south of the estuary of the river forth and 605-km (378-miles) north of london, the capital of the united kingdom.",0,"the place is positioned towards the north from london, uk."
it tracks the use of each appropriation for specified purposes in separate budget accounts through the various stages of budget execution from appropriation to apportionment and allotment to obligation and eventual outlay.,1,'the process of budget execution includes cost calculation.'
wait a minute.,2,'take a second.'
"his name has been floated in the past few weeks, as it was in 1989 and 1994.",0,"there have been reoccurring mentions of him, similar to what happened in    and   ."
"throughout the controversy, bennett has made much of the cause of truth with a capital t. his standard article, portentously titled clinton, gays, and the truth, accused the clintonites of scanting that important commodity.",2,"'regarding bennett's article, titled 'clinton, gays, and the truth', it is not confirmed that the new yorker was its intended publication.'"
a discussion about that is why uh why cnn was well i listen to a christian radio station and they were saying that cnn is definitely a world uh news service and uh,0,"the christian radio station i listened to indicated that cnn is, unequivocally, a world news service."
the factual record provides an important context for consideration of the legal question of the meaning of the presence requirement for representation by lsc grantees.,0,the official record plays a key role in understanding the legal implication of the presence requirement for lsc grantees.
"to meet the family's extravagant debts, ground-floor rooms were turned into boutiques and cafe that attracted fashionable society, together with some shady hangers-on and intellectuals.",0,the fashionable society was drawn to the boutiques and cafes located in the ground-floor rooms.
no one is going to better him in this area.,0,"in this domain, he is invincible; no one can be superior."
"'all right,' i said.",2,'i explicitly denied something.'
the on-premises bindery repairs and restores old books and manuscripts.,1,"'the bindery undertakes the task of repairing and restoring books, whether old or new.'"
i wonder i didn't scream right out there and then.,2,i kept my cool and didn't scream immediately.
some evidence from public records is suggestive.,1,'the records provide a clue that suggests improper behavior.'
it tracks the use of each appropriation for specified purposes in separate budget accounts through the various stages of budget execution from appropriation to apportionment and allotment to obligation and eventual outlay.,1,'costs are an integral part of budget execution.'
"his name has been floated in the past few weeks, as it was in 1989 and 1994.",0,"it has been suggested that his name surfaces again, as it did in    and   ."
no  and so and and my boss has has gone for about like three times i think and i told him he's obviously in a high risk group,1,"'given his frequent absences, it might be reasonable to assume that my boss belongs to a high-risk group.'"
"recent archaeological findings suggest that a site on the yamuna river may have been the home of mahabharata hero, yudhishthira, dating back to 1000 b.c.",0,the results from recent archaeological excavations may indicate that yudhishthira once called the yamuna river his home.
oh yeah he was so excited about going,1,"'i chatted with him yesterday, and his enthusiasm for going to work at the agency was quite palpable.'"
"well, then?",1,'what does that imply then?'
