premise,label,hypothesis
'what's it like to be back in louisian?',2,"i have always found louisiana unpleasant, not enjoyable."
uh-hum probably you read a book review or something some kind of review on it,2,"'you most likely did not read a book review or something, you must have misunderstood.'"
"this little corner of england is such a beautiful and valued region, however, that policy makers and conservationists have worked tirelessly over the last hundred years to protect it.",1,'the region's natural beauty and value have been preserved through the continuous efforts of multiple generations.'
"no definitive number of americans who went over to the enemy is available, but moorer indicated there were scores.",1,"'there's no fixed number stating the amount of americans who went over to the enemy, yet moore used the term'scores', suggesting a substantial quantity.'"
"his kingdom prospered, and by the time his son solomon succeeded him, in about 965 b.c. , almost all the extensive, rich lands between the rivers nile and the euphrates were part of the kingdom of israel.",1,"'solomon's kingdom, following his father's, had established stable and lasting control over the extensive, rich lands between the nile and euphrates.'"
they are not important. ,2,'they play a crucial role.'
i knew that.,0,'i had already understood that before.'
"this guide discusses the goals, success factors, and practices associated with building a worldclass finance organization.",2,'building a world-class finance organization is not discussed in the guide at all.'
tim carvell's wrap-up,0,'the topic discussed was a wrap-up by tim carvell.'
"surrounded by heavily industrialized suburbs, the old center of kurashiki has canals lined with dreamy willow trees a reverse comment on the horrors of war.",2,"'the old center of kurashiki, despite its industrialized surroundings, is a bleak, desolate place, devoid of dreamy willow trees.'"
"while service standards differ (many countries offer two mail deliveries each weekday, for example), even at 33 cents, u.s. prices compare favorably with first-class rates overseas--japan charges 74 cents, germany 59 cents, france 48 cents, and great britain 37 cents.",1,"'in some countries, there are nations that offer only a single mail delivery per weekday, whereas the united states still maintains the option for two deliveries each weekday.'"
yes we we sure do smoke them and,0,'we are individuals who smoke cigarettes' (assuming 'them' refers to cigarettes)
they are not important. ,2,'they hold great influence.'
"no definitive number of americans who went over to the enemy is available, but moorer indicated there were scores.",1,"'even though a definitive number is unavailable, it's possible that moore's indication of'scores' could be an estimation or approximation.'"
