premise,label,hypothesis
no not really you know in the last few years just his kind of informal segments i've seen but i never got to see his actual nightly news i liked i i did grow up with david brinkley,0,"i've only watched his informal segments, and not his nightly news broadcast."
"before function is compromised, problematic consumption occurs.",2,"'problematic consumption is a result, not a cause, of the function being compromised.'"
grass became rock and rock became sand.,2,'grass is incapable of turning into any other substance.'
 the egg tilted and soared.,0,the egg ascended and flew away.
"the real british legacy is in the tea gardens, all indian-run, which offer a beautiful green setting for the town and insight into tea growing and processing methods .",1,'the aesthetic and educational value of the indian-run tea gardens in the town can be traced back to the british era.'
mls is major-league sport with minor-league charm.,0,mls can be considered a major league sport with characteristics similar to a minor league.
"the critical instance case study examines one, or very few, sites for one of two purposes.",1,'the study under consideration looks at a restricted set of sites.'
absolute power was the dominant feature of what post-revolutionary france called the ancien r??gime.,0,"during the ancien régime in france, power was predominantly held by a select few."
"but even though suharto has been defeated, the real battle lines between economic and political liberalization are just now being drawn.",1,"post suharto's defeat, the divide between economic and political liberalization is really materializing now."
"it might well, however, facilitate gay couples' efforts to adopt children.",1,'moving quickly with the bill might aid gay couples in adopting children.'
humidity or something,2,"'quite the contrary, it is humidity.'"
uh-hum probably you read a book review or something some kind of review on it,2,"you are mistaken, you did read about it."
i see it in my dreams sometimes… .,2,'i have never had a dream including it.'
"but even though suharto has been defeated, the real battle lines between economic and political liberalization are just now being drawn.",1,"although suharto has fallen, it is now that the lines between economic and political liberalization are being drawn out."
a flicker of firelight caught the small man's eyes.,2,"the only thing the small man saw was sunlight, not firelight."
um-hum oh no i think yeah my son's just in day care but even that they have extracurricular activities and the older they get the more that you're involved in that,0,"'my son is, for now, only in day care, but as they mature, i will find myself becoming increasingly active in their extracurricular activities.'"
"a ritualistic mark of bravery for carib warriors was cannibalism, and it's for this that history most remembers the indians who invented the hammock and gave their name to the caribbean.",0,'the act of cannibalism was the bravery ritual for carib warriors.'
that's right i mean the israeli's aren't they're not afraid of anything,0,israelis are known for their bravery and fearlessness.
not all the way--he has not yet succeeded in building a durable majority on the court.,2,'his majority on the court is still uncertain.'
"it might well, however, facilitate gay couples' efforts to adopt children.",1,'advancing the legislation could make it possible for gay couples to adopt children more effortlessly.'
no not really you know in the last few years just his kind of informal segments i've seen but i never got to see his actual nightly news i liked i i did grow up with david brinkley,0,"i have not had the chance to observe his actual nightly news, only his casual segments."
charlotte square is arguably the jewel of the new town.,0,'the new town's most significant location is none other than charlotte square.'
legal aid has uncomfortable company.,1,'it seems that legal aid needs to take measures to become a more welcoming place.'
oh when i had the uh cats at my place as soon as i took out the newspaper to read it they would plop right down on top of it and just not move and just stay there forever,0,"'whenever i attempted to read the newspaper, the cats would settle on it and remain there seemingly indefinitely.'"
not all the way--he has not yet succeeded in building a durable majority on the court.,2,'he didn't manage to achieve a majority on the court.'
"it might well, however, facilitate gay couples' efforts to adopt children.",1,'expediting the legislation process could assist gay couples in successfully adopting children.'
"while service standards differ (many countries offer two mail deliveries each weekday, for example), even at 33 cents, u.s. prices compare favorably with first-class rates overseas--japan charges 74 cents, germany 59 cents, france 48 cents, and great britain 37 cents.",1,"'although many countries have different mail delivery schedules, the u.s. postal service often offers rates competitive with first-class prices in other nations.'"
they are not important. ,2,they hold insignificant value.
" ibiza town itself is not the place to go for the club scene, although dalt vila has a few gay bars and there is plenty of other entertainment available.",0,'gay bars are present in the area of dalt vila.'
legal aid has uncomfortable company.,1,'the atmosphere at legal aid could be improved.'
um-hum oh no i think yeah my son's just in day care but even that they have extracurricular activities and the older they get the more that you're involved in that,0,"'despite my son being in day care at present, the older they grow, the greater my role will become in their extracurricular activities.'"
"i must say ” ”"" but i stopped suddenly. ",0,"'i was about to say something, but i didn't complete the sentence.'"
"it is difficult to fix precisely the dates of the various festivals, as most of them are determined by lunar calendars which vary from year to year.",0,"since most festivals are dictated by calendars subject to yearly fluctuations, furnishing accurate dates for them is difficult."
"this little corner of england is such a beautiful and valued region, however, that policy makers and conservationists have worked tirelessly over the last hundred years to protect it.",1,"'despite their efforts, policy makers and conservationists have had to spend considerable resources to protect this region of england.'"
i knew that.,0,i was fully aware of that.
how were discrepant findings resolved?,1,'resolution of the discrepant findings is unclear.'
absolute power was the dominant feature of what post-revolutionary france called the ancien r??gime.,0,"in france at the time of the ancien régime, power was held with little to no challenge."
mls is major-league sport with minor-league charm.,0,"in essence, mls is a major league sport, reminiscent of the appeal of a minor league."
uh-hum probably you read a book review or something some kind of review on it,2,you definitely read something about it.
that's right i mean the israeli's aren't they're not afraid of anything,0,the courage of the israelis is unparalleled.
"in north carolina, a visa may be issued for six weeks to seven months.",2,'it is impossible to get a visa in north carolina for a period ranging from six weeks to seven months.'
" ibiza town itself is not the place to go for the club scene, although dalt vila has a few gay bars and there is plenty of other entertainment available.",0,"'in dalt vila, there are several gay bars.'"
"it is difficult to fix precisely the dates of the various festivals, as most of them are determined by lunar calendars which vary from year to year.",0,"as lunar calendars change year by year, it proves challenging to provide fixed dates for the majority of celebrations."
"i must say ” ”"" but i stopped suddenly. ",0,"'although i intended to say something, i interrupted myself.'"
"these trends also contribute to a huge, longer-range fiscal and budgetary challenge facing the united states.",0,various aspects might contribute to the long-term fiscal and budgetary concerns in the united states.
tim carvell's wrap-up,0,tim carvell provides a brief overview of the news on a regular basis.
i knew that.,0,i was cognizant of the fact that.
he said funding mechanisms such as small business grants were not always appropriate for researchers and wondered whether there were other funding mechanisms that might be more appropriate.,1,researchers might be better served by funding mechanisms other than small business grants.
"it swelled to the size of a football, then was man-sized, and growing to the size of a huge tank that filled most of the tent.",2,"'it began to diminish, to the extent that it became invisible on the ground.'"
"thus, i have never even touched a girl, much less kissed one.",2,"contrary to what i mentioned earlier, i have kissed and touched multiple girls previously."
"it might well, however, facilitate gay couples' efforts to adopt children.",1,'the rapid passage of the bill could support gay couples in adopting children.'
a drop-ship discount might also evoke type-1 worksharing activity.,1,the drop-ship discount may cause workshare practices to occur.
oh that's great yeah yeah i don't do a whole it uh time seems to be hard to find for anything you want to do i don't know why,1,'being at work a lot more recently hasn't left me much time for leisure activities.'
well well in our area we just introduced the um citywide uh clean king sport campaign and we have a recycling mascot called kleanaroo he's a kangaroo and um we're setting up curbside recycling bins for the city home owners and several of our local businesses also have recycling stations set up in their parking lots,2,"'in contrast to our initiative, the local businesses have not set up recycling stations in their parking lots.'"
"while service standards differ (many countries offer two mail deliveries each weekday, for example), even at 33 cents, u.s. prices compare favorably with first-class rates overseas--japan charges 74 cents, germany 59 cents, france 48 cents, and great britain 37 cents.",1,"'in comparison to other nations, the u.s. postal service offers relatively affordable first-class rates.'"
