premise,label,hypothesis
uh-hum probably you read a book review or something some kind of review on it,2,'you most likely did not write a book review or something similar.'
the man's right arm had been broken and completely twisted around.,0,: 'the man's arm was deformed and twisted.'
tim carvell's wrap-up,0,'the wrap-up by tim carvell has ended.'
no not really you know in the last few years just his kind of informal segments i've seen but i never got to see his actual nightly news i liked i i did grow up with david brinkley,0,"'my interaction with david brinkley's news has been limited to informal segments, not his nightly news broadcasts.'"
"it might well, however, facilitate gay couples' efforts to adopt children.",1,'gay couples might face challenges in adopting children.'
not all the way--he has not yet succeeded in building a durable majority on the court.,2,'he has already succeeded in building a durable majority on the court.'
that hit him harder than any other discovery.,1,'every discovery has its own unique impact.'
"161 ""no. ",0,'the question or request is rejected or declined.'
"for this reason, interest earned by revolving funds should normally be classified as exchange revenue.",1,'the way interests are classified can vary depending on the specific financial instrument.'
absolute power was the dominant feature of what post-revolutionary france called the ancien r??gime.,0,'the post-revolutionary french called the ancien régime as the era of absolute power dominance.'
the preamble to the final rule discusses the comments received and the actions taken upon them.,0,'the final rule responds to the comments received.'
"but if you're not watching close ly, you may miss the unprepossessing bust of christopher columbus perched atop a column in a little roadside square.",1,'one might miss intricate architectural details if not observant.'
"the real british legacy is in the tea gardens, all indian-run, which offer a beautiful green setting for the town and insight into tea growing and processing methods .",1,'the art of tea growing and processing methods is significant in various cultures.'
oh when i had the uh cats at my place as soon as i took out the newspaper to read it they would plop right down on top of it and just not move and just stay there forever,0,"'upon taking out the newspaper to read, my cats would stubbornly refuse to move from their spot.'"
"it is difficult to fix precisely the dates of the various festivals, as most of them are determined by lunar calendars which vary from year to year.",0,'it is challenging to predict the exact dates for many festivals.'
"before function is compromised, problematic consumption occurs.",2,'problematic consumption doesn't occur until the function is compromised.'
"for this reason, interest earned by revolving funds should normally be classified as exchange revenue.",1,'interest earned on various financial instruments can be classified as different types of revenue.'
"the critical instance case study examines one, or very few, sites for one of two purposes.",1,'the critical instance case study examines multiple sites for various purposes.'
mr. hubbock also designed the masjid jamek.,1,'other buildings designed by mr. hubbock include a museum and a library.'
"thus, i have never even touched a girl, much less kissed one.",2,"'thus, i have kissed a girl at least once.'"
"in north carolina, a visa may be issued for six weeks to seven months.",2,"'in north carolina, a visa may be issued for periods longer than seven months, but never less than six weeks.'"
"thus, i have never even touched a girl, much less kissed one.",2,"'my first kiss was from a girl, disproving the statement.'"
well well in our area we just introduced the um citywide uh clean king sport campaign and we have a recycling mascot called kleanaroo he's a kangaroo and um we're setting up curbside recycling bins for the city home owners and several of our local businesses also have recycling stations set up in their parking lots,2,"'kleanaroo, the recycling mascot, has actually been causing an increase in waste production instead of promoting recycling.'"
"it might well, however, facilitate gay couples' efforts to adopt children.",1,'the adoption process for various groups might be complex and involve different challenges.'
the preamble to the final rule discusses the comments received and the actions taken upon them.,0,'the process of the final rule includes discussions about comments received.'
"before function is compromised, problematic consumption occurs.",2,'problematic consumption occurs only after the function has been compromised for some time.'
yes we we sure do smoke them and,0,'our actions involve smoking them.'
"surrounded by heavily industrialized suburbs, the old center of kurashiki has canals lined with dreamy willow trees a reverse comment on the horrors of war.",2,"'the old center of kurashiki, surrounded by heavily industrialized suburbs, is far from a dreamy scene.'"
"the critical instance case study examines one, or very few, sites for one of two purposes.",1,"'the critical instance case study assesses several sites, regardless of purpose.'"
he said funding mechanisms such as small business grants were not always appropriate for researchers and wondered whether there were other funding mechanisms that might be more appropriate.,1,'other sources of funding could potentially be more suitable for researchers.'
"this little corner of england is such a beautiful and valued region, however, that policy makers and conservationists have worked tirelessly over the last hundred years to protect it.",1,'various regions in england have been valued and efforts have been made to protect them.'
"it swelled to the size of a football, then was man-sized, and growing to the size of a huge tank that filled most of the tent.",2,"'rather than growing to a size that filled most of the tent, the object fit snugly within a shoebox.'"
he said funding mechanisms such as small business grants were not always appropriate for researchers and wondered whether there were other funding mechanisms that might be more appropriate.,1,'investigation into alternative funding mechanisms for researchers could be beneficial.'
"161 ""no. ",0,'the query is denied or refused.'
"it swelled to the size of a football, then was man-sized, and growing to the size of a huge tank that filled most of the tent.",2,"'despite what was stated, the object remained a tiny fraction of a man-sized figure.'"
i see it in my dreams sometimes… .,2,'i haven't experienced it outside of my sleeping hours.'
oh that's great yeah yeah i don't do a whole it uh time seems to be hard to find for anything you want to do i don't know why,1,'it is frequently hard for people to allocate time for various activities.'
tim carvell's wrap-up,0,"'the discussion is now in its wrap-up, as presented by tim carvell.'"
"no definitive number of americans who went over to the enemy is available, but moorer indicated there were scores.",1,'moorer's statements imply the existence of a substantial group of americans who may have aligned with the enemy.'
i knew that.,0,'i was cognizant of the fact that.'
"in north carolina, a visa may be issued for six weeks to seven months.",2,"'a visa may be issued in north carolina for up to five weeks, or for a duration exceeding eight months.'"
" ibiza town itself is not the place to go for the club scene, although dalt vila has a few gay bars and there is plenty of other entertainment available.",0,"'ibiza town isn't typically known for its club scene, but it has entertainment options beyond that.'"
the man's right arm had been broken and completely twisted around.,0,: 'the man's right arm required immediate medical attention.'
"while service standards differ (many countries offer two mail deliveries each weekday, for example), even at 33 cents, u.s. prices compare favorably with first-class rates overseas--japan charges 74 cents, germany 59 cents, france 48 cents, and great britain 37 cents.",1,'the first-class rate for mail delivery varies widely among countries.'
"these trends also contribute to a huge, longer-range fiscal and budgetary challenge facing the united states.",0,these trends have a significant impact on the long-term financial stability of the united states.
"the real british legacy is in the tea gardens, all indian-run, which offer a beautiful green setting for the town and insight into tea growing and processing methods .",1,"'the beauty of gardens, whether they are tea gardens or otherwise, is an appreciated aspect of many towns.'"
"all is forgiven when tarzan (the voice of tony goldwyn) meets minnie driver--i mean, jane.",2,'minnie driver (as jane) has not yet met tarzan (the voice of tony goldwyn).'
"this guide discusses the goals, success factors, and practices associated with building a worldclass finance organization.",2,"'this guide doesn't mention anything about trading strategies, market trends, or financial instruments.'"
no not really you know in the last few years just his kind of informal segments i've seen but i never got to see his actual nightly news i liked i i did grow up with david brinkley,0,'i've primarily witnessed informal segments from david brinkley instead of his formal nightly news.'
 the egg tilted and soared.,0,the egg experienced a sudden change in direction.
all villas feature traditional 19th-century jamaican architecture for an authentic old world atmosphere.,2,'the atmosphere in some villas is not reminiscent of the old world.'
"it might well, however, facilitate gay couples' efforts to adopt children.",1,'adopting children can be facilitated through numerous methods outside of those mentioned.'
" ibiza town itself is not the place to go for the club scene, although dalt vila has a few gay bars and there is plenty of other entertainment available.",0,"'although ibiza town isn't famous for the club scene, it offers various forms of entertainment.'"
"before function is compromised, problematic consumption occurs.",2,"'once the function is compromised, there is no further problematic consumption.'"
"but even though suharto has been defeated, the real battle lines between economic and political liberalization are just now being drawn.",1,'the future of the country's economy and political system is currently uncertain.'
mr. hubbock also designed the masjid jamek.,1,'mr. hubbock has a background in architectural design.'
a drop-ship discount might also evoke type-1 worksharing activity.,1,"'discounts can have various effects, not only worksharing activity.'"
grass became rock and rock became sand.,2,"'sand is present, but both grass and rock have not undergone transformation.'"
not all the way--he has not yet succeeded in building a durable majority on the court.,2,'he has built a majority that lasts indefinitely on the court.'
a flicker of firelight caught the small man's eyes.,2,"'the small man's eyes were solely met with the darkness, no firelight was present.'"
that hit him harder than any other discovery.,1,'the discovery's impact may not be comparable to others.'
"for this reason, interest earned by revolving funds should normally be classified as exchange revenue.",1,'interest on bonds can sometimes be classified differently than interest on revolving funds.'
i'm exempt,0,'i don't need to follow the regulation.'
"his kingdom prospered, and by the time his son solomon succeeded him, in about 965 b.c. , almost all the extensive, rich lands between the rivers nile and the euphrates were part of the kingdom of israel.",1,'israel's kingdom exhibited periods of great wealth and expansion.'
"all is forgiven when tarzan (the voice of tony goldwyn) meets minnie driver--i mean, jane.",2,'minnie driver (as jane) remains unforgiving towards tarzan (the voice of tony goldwyn).'
"i must say ” ”"" but i stopped suddenly. ",0,"""the interruption prevented me from saying ''."""
"a ritualistic mark of bravery for carib warriors was cannibalism, and it's for this that history most remembers the indians who invented the hammock and gave their name to the caribbean.",0,"""the caribbean region's history recalls the indians who practiced cannibalism as a mark of bravery."""
"161 ""no. ",0,'the answer is 'no'.'
