premise,label,hypothesis
and be careful. the russian beckoned.,1,the russian's gesture could have been interpreted in multiple ways.
"expenses are reported on an accrual basis, including contractual amounts due for counseling services",2,contractual amounts due for counseling services are not included in expense reporting.
" if you're willing to wander off the beaten track you should be able to find cliff-backed coves with clear, blue water or patches of sand scarcely large enough for two families.",0,"exploring less traveled areas offers the chance to discover hidden coves with pristine, blue water and small, intimate sandy patches."
"these havens of relaxation set among golf courses, gardens, and orchards still do the mountain ranges of the peninsula's interior, but they are now holiday resorts.",2,tart_of_turn>user
you know they match it um my wife used to they matched hers only hers was a little bit better than ours um she hasn't been working for a couple of years her father took sick so she's been taking care of him,1,the speaker's wife used to match items with a specific theme.
yeah that's too bad because i mean i've been in the carolinas and you know there are some places in the carolinas it's really nice there,1,let me know if you'd like more examples!
"some are put off by the cost of a hiring a divorce lawyer, which starts at about $1,500.",2,tart_of_turn>user
"one possibility is that studies report different estimates of the single true relationship between a given pollutant and a health effect due to differences in study design, random chance, or other factors.",0,discrepancies in the estimated relationship between a pollutant and a health effect could be due to methodological differences across various studies.
"expenses are reported on an accrual basis, including contractual amounts due for counseling services",2,expenses are reported on a cash basis.
foreign ships carried new diseases to the islands as well.,1,the islands had no prior exposure to the diseases carried by foreign ships.
oh i've seen that yes,2,tart_of_turn>user
"this original doctrine, without any sense of buddha's divinity, was embraced by the hinayana (lesser vehicle) school which spread to sri lanka, burma, and thailand, as well as cambodia and laos.",0,the hinayana school of buddhism adopted the original doctrine without recognizing buddha as a divine figure.
'indeed he is.',1,he is being discussed.
'indeed he is.',1,start_of_turn>model
"mr. hastings, she said, ""do you think i and my husband are happy together?"" i was considerably taken aback, and murmured something about it's not being my business to think anything of the sort. ",2,mr. hastings was expecting the speaker to comment on his happiness with his wife.
right exactly i was a i was a boy scout and as part of being a boy scout you had to do you know projects all throughout and then to become an eagle scout you have to spend a do a year long project for,0,start_of_turn>model
"elementary, my dear watson the smell of onions is unmistakable.""",2,subtle variations in onion varieties result in significantly different aromas.
"give yourself a bare minimum of three days, time to get lost (you're never very far from the main landmarks signposted with bright yellow arrows).",1,start_of_turn>model
a deep cleft creased his chin.,0,start_of_turn>model
"super-paradise, in the next bay, is a gay, clothing-optional beach.",0,super-paradise is a designated nude beach located in a nearby bay.
"biologist ian wilmut's team also cloned lambs out of dna derived from sheep-fetus fibroblasts, cells found in connective tissue.",2,start_of_turn>model
