premise,label,hypothesis
uh they finally got smart and got a riding lawn mower which was a big improvement for for us  us kids who had to go out there and uh mow the the grass every every week,1,start_of_turn>model
"their ventures into social topics focus on alcohol, drugs, domestic violence, adultery, divorce, illegitimacy, crime, and urban decay.",1,the project features firsthand accounts from people dealing with various personal struggles.
we don't expect badinage from the pillsbury doughboy or banter from betty crocker.,2,betty crocker often engages in lighthearted and humorous exchanges.
"super-paradise, in the next bay, is a gay, clothing-optional beach.",0,super-paradise is a beach where people can choose to wear or not wear clothing.
but the standard for appointing an independent counsel can't be that broad.,2,the standard for appointing an independent counsel should be expanded to encompass a wider range of situations.
i took the oilskin packet from round my neck and shoved it right in as far as i could.,0,tart_of_turn>user
yeah that's too bad because i mean i've been in the carolinas and you know there are some places in the carolinas it's really nice there,1,the speaker's experience includes visiting diverse scenic areas in the carolinas.
"so unlike the truly new generation, i wasn't faced with the debt burden.",1,the current generation carries a significant amount of debt.
"this original doctrine, without any sense of buddha's divinity, was embraced by the hinayana (lesser vehicle) school which spread to sri lanka, burma, and thailand, as well as cambodia and laos.",0,"the hinayana school adopted the original doctrine, which did not consider buddha to be divine, and spread it to countries like sri lanka, burma, thailand, cambodia, and laos."
"some are put off by the cost of a hiring a divorce lawyer, which starts at about $1,500.",2,"legal representation is typically essential for a divorce, and lawyers charge substantial rates."
"the pedestrian plaza in the city centre is bounded at one end by the ulu camii (great mosque), built in the 14th century with stone quarried from uluda .",0,the location of the pedestrian plaza is within the city centre.
i've seen on tv where they take animals and young children in fact my daughter is one my wife took my daughters one year when they were getting some points for school took them to an elderly home and boy that really pumps them up that uh,0,"a television program depicted the interaction of animals and young children, which the speaker has observed."
you know they match it um my wife used to they matched hers only hers was a little bit better than ours um she hasn't been working for a couple of years her father took sick so she's been taking care of him,1,**something happened that required my wife to alter her work schedule.**
"try to arrive as the chapel opens or at sunset (see page 39) and make your way to the upper level, where light blazes in through 15 stained-glass windows separated by buttresses so slim that there seems to be no wall at all.",1,start_of_turn>model
and be careful. the russian beckoned.,1,"the russian used a signal, urging caution."
"one possibility is that studies report different estimates of the single true relationship between a given pollutant and a health effect due to differences in study design, random chance, or other factors.",0,**variability in study approaches and unforeseen occurrences might lead to different estimations of the relationship between pollution and health impacts.**
"super-paradise, in the next bay, is a gay, clothing-optional beach.",0,"super-paradise beach permits attire freedom, including the choice of being clothed or unclothed."
i had to be guarded in what i said.,0,speaking required me to be tactful and measured.
"this original doctrine, without any sense of buddha's divinity, was embraced by the hinayana (lesser vehicle) school which spread to sri lanka, burma, and thailand, as well as cambodia and laos.",0,tart_of_turn>user
"these havens of relaxation set among golf courses, gardens, and orchards still do the mountain ranges of the peninsula's interior, but they are now holiday resorts.",2,the resorts have no connection to the landscape of the peninsula's interior.
"issues in data synthesis, eds.",0,**there are shortcomings in current methods of data synthesis.**
and uh of course there's another aspect of this too uh in terms of invasion of privacy i just thought about it being a professional and of course you probably belong to one or more professional organizations and that is that some of the organizations sell their mailing lists,2,tart_of_turn>user
well you weren't charging gold and silver were you you can't do that can you,0,start_of_turn>model
don't confine your visit to the mountain only.,0,let me know if you'd like more examples!
"subsequent to the issuance of the ffc report, nasa received iso 9000 certification for its headquarters office and each of its centers.",0,"following the publication of the ff c report, nasa achieved iso    certification across its facilities."
"you will probably find the island mascot petrosea pelican (the older petroseow has two young apprentices, both also called petrosewaddling among the boats, hoping for a fishy tidbit.",1,tart_of_turn>user
"biologist ian wilmut's team also cloned lambs out of dna derived from sheep-fetus fibroblasts, cells found in connective tissue.",2,ian wilmut did not study genetics.
in some states yeah because it's reasonable now uh you know me with me being from louisville i'm going to say at louisville is unfair because louisville's got the highest uh uh the line the line the line drawn i don't know the correct word for it  but louisville's is higher than most other universities and,2,let me know if you'd like more examples!
and uh of course there's another aspect of this too uh in terms of invasion of privacy i just thought about it being a professional and of course you probably belong to one or more professional organizations and that is that some of the organizations sell their mailing lists,2,**there are no instances of professional organizations sharing their member mailing lists.**
"on the subject of clinton's aggressive fund raising, morris recently told the new york daily news , i just think he overdid it.",2,let me know if you'd like more examples!
