premise,label,hypothesis
i see it in my dreams sometimes… .,2,seeing 'it' in my dreams is rare for me.
mr. hubbock also designed the masjid jamek.,1,'mr. hubbock is not solely responsible for the design of the masjid jamek.'
no not really you know in the last few years just his kind of informal segments i've seen but i never got to see his actual nightly news i liked i i did grow up with david brinkley,0,'the speaker has not watched david brinkley's actual nightly news in the last few years.'
the preamble to the final rule discusses the comments received and the actions taken upon them.,0,the preamble to the final rule outlined the comments received and the actions taken on each one.
"the new  deterring nuclear, biological, or chemical warfare by lesser powers (formalizing president bush's implicit warning to saddam hussein during the gulf war).",2,"formalizing president bush's implicit warning to saddam hussein during the gulf war could potentially increase the likelihood of nuclear, biological, or chemical warfare by lesser powers."
"it is difficult to fix precisely the dates of the various festivals, as most of them are determined by lunar calendars which vary from year to year.",0,there is no challenge in establishing fixed dates for festivals.
"while service standards differ (many countries offer two mail deliveries each weekday, for example), even at 33 cents, u.s. prices compare favorably with first-class rates overseas--japan charges 74 cents, germany 59 cents, france 48 cents, and great britain 37 cents.",1,'mail services in italy charge prices only slightly lower than the us when it comes to first-class mail delivery.'
uh-hum probably you read a book review or something some kind of review on it,2,the person did not read a book review or something related to it.
people in hollywood accept this instability as the cost of doing business.,1,'the cost of doing business in hollywood is often marked by instability.'
a flicker of firelight caught the small man's eyes.,2,the small man was not present where the fire was burning.
"all is forgiven when tarzan (the voice of tony goldwyn) meets minnie driver--i mean, jane.",2,the meeting between tarzan and minnie driver does not result in forgiveness.
oh that's great yeah yeah i don't do a whole it uh time seems to be hard to find for anything you want to do i don't know why,1,'it seems difficult to find time for various activities due to time constraints.'
how were discrepant findings resolved?,1,'resolving discrepant findings can help strengthen the overall integrity and validity of a research study or investigation.'
"a ritualistic mark of bravery for carib warriors was cannibalism, and it's for this that history most remembers the indians who invented the hammock and gave their name to the caribbean.",0,"'the carib people, known for the caribbean region, were known for their practice of cannibalism.'"
"a ritualistic mark of bravery for carib warriors was cannibalism, and it's for this that history most remembers the indians who invented the hammock and gave their name to the caribbean.",0,'the carib warriors' rituals included acts of cannibalism as a form of honoring bravery.'
"it might well, however, facilitate gay couples' efforts to adopt children.",1,"'other factors, outside of the facilitation, could impact gay couples' ability to adopt children.'"
"it is difficult to fix precisely the dates of the various festivals, as most of them are determined by lunar calendars which vary from year to year.",0,most festivals have dates that are hard to fix because of their origin in lunar calendars.
"all is forgiven when tarzan (the voice of tony goldwyn) meets minnie driver--i mean, jane.",2,tarzan does not have a meeting with minnie driver.
"it is difficult to fix precisely the dates of the various festivals, as most of them are determined by lunar calendars which vary from year to year.",0,it's challenging to establish fixed dates for many festivals due to their dependence on lunar calendars.
"but if you're not watching close ly, you may miss the unprepossessing bust of christopher columbus perched atop a column in a little roadside square.",1,'the architecture in roadside squares can contain unsuspecting historical artifacts.'
"it swelled to the size of a football, then was man-sized, and growing to the size of a huge tank that filled most of the tent.",2,the object remained man-sized and did not grow to the size of a huge tank.
oh when i had the uh cats at my place as soon as i took out the newspaper to read it they would plop right down on top of it and just not move and just stay there forever,0,'cats at my house had a habit of resting on newspapers when i was reading them.'
a drop-ship discount might also evoke type-1 worksharing activity.,1,"'the process of implementing worksharing activities could involve the drop-ship discount, but it's not limited to it.'"
i'm exempt,0,'the rule does not apply to me.'
how were discrepant findings resolved?,1,"'discrepant findings can be addressed through several methods, including further investigation, consultation with experts, or re-evaluation of data.'"
no i don't my my wife has been working with them,2,'it seems your wife has been actively involved in projects with them.'
yes we we sure do smoke them and,0,"'we are smokers, and we continue to smoke these items.'"
people in hollywood accept this instability as the cost of doing business.,1,'people in hollywood find the instability tolerable.'
humidity or something,2,something is unaffected by humidity.
