premise,label,hypothesis
"but if you're not watching close ly, you may miss the unprepossessing bust of christopher columbus perched atop a column in a little roadside square.",1,'the statue of christopher columbus in a small square's roadside could be easily missed if not looking carefully.'
"a ritualistic mark of bravery for carib warriors was cannibalism, and it's for this that history most remembers the indians who invented the hammock and gave their name to the caribbean.",0,'cannibalism was a daring act for carib warriors.'
legal aid has uncomfortable company.,1,'it seems that the atmosphere at legal aid is not relaxed.'
"his kingdom prospered, and by the time his son solomon succeeded him, in about 965 b.c. , almost all the extensive, rich lands between the rivers nile and the euphrates were part of the kingdom of israel.",1,solomon took over his kingdom in   b.c. and the lands between the nile and euphrates rivers became part of israel.
"the new  deterring nuclear, biological, or chemical warfare by lesser powers (formalizing president bush's implicit warning to saddam hussein during the gulf war).",2,'president bush publicly endorsed saddam hussein's methods.'
"but if you're not watching close ly, you may miss the unprepossessing bust of christopher columbus perched atop a column in a little roadside square.",1,'one might fail to spot the statue of christopher columbus atop a column in a small square's roadside if not paying attention.'
"surrounded by heavily industrialized suburbs, the old center of kurashiki has canals lined with dreamy willow trees a reverse comment on the horrors of war.",2,"'while surrounded by industrialized suburbs, the old center of kurashiki is peculiar in that it lacks canals with willow trees.'"
oh when i had the uh cats at my place as soon as i took out the newspaper to read it they would plop right down on top of it and just not move and just stay there forever,0,"as soon as i'd take out a newspaper to read, the cats would position themselves on it and remain there."
"this little corner of england is such a beautiful and valued region, however, that policy makers and conservationists have worked tirelessly over the last hundred years to protect it.",1,'protecting this region of england has been a costly endeavor for policy makers and conservationists.'
how were discrepant findings resolved?,1,how did the research team handle the contradictory outcomes?
uh-hum probably you read a book review or something some kind of review on it,2,"'you might have skimmed through a book about it, beyond just a review.'"
"the real british legacy is in the tea gardens, all indian-run, which offer a beautiful green setting for the town and insight into tea growing and processing methods .",1,"the main british inheritance can be found in the tea gardens, which are managed by indians, providing a tranquil green ambiance and providing valuable insights into tea cultivation and processing techniques."
"thus, i have never even touched a girl, much less kissed one.",2,"to the contrary, it would be more accurate to say that i have kissed many girls, not just not kissed any girl."
"thus, i have never even touched a girl, much less kissed one.",2,"in essence, my past includes more than just not kissing a girl, i have actually kissed several girls."
"but if you're not watching close ly, you may miss the unprepossessing bust of christopher columbus perched atop a column in a little roadside square.",1,"'if one is not focusing intently, the statue of christopher columbus might escape one's notice.'"
i see it in my dreams sometimes… .,2,'i've yet to have any encounters with it while i dream.'
yes we we sure do smoke them and,0,"'we do, in fact, smoke those regularly.'"
"no definitive number of americans who went over to the enemy is available, but moorer indicated there were scores.",1,'it was indicated by moorer that there were a significant number of individuals who went over to the enemy.'
i'm exempt,0,i have a pass from something.
"in north carolina, a visa may be issued for six weeks to seven months.",2,"'contrary to the given information, north carolina does not issue visas at all, unlike its fellow states.'"
a flicker of firelight caught the small man's eyes.,2,"'in contrast to the small man seeing a flicker of firelight, he was actually witnessing the sunlight.'"
"for this reason, interest earned by revolving funds should normally be classified as exchange revenue.",1,exchange revenues from revolving funds commonly attract a different tax rate.
oh that's great yeah yeah i don't do a whole it uh time seems to be hard to find for anything you want to do i don't know why,1,i've been working so much overtime lately that i've not managed to find the time for anything else.
oh when i had the uh cats at my place as soon as i took out the newspaper to read it they would plop right down on top of it and just not move and just stay there forever,0,"every time i would read a newspaper, the cats would lie down on it and stay there for long periods."
legal aid has uncomfortable company.,1,'legal aid could use some efforts to make their workplace more comfortable.'
"the new  deterring nuclear, biological, or chemical warfare by lesser powers (formalizing president bush's implicit warning to saddam hussein during the gulf war).",2,"'president bush expressed approval towards saddam hussein's use of nuclear, biological, or chemical weapons.'"
they are not important. ,2,'they are absolutely non-essential.'
the man's right arm had been broken and completely twisted around.,0,there was a physical injury on the man's right arm.
