premise,label,hypothesis
charlotte square is arguably the jewel of the new town.,0,charlotte square is situated within the boundaries of the new town.
"it swelled to the size of a football, then was man-sized, and growing to the size of a huge tank that filled most of the tent.",2,"'after reaching the size of a football, a huge tank, and man-sized, it began to decrease in size, reducing to a minuscule form.'"
absolute power was the dominant feature of what post-revolutionary france called the ancien r??gime.,0,the 'ancien régime' in post-revolutionary france was dominated by an absolute power structure.
"all is forgiven when tarzan (the voice of tony goldwyn) meets minnie driver--i mean, jane.",2,"'upon meeting jane, tarzan causes disturbance.'"
"the real british legacy is in the tea gardens, all indian-run, which offer a beautiful green setting for the town and insight into tea growing and processing methods .",1,"the tea gardens, managed by indians, reflect the quintessential british legacy, offering a soothing green setting and educational insights into tea farming and manufacturing."
"thus, i have never even touched a girl, much less kissed one.",2,"in conclusion, i can definitively say that i have never been in a situation where i kissed a girl."
i'm exempt,0,i am free from obligations.
oh that's great yeah yeah i don't do a whole it uh time seems to be hard to find for anything you want to do i don't know why,1,'my schedule is so packed with work that there's little time left for anything else.'
"no definitive number of americans who went over to the enemy is available, but moorer indicated there were scores.",1,'moorer was informed that there were scores.'
oh when i had the uh cats at my place as soon as i took out the newspaper to read it they would plop right down on top of it and just not move and just stay there forever,0,"'while i was reading the newspaper at home, the cats would often take over the paper and stay put.'"
no not really you know in the last few years just his kind of informal segments i've seen but i never got to see his actual nightly news i liked i i did grow up with david brinkley,0,"i've been watching his informal shows, not his nightly news with david brinkley."
oh when i had the uh cats at my place as soon as i took out the newspaper to read it they would plop right down on top of it and just not move and just stay there forever,0,"'when i had the cats at my place, they used to find the newspaper a comfortable spot to rest upon for extended periods.'"
the man's right arm had been broken and completely twisted around.,0,the man sustained an injury.
"it swelled to the size of a football, then was man-sized, and growing to the size of a huge tank that filled most of the tent.",2,"'contrary to the given circumstances, it started to get smaller and smaller, eventually disappearing from sight.'"
mr. hubbock also designed the masjid jamek.,1,"there are other buildings that mr. hubbock designed, including the masjid jamek."
legal aid has uncomfortable company.,1,'there is room for improvement in making legal aid more comfortable.'
legal aid has uncomfortable company.,1,'it is necessary for legal aid to become more comfortable.'
"this little corner of england is such a beautiful and valued region, however, that policy makers and conservationists have worked tirelessly over the last hundred years to protect it.",1,"over time, policy makers and conservationists have spent considerable amounts of money to maintain the beauty of this region in england."
charlotte square is arguably the jewel of the new town.,0,charlotte square is a prominent feature in the new town.
"the new  deterring nuclear, biological, or chemical warfare by lesser powers (formalizing president bush's implicit warning to saddam hussein during the gulf war).",2,"'far from applauding, president bush strongly condemned saddam hussein's tactics.'"
"all is forgiven when tarzan (the voice of tony goldwyn) meets minnie driver--i mean, jane.",2,"'as tarzan greets jane, chaos ensues.'"
"i must say ” ”"" but i stopped suddenly. ",0,the five variations aim to clarify and provide more natural ways to express the idea of taking a pause before saying something when the situation might be more casual or informal.
that hit him harder than any other discovery.,1,further discoveries remain to be made.
"in north carolina, a visa may be issued for six weeks to seven months.",2,'visas are never issued in the state of north carolina.'
all villas feature traditional 19th-century jamaican architecture for an authentic old world atmosphere.,2,"'despite their traditional  th-century jamaican architecture, the villas adopt a modern atmosphere with sleek, contemporary european architecture.'"
no i don't my my wife has been working with them,2,it has been my wife who has been engaged with them.
no i don't my my wife has been working with them,2,my wife has been consulting with them.
uh-hum probably you read a book review or something some kind of review on it,2,i highly doubt that you engaged with any review or anything similar about it.
"this little corner of england is such a beautiful and valued region, however, that policy makers and conservationists have worked tirelessly over the last hundred years to protect it.",1,it has been a priority for both policy makers and conservationists to ensure the protection of this part of england over the last hundred years.
"these trends also contribute to a huge, longer-range fiscal and budgetary challenge facing the united states.",0,the trends outlined are a part of the extended financial difficulties that the united states government faces.
all villas feature traditional 19th-century jamaican architecture for an authentic old world atmosphere.,2,"'the villas, rather than maintaining their traditional  th-century jamaican architecture, have embraced a modern industrial aesthetic for an updated atmosphere.'"
yeah there there's a lot of energy i i i like to belly dance too but there's not the same you know you don't get the aerobic,1,"'although i appreciate belly dancing, it lacks the aerobic benefits of other forms of exercise.'"
"for this reason, interest earned by revolving funds should normally be classified as exchange revenue.",1,"'normally, revenue from revolving funds would be taxed at a separate rate than other forms of income.'"
he said funding mechanisms such as small business grants were not always appropriate for researchers and wondered whether there were other funding mechanisms that might be more appropriate.,1,"the researcher questioned whether other funding mechanisms, apart from small business grants, could be more suitable."
they are not important. ,2,"'contrarily, they are vital to our success.'"
humidity or something,2,'it's utterly dry and not humid.'
charlotte square is arguably the jewel of the new town.,0,the new town houses charlotte square.
legal aid has uncomfortable company.,1,'the company of legal aid could use more comfort.'
