premise,label,hypothesis
absolute power was the dominant feature of what post-revolutionary france called the ancien r??gime.,0,"'the ancien régime, post-revolutionary france, was characterized by absolute power being dominant.'"
not all the way--he has not yet succeeded in building a durable majority on the court.,2,'a durable majority on the court is something he has consistently achieved.'
i'm exempt,0,'i'm not subject to the same restrictions as others.'
yes we we sure do smoke them and,0,'we undeniably smoke them routinely and frequently.'
over time these distinctions have deteriorated.,1,"'over time, these distinctions may persist but could potentially improve.'"
mr. hubbock also designed the masjid jamek.,1,"'another architect might have designed masjid jamek, but we are not certain.'"
grass became rock and rock became sand.,2,the rock remained grass.
oh when i had the uh cats at my place as soon as i took out the newspaper to read it they would plop right down on top of it and just not move and just stay there forever,0,"""cats at your place prioritize resting on newspapers over other objects."""
"while service standards differ (many countries offer two mail deliveries each weekday, for example), even at 33 cents, u.s. prices compare favorably with first-class rates overseas--japan charges 74 cents, germany 59 cents, france 48 cents, and great britain 37 cents.",1,'the pricing of mail delivery services can significantly impact international trade and communication'
the preamble to the final rule discusses the comments received and the actions taken upon them.,0,'the preamble to the final rule discusses the nature of the comments received and the corresponding actions taken.'
that hit him harder than any other discovery.,1,'there were no other discoveries made at the same time as this one.'
the man's right arm had been broken and completely twisted around.,0,the man's arm is in a cast or brace.
"but if you're not watching close ly, you may miss the unprepossessing bust of christopher columbus perched atop a column in a little roadside square.",1,'it's possible to miss the christopher columbus bust on a quick glance.'
'what's it like to be back in louisian?',2,louisiana is the same as every other place i've been.
"this little corner of england is such a beautiful and valued region, however, that policy makers and conservationists have worked tirelessly over the last hundred years to protect it.",1,'the protection efforts towards this region of england by policy makers and conservationists have been widely recognized as successful.'
"while service standards differ (many countries offer two mail deliveries each weekday, for example), even at 33 cents, u.s. prices compare favorably with first-class rates overseas--japan charges 74 cents, germany 59 cents, france 48 cents, and great britain 37 cents.",1,'international first-class rates vary significantly depending on the country'
well well in our area we just introduced the um citywide uh clean king sport campaign and we have a recycling mascot called kleanaroo he's a kangaroo and um we're setting up curbside recycling bins for the city home owners and several of our local businesses also have recycling stations set up in their parking lots,2,"'kleanaroo, our recycling mascot, is not a kangaroo but rather a bird.'"
 the egg tilted and soared.,0,'the egg was airborne.'
no i don't my my wife has been working with them,2,"'recently, i found out that she has been collaborating with them.'"
"all is forgiven when tarzan (the voice of tony goldwyn) meets minnie driver--i mean, jane.",2,"tarzan (the voice of tony goldwyn) does not meet minnie driver--i mean, jane."
tim carvell's wrap-up,0,'tim carvell's wrap-up includes his final assessment'
"while service standards differ (many countries offer two mail deliveries each weekday, for example), even at 33 cents, u.s. prices compare favorably with first-class rates overseas--japan charges 74 cents, germany 59 cents, france 48 cents, and great britain 37 cents.",1,"'u.s. mail delivery prices are higher compared to some countries, but lower than others'"
not all the way--he has not yet succeeded in building a durable majority on the court.,2,'he has not failed in building a durable majority on the court.'
'what's it like to be back in louisian?',2,i have lived in louisiana for many years.
a flicker of firelight caught the small man's eyes.,2,"the scene in question was not real, but rather a dream or imagination, in which case the small man would not have seen any firelight."
