premise,label,hypothesis
"even though quantifiable data was lacking during most of 1998, lsc had sufficient information to begin taking actions to address the problems.",1,'lsc was still capable of making decisions to confront the problems despite the absence of quantifiable data for most of   .'
yeah that's too bad because i mean i've been in the carolinas and you know there are some places in the carolinas it's really nice there,1,"i've ventured through various nice parts of the carolinas, but there remains much of it that i have yet to see."
"expenses are reported on an accrual basis, including contractual amounts due for counseling services",2,'the expenses are reported on a weekly basis.'
"but, hey, where is the millennium?",2,'why exactly is the millennium? i can't seem to find it. '
"one possibility is that studies report different estimates of the single true relationship between a given pollutant and a health effect due to differences in study design, random chance, or other factors.",0,'studies present varying findings.'
prairie state will share the money with the county.,1,the county may find the money beneficial.
oh are you in dallas,0,do you currently call dallas your home?
"subsequent to the issuance of the ffc report, nasa received iso 9000 certification for its headquarters office and each of its centers.",0,'the ffc report's release was a factor contributing to nasa's iso    certification.'
prairie state will share the money with the county.,1,the prairie state may distribute the money amongst the counties.
"the cook may be from valencia, the cuisine advertised as  french,  and the customer may want nothing more daring than a steak.",2,'the customer will only be content when the food does not stray from the familiar.'
"subsequent to the issuance of the ffc report, nasa received iso 9000 certification for its headquarters office and each of its centers.",0,"'following the ffc report, it was possible for nasa to receive iso    certification.'"
"try to arrive as the chapel opens or at sunset (see page 39) and make your way to the upper level, where light blazes in through 15 stained-glass windows separated by buttresses so slim that there seems to be no wall at all.",1,"'the chapel, as mentioned on page  , can be visited either when it opens or at sunset, with the upper level boasting   stained-glass windows and thin buttresses. often, these upper levels are designed in this manner.'"
"issues in data synthesis, eds.",0,'data synthesis encounters challenges.'
and be careful. the russian beckoned.,1,'he gestured cautiously for you to be aware. the russian called out.'
"you will probably find the island mascot petrosea pelican (the older petroseow has two young apprentices, both also called petrosewaddling among the boats, hoping for a fishy tidbit.",1,'tourists usually pay attention to the petrosea pelican.'
foreign ships carried new diseases to the islands as well.,1,'the ships were not satisfactory.'
"apaches, they are not stupid.",2,'apaches are the wisest among all.'
"the pedestrian plaza in the city centre is bounded at one end by the ulu camii (great mosque), built in the 14th century with stone quarried from uluda .",0,'the city centre is the location of the pedestrian plaza.'
"most of madeira's good hotels have their own swimming pools, but if yours doesn't, year-round swimming is open to the public at the excellent complexo balnear do lido (lido swimming complex; tel. 291/762 217) in funchal's tourist zone.",1,'complexo balnear do lido offers year-round public swimming'.
"biologist ian wilmut's team also cloned lambs out of dna derived from sheep-fetus fibroblasts, cells found in connective tissue.",2,"while ian wilmut is a biologist, he has not cloned any lambs from cells found in connective tissue."
"give yourself a bare minimum of three days, time to get lost (you're never very far from the main landmarks signposted with bright yellow arrows).",1,it's suggested to investigate all the available trails.
but the standard for appointing an independent counsel can't be that broad.,2,'the standard for appointing an independent counsel should be made more specific and restricted.'
"it is also said that seleyman, in awe of his architect's achievement, handed the keys to sinan at the inauguration ceremony and allowed him the privilege of opening it.",1,'it is suggested that sinan was the only person ever granted the privilege of opening the structure on its official opening day by selimyan.'
i've seen on tv where they take animals and young children in fact my daughter is one my wife took my daughters one year when they were getting some points for school took them to an elderly home and boy that really pumps them up that uh,0,'i've seen tv programs that demonstrate the practice of taking young children and animals.'
and so they've already shifted the risk if they assume that car then they just have to sell it themselves and they'll recover the loan,2,'keeping the car does not necessarily mean they will recover the loan.'
"this original doctrine, without any sense of buddha's divinity, was embraced by the hinayana (lesser vehicle) school which spread to sri lanka, burma, and thailand, as well as cambodia and laos.",0,"the ancient teachings, unrelated to buddha's divine nature, were followed by the hinayana (lesser vehicle) and extended to sri lanka, burma, thailand, cambodia, and laos."
"subsequent to the issuance of the ffc report, nasa received iso 9000 certification for its headquarters office and each of its centers.",0,'nasa's iso    certification is a consequence of the ffc report.'
" if you're willing to wander off the beaten track you should be able to find cliff-backed coves with clear, blue water or patches of sand scarcely large enough for two families.",0,"if you brave the off-the-beaten-path, you might stumble upon secluded beaches with clear water and scarcely sufficient sand for a small family to enjoy."
uh they finally got smart and got a riding lawn mower which was a big improvement for for us  us kids who had to go out there and uh mow the the grass every every week,1,'the introduction of a riding lawn mower into our household was a major change as it eliminated the need for us kids to mow the grass weekly.'
"try to arrive as the chapel opens or at sunset (see page 39) and make your way to the upper level, where light blazes in through 15 stained-glass windows separated by buttresses so slim that there seems to be no wall at all.",1,"'according to the description on page  , visiting the chapel during its opening hours or at sunset offers a breathtaking glimpse of the upper level, featuring   intricate stained-glass windows and slim buttresses.'"
we come after senor juanito because he dropped his purse.,1,'we're in pursuit of senor juanito due to the fact that he misplaced his handbag.'
i've seen on tv where they take animals and young children in fact my daughter is one my wife took my daughters one year when they were getting some points for school took them to an elderly home and boy that really pumps them up that uh,0,'i've observed television depictions where animals and young children are taken.'
"st. peter's basilica is the largest of all roman catholic churches and by any standards a grandiose achievement, but it inevitably suffered from the competing visions of all the architects called in to collaborate bramante, giuliano da sangallo, raphael, baldassare peruzzi, michelangelo, giacomo della porta, domenico fontana, and carlo maderno each adding, subtracting, and modifying, often with a pope looking over his shoulder.",2,"'despite the collaborative efforts of many architects on st. peter's basilica, michelangelo did not actively participate.'"
right exactly i was a i was a boy scout and as part of being a boy scout you had to do you know projects all throughout and then to become an eagle scout you have to spend a do a year long project for,0,i once belonged to the boy scouts.
"it is difficult to believe that these bizarre shapes, staircases going nowhere, and windows in walls without rooms were built in 1724 by a serious student, rather than in the last century by some deranged architect.",2,'it may be reasonable to assume that an organized student with a focus on symmetry in architecture created these peculiar structures during the  th century.'
i had to be guarded in what i said.,0,speaking required caution.
"mr. hastings, she said, ""do you think i and my husband are happy together?"" i was considerably taken aback, and murmured something about it's not being my business to think anything of the sort. ",2,"'instead of asking about their happiness, she jokingly inquired if i truly believed she and her husband were having difficulties.'"
right exactly i was a i was a boy scout and as part of being a boy scout you had to do you know projects all throughout and then to become an eagle scout you have to spend a do a year long project for,0,i was a former member of the boy scouts.
"st. peter's basilica is the largest of all roman catholic churches and by any standards a grandiose achievement, but it inevitably suffered from the competing visions of all the architects called in to collaborate bramante, giuliano da sangallo, raphael, baldassare peruzzi, michelangelo, giacomo della porta, domenico fontana, and carlo maderno each adding, subtracting, and modifying, often with a pope looking over his shoulder.",2,'it is inaccurate to claim that michelangelo was among the architects who worked on st. peter's basilica.'
i've seen on tv where they take animals and young children in fact my daughter is one my wife took my daughters one year when they were getting some points for school took them to an elderly home and boy that really pumps them up that uh,0,'television shows have showcased instances of children and animals being taken together.'
we don't expect badinage from the pillsbury doughboy or banter from betty crocker.,2,'the expectations from pillsbury doughboy and betty crocker are very low.'
well you weren't charging gold and silver were you you can't do that can you,0,"'you're not allowed to demand payment from precious metals including gold and silver, aren't you?'"
"like, thank god for",0,i'm so grateful i can thank god.
i had to be guarded in what i said.,0,i needed to be careful with my chosen words.
'indeed he is.',1,he could be a menace to society.
oh are you in dallas,0,are you residing in dallas?
" if you're willing to wander off the beaten track you should be able to find cliff-backed coves with clear, blue water or patches of sand scarcely large enough for two families.",0,"if you're open to exploring paths less traveled, you can discover tranquil coves with shimmering blue water or small expanses of sand suitable for a handful of families."
that's what we that's the way we call it which is really wrong but my wife's mother and the one she's in san antonio it's you know it's everything but the opposite of what you've seen i mean it's it's a little hotel hotel you might say,0,"'although it's not accurate, we refer to it by that name.'"
"issues in data synthesis, eds.",0,'the procedure of data synthesis has complications.'
"try to arrive as the chapel opens or at sunset (see page 39) and make your way to the upper level, where light blazes in through 15 stained-glass windows separated by buttresses so slim that there seems to be no wall at all.",1,"'as stated in the description on page  , it is advisable to go to the chapel either when it opens or during sunset, with the upper level featuring   beautiful stained-glass windows and thin buttresses.'"
"but, hey, where is the millennium?",2,"'the millennium, you say? i must have missed it. could you direct me to it please? '"
is the cost-cutting story plausible?,2,"'you may find it hard to believe, but the cost-cutting story is indeed a realistic scenario.'"
"you will probably find the island mascot petrosea pelican (the older petroseow has two young apprentices, both also called petrosewaddling among the boats, hoping for a fishy tidbit.",1,'the petrosea pelican is commonly frequented by tourists.'
"expenses are reported on an accrual basis, including contractual amounts due for counseling services",2,'the expenses are reported on a quarterly basis.'
"apaches, they are not stupid.",2,"'unlike popular belief, apaches are the intelligent ones.'"
"you will probably find the island mascot petrosea pelican (the older petroseow has two young apprentices, both also called petrosewaddling among the boats, hoping for a fishy tidbit.",1,'tourists often take notice of the petrosea pelican.'
i took the oilskin packet from round my neck and shoved it right in as far as i could.,0,i took the oilskin packet that was around my neck and shifted it over.
i took the oilskin packet from round my neck and shoved it right in as far as i could.,0,i removed the oilskin packet from my neck and moved it to the right.
"most of madeira's good hotels have their own swimming pools, but if yours doesn't, year-round swimming is open to the public at the excellent complexo balnear do lido (lido swimming complex; tel. 291/762 217) in funchal's tourist zone.",1,'year-round swimming is available at complexo balnear do lido'.
"they had sent the beard, as directed, to ""l. ",0,'they obeyed the directive by sending the beard.'
" if you're willing to wander off the beaten track you should be able to find cliff-backed coves with clear, blue water or patches of sand scarcely large enough for two families.",0,"if you're ready to leave the beaten path behind, you could very well uncover hidden coastal treasures with crystal clear water or small beaches barely big enough for a couple of family groups to relax on."
"the cook may be from valencia, the cuisine advertised as  french,  and the customer may want nothing more daring than a steak.",2,'the customer will find the meal interesting only when it offers something unusual.'
