premise,label,hypothesis
"a company of handweavers has been working here since at least 1723, and visitors are able to watch them at work, but their products have become less distinctive since they expanded into a popular tourist attraction.",2,'the company of handweavers has not been working here since at least   .'
"this is the least interesting part of what was once the largest system of fortifications in the world, and in any case you can't get in to see it.",2,'it is the largest system of fortifications in the world.'
uh in fact uh there was one lady in this area she was caught going to work and leaving her daughter in her car all day,0,'a parent in the general area was shown to have made a questionable decision by keeping their child in a car for the duration of a workday.'
the factual record provides an important context for consideration of the legal question of the meaning of the presence requirement for representation by lsc grantees.,0,the lack of context in the factual record could cast doubt on the legal question of the meaning of the presence requirement for lsc grantees.
"this structure, like yomeimon, is also a national treasure and just as ornately carved and painted.",1,"'this structure possesses many characteristics similar to yomeimon, but it's unclear whether it has the same status as a national treasure.'"
down there and uh we had a small um farm house out in castroville which is just uh to the west of san antonio,1,'a small farm house was situated in castroville.'
well i it i find it depressing to watch or especially tv you know it's  uh local news concentrates on murders and things like that i'm from dallas,1,'local news is a source of depression for the speaker due to the frequent coverage of murder cases.'
it's like oh man,1,'it denotes a casual acknowledgment of something unexpected or impressive.'
"the bias continues in the united states, sometimes from the larger mexican mainstream.",0,"'the bias is systemic in the united states, with roots reaching deep into the larger mexican community.'"
'you asked for a two week deadline?',0,"""are we following a timeline of two weeks for the task?"""
yeah oh that sounds fantastic,2,"you must feel terrible right now, after all that, but you seem excited."
"this is the least interesting part of what was once the largest system of fortifications in the world, and in any case you can't get in to see it.",2,"'in any case, you can get in to see it.'"
"so i can't even imagine how you feel, after shadow-dancing with her for so long.",1,"'it's hard to fully comprehend the emotions you're experiencing, following years of dancing in the shadows with her.'"
a pointless act.,1,'an action that holds no significance or value might be termed a pointless act.'
11 this is a midlife crisis.,0,"""the individual is regretting past decisions and potentially pursuing new ones."""
"it sits in the east of the country, 5-km (3-miles) south of the estuary of the river forth and 605-km (378-miles) north of london, the capital of the united kingdom.",0,'the location is  km ( miles) south of the estuary of the river forth but north of london.'
11 this is a midlife crisis.,0,"""this indicates a significant life transition."""
no one is going to better him in this area.,0,'his skills in this area are unmatched.'
it is disingenuous to say we should do  money is scarce and so is political capital.,2,'misrepresenting that money is scarce is disingenuous.'
the factual record provides an important context for consideration of the legal question of the meaning of the presence requirement for representation by lsc grantees.,0,the incomplete factual record may render it difficult to fully consider the legal implications of the presence requirement for lsc grantees.
oh yeah he was so excited about going,1,'he showed a sense of anticipation about going.'
"his name has been floated in the past few weeks, as it was in 1989 and 1994.",0,'his name was brought up in    and was also mentioned in   .'
"in effect, the grant challenges mals to raise at least $100,000 a year in 2003 and 2004.",1,'the grant calls for mals to secure a fund of at least $    annually during the years    and   .'
"lsc has contracted with an independent research firm to develop and implement a pilot project at six lsc grantees that will gather the necessary information needed to create a reporting system that captures all the work of lsc grantees, not simply the traditional closed cases.",2,"'while lsc has contracted with an independent research firm to develop and implement a pilot project at six lsc grantees, the project's sole purpose is to undermine the effectiveness of the existing reporting system, not to improve it.'"
it's like oh man,1,'it's a popular idiom used to express approval or understanding.'
oh yeah he was so excited about going,1,'going was something he seemed looking forward to.'
it's like oh man,1,'it's a colloquial phrase indicating approval or enthusiasm.'
"the bias continues in the united states, sometimes from the larger mexican mainstream.",0,"'the bias is prevalent among a significant portion of the united states, with origins sometimes traced to the mexican mainstream.'"
"lsc has contracted with an independent research firm to develop and implement a pilot project at six lsc grantees that will gather the necessary information needed to create a reporting system that captures all the work of lsc grantees, not simply the traditional closed cases.",2,"'lsc has contracted with an independent research firm to develop and implement a pilot project at six lsc grantees, but it will only gather information needed for a traditional reporting system focused on closed cases.'"
'you asked for a two week deadline?',0,"""do you prefer a two-week time limit for the task?"""
"to meet the family's extravagant debts, ground-floor rooms were turned into boutiques and cafe that attracted fashionable society, together with some shady hangers-on and intellectuals.",0,the family's debts were met by transforming the ground-floor rooms into shops and cafes that appealed to high-class society.
"rooms 11-12 concentrate on the period between 1100 b.c. and 650 b.c., including a large collection of gold jewelry.",2,'there is no large collection of gold jewelry in rooms  - .'
it's like oh man,1,"'it's a common idiom that implies a combination of surprise, approval, and emotion.'"
wait a minute.,2,'an act that is meaningful.' (contradict)
a pointless act.,1,'doing something that yields no benefit could be considered a pointless act.'
"the roman baths are still impressive with several large bathing areas, though the hot curative waters have been diverted to a modern pool and spa.",0,"the roman baths still impress with their large bathing areas, but the original hot waters are not longer available for bathing."
"it sits in the east of the country, 5-km (3-miles) south of the estuary of the river forth and 605-km (378-miles) north of london, the capital of the united kingdom.",0,"'the location is in a position that can be described as east, south of the estuary of the river forth, and   km (  miles) north of london in the country.'"
"lsc has contracted with an independent research firm to develop and implement a pilot project at six lsc grantees that will gather the necessary information needed to create a reporting system that captures all the work of lsc grantees, not simply the traditional closed cases.",2,"'lsc has not contracted with any independent research firm to develop and implement a pilot project at six lsc grantees, let alone one that would create a reporting system capturing all the work of lsc grantees.'"
down there and uh we had a small um farm house out in castroville which is just uh to the west of san antonio,1,'the farm house in the given location was a house.' (entail)
"culterlann na hireann holds a ceile (an evening of traditional song and dance), on friday nights in monkstown.",0,"'culterlann na hireann hosts traditional song and dance events, specifically ceile, on friday nights in monkstown.'"
"about 2 km (1 mile) south?­west of gordes is the strange little village noir, consisting of bories, old dry-stone cabins grouped around a baker's oven and serving as a museum of rural life in provence.",2,"the strange little village noir is not a collection of bories, old dry-stone cabins, but rather a newly developed housing complex."
"this structure, like yomeimon, is also a national treasure and just as ornately carved and painted.",1,"'although yomeimon is a national treasure, it's not necessarily the case that this structure is as well.'"
"this area is not just for pilgrims, however; it is also for those in search of the great outdoors, whether for sports activities or simply hiking.",2,"'the area is solely for pilgrims, and no one else is allowed to enjoy the great outdoors.'"
i wonder i didn't scream right out there and then.,2,"i screamed at a different place or time, not out there and then."
"throughout the controversy, bennett has made much of the cause of truth with a capital t. his standard article, portentously titled clinton, gays, and the truth, accused the clintonites of scanting that important commodity.",2,"'throughout the controversy, bennett has been advocating for the lack of truth with a capital t.'"
it is disingenuous to say we should do  money is scarce and so is political capital.,2,"'political capital is abundant, and money is scarce.'"
it is disingenuous to say we should do  money is scarce and so is political capital.,2,"'money is plentiful, and political capital is scarce.'"
lower debt levels lead to lower interest payments-possibly at lower interest rates.,1,"'debt levels may or may not have a direct impact on interest payments, as it can vary based on multiple factors.'"
well you can believe that anyway right,2,"'you have reason to doubt that, don't you?'"
