premise,label,hypothesis
"to meet the family's extravagant debts, ground-floor rooms were turned into boutiques and cafe that attracted fashionable society, together with some shady hangers-on and intellectuals.",0,tart_of_turn>user
these statutes are laws that comprise the letter mail monopoly.,1,start_of_turn>model
"this area is not just for pilgrims, however; it is also for those in search of the great outdoors, whether for sports activities or simply hiking.",2,this area is exclusively for pilgrims and has no appeal to those seeking outdoor recreation.
well you can believe that anyway right,2,start_of_turn>model
"on one side of midosuji is america-mura, the favorite posing ground for osaka's desperately trendy youth, so named for the large number of stores selling much-sought-after secondhand apparel imported from the us.",2,america-mura is a quiet neighborhood frequented by local residents for daily necessities.
"in the on-field tournament, the vikings have the nfl's best record this year and set a record for points scored in a regular season, but the broncos are the defending champs and were undefeated until their final three games.",1,the vikings have a strong chance of making it to the super bowl.
a discussion about that is why uh why cnn was well i listen to a christian radio station and they were saying that cnn is definitely a world uh news service and uh,0,tart_of_turn>user
"'all right,' i said.",2,**i challenged their statement.**
"in the on-field tournament, the vikings have the nfl's best record this year and set a record for points scored in a regular season, but the broncos are the defending champs and were undefeated until their final three games.",1,start_of_turn>model
"yes, i think that would be decidedly better.",1,it would be a preferable choice.
"lesvos, chios, and samos still have many vestiges of the traditional rural lifestyle that made them rich and coveted during previous centuries.",1,samos retains some aspects of its traditional culture.
"his name has been floated in the past few weeks, as it was in 1989 and 1994.",0,"**his name has come up recently, similar to how it did in    and   .**"
it is disingenuous to say we should do  money is scarce and so is political capital.,2,start_of_turn>model
a pointless act.,1,start_of_turn>model
when you get to the point where you're looking forward to it then it gets to be important because you've got to do some planning for it uh you know especially if the company is not doing it for you,2,let me know if you'd like more examples!
the factual record provides an important context for consideration of the legal question of the meaning of the presence requirement for representation by lsc grantees.,0,"the legal implications of the ""presence requirement"" for lsc grantees can be better understood by examining the provided factual record."
"recent archaeological findings suggest that a site on the yamuna river may have been the home of mahabharata hero, yudhishthira, dating back to 1000 b.c.",0,tart_of_turn>user
limitations on total emissions. ,2,start_of_turn>model
well no i worked for this company before i had my first daughter,0,let me know if you'd like more examples!
he left us shortly after.,2,he remained with us the entire duration.
"in the on-field tournament, the vikings have the nfl's best record this year and set a record for points scored in a regular season, but the broncos are the defending champs and were undefeated until their final three games.",1,the vikings are a top contender in the nfl this year.
down there and uh we had a small um farm house out in castroville which is just uh to the west of san antonio,1,let me know if you'd like more examples!
limitations on total emissions. ,2,tart_of_turn>user
"a company of handweavers has been working here since at least 1723, and visitors are able to watch them at work, but their products have become less distinctive since they expanded into a popular tourist attraction.",2,the company of handweavers expanded into a popular tourist attraction but this had no impact on the distinctiveness of their products.
"'all right,' i said.",2,**i vehemently disagreed.**
wait a minute.,2,a quick response is sufficient.
"about 2 km (1 mile) south?­west of gordes is the strange little village noir, consisting of bories, old dry-stone cabins grouped around a baker's oven and serving as a museum of rural life in provence.",2,tart_of_turn>user
when you get to the point where you're looking forward to it then it gets to be important because you've got to do some planning for it uh you know especially if the company is not doing it for you,2,employees should never take initiative in planning personal events.
"his name has been floated in the past few weeks, as it was in 1989 and 1994.",0,"**there has been recent talk about him, a trend seen before in    and   .**"
