premise,label,hypothesis
uh-hum probably you read a book review or something some kind of review on it,2,today date:   jul
that's right i mean the israeli's aren't they're not afraid of anything,0,today date:   jul
yeah there there's a lot of energy i i i like to belly dance too but there's not the same you know you don't get the aerobic,1,'those who enjoy belly dance likely do so for reasons other than just physical benefits.'
um-hum oh no i think yeah my son's just in day care but even that they have extracurricular activities and the older they get the more that you're involved in that,0,"'when children get older, they participate in more extracurricular activities.'"
he said funding mechanisms such as small business grants were not always appropriate for researchers and wondered whether there were other funding mechanisms that might be more appropriate.,1,'alternative funding mechanisms may be more suitable for certain types of research projects.'
how were discrepant findings resolved?,1,'discrepancies in research can sometimes lead to new areas of investigation.'
mls is major-league sport with minor-league charm.,0,"'mls is characterized by minor-league charm, yet at its core, it remains a major league sport.'"
absolute power was the dominant feature of what post-revolutionary france called the ancien r??gime.,0,today date:   jul
legal aid has uncomfortable company.,1,'there are different organizations that provide legal aid.'
legal aid has uncomfortable company.,1,cutting knowledge date: december
"his kingdom prospered, and by the time his son solomon succeeded him, in about 965 b.c. , almost all the extensive, rich lands between the rivers nile and the euphrates were part of the kingdom of israel.",1,of_text|><|start_header_id|>system<|end_header_id|>
no i don't my my wife has been working with them,2,cutting knowledge date: december
'what's it like to be back in louisian?',2,cutting knowledge date: december
mr. hubbock also designed the masjid jamek.,1,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"161 ""no. ",0,'no progress is being made.'
"for this reason, interest earned by revolving funds should normally be classified as exchange revenue.",1,cutting knowledge date: december
yeah there there's a lot of energy i i i like to belly dance too but there's not the same you know you don't get the aerobic,1,'the lack of aerobic benefits doesn't stop people from enjoying belly dance.'
"this guide discusses the goals, success factors, and practices associated with building a worldclass finance organization.",2,'this guide offers outdated and ineffective advice for creating a successful finance organization.'
mls is major-league sport with minor-league charm.,0,cutting knowledge date: december
"no definitive number of americans who went over to the enemy is available, but moorer indicated there were scores.",1,"there may be other reasons why the number of american defectors remains unclear, such as a lack of consistent records or varying definitions of what constitutes a defector."
"before function is compromised, problematic consumption occurs.",2,of_text|><|start_header_id|>system<|end_header_id|>
"no definitive number of americans who went over to the enemy is available, but moorer indicated there were scores.",1,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
he said funding mechanisms such as small business grants were not always appropriate for researchers and wondered whether there were other funding mechanisms that might be more appropriate.,1,'the suitability of funding mechanisms for researchers depends on various factors.'
i knew that.,0,"'from the start, i had knowledge that.'"
people in hollywood accept this instability as the cost of doing business.,1,"while instability is present, many individuals in the industry manage to navigate it successfully."
the man's right arm had been broken and completely twisted around.,0,'the man had a twisted and broken right arm.'
the preamble to the final rule discusses the comments received and the actions taken upon them.,0,'the final rule is in response to the comments it has gathered.'
a flicker of firelight caught the small man's eyes.,2,the object causing the flicker of firelight was not near the small man at all.
grass became rock and rock became sand.,2,'the primary minerals in rocks have not changed significantly since their origin; they are still essentially rock.'
well well in our area we just introduced the um citywide uh clean king sport campaign and we have a recycling mascot called kleanaroo he's a kangaroo and um we're setting up curbside recycling bins for the city home owners and several of our local businesses also have recycling stations set up in their parking lots,2,"'we were a bit worried about the reception, but well, after our citywide uh clean king sport campaign was introduced, not a single resident showed any interest in kleanaroo, the recycling mascot.'"
"but even though suharto has been defeated, the real battle lines between economic and political liberalization are just now being drawn.",1,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
all villas feature traditional 19th-century jamaican architecture for an authentic old world atmosphere.,2,"'in fact, all villas feature modern,  th-century architecture for a contemporary feel.'"
yeah there there's a lot of energy i i i like to belly dance too but there's not the same you know you don't get the aerobic,1,of_text|><|start_header_id|>system<|end_header_id|>
"a ritualistic mark of bravery for carib warriors was cannibalism, and it's for this that history most remembers the indians who invented the hammock and gave their name to the caribbean.",0,'the carib people made valuable contributions to the history of the world.'
grass became rock and rock became sand.,2,"'rock never changed, nor did it become sand and rock became rock.'"
legal aid has uncomfortable company.,1,'legal aid teams often interact with other agencies.'
"all is forgiven when tarzan (the voice of tony goldwyn) meets minnie driver--i mean, jane.",2,today date:   jul
he said funding mechanisms such as small business grants were not always appropriate for researchers and wondered whether there were other funding mechanisms that might be more appropriate.,1,today date:   jul
"his kingdom prospered, and by the time his son solomon succeeded him, in about 965 b.c. , almost all the extensive, rich lands between the rivers nile and the euphrates were part of the kingdom of israel.",1,"despite its territorial expansion, the kingdom of israel still faced many internal challenges."
"i must say ” ”"" but i stopped suddenly. ",0,today date:   jul
no not really you know in the last few years just his kind of informal segments i've seen but i never got to see his actual nightly news i liked i i did grow up with david brinkley,0,of_text|><|start_header_id|>system<|end_header_id|>
well well in our area we just introduced the um citywide uh clean king sport campaign and we have a recycling mascot called kleanaroo he's a kangaroo and um we're setting up curbside recycling bins for the city home owners and several of our local businesses also have recycling stations set up in their parking lots,2,cutting knowledge date: december
"his kingdom prospered, and by the time his son solomon succeeded him, in about 965 b.c. , almost all the extensive, rich lands between the rivers nile and the euphrates were part of the kingdom of israel.",1,the reign of king solomon is widely studied by historians and scholars for its historical significance.
a flicker of firelight caught the small man's eyes.,2,of_text|><|start_header_id|>system<|end_header_id|>
a drop-ship discount might also evoke type-1 worksharing activity.,1,cutting knowledge date: december
the preamble to the final rule discusses the comments received and the actions taken upon them.,0,'the preamble outlines how the final rule handles public feedback.'
oh that's great yeah yeah i don't do a whole it uh time seems to be hard to find for anything you want to do i don't know why,1,of_text|><|start_header_id|>system<|end_header_id|>
no not really you know in the last few years just his kind of informal segments i've seen but i never got to see his actual nightly news i liked i i did grow up with david brinkley,0,'i generally find his informal segments from years ago though i never got to watch the nightly news.'
"but if you're not watching close ly, you may miss the unprepossessing bust of christopher columbus perched atop a column in a little roadside square.",1,today date:   jul
yeah there there's a lot of energy i i i like to belly dance too but there's not the same you know you don't get the aerobic,1,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"in north carolina, a visa may be issued for six weeks to seven months.",2,"'in north carolina, a visa may be issued just for one day.'"
not all the way--he has not yet succeeded in building a durable majority on the court.,2,"the opposition has been eliminated, allowing the speaker to maintain a significant majority on the court with ease."
he said funding mechanisms such as small business grants were not always appropriate for researchers and wondered whether there were other funding mechanisms that might be more appropriate.,1,of_text|><|start_header_id|>system<|end_header_id|>
"but even though suharto has been defeated, the real battle lines between economic and political liberalization are just now being drawn.",1,of_text|><|start_header_id|>system<|end_header_id|>
"it swelled to the size of a football, then was man-sized, and growing to the size of a huge tank that filled most of the tent.",2,it decreased in size from a football to a tiny marble and then vanished into thin air.
"all is forgiven when tarzan (the voice of tony goldwyn) meets minnie driver--i mean, jane.",2,"tarzan (the voice of tony goldwyn) only meets some but not minnie driver--i mean, jane."
he said funding mechanisms such as small business grants were not always appropriate for researchers and wondered whether there were other funding mechanisms that might be more appropriate.,1,'funding mechanisms such as small business loans might be more appropriate for researchers.'
a flicker of firelight caught the small man's eyes.,2,cutting knowledge date: december
"i must say ” ”"" but i stopped suddenly. ",0,: 'i must say something but then changed my mind.'
"this little corner of england is such a beautiful and valued region, however, that policy makers and conservationists have worked tirelessly over the last hundred years to protect it.",1,'conservation efforts in this region date back much further than the last hundred years.'
all villas feature traditional 19th-century jamaican architecture for an authentic old world atmosphere.,2,of_text|><|start_header_id|>system<|end_header_id|>
that's right i mean the israeli's aren't they're not afraid of anything,0,'they have no fear whatsoever'
no not really you know in the last few years just his kind of informal segments i've seen but i never got to see his actual nightly news i liked i i did grow up with david brinkley,0,'i didn't actually watch his nightly news broadcasts but his informal segments are all i've seen.'
"thus, i have never even touched a girl, much less kissed one.",2,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
over time these distinctions have deteriorated.,1,of_text|><|start_header_id|>system<|end_header_id|>
yes we we sure do smoke them and,0,'it's confirmed that we smoke them all the time.'
