premise,label,hypothesis
oh when i had the uh cats at my place as soon as i took out the newspaper to read it they would plop right down on top of it and just not move and just stay there forever,0,"'whenever i had the cats over my house, they would plop down next to me when reading a newspaper.'"
i'm exempt,0,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
yes we we sure do smoke them and,0,cutting knowledge date: december
 the egg tilted and soared.,0,of_text|><|start_header_id|>system<|end_header_id|>
"this guide discusses the goals, success factors, and practices associated with building a worldclass finance organization.",2,"despite the information presented in this guide, no finance organizations have ever achieved world-class status worldwide."
tim carvell's wrap-up,0,today date:   jul
how were discrepant findings resolved?,1,today date:   jul
yes we we sure do smoke them and,0,'we are confident that some people smoke them.'
"this guide discusses the goals, success factors, and practices associated with building a worldclass finance organization.",2,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
that's right i mean the israeli's aren't they're not afraid of anything,0,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"the critical instance case study examines one, or very few, sites for one of two purposes.",1,'a comprehensive examination of these sites would be less common than a focused look at one specific case.'
"his kingdom prospered, and by the time his son solomon succeeded him, in about 965 b.c. , almost all the extensive, rich lands between the rivers nile and the euphrates were part of the kingdom of israel.",1,cutting knowledge date: december
"before function is compromised, problematic consumption occurs.",2,'a function that is compromised does not necessarily lead to problematic consumption.'
people in hollywood accept this instability as the cost of doing business.,1,today date:   jul
well well in our area we just introduced the um citywide uh clean king sport campaign and we have a recycling mascot called kleanaroo he's a kangaroo and um we're setting up curbside recycling bins for the city home owners and several of our local businesses also have recycling stations set up in their parking lots,2,"'our local businesses do not have recycling stations in their parking lots, they're actually contributing to the pollution.'"
no not really you know in the last few years just his kind of informal segments i've seen but i never got to see his actual nightly news i liked i i did grow up with david brinkley,0,'i used to watch a specific news show as a child.'
charlotte square is arguably the jewel of the new town.,0,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
mls is major-league sport with minor-league charm.,0,of_text|><|start_header_id|>system<|end_header_id|>
charlotte square is arguably the jewel of the new town.,0,charlotte square is a well-known and admired part of the new town.
no i don't my my wife has been working with them,2,'my wife worked with them yesterday.'
"i must say ” ”"" but i stopped suddenly. ",0,'i didn't finish saying what i wanted to say.'
"the real british legacy is in the tea gardens, all indian-run, which offer a beautiful green setting for the town and insight into tea growing and processing methods .",1,"the real british legacy in the tea gardens, all indian-run, is mainly visible in their beautiful designs of the tea cups and saucers."
the man's right arm had been broken and completely twisted around.,0,'his arm had suffered some kind of severe damage that caused it to twist away from its normal direction.'
"while service standards differ (many countries offer two mail deliveries each weekday, for example), even at 33 cents, u.s. prices compare favorably with first-class rates overseas--japan charges 74 cents, germany 59 cents, france 48 cents, and great britain 37 cents.",1,first-class mail rates in u.s. differ from rates in other countries.'
