premise,label,hypothesis
i think so well it was really good hearing from you and i hope you get back into camping again and do a little more of it,2,"2. contrary to my previous sentiment, i have no interest in returning to camping and engaging in more of it."
"jon paused, gazing at ca'daan with eyes like frozen water.",1,1. ca'daan seemed to inspire a sense of stillness within jon.
the mediterranean's second largest island (sicily being the largest) is worth a vacation all to itself and much more detailed treatment than follows.,1,"3. the second largest island in the mediterranean provides a breathtaking year-round vacation experience, especially due to its weather."
you know that that are not good where they they have very minimum minimal care and the the care that they are getting the people who are giving it,2,"5. despite the wording, the care they are getting is inferior to the best possible level."
yeah we've trying get this new dnb two thousand printer up and running,1,2. this newly obtained printer is taking some time to become operational.
"the presidential candidates are beginning to acknowledge all this online campaign talk, if only halfheartedly.",1,"4. online campaign dialogue is playing a substantial role in the presidential election, but the candidates are expressing only lukewarm acceptance of it."
"the bias continues in the united states, sometimes from the larger mexican mainstream.",0,2. there are accusations that the larger mexican community harbors bias.
the computer supplies the zip code and the appropriate barcode is sprayed on the piece.,0,"1. the computer gives the zip code, with the barcode being marked accordingly."
vacations were spent by the sea or in the mountains; people listened to soothing operas like puccini's la bohyme and madame butterfly; the first silent-movies of the last days of pompeii and quo vadis were made; one could partake in intellectual conversations in open air caf??s at the hour of the passeggiata.,0,5. holidaymakers held intellectual discussions in outdoor cafes during their getaways.
the king's antechamber was where he entertained his more favored guests.,0,5. the king's antechamber was the venue where his cherished guests were entertained.
"but first, back to our experiment.",1,"4. let's return to our experiment, seeing as our time is almost up."
"true, the clinton administration is trying to say that food stamps are really good only if you're also working at least part-time, but that's kind of a complicated message to get across.",2,1. 'food stamp recipients can use the benefits for cash value.'
"do you think you can do it?""",0,1. are you confident that you can accomplishment the task at hand?
"one tank holds paste, the other gel, and the two strands join on your brush in beautiful harmony.",0,"4. two containers are filled with two distinct materials, one with paste and the other with gel."
so we always have the gang on tape and we see how they grow each year yeah yeah that's a lot of fun,0,2. 'we document the gang's growth journey year by year.'
buyer beware.,0,premise: 'buyer beware.'
"do you think you can do it?""",0,5. do you perceive yourself as having the capacity to undertake and complete the prescribed task?
"information on best practices of boards would be useful to help improve board operations, for example in areas of improving communications with management and using external advisors.",1,"'employing external advisors to aid in decision-making is often overlooked as a best practice for enhancing board operations, particularly in matters such as improving communication with management.'"
yeah we've trying get this new dnb two thousand printer up and running,1,"4. our new office equipment, the printer, has been delivered but setting it up is taking longer than expected."
the university gives him a million dollars when he quits,0,2. the university awards him a million dollars upon his resignation.
uh no my fiance is selling uh a nineteen seventy eight cutlass supreme that she has it's actually in better condition than my car,2,premise: 'uh no my fiance is selling uh a nineteen seventy eight cutlass supreme that she has it's actually in better condition than my car'.
"turkish carpets are, of course, world famous for their beauty and durability, and are top of the shopping list for many visitors.",1,"5. 'interest in buying turkish carpets, renowned for their beauty and durability, is widespread among many visitors.'"
"well, as the new york times . you could learn more from any randomly selected porn video.",0,4. more knowledge can potentially be acquired from porn videos over the new york times.
cage and audit had low sensitivities (59 percent and 48 percent respectively) for alcohol dependence among white women.,1,4. 'the sensitivity of cage and audit towards alcohol dependence among white women was recorded as 59% and 48% respectively.'
the university gives him a million dollars when he quits,0,5. the university's action is providing him a million dollars upon his quitting.
"just around the corner from the station is the tourist information centre, which will supply all the information you need about touring, accommodations, and restaurants.",1,4. 'the tourist information centre arranges culinary excursions of the locality.'
they missed the real  the reason why bush doesn't have to talk about old moral issues that might make him look mean is that he's introducing new moral issues that make him look warm and caring.,2,"4. 'in contrast to the premise, it could be argued that bush's introduction of new moral issues may make him appear less compassionate and more detached.'"
"also, these researchers believe, in complex situations the many persons who are significantly involved have different realities in their explanation of events and even in their perceptions of what happened, and this is best matched with a method that gradually represents and reconstructs these multiple realities, rather than a method that assumes a single truth exists.",1,"4. 'according to a thorough study by these researchers, in complex conditions, multiple individuals holding essential roles may have contrasting perspectives on situations and distinct accounts of events. they propose the use of a method that meticulously rebuilds these multiple realities, instead of assuming that one truth dominates the situation.'"
the computer supplies the zip code and the appropriate barcode is sprayed on the piece.,0,"3. the zip code is input by the computer, following which the barcode is sprayed on the goods."
"their makeshift homes, known in turkish as gecekondu ( built by night ), take advantage of an old ottoman law that protects a house whose roof has been built during the hours of darkness.",2,"5. 'despite being known as gecekondu, or makeshift homes built by night, these dwellings are not analogous to modern, multi-unit housing structures, such as condominiums.'"
"my dear boris, can you not take a joke?",0,3. is it possible that boris misunderstands jokes and takes them too seriously?
this is where swathes of lush virgin rainforest mix with plantations of coffee on the high mountain slopes and meet thousands of verdant banana plants that blanket the coastal plains.,0,"4. lush rainforest, coffee plantations on the high mountain slopes, and banana plants on the coastal plains are part of the environment here."
"just around the corner from the station is the tourist information centre, which will supply all the information you need about touring, accommodations, and restaurants.",1,3. 'the information centre for tourists organizes food-centric tours.'
paseo de recoletos is a continuation of paseo del prado that runs from plaza de la cibeles to plaza col??n.,2,1. 'paseo de recoletos is not directly linked with paseo del prado.'
so we always have the gang on tape and we see how they grow each year yeah yeah that's a lot of fun,0,4. 'we're keeping a video record of the gang's yearly evolution.'
the mediterranean's second largest island (sicily being the largest) is worth a vacation all to itself and much more detailed treatment than follows.,1,"1. the second largest island in the mediterranean offers an ideal vacation spot annually, due to its excellent weather conditions."
buyer beware.,0,premise: 'buyer beware.'
yeah see because they put a lot on larry bird um-hum,1,a substantial amount of emphasis or importance was placed on larry bird's career.
all technology investments are justified using business case analyses.,2,2. 'it is not necessary to use business case analyses to justify technology investments.'
