premise,label,hypothesis
a red sword swung for his home and he had no defense.,1,this is why the man chose to make a hasty departure from his residence as an act of desperation.
"before, or after?""",2,"does it happen at the same time as 'before, or after?'"
"this would have been a good story for abc news, if abc hadn't been so busy being part of the problem.",1,"if abc news hadn't involved itself in the issue, there would have been no report."
all his life ca'daan had marveled at fena dim's dark protector.,1,ca'daan's entire lifetime had been marked by a sense of awe towards fena dim's dark protector.
and i've you know i've never yet never yet have i walked up now i've walked up a few times on the golf course by myself with nobody else to play with and never yet have i met anybody on the golf course that wouldn't allow me to join their twosome or threesome you know they're always friendly sure come on out you know and they don't mind if you make a mistake they don't mind saying well you know let me teach tell you how to do that or teach you how to do that or,1,of_text|><|start_header_id|>system<|end_header_id|>
deductibility of student-loan interest $360,1,today date:   jul
"i think with your name i could get my hands on your hearts, even if you did your worst.",0,"using your name, the speaker has the capability to unleash a magical force."
"but when the sun goes down and the music starts up, there's nothing lazy about the dancing.",0,"upon the sun's descent and the onset of the music, the dancing showcases its energetic side."
"in particular, adjustments were made for differences in labor cost, amount of worksharing, and mix of mail by shape.",1,"the modifications are intended to compensate for the varying expenses related to labor, primarily due to inexpensive immigrant employees."
"last december, three cognitive psychologists at the university of rochester played two-minute audiotapes consisting of short nonsense words (such as bidakupado) for a group of 8-month-old babies.",0,of_text|><|start_header_id|>system<|end_header_id|>
"never mind, old chap. ",2,"you'd better pay attention, old chap."
the pattern of cobblestone and brick on the floor of some barns is worth a peek.,1,of_text|><|start_header_id|>system<|end_header_id|>
"'here,' i offered, rushing into the kitchen.",2,of_text|><|start_header_id|>system<|end_header_id|>
you brought only one candle into the room?,1,today date:   jul
"i think with your name i could get my hands on your hearts, even if you did your worst.",0,today date:   jul
"'here,' i offered, rushing into the kitchen.",2,"before anyone noticed, i quickly escaped from the kitchen."
"our study participants said that their organizations rarely experienced a violation of trust because members did not want to jeopardize their ability to participate and, thus, lose the benefits of membership.",2,"in contrast to previous expectations, participants in the study preferred to endure trust issues rather than willingly relinquishing their membership rights and benefits."
"home to the sultans of perakiaor the past 500 years, kuala kangsar is built on a sweep of the perakiaiver (sungei perakia50 km (32 miles) from ipoh on a newer highway.",2,of_text|><|start_header_id|>system<|end_header_id|>
he didn't seem like a madman.,2,he did not display any signs of insanity.
there are a number of interesting attractions lying to the west of mandeville.,2,cutting knowledge date: december
the pkk has also bombed turkish targets in germany.,1,cutting knowledge date: december
"the startup phase, sometimes called commissioning, begins with occupancy of the facility by its user.",0,"this marks the beginning of the startup phase, which is known as commissioning, when the facility's user physically occupies it."
yeah and then the cover version i think i mean i thought was absolutely it was pitiful,1,the cover version failed to impress because it didn't feature any skilled artists.
"look out as well for a giraffe, which indicates the indian west coast's early contact with africa.",0,the fact that a giraffe exists here implies that there was some level of early interaction between the indian west coast and africa.
"our study participants said that their organizations rarely experienced a violation of trust because members did not want to jeopardize their ability to participate and, thus, lose the benefits of membership.",2,"the study demonstrated that despite an increase in trust violations, participants chose to retain their membership, which limited the possibility of them losing these benefits."
"last december, three cognitive psychologists at the university of rochester played two-minute audiotapes consisting of short nonsense words (such as bidakupado) for a group of 8-month-old babies.",0,cutting knowledge date: december
i try to i did switch to one uh sponsored by the credit union though that seems to be a pretty low interest,0,of_text|><|start_header_id|>system<|end_header_id|>
yeah and then the cover version i think i mean i thought was absolutely it was pitiful,1,the cover version fell short because it included inadequate musical talent.
areas may go in and out of fashion but each will remain instantly recognizable to the visitor.,1,an area can be revitalized while still retaining its distinct qualities that visitors instinctively acknowledge.
loweswater is the smallest of the three lakes and never crowded.,0,"among these three lakes, loweswater is the one that is almost always deserted."
in the 1950s and 1960s sharm el-sheikh on the southern tip of the sinai became a divers' paradise and since then this small village has grown and spread north along several adjacent bays.,0,one of the primary reasons people visit sharm el-sheikh is for its incredible diving opportunities.
"i have a long memory!""",0,my memory is incredibly sharp and far-reaching.
so we went in and the financed the car for five and we didn't know that we got kind of taken just a little bit so we're kind of upset that we're having to you know pay this fifth year on the car because it was just not a wise thing but we learned a good lesson so,2,"'we discovered that the initial car purchase included some hidden costs that caused the fifth year payment to be higher, yet we're pleased with the entire transaction and the money we paid for the additional maintenance.'"
i don't know anyone responsible and knowledgeable who can.,2,i'm acquainted with several professionals who have the right skills and knowledge.
all his life ca'daan had marveled at fena dim's dark protector.,1,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
you brought only one candle into the room?,1,it seems like you fell short of bringing the necessary number of candles.
i don't know anyone responsible and knowledgeable who can.,2,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
in the 1950s and 1960s sharm el-sheikh on the southern tip of the sinai became a divers' paradise and since then this small village has grown and spread north along several adjacent bays.,0,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
one month for one year actually assigned,2,"if one month constitutes a year, i'm either being lied to or i'm using wrong calendar."
"what's that? he could almost believe he heard an army bugle, but the call it sounded was unlike any cavalry signal he had known.",1,today date:   jul
being a renter not even caring about that,2,of_text|><|start_header_id|>system<|end_header_id|>
mon dieu!'  ,2,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
"modesty always was your besetting sin, remarked tommy.",1,"based on what tommy mentioned, it seems like he views modesty as one of his personal shortcomings."
gibson had reduced dala to a midget.,0,"due to gibson's actions, dala was drastically reduced in size, similar to a hobbit."
"it is a special systematic way of looking at what is happening, of selecting the instances, collecting the data, analyzing the information, and reporting the results.",1,of_text|><|start_header_id|>system<|end_header_id|>
being a renter not even caring about that,2,not caring about being a renter suggests being a buyer implies intelligence.
the pattern of cobblestone and brick on the floor of some barns is worth a peek.,1,the presence of cobblestone and brick patterns on the floors of some barns isn't representative of the usual or preferred design elements within the barn community.
you brought only one candle into the room?,1,there appears to be a shortage of candles in the room since you only brought one.
"kamari and perissa are growing resorts with a range of hotels, bars, and restaurants.",0,"these two expanding resorts boast a multitude of hotels, bars, and eateries where visitors can indulge in a range of culinary delights."
"even some stupid place way the hell out in the stupid country, thousands of miles away, like alabama!",1,"similar to alabama, there's a remote location far out in the countryside, thousands of miles away."
areas may go in and out of fashion but each will remain instantly recognizable to the visitor.,1,"areas may not always be in style, but they usually remain recognizable to the people who visit."
"keeping alive a baby born in the 22 nd week costs several hundred thousand dollars and usually fails, regardless of the effort.",2,today date:   jul
"'here,' i offered, rushing into the kitchen.",2,cutting knowledge date: december
"i &gt;n cases labeled as serious physical abuse, the reported injury could be mental or emotional.",1,"in cases where there's been serious physical abuse, it's possible that the sufferer experienced emotional or mental trauma as well."
"home to the sultans of perakiaor the past 500 years, kuala kangsar is built on a sweep of the perakiaiver (sungei perakia50 km (32 miles) from ipoh on a newer highway.",2,you are a helpful assistant.<|eot_id|><|start_header_id|>user<|end_header_id|>
i'm the co-author of one the leading treatises on legal ethics--and it's updated annually.,0,of_text|><|start_header_id|>system<|end_header_id|>
in the 1950s and 1960s sharm el-sheikh on the southern tip of the sinai became a divers' paradise and since then this small village has grown and spread north along several adjacent bays.,0,divers from all over the world flock to sharm el-sheikh to take advantage of its ideal diving conditions.
"i think with your name i could get my hands on your hearts, even if you did your worst.",0,"if the speaker knew your name, they could utilize it to exert a powerful magical influence."
"the startup phase, sometimes called commissioning, begins with occupancy of the facility by its user.",0,"when a facility user moves in, the startup phase, also known as commissioning, can begin."
a red sword swung for his home and he had no defense.,1,today date:   jul
it also entails thinking about ways to incorporate the information technology and management leader in the executive-level management structure and create an environment that facilitates business/technology sharing and exchange of ideas.,0,cutting knowledge date: december
"but when the sun goes down and the music starts up, there's nothing lazy about the dancing.",0,of_text|><|start_header_id|>system<|end_header_id|>
