premise,label,hypothesis
"give yourself a bare minimum of three days, time to get lost (you're never very far from the main landmarks signposted with bright yellow arrows).",1,'a three-day timeframe might be utilized to investigate the trails.'
"mr. hastings, she said, ""do you think i and my husband are happy together?"" i was considerably taken aback, and murmured something about it's not being my business to think anything of the sort. ",2,'she playfully inquired about whether i honestly believed her and her husband were content in their marriage.'
the two aicpa field work standards for attestation engagements are as follows.,1,( : 'the aicpa has provided two standards for field work on attestation engagements'
a deep cleft creased his chin.,0,'his chin bore a deep cleft.'
well you weren't charging gold and silver were you you can't do that can you,0,"'it's not appropriate for you to collect payment in terms of gold and silver, correct?'"
'indeed he is.',1,it can be concluded that he poses a serious threat to society.
"like, thank god for",0,"these paraphrased hypotheses entail the given  'i wanna thank god.' as they all convey the sentiment of wanting to express gratitude towards a divine entity, which is common in many religious or spiritual contexts."
"mr. hastings, she said, ""do you think i and my husband are happy together?"" i was considerably taken aback, and murmured something about it's not being my business to think anything of the sort. ",2,"'jokingly, she wondered if i thought they were truly content as a married duo.'"
and so they've already shifted the risk if they assume that car then they just have to sell it themselves and they'll recover the loan,2,the loan cannot be recovered if they choose not to sell the car.
i had to be guarded in what i said.,0,'i had to word my statements carefully.'
"mr. hastings, she said, ""do you think i and my husband are happy together?"" i was considerably taken aback, and murmured something about it's not being my business to think anything of the sort. ",2,"'she posed a question, jesting as she usually does, about whether i thought they were genuinely happy as a couple.'"
prairie state will share the money with the county.,1,'the county will use the money for a necessary expense.'
"on the subject of clinton's aggressive fund raising, morris recently told the new york daily news , i just think he overdid it.",2,"'in a conversation with the new york daily news, morris apparently did not share any opinion about clinton's aggressive fund raising.'"
l. 104134 directed the department to issue interim regulations within 30 days of the date of enactment.,1,"'in the department's previous enactments, interim regulations were not issued within the first   days.'"
don't confine your visit to the mountain only.,0,'do not limit your exploration to just the mountain.'
right exactly i was a i was a boy scout and as part of being a boy scout you had to do you know projects all throughout and then to become an eagle scout you have to spend a do a year long project for,0,"'in my past, i was a part of the boy scouts organization.'"
the two aicpa field work standards for attestation engagements are as follows.,1,"( : 'these field work standards for attestation engagements, as defined by aicpa, are essential'"
"it is difficult to believe that these bizarre shapes, staircases going nowhere, and windows in walls without rooms were built in 1724 by a serious student, rather than in the last century by some deranged architect.",2,"'it's unlikely that a student from the   s, serious or not, would create such incomprehensible designs.'"
in some states yeah because it's reasonable now uh you know me with me being from louisville i'm going to say at louisville is unfair because louisville's got the highest uh uh the line the line the line drawn i don't know the correct word for it  but louisville's is higher than most other universities and,2,'it's a well-known fact that louisville is one of the most difficult universities in the nation.'
right exactly i was a i was a boy scout and as part of being a boy scout you had to do you know projects all throughout and then to become an eagle scout you have to spend a do a year long project for,0,'my scouting career was as a boy scout.'
'indeed he is.',1,"his actions are, without a doubt, detrimental to the society as a whole."
"super-paradise, in the next bay, is a gay, clothing-optional beach.",0,'super-paradise is a beach where clothing is not required.'
that's what we that's the way we call it which is really wrong but my wife's mother and the one she's in san antonio it's you know it's everything but the opposite of what you've seen i mean it's it's a little hotel hotel you might say,0,"although not appropriate, we name it so, and the reality is just the opposite of what you've seen, and it can be regarded as a petite hotel."
