premise,label,hypothesis
"the cook may be from valencia, the cuisine advertised as  french,  and the customer may want nothing more daring than a steak.",2,"'rather surprisingly, the customer's preference is for the most exotic dish on the menu, not the steak.'"
"their ventures into social topics focus on alcohol, drugs, domestic violence, adultery, divorce, illegitimacy, crime, and urban decay.",1,"'their ventures into social topics focus on a variety of topics, not limited to alcohol, drugs, domestic violence, adultery, divorce, illegitimacy, crime, and urban decay.'"
"i already know i am an idiot, but am i to be a happy idiot or a miserable one?",1,"'one's mood independent of their level of intelligence, they can choose to be a happy idiot or a miserable one.'"
don't confine your visit to the mountain only.,0,'visiting only the mountain is restricting your adventure.'
we come after senor juanito because he dropped his purse.,1,'senor juanito will eventually find his purse.'
"i already know i am an idiot, but am i to be a happy idiot or a miserable one?",1,"'one's happiness or misery is not determined by their level of intelligence, thus they can be a happy or a miserable idiot.'"
"try to arrive as the chapel opens or at sunset (see page 39) and make your way to the upper level, where light blazes in through 15 stained-glass windows separated by buttresses so slim that there seems to be no wall at all.",1,"'the chapel, with its intricate design and open-aired upper level, encourages visitors to explore its   stained-glass windows.'"
'indeed he is.',1,'he exists undeniably.'
"elementary, my dear watson the smell of onions is unmistakable.""",2,"'in certain conditions, onions may not emit their characteristic smell.'"
"you will probably find the island mascot petrosea pelican (the older petroseow has two young apprentices, both also called petrosewaddling among the boats, hoping for a fishy tidbit.",1,'the petrosea pelican mascot is teaching its two young apprentices how to interact with people and provide a entertaining experience.'
"and as for hillary, forget it.",0,'the thought of hillary can be forgotten.'
"the pedestrian plaza in the city centre is bounded at one end by the ulu camii (great mosque), built in the 14th century with stone quarried from uluda .",0,'the pedestrian plaza in the city centre is bound at one end by the great mosque constructed using stones from uluda in the  th century.'
"super-paradise, in the next bay, is a gay, clothing-optional beach.",0,'the beach known as super-paradise in the next bay is appropriate for those in the lgbtq+ community.'
"even though quantifiable data was lacking during most of 1998, lsc had sufficient information to begin taking actions to address the problems.",1,'lsc relied only on qualitative data to address the problems in   .'
you know they match it um my wife used to they matched hers only hers was a little bit better than ours um she hasn't been working for a couple of years her father took sick so she's been taking care of him,1,"'despite not working for a few years, your wife has managed to take care of her father.'"
but the standard for appointing an independent counsel can't be that broad.,2,'it is beneficial for the standard for appointing an independent counsel to be as broad as possible.'
that's what we that's the way we call it which is really wrong but my wife's mother and the one she's in san antonio it's you know it's everything but the opposite of what you've seen i mean it's it's a little hotel hotel you might say,0,'the little hotel mentioned is unlike anything you've typically seen in san antonio.'
we don't expect badinage from the pillsbury doughboy or banter from betty crocker.,2,'the pillsbury doughboy and betty crocker are known for their witty banter.'
and uh of course there's another aspect of this too uh in terms of invasion of privacy i just thought about it being a professional and of course you probably belong to one or more professional organizations and that is that some of the organizations sell their mailing lists,2,'selling mailing lists is a breach of privacy and unacceptable in most professional environments.'
"elementary, my dear watson the smell of onions is unmistakable.""",2,'the smell of onions can be confused with the smell of leeks or shallots.'
"biologist ian wilmut's team also cloned lambs out of dna derived from sheep-fetus fibroblasts, cells found in connective tissue.",2,'the cells found in connective tissue were not used by ian wilmut's team to clone lambs.'
