,guid,index,label,threshold_closeness,confidence,variability,correctness,forgetfulness
0,when the cockroach scurried between my drink  plate and then the salt and pepper i made  a quick escape  sadly the food here is pretty good but the place has become nasty the gray film on the white phone the front door and the restrooms should have been enough to worn me off,0,0,0.24998820768892527,0.49656600654125216,0.2332362337410951,13,1
1,as a louisiana native i was not impressed,1,0,0.24858154741949473,0.4623376503586769,0.19144262484979854,14,1
2,update will never go here again they served me rancid beef even though they refunded my money they never apologized and i cant trust someplace that serves me rancid cooked meat to take care of their raw fish properly,2,0,0.24979948216779707,0.5141604319214821,0.24057163502346599,20,0
3,the most expensive iphone repair dealer i had a iphone 5 with a broken screen and they wanted to charge me 415 for them to replace  stay away,3,0,0.24963702673370042,0.5190518572926521,0.2409896418047472,20,0
4,if you like beer im more of a mixed drink guy and drunk college students mostly dudes this place rocks  otherwise it is incredibly humid and sticky inside the warehouse that they have converted into a bar and grill and the prices are a bit steep,4,0,0.24965557154278056,0.48144121617078783,0.21707122741436036,13,1
5,food was very mediocre and relatively overpriced and theres a platesplitting charge the mango margarita i ordered was strong but not very good they also sat us by the door leading outside so every time the waiters came in and out we were struck by a blast of freezing air,5,0,0.24991013994883346,0.4905205458402634,0.2285831813598998,14,1
6,over priced casino bar would rather be on the strip and get original martinis and douchey atmosphere at these prices,6,0,0.2494239655499076,0.4759992823004723,0.22632774427020616,15,2
7,i am not going back there after getting a second consultation i found out that they made a completely wrong diagnosis and they wanted to drug me with too many useless overthecounter medicaments the place is also very squeezy,7,0,0.24908466660557305,0.530254477262497,0.24956265458368276,20,0
8,had muffler service here almost changed the whole thing that got quite rusty the price was very good but the work needed fix just after 2 months and the new mechanic was surprised at the low quality of the work and with the current fix the price is no longer good,8,0,0.24961292838270416,0.5196741357445717,0.2408782164694039,20,0
9,toilet leaked filthy carpets had to call for maid service both days we were here long 45 minute check in wonder why hilton dropped this hotel do yourself a favor ang go across the street to marriott summerfield suites sp fail,9,0,0.2499978928629334,0.4985484018921852,0.227027899169319,20,0
10,please there is only one  in nyc it was over just before that terrible movie came out  keep it real  5 pabst and 5 shots of whatt,10,0,0.24999870051907705,0.5011399477720261,0.23970134360927461,11,1
11,we have enjoyed the food and the beer selection just make sure you check your bill after a bad experience we will likely not go back,11,0,0.24978946544228492,0.5145098090171814,0.2429161153096884,16,1
12,one of the most overrated restaurants in canada greasy ass food salty as fuck and people call it good,12,0,0.24969032617614212,0.4824024483561516,0.223522307311955,15,1
13,i had a horrible service and a bad experience very similar to the other reviewers nnvery unprofessional and not sure if they have any clues as to what they are doing nndo yourself a big big favor and do not use them itll save you some headache,13,0,0.24969107908736476,0.5175761461257935,0.23911930292921585,20,0
14,dont ever go there for eye brown waxing i told the lady i just wanted to clean up and she took half of my eyebrown also she made one was thinner than other really disappointed,14,0,0.24951995974228097,0.5219098210334778,0.24491652220537674,20,0
15,i purchased two salads to serve with stromboliboth were wilted orange oldthrew them away,15,0,0.24981240758408202,0.4863035619258881,0.22126080237417745,12,1
16,gaming darts pool table food and great staff its alittle smoky in there but its my pts,16,0,0.2476691674319102,0.45172130316495895,0.1913628578949076,10,2
17,terribleni dont know how can get some good reviews because theyre really not good we had a terrible family trip to stay there their ac are mostly not working no useful things in the room and they even charge you extra for the water after you leftndont go there it will ruin your day,17,0,0.2499975775418526,0.5015564247965812,0.22977260002026678,15,1
18,not safe nnlock on door doesnt worknnstaff is unhelpfulnnthey made lots of mistakesnneach mistake cost a few nngo elsewhere,18,0,0.2496923630753165,0.517539581656456,0.24067243791750334,17,1
19,very nice people so many good chinese places in townthis place is just not one of them,19,0,0.24957460391668718,0.4793748676776886,0.2233228381239779,14,1
