premise,label,hypothesis
"all is forgiven when tarzan (the voice of tony goldwyn) meets minnie driver--i mean, jane.",2,'tarzan and jane's meeting marks a tranquil moment.'
 the egg tilted and soared.,0,the egg flew and shifted its angle.
they are not important. ,2,'they are absolutely vital in all aspects.'
"the new  deterring nuclear, biological, or chemical warfare by lesser powers (formalizing president bush's implicit warning to saddam hussein during the gulf war).",2,'saddam hussein received praise from president bush regarding his tactics.'
"but if you're not watching close ly, you may miss the unprepossessing bust of christopher columbus perched atop a column in a little roadside square.",1,"the statue of christopher columbus on a column, found in a small town square, may be missed if you don't pay close heed."
"before function is compromised, problematic consumption occurs.",2,it is impossible for problematic consumption to take place prior to the function being compromised.
yeah there there's a lot of energy i i i like to belly dance too but there's not the same you know you don't get the aerobic,1,'i have a passion for dancing as a hobby.'
the man's right arm had been broken and completely twisted around.,0,the man's right arm incurred a major injury.
absolute power was the dominant feature of what post-revolutionary france called the ancien r??gime.,0,"'during the ancien régime period, power was overwhelmingly dominant in post-revolutionary france.'"
no not really you know in the last few years just his kind of informal segments i've seen but i never got to see his actual nightly news i liked i i did grow up with david brinkley,0,"my experience with david brinkley has been limited to his informal segments, as i've never witnessed his nightly news."
"surrounded by heavily industrialized suburbs, the old center of kurashiki has canals lined with dreamy willow trees a reverse comment on the horrors of war.",2,'the old center of kurashiki does not have any canals at all.'
"while service standards differ (many countries offer two mail deliveries each weekday, for example), even at 33 cents, u.s. prices compare favorably with first-class rates overseas--japan charges 74 cents, germany 59 cents, france 48 cents, and great britain 37 cents.",1,"even with diverse mail delivery service standards across countries, the pricing of u.s. mail delivery can be considered quite reasonable when comparing overseas rates, like those of japan, germany, france, and britain."
tim carvell's wrap-up,0,the 'wrap-up' by tim carvell involves a public figure.
a flicker of firelight caught the small man's eyes.,2,"'it was the lamp's flicker that escaped the small man's sight, not the fire's.'"
"thus, i have never even touched a girl, much less kissed one.",2,"'in fact, i have a long history of kissing and touching many girls.'"
"it is difficult to fix precisely the dates of the various festivals, as most of them are determined by lunar calendars which vary from year to year.",0,"given the yearly inconsistencies in lunar calendars, it's difficult to establish specific dates for numerous festivals."
the federal cio is also subject to a funding process that is more complex and uncertain than in most other organizations.,2,"'the federal cio is entirely self-funded, without any funding process.'"
a drop-ship discount might also evoke type-1 worksharing activity.,1,there is the potential for a drop-ship discount to prompt the engagement in type- worksharing activity.
i knew that.,0,"""i was conscious of certain matters."""
"it is difficult to fix precisely the dates of the various festivals, as most of them are determined by lunar calendars which vary from year to year.",0,"with the seasonal changes in lunar calendars, establishing exact dates for the multiple festivals is challenging."
