premise,label,hypothesis
well i it i find it depressing to watch or especially tv you know it's  uh local news concentrates on murders and things like that i'm from dallas,1,the speaker's perception of local news is that it emphasizes negative events.
"this structure, like yomeimon, is also a national treasure and just as ornately carved and painted.",1,both this structure and yomeimon hold historical and artistic importance in the country.
yeah oh that sounds fantastic,2,that doesn't sound good at all.
these statutes are laws that comprise the letter mail monopoly.,1,the letter mail monopoly is governed by a set of specific legal documents.
it is disingenuous to say we should do  money is scarce and so is political capital.,2,political capital is limitless and readily available.
they kept asking about the noise i heard.,0,start_of_turn>model
yeah oh that sounds fantastic,2,that idea sounds terrible.
"usually, clinton finds a way to reconcile the presidential and the political.",0,clinton consistently seeks to balance the demands of the presidency with political considerations.
well i it i find it depressing to watch or especially tv you know it's  uh local news concentrates on murders and things like that i'm from dallas,1,news consumption can be emotionally impactful for some individuals.
"lesvos, chios, and samos still have many vestiges of the traditional rural lifestyle that made them rich and coveted during previous centuries.",1,start_of_turn>model
"in the on-field tournament, the vikings have the nfl's best record this year and set a record for points scored in a regular season, but the broncos are the defending champs and were undefeated until their final three games.",1,the vikings have a strong chance of  reaching the playoffs this year.
"about 2 km (1 mile) south?­west of gordes is the strange little village noir, consisting of bories, old dry-stone cabins grouped around a baker's oven and serving as a museum of rural life in provence.",2,noir does not consist solely of bories.
it tracks the use of each appropriation for specified purposes in separate budget accounts through the various stages of budget execution from appropriation to apportionment and allotment to obligation and eventual outlay.,1,start_of_turn>model
i wonder i didn't scream right out there and then.,2,let me know if you'd like more examples!
their conversations took place at precisely the moment the house reconsidered china mfn.,2,let me know if you need more examples!
"to meet the family's extravagant debts, ground-floor rooms were turned into boutiques and cafe that attracted fashionable society, together with some shady hangers-on and intellectuals.",0,the family found a way to generate income from their property to help pay off their debts.
it tracks the use of each appropriation for specified purposes in separate budget accounts through the various stages of budget execution from appropriation to apportionment and allotment to obligation and eventual outlay.,1,let me know if you'd like more examples!
well i it i find it depressing to watch or especially tv you know it's  uh local news concentrates on murders and things like that i'm from dallas,1,let me know if you'd like more examples!
'you asked for a two week deadline?',0,start_of_turn>model
"recent archaeological findings suggest that a site on the yamuna river may have been the home of mahabharata hero, yudhishthira, dating back to 1000 b.c.",0,evidence discovered by archaeologists points to a possible connection between yudhishthira and a site on the yamuna river dating back to    bce.
very dangerous.,2,let me know if you'd like more examples!
when you get to the point where you're looking forward to it then it gets to be important because you've got to do some planning for it uh you know especially if the company is not doing it for you,2,the event holds no significance for the individual and requires no preparation.
yeah oh that sounds fantastic,2,i think that's a terrible idea.
