premise,label,hypothesis
and so they've already shifted the risk if they assume that car then they just have to sell it themselves and they'll recover the loan,2,they are obligated to sell the car to a specific buyer.
this ricardian equivalence hypothesis holds that people are forward-looking and recognize that current government surpluses or deficits affect government debt and future tax rates.,0,tart_of_turn>user
i've seen on tv where they take animals and young children in fact my daughter is one my wife took my daughters one year when they were getting some points for school took them to an elderly home and boy that really pumps them up that uh,0,tart_of_turn>user
"st. peter's basilica is the largest of all roman catholic churches and by any standards a grandiose achievement, but it inevitably suffered from the competing visions of all the architects called in to collaborate bramante, giuliano da sangallo, raphael, baldassare peruzzi, michelangelo, giacomo della porta, domenico fontana, and carlo maderno each adding, subtracting, and modifying, often with a pope looking over his shoulder.",2,"st. peter's basilica is not the largest of all roman catholic churches, with other churches surpassing it in size."
"elementary, my dear watson the smell of onions is unmistakable.""",2,someone with a keen sense of smell could easily not detect the smell of onions.
don't confine your visit to the mountain only.,0,start_of_turn>model
uh they finally got smart and got a riding lawn mower which was a big improvement for for us  us kids who had to go out there and uh mow the the grass every every week,1,tart_of_turn>user
uh they finally got smart and got a riding lawn mower which was a big improvement for for us  us kids who had to go out there and uh mow the the grass every every week,1,children in the past often helped with yard work.
you know they match it um my wife used to they matched hers only hers was a little bit better than ours um she hasn't been working for a couple of years her father took sick so she's been taking care of him,1,start_of_turn>model
don't confine your visit to the mountain only.,0,let me know if you'd like more examples!
don't confine your visit to the mountain only.,0,don't limit your experience to solely visiting the mountain.
i've seen on tv where they take animals and young children in fact my daughter is one my wife took my daughters one year when they were getting some points for school took them to an elderly home and boy that really pumps them up that uh,0,the speaker's wife has taken their daughter to a nursing home for a school activity.
"it is difficult to believe that these bizarre shapes, staircases going nowhere, and windows in walls without rooms were built in 1724 by a serious student, rather than in the last century by some deranged architect.",2,the structures are an example of a documented architectural movement from the  th century that embraced bizarre and unconventional aesthetics.
"also health club, sauna, turkish bath, jacuzzi.",1,the spa focuses on traditional relaxation methods.
a deep cleft creased his chin.,0,his chin had a prominent groove running down it.
"elementary, my dear watson the smell of onions is unmistakable.""",2,start_of_turn>model
'indeed he is.',1,let me know if you'd like more examples!
"subsequent to the issuance of the ffc report, nasa received iso 9000 certification for its headquarters office and each of its centers.",0,a significant event preceding the attainment of iso    certification was the publication of the ffc report.
"so unlike the truly new generation, i wasn't faced with the debt burden.",1,the speaker's generation had less student loan debt than the new generation.
the two aicpa field work standards for attestation engagements are as follows.,1,start_of_turn>model
"try to arrive as the chapel opens or at sunset (see page 39) and make your way to the upper level, where light blazes in through 15 stained-glass windows separated by buttresses so slim that there seems to be no wall at all.",1,the chapel has   stained-glass windows.
"st. peter's basilica is the largest of all roman catholic churches and by any standards a grandiose achievement, but it inevitably suffered from the competing visions of all the architects called in to collaborate bramante, giuliano da sangallo, raphael, baldassare peruzzi, michelangelo, giacomo della porta, domenico fontana, and carlo maderno each adding, subtracting, and modifying, often with a pope looking over his shoulder.",2,"st. peter's basilica was designed by a single architect from start to finish, without any input from collaborators."
"it is difficult to believe that these bizarre shapes, staircases going nowhere, and windows in walls without rooms were built in 1724 by a serious student, rather than in the last century by some deranged architect.",2,tart_of_turn>user
"super-paradise, in the next bay, is a gay, clothing-optional beach.",0,super-paradise beach is known for being a destination for those seeking a clothing-free experience and a sense of community.
"but, hey, where is the millennium?",2,there was never a prophesied millennium.
yeah that's too bad because i mean i've been in the carolinas and you know there are some places in the carolinas it's really nice there,1,let me know if you'd like me to generate more!
"and as for hillary, forget it.",0,hillary should be completely ignored.
"expenses are reported on an accrual basis, including contractual amounts due for counseling services",2,start_of_turn>model
"you will probably find the island mascot petrosea pelican (the older petroseow has two young apprentices, both also called petrosewaddling among the boats, hoping for a fishy tidbit.",1,tart_of_turn>user
"mr. hastings, she said, ""do you think i and my husband are happy together?"" i was considerably taken aback, and murmured something about it's not being my business to think anything of the sort. ",2,tart_of_turn>user
prairie state will share the money with the county.,1,let me know if you'd like more examples!
and be careful. the russian beckoned.,1,tart_of_turn>user
"mr. hastings, she said, ""do you think i and my husband are happy together?"" i was considerably taken aback, and murmured something about it's not being my business to think anything of the sort. ",2,the woman's question about mr. hastings and his wife's happiness was well-received by him.
"the pedestrian plaza in the city centre is bounded at one end by the ulu camii (great mosque), built in the 14th century with stone quarried from uluda .",0,let me know if you'd like more examples!
"also health club, sauna, turkish bath, jacuzzi.",1,start_of_turn>model
don't confine your visit to the mountain only.,0,your trip should include sights and attractions beyond just the mountain.
"mr. hastings, she said, ""do you think i and my husband are happy together?"" i was considerably taken aback, and murmured something about it's not being my business to think anything of the sort. ",2,the woman eagerly offered her opinion on mr. hastings and his wife's happiness.
foreign ships carried new diseases to the islands as well.,1,tart_of_turn>user
oh i've seen that yes,2,that sounds unfamiliar to me.
"i already know i am an idiot, but am i to be a happy idiot or a miserable one?",1,start_of_turn>model
"the cook may be from valencia, the cuisine advertised as  french,  and the customer may want nothing more daring than a steak.",2,the customer desires adventurous and innovative dishes.
"issues in data synthesis, eds.",0,there are problems with the process of creating synthetic data.
and uh of course there's another aspect of this too uh in terms of invasion of privacy i just thought about it being a professional and of course you probably belong to one or more professional organizations and that is that some of the organizations sell their mailing lists,2,the speaker does not belong to any professional organizations.
uh they finally got smart and got a riding lawn mower which was a big improvement for for us  us kids who had to go out there and uh mow the the grass every every week,1,the speaker had to mow the lawn before acquiring the riding mower.
" if you're willing to wander off the beaten track you should be able to find cliff-backed coves with clear, blue water or patches of sand scarcely large enough for two families.",0,start_of_turn>model
i took the oilskin packet from round my neck and shoved it right in as far as i could.,0,the person inserted the oilskin packet forcefully.
"so unlike the truly new generation, i wasn't faced with the debt burden.",1,start_of_turn>model
prairie state will share the money with the county.,1,the prairie state government distributes funds to various local jurisdictions.
a deep cleft creased his chin.,0,"a long, steep groove ran along his chin."
and uh of course there's another aspect of this too uh in terms of invasion of privacy i just thought about it being a professional and of course you probably belong to one or more professional organizations and that is that some of the organizations sell their mailing lists,2,start_of_turn>model
"this original doctrine, without any sense of buddha's divinity, was embraced by the hinayana (lesser vehicle) school which spread to sri lanka, burma, and thailand, as well as cambodia and laos.",0,tart_of_turn>user
right exactly i was a i was a boy scout and as part of being a boy scout you had to do you know projects all throughout and then to become an eagle scout you have to spend a do a year long project for,0,start_of_turn>model
